Wavelength,4ATP_1nM_rep1_acc2_I1
402.370542,694.2296399717925
407.3839172,367.55843002571464
412.3896217,33.1770524209287
417.3876683,-3.2283481067279354
422.3780697,-89.86577335750735
427.3608386,-12.877984059758091
432.3359876,64.73928088622188
437.3035295,85.71628520282434
442.2634769,276.45807660935657
447.2158423,-18.960147177043382
452.1606383,-43.73876776421798
457.0978776,38.43634630756924
462.0275727,-136.77221337246192
466.9497361,5.976645567268633
471.8643802,18.880943968400288
476.7715176,-39.413053499234366
481.6711608,59.79839429476283
486.5633221,68.42530290018681
491.448014,-48.69238195479761
496.3252488,75.65792341019437
501.195039,9.98811312899079
506.0573969,-3.255409476050545
510.9123349,52.05750506707295
515.7598651,-132.6827780767569
520.6,20.072823418544885
525.4327518,191.8488412236652
530.2581327,114.98732986115647
535.076155,-107.75277617717848
539.8868309,59.56398558398837
544.6901726,87.84719153147307
549.4861922,36.59542498878409
554.2749019,268.37629529931405
559.0563139,-75.1818683073177
563.8304402,-107.59568299053171
568.597293,281.2264477309386
573.3568844,174.34600258779165
578.1092263,-7.730010015796779
582.8543308,70.40706992056175
587.5922101,62.40422821999209
592.322876,-33.43755624887308
597.0463405,81.65476472767068
601.7626157,52.57621500531377
606.4717135,-62.57121367275158
611.1736458,-5.696445939154728
615.8684246,-88.71554085576372
620.5560617,7.8176443208008095
625.2365691,7.626648093497806
629.9099585,110.75530682841418
634.5762419,263.62258953036417
639.2354312,65.28563836373542
643.887538,278.56634299750203
648.5325743,27.45090435893826
653.1705518,-45.97876155012818
657.8014823,211.9617981554661
662.4253775,-117.73350129296773
667.0422493,-20.603062470174336
671.6521092,46.34125878543318
676.2549691,68.93570502968669
680.8508407,160.18531032637384
685.4397355,24.52152706341485
690.0216654,-9.174345698171237
694.5966419,-29.548634826168836
699.1646767,-10.08838233546885
703.7257814,142.7205936995806
708.2799676,168.4603858896703
712.827247,6.777894176379505
717.367631,51.854655100295986
721.9011314,-6.243931340774907
726.4277595,-20.500845281610964
730.9475271,-37.91828447015496
735.4604456,61.72367956383232
739.9665264,335.74654950470403
744.4657813,113.479610225957
748.9582215,85.90377122890732
753.4438587,-99.9517291552138
757.9227042,-142.41640274783003
762.3947696,84.05006671101728
766.8600662,62.9147758201002
771.3186056,346.8207661356714
775.770399,186.96212187367973
780.215458,152.36994236209102
784.6537939,124.50903142990819
789.0854181,-213.87990164082657
793.510342,80.00192229044569
797.9285769,226.68252535647025
802.3401342,80.57865247459586
806.7450253,47.94830583403609
811.1432614,54.00627593172658
815.5348538,-28.134778007267414
819.9198139,-69.06625105486091
824.2981531,108.07627835562971
828.6698824,171.81605327807665
833.0350133,147.3145907614321
837.393557,35.44238721064039
841.7455248,52.95589253572825
846.0909278,150.53431482275982
850.4297774,-53.484954362704684
854.7620848,27.254072401304256
859.0878611,137.44363388495094
863.4071176,-10.577755576282925
867.7198655,181.92639534095224
872.026116,391.7593749355824
876.3258802,399.3989714189415
880.6191693,350.42735472938784
884.9059946,355.069514967734
889.186367,413.50365761006105
893.4602979,125.75480817344351
897.7277982,-53.83982750847781
901.9888793,271.9259947196533
906.2435521,340.93295215490025
910.4918277,48.167526752573394
914.7337174,-154.55216562158694
918.9692321,-30.878847936423426
923.1983831,84.38252665672962
927.4211813,136.14061442544153
931.6376378,215.4878542986521
935.8477637,74.99184926903399
940.0515701,164.33144968248143
944.249068,22.671670751194597
948.4402684,-29.489062302127422
952.6251825,46.39223567962517
956.8038212,-16.695515963843718
960.9761955,276.435630630212
965.1423166,62.549510512602865
969.3021953,-45.146421177079446
973.4558427,65.33819065898615
977.6032699,-78.0459743651727
981.7444877,21.124306705332856
985.8795072,132.05753969820398
990.0083394,-33.913761347716445
994.1309953,-0.670955137461533
998.2474857,122.74876315169013
1002.357822,-132.90829922306375
1006.462014,-24.30807162431074
1010.560075,45.8807738028263
1014.652013,34.458384443020805
1018.737841,125.02991515950089
1022.81757,35.605239561812596
1026.891209,28.869320034242264
1030.958771,13.55327475201193
1035.020266,73.9805087073687
1039.075705,16.74275546239278
1043.1251,-12.076538375502423
1047.16846,130.92787243668135
1051.205797,87.335254177568
1055.237121,-88.3103841690131
1059.262444,-44.06761009418642
1063.281777,-107.52212771531913
1067.295131,128.40675999410314
1071.302515,595.032541708576
1075.303942,519.8111348431448
1079.299422,820.3671133223429
1083.288966,744.686348659337
1087.272585,208.20420603823686
1091.250289,246.2361340121911
1095.222091,71.3976996975548
1099.187999,-31.226588061569146
1103.148026,153.52819186808665
1107.102183,170.28001701297808
1111.050479,90.04155090802396
1114.992927,-16.485892938490906
1118.929536,21.832701105266096
1122.860318,62.5659560093909
1126.785283,-91.26775931500288
1130.704443,-100.78487238578828
1134.617808,202.64471546327422
1138.52539,239.6512261915841
1142.427198,171.70211158260463
1146.323244,172.55293638075727
1150.213538,10.308669623432252
1154.098093,189.52685151231844
1157.976917,122.4812917021718
1161.850023,-9.272452212303506
1165.717421,129.4585494452158
1169.579121,76.19062308068851
1173.435135,168.10172181456937
