Wavelength,4ATP_10pM_rep1_acc1_I1
402.370542,10745.396584824146
407.3839172,6864.496584675668
412.3896217,3953.6575144512826
417.3876683,2449.7941085645616
422.3780697,1662.9275443903043
427.3608386,1012.1507632665307
432.3359876,588.1606672303333
437.3035295,463.7011830733318
442.2634769,340.8408928207664
447.2158423,36.54278206877461
452.1606383,-84.63180113968701
457.0978776,-42.63627294895923
462.0275727,-35.510835095034054
466.9497361,42.39292040183864
471.8643802,75.12657776927881
476.7715176,226.10451625015594
481.6711608,547.8961666161667
486.5633221,648.2391173981796
491.448014,579.2492232537606
496.3252488,446.7765781234193
501.195039,262.3028059466815
506.0573969,229.56394364660628
510.9123349,195.52484037994873
515.7598651,14.72942065306961
520.6,38.669591730891625
525.4327518,227.02240870710193
530.2581327,90.77315226346036
535.076155,-14.15765255970473
539.8868309,194.83294321172434
544.6901726,55.250445059320555
549.4861922,-51.88504433952221
554.2749019,180.09216058750098
559.0563139,-44.76239256417648
563.8304402,-113.12042679037404
568.597293,248.2433002384787
573.3568844,60.42051091554458
578.1092263,-67.68200502715445
582.8543308,247.00147103439667
587.5922101,116.10877570740013
592.322876,-76.53026668270468
597.0463405,189.25761993778724
601.7626157,266.3888547018396
606.4717135,18.261024202609406
611.1736458,-60.64892043734653
615.8684246,88.38442344297255
620.5560617,88.88537302723489
625.2365691,16.737162821353195
629.9099585,291.3868527003742
634.5762419,479.51850841346095
639.2354312,294.62493588894904
643.887538,177.95297014291646
648.5325743,130.24703455441522
653.1705518,89.18135935863938
657.8014823,-1.9530976966379967
662.4253775,-145.93260633889622
667.0422493,-57.396461192856805
671.6521092,30.82994066685933
676.2549691,-39.341243367749485
680.8508407,5.382692171662711
685.4397355,50.78187763402275
690.0216654,-29.474015782596325
694.5966419,57.24027003050833
699.1646767,439.04546129435585
703.7257814,709.5652166023174
708.2799676,585.2796802407629
712.827247,386.4694434521389
717.367631,282.3497077254706
721.9011314,71.54816127587947
726.4277595,-82.36463933891719
730.9475271,43.423279789629305
735.4604456,202.66153316065356
739.9665264,221.07195420445169
744.4657813,216.04004570271354
748.9582215,89.40114189932137
753.4438587,-101.17356080010359
757.9227042,-37.00811833026819
762.3947696,4.254653641395635
766.8600662,45.21533377439664
771.3186056,404.9424208971377
775.770399,530.2450211893411
780.215458,385.53558736903506
784.6537939,467.54203375314137
789.0854181,636.6550927939843
793.510342,928.1978801568002
797.9285769,1385.439730040147
802.3401342,1473.4044606817934
806.7450253,1079.7959905483403
811.1432614,709.3370105886661
815.5348538,508.99730530432134
819.9198139,427.15875432209214
824.2981531,474.8029825075282
828.6698824,376.4586709203304
833.0350133,89.60788901025808
837.393557,-16.366146527114324
841.7455248,57.78054543824328
846.0909278,-39.56096555913791
850.4297774,-151.1252325624937
854.7620848,11.508644008526971
859.0878611,43.28430184939134
863.4071176,-123.42488250040515
867.7198655,29.94740543029002
872.026116,360.1669125602875
876.3258802,408.31718035013546
880.6191693,385.10674870495495
884.9059946,572.6763790738405
889.186367,540.1986409166802
893.4602979,136.1119700953277
897.7277982,-100.39977396673385
901.9888793,1.0217121557925566
906.2435521,156.66999018926253
910.4918277,80.14022928460145
914.7337174,-71.83371308709684
918.9692321,8.100731200078371
923.1983831,89.65815911325444
927.4211813,29.450061877756525
931.6376378,-42.86458548812152
935.8477637,-45.98396251942722
940.0515701,22.811853942279413
944.249068,13.701856430530825
948.4402684,9.882127020537155
952.6251825,45.725006791246415
956.8038212,78.03541756090817
960.9761955,189.86398462545367
965.1423166,156.97991471358546
969.3021953,62.75940980087762
973.4558427,54.73559469180509
977.6032699,-38.22592246657405
981.7444877,41.625675230776324
985.8795072,131.56662987273558
990.0083394,-49.23971308213186
994.1309953,6.375964661508988
998.2474857,186.70979457476642
1002.357822,211.60664576814088
1006.462014,347.9682461773973
1010.560075,324.1743569421469
1014.652013,33.03287265234576
1018.737841,-139.80910760182633
1022.81757,-110.52817642220543
1026.891209,48.066687934917354
1030.958771,156.1541865663803
1035.020266,137.6424877869431
1039.075705,55.66162767778769
1043.1251,-50.718307618450126
1047.16846,20.299710526558556
1051.205797,185.4372919958314
1055.237121,338.7989711255723
1059.262444,831.7851926408694
1063.281777,2034.1786633033025
1067.295131,4600.454031273166
1071.302515,8272.331121553381
1075.303942,10766.012445716806
1079.299422,10191.209940146213
1083.288966,6956.995957437686
1087.272585,3385.7293989025884
1091.250289,1393.4040935296407
1095.222091,585.0033977066696
1099.187999,152.7107211722705
1103.148026,60.07605004654397
1107.102183,41.909836110095966
1111.050479,-75.73412165357604
1114.992927,-92.18760081156324
1118.929536,83.83365402637537
1122.860318,272.4418079265397
1126.785283,545.6067921445792
1130.704443,1349.7334300701887
1134.617808,2207.6598286761337
1138.52539,2323.507604707831
1142.427198,1901.2380769910187
1146.323244,1234.301741447658
1150.213538,775.5388774530393
1154.098093,723.7157972227778
1157.976917,536.0397932176265
1161.850023,507.023487261813
1165.717421,858.8353212908014
1169.579121,1068.8265785566082
1173.435135,1399.5370853919303
1177.285474,2060.4259290275986
1181.130148,2402.444346971167
1184.969169,2029.6599183813023
1188.802547,1302.7346431710603
1192.630292,729.6598340843784
1196.452416,356.90409738225117
1200.26893,63.45188438739751
1204.079844,-19.59754354236793
1207.88517,-0.33483198236626777
1211.684917,-57.121512113443714
1215.479098,126.16855979178763
1219.267722,293.15319952349
1223.050801,38.596074021595086
1226.828346,-34.837994036468444
1230.600366,276.7236336603264
1234.366874,500.4147147367721
1238.12788,445.8453419221123
1241.883395,358.47984358218037
1245.633429,519.1681921161535
1249.377994,575.3892938734352
1253.1171,357.67669772280533
1256.850759,220.73581815042417
1260.578981,187.4597203526082
1264.301776,168.4154453308156
1268.019157,81.28263390153188
1271.731133,-70.08828146080668
1275.437715,-21.73505583435508
1279.138915,174.80501987989828
1282.834743,213.2466450501479
1286.52521,53.30202391466901
1290.210328,-62.01016455878653
1293.890106,64.1954552719817
1297.564555,157.37381526488116
1301.233688,6.656077496503713
1304.897514,39.579544169899236
1308.556044,298.74914944929606
1312.209289,147.22345831888197
1315.857261,-208.8228007455191
1319.499969,-97.01475906504675
1323.137425,79.41437580862384
1326.769641,7.880152956098755
1330.396626,32.76702358894909
1334.018391,58.45728458986832
1337.634948,17.304040163884565
1341.246307,44.671249773268755
1344.85248,49.721472070741584
1348.453477,-0.07196167857455293
1352.049309,-43.558107001857024
1355.639987,-64.85207749014626
1359.225522,-53.13735370304039
1362.805925,31.463539182236673
1366.381207,93.30926762080162
1369.951379,65.5422610126343
1373.516452,181.8642469294282
1377.076436,523.7445925488255
1380.631343,843.8677668697073
1384.181184,1035.9977029615702
1387.725969,1083.276022640729
1391.26571,802.333784256979
1394.800417,382.2183581839063
1398.330102,216.5455331662679
1401.854776,128.58821287851515
1405.374448,-23.082815868930084
1408.889132,-119.76033850965177
1412.398837,-20.93271649266353
1415.903574,463.7960893898826
1419.403355,943.0637690617532
1422.89819,1171.8170763359385
1426.388091,1433.4179265954908
1429.873069,1390.2843094105883
1433.353134,894.4212732496408
1436.828298,519.1770373435911
1440.298571,403.467228657114
1443.763965,242.6614258675254
1447.224491,24.90482886017253
1450.68016,53.59474871993825
1454.130983,142.66262356849438
1457.576971,49.74528942601046
1461.018135,156.58873568355193
1464.454486,250.98081451761573
1467.886036,15.245403399031602
1471.312794,-67.18153702824202
1474.734774,58.17230182635649
1478.151985,162.8556153066902
1481.564439,269.6188010573951
1484.972146,177.35711000324045
1488.375119,3.7864541110229766
1491.773368,144.41369447290708
1495.166904,215.27039056360354
1498.555739,-51.08150165324969
1501.939883,-118.14321183491938
1505.319349,-0.6446399484857466
1508.694146,16.851132746609437
1512.064286,59.623741312595484
1515.429781,58.695323623459444
1518.790642,68.58652898670152
1522.146879,42.57914160193832
1525.498505,-192.33457736007767
1528.845529,-157.39950505986417
1532.187965,57.365858366558314
1535.525822,-5.607490599271841
1538.859112,77.51100532361852
1542.187846,182.6775255259763
1545.512036,81.19175825001821
1548.831693,306.5419447565464
1552.146829,497.45881378515514
1555.457453,294.65083515853166
1558.763579,397.06981150787396
1562.065216,881.1070424882173
1565.362377,1345.3580088889703
1568.655073,1860.8648300401665
1571.943315,2221.272410073214
1575.227114,2436.0559573864684
1578.506482,3114.187819429525
1581.781431,3845.374899434414
1585.051971,4061.624044946144
1588.318114,4007.0288271778454
1591.579872,3365.4888432269663
1594.837255,2165.2701069723325
1598.090275,1163.2196874059955
1601.338945,647.4595025417575
1604.583274,356.82782605852844
1607.823275,0.0524755095011642
1611.058959,54.956428548364784
1614.290338,290.7334325784077
1617.517422,-2.333381515095425
1620.740224,-31.2892216326336
1623.958755,164.63749971679863
1627.173027,-36.82832865586079
1630.38305,-15.437520821736143
1633.588838,67.01992429576148
1636.7904,51.82924754958822
1639.987749,299.3393973586126
1643.180896,165.351569365881
1646.369853,-89.6686602096479
1649.554632,159.3760638491458
1652.735244,120.42453129712067
