Wavelength,4ATP_100nM_rep1_acc1_I1
402.370542,5374.345405508947
407.3839172,3596.1724919827393
412.3896217,2207.694648111861
417.3876683,1350.9952184906842
422.3780697,912.0207815188533
427.3608386,684.1426148222381
432.3359876,558.490000203914
437.3035295,506.6829031051602
442.2634769,428.88975610034595
447.2158423,265.52381714620424
452.1606383,98.97811683239706
457.0978776,-5.955307691812777
462.0275727,-27.66105639237412
466.9497361,22.522286106964202
471.8643802,99.51217698194796
476.7715176,289.8139739067474
481.6711608,626.2840684009489
486.5633221,810.9596476366987
491.448014,650.5035437673159
496.3252488,394.0592512675812
501.195039,287.2604179717446
506.0573969,248.27067894631182
510.9123349,127.13881116299672
515.7598651,-3.4001429126874427
520.6,-4.411605566695471
525.4327518,36.33758934263096
530.2581327,25.111000390981644
535.076155,90.26181590054239
539.8868309,244.869617563033
544.6901726,306.8206254210254
549.4861922,226.39951792676675
554.2749019,72.84900159164772
559.0563139,-35.88754048613191
563.8304402,23.692330667172428
568.597293,100.70542689697959
573.3568844,11.313481407360086
578.1092263,-50.92090187315716
582.8543308,15.206268108355289
587.5922101,-5.482570388672684
592.322876,-68.27275245522924
597.0463405,29.640885954687292
601.7626157,122.22514636322194
606.4717135,39.75144426719817
611.1736458,-11.8809429573148
615.8684246,80.16800883080305
620.5560617,137.14965458893948
625.2365691,106.31152034733623
629.9099585,120.33819552806563
634.5762419,209.5748924649588
639.2354312,279.7969229968312
643.887538,243.5437506571543
648.5325743,107.82240401787749
653.1705518,-7.635715412770878
657.8014823,-21.03469662934731
662.4253775,11.434266754958117
667.0422493,19.27802427853021
671.6521092,26.704380075119843
676.2549691,69.93783899033588
680.8508407,77.82775500970274
685.4397355,3.743256084904715
690.0216654,-13.721307885419264
694.5966419,134.29692732364856
699.1646767,320.2575244870577
703.7257814,396.8543913879357
708.2799676,408.9318403450352
712.827247,434.374171816562
717.367631,400.0073181669859
721.9011314,217.74869733617288
726.4277595,9.127669431035429
730.9475271,-12.188294993622549
735.4604456,143.5825754173511
739.9665264,268.493719856614
744.4657813,237.46117108051294
748.9582215,102.67260252560936
753.4438587,-4.546821225359054
757.9227042,-22.759187310738525
762.3947696,22.28892704789905
766.8600662,131.63858669205
771.3186056,275.3221748109072
775.770399,347.95968422758597
780.215458,313.0449594065558
784.6537939,237.1124785856873
789.0854181,255.59076826192904
793.510342,463.3606352175384
797.9285769,709.6079558400488
802.3401342,754.9305454048972
806.7450253,604.4917955066085
811.1432614,419.4383714052392
815.5348538,291.12990414611886
819.9198139,258.05175249056356
824.2981531,305.2327055286005
828.6698824,299.03023386208406
833.0350133,161.12093034363988
837.393557,37.39636737001638
841.7455248,35.6125901897085
846.0909278,39.67302700746768
