Wavelength,4ATP_1mM_rep2_acc1_I1
402.370542,11406.336935383875
407.3839172,6909.226705253727
412.3896217,4087.192143558405
417.3876683,2691.7369421148323
422.3780697,1776.7242355946796
427.3608386,1113.5572807825474
432.3359876,645.4412751819718
437.3035295,508.8189702037066
442.2634769,512.8673279861014
447.2158423,185.3063787479614
452.1606383,12.160310356347054
457.0978776,53.707604934379106
462.0275727,-113.66509473607584
466.9497361,-35.956789812642
471.8643802,137.00383160963702
476.7715176,63.595623247909316
481.6711608,278.8295704038851
486.5633221,534.4145586318873
491.448014,477.1517558851656
496.3252488,543.193880304972
501.195039,630.2131908634929
506.0573969,643.2204456057107
510.9123349,631.3573469797484
515.7598651,313.94451431747984
520.6,55.78081681481899
525.4327518,142.17240502969207
530.2581327,130.06753841100362
535.076155,69.86340486042718
539.8868309,225.56891639754303
544.6901726,333.137759451859
549.4861922,303.2526772554238
554.2749019,167.90673896401722
559.0563139,-79.46861817057152
563.8304402,-35.55283008265633
568.597293,186.29598546528268
573.3568844,45.40631865583737
578.1092263,-90.96152119095814
582.8543308,51.461291531541974
587.5922101,37.5165898552591
592.322876,-54.00902358803796
597.0463405,3.72555929934515
601.7626157,11.732707628611024
606.4717135,-5.282635194417708
611.1736458,23.394084717820988
615.8684246,-29.464981011144573
620.5560617,-34.39040726097846
625.2365691,390.8766028192508
629.9099585,1175.982181096183
634.5762419,1783.7872415216398
639.2354312,2051.391018111551
643.887538,1813.3402734300462
648.5325743,1066.2807385992637
653.1705518,513.3813634843641
657.8014823,272.1911644803731
662.4253775,125.802856914328
667.0422493,102.74925716053849
671.6521092,-0.32077979461337236
676.2549691,17.15261302424824
680.8508407,139.52985980578842
685.4397355,5.002340572179492
690.0216654,37.66207674117368
694.5966419,389.5230566421228
699.1646767,646.6315955877367
703.7257814,798.3611798888028
708.2799676,817.9416320772016
712.827247,679.2315811212156
717.367631,512.8488292788761
721.9011314,277.209883705485
726.4277595,65.62247178003918
730.9475271,16.382070321627907
735.4604456,107.47374391061294
739.9665264,225.1463888197968
744.4657813,183.4213944684002
748.9582215,6.4547633007518925
753.4438587,-98.2209726478718
757.9227042,-36.79811913530739
762.3947696,39.40746304206414
766.8600662,112.7758206041567
771.3186056,277.7492319909584
775.770399,360.3203105539692
780.215458,334.4045372466612
784.6537939,319.21805309457477
789.0854181,449.76323167887904
793.510342,853.8283301297861
797.9285769,1294.972805996792
802.3401342,1538.3618341680321
806.7450253,1669.9249671248372
811.1432614,1732.1494140449709
815.5348538,1594.9465550375726
819.9198139,1324.2581501290651
824.2981531,1186.2227605119356
828.6698824,1086.9058442489163
833.0350133,766.1196785112693
837.393557,475.2450684589844
841.7455248,409.7289450760036
846.0909278,275.38465830523637
850.4297774,127.66706948992078
854.7620848,81.7232776869082
859.0878611,-17.694156886260316
863.4071176,-9.628656847456568
867.7198655,148.68055358942502
872.026116,341.7782451867988
876.3258802,402.3944105242217
880.6191693,208.59830783447524
884.9059946,199.83346065729665
889.186367,292.86885933324675
893.4602979,52.35174166532033
897.7277982,-31.64531956226574
901.9888793,286.8700013353541
906.2435521,499.9254447478702
910.4918277,476.4720613504405
914.7337174,583.1764094650121
918.9692321,854.0447778987823
923.1983831,953.7444514899848
927.4211813,925.7174372766804
931.6376378,966.2121896437138
935.8477637,1077.322740451195
940.0515701,1193.274754768404
944.249068,1207.5232595003154
948.4402684,1267.428260110035
952.6251825,1452.705803009374
956.8038212,1579.613808399005
960.9761955,1650.2983276025607
965.1423166,1649.843982022081
969.3021953,1611.987010210596
973.4558427,1627.1194409056807
977.6032699,1558.4764250217831
981.7444877,1565.9973719376721
985.8795072,1689.8015833621184
990.0083394,1607.4877237975224
994.1309953,1746.0135497046585
998.2474857,2518.933806920888
1002.357822,3461.315016106176
1006.462014,3861.210704716197
1010.560075,3102.460005532942
1014.652013,1657.2249090273353
1018.737841,708.16291881699
1022.81757,322.15591003913505
1026.891209,64.52827064541725
1030.958771,-3.830879372207164
1035.020266,18.085772992410966
1039.075705,-60.973695453534674
1043.1251,-31.04101075240669
1047.16846,163.38819193576
1051.205797,382.9766230091818
1055.237121,860.4467482578211
1059.262444,1823.5720605681654
1063.281777,3753.432593347973
1067.295131,7630.277843487646
1071.302515,13397.322090127149
1075.303942,19473.896716810534
1079.299422,22782.410371258695
1083.288966,20303.24150012119
1087.272585,13590.379835724605
1091.250289,7228.622434937015
1095.222091,3195.9152014349957
1099.187999,1194.7545229736324
1103.148026,494.8154789129585
1107.102183,190.33494130449617
1111.050479,31.524098464579765
1114.992927,164.10169244628742
1118.929536,545.143635093923
1122.860318,1249.7335172474513
1126.785283,2578.7613499880526
1130.704443,4791.842081730344
1134.617808,7711.387774778862
1138.52539,10326.982069161795
1142.427198,11036.354302047477
1146.323244,9246.551498558398
1150.213538,6485.879492913632
1154.098093,4325.31505689297
1157.976917,2800.9358373792793
1161.850023,2011.298909835641
1165.717421,2029.2448857357422
1169.579121,2141.2099956135626
1173.435135,2287.3380289201423
1177.285474,2792.5059478650883
1181.130148,3254.6254680542534
1184.969169,3255.215814830242
1188.802547,2769.3754546076248
1192.630292,1979.795690681929
1196.452416,1197.4736484960204
1200.26893,579.4053186922974
