Wavelength,4ATP_1mM_rep3_acc1_I1
402.370542,7645.888365547648
407.3839172,4659.552817920853
412.3896217,2671.4282633710827
417.3876683,1573.1557530210148
422.3780697,867.085601457853
427.3608386,402.5274513454633
432.3359876,108.91770876025657
437.3035295,17.251248858206054
442.2634769,79.08117387552875
447.2158423,41.97402022279039
452.1606383,-7.032901698916703
457.0978776,-21.516777838297003
462.0275727,-68.23937498207715
466.9497361,37.657903604907006
471.8643802,122.71794510126301
476.7715176,174.38762945563712
481.6711608,530.6225949632958
486.5633221,779.5986558081286
491.448014,643.359730261421
496.3252488,591.4023387999989
501.195039,657.7880275517718
506.0573969,636.5444252637217
510.9123349,585.5885054188705
515.7598651,459.4404427943264
520.6,340.0201388926657
525.4327518,400.7386464944145
530.2581327,470.7713622935862
535.076155,439.13056940170486
539.8868309,480.32193049649095
544.6901726,493.5354318676873
549.4861922,263.24697339592376
554.2749019,46.64630787357032
559.0563139,22.89697292197002
563.8304402,-17.569871300777095
568.597293,-62.55058859396445
573.3568844,-35.69314050363482
578.1092263,19.012503624501278
582.8543308,66.51771668964602
587.5922101,6.814241432714425
592.322876,-1.9297673944868166
597.0463405,110.92353758679269
601.7626157,112.3888365615669
606.4717135,77.94647835072806
611.1736458,34.54243206224396
615.8684246,-56.20234624000318
620.5560617,30.31376634121989
625.2365691,329.47256302223195
629.9099585,846.1315684363665
634.5762419,1461.8893136866516
639.2354312,1679.8005285962297
643.887538,1316.3919632053346
648.5325743,729.1193573848568
653.1705518,332.2335374979182
657.8014823,206.98481324931663
662.4253775,216.14441570154008
667.0422493,171.43251068494942
671.6521092,-1.2518241730904265
676.2549691,5.563733529884985
680.8508407,178.7421660080047
685.4397355,181.35669626545973
690.0216654,250.26620451953477
694.5966419,530.847273300589
699.1646767,746.920928216226
703.7257814,817.1499482729887
708.2799676,765.4945872376729
712.827247,711.6087325994288
717.367631,666.0965572315135
721.9011314,455.78431296642293
726.4277595,195.01652656836086
730.9475271,37.30769526083577
735.4604456,0.12906005604895654
739.9665264,115.80210047649393
744.4657813,201.6355112740414
748.9582215,105.20985538364744
753.4438587,68.00765960543731
757.9227042,148.7192145652125
762.3947696,47.42669422758172
766.8600662,-59.66121014437749
771.3186056,108.25806924426524
775.770399,258.8566516421133
780.215458,269.5546185372739
784.6537939,308.7763404537168
789.0854181,456.30235393718885
