Wavelength,4ATP_10nM_rep2_acc3_I1
402.370542,5032.886564388915
407.3839172,3767.5084053564933
412.3896217,2238.194822435875
417.3876683,1499.8989931810029
422.3780697,857.2886945504943
427.3608386,701.9122732743926
432.3359876,636.4371225648283
437.3035295,355.0152121206811
442.2634769,425.5224033064478
447.2158423,94.18037941483635
452.1606383,-52.996869203012466
457.0978776,26.32797917339849
462.0275727,-53.70139259117059
466.9497361,185.18133433297407
471.8643802,491.02650448655186
476.7715176,871.7029900008893
481.6711608,1514.1578819376737
486.5633221,1993.6882005379593
491.448014,1805.7442746166416
496.3252488,1530.905836115573
501.195039,1450.5853177814315
506.0573969,1215.3753224348584
510.9123349,1165.3503128438315
515.7598651,1009.7224574336142
520.6,719.4788271523103
525.4327518,803.570428850875
530.2581327,684.1107318142931
535.076155,482.44265927714514
539.8868309,695.4485099176818
544.6901726,530.7700096375556
549.4861922,258.04613386250276
554.2749019,342.3246575702324
559.0563139,56.90179541820544
563.8304402,-101.58853938404718
568.597293,272.6369647288011
573.3568844,186.22225909958797
578.1092263,-105.72665040022184
582.8543308,238.49643969700264
587.5922101,272.1497830996086
592.322876,44.91974065566683
597.0463405,407.51474642034736
601.7626157,598.0934179305877
606.4717135,522.5767609633949
611.1736458,236.79151219805863
615.8684246,110.23922659602977
620.5560617,442.3114047360941
625.2365691,303.05669164159553
629.9099585,297.67931869902895
634.5762419,387.20549918171673
639.2354312,78.94392222733222
643.887538,41.059767675385956
648.5325743,-94.185451233614
653.1705518,-73.51922163749623
657.8014823,42.738997965938324
662.4253775,-77.80465384910349
667.0422493,186.39118197863354
671.6521092,202.5153948878251
676.2549691,32.27597075212543
680.8508407,170.05601151529845
685.4397355,25.20847674840843
690.0216654,1.5299191521007742
694.5966419,212.24276655876383
699.1646767,334.81915881917666
703.7257814,617.8994212611033
708.2799676,791.917281180482
712.827247,962.7598722193143
717.367631,1101.2482413119797
721.9011314,816.5018162502602
726.4277595,566.528379805055
730.9475271,514.2681642531352
735.4604456,577.4537039877214
739.9665264,658.3632503887602
744.4657813,738.6333645672821
748.9582215,626.035887850343
753.4438587,46.7129114968011
757.9227042,17.848258744859777
762.3947696,165.42877154271264
766.8600662,-71.59458112510038
771.3186056,215.1204602411599
775.770399,241.69862043919784
780.215458,-30.0588219636993
784.6537939,89.93856590907671
789.0854181,23.001986548653804
793.510342,0.4880006750790926
797.9285769,300.6166875679846
802.3401342,446.15940490805224
806.7450253,309.0373461602758
811.1432614,120.34792671859395
815.5348538,48.19054368799334
819.9198139,-7.1232031708277646
824.2981531,45.50315105192567
828.6698824,78.93198405373187
833.0350133,-280.61685187189505
837.393557,-242.81666957666312
841.7455248,88.78638827056056
846.0909278,-105.16794451612805
850.4297774,44.83850529501433
854.7620848,348.51595247148725
859.0878611,52.8413682657083
863.4071176,122.38255703487812
867.7198655,600.0073361556497
872.026116,622.6050351846898
876.3258802,548.7939864242653
880.6191693,552.6079755255778
884.9059946,488.54783518110344
889.186367,466.9999403551701
893.4602979,51.26611251436407
897.7277982,-285.4693982687313
901.9888793,174.8090748784598
906.2435521,605.5642161206451
910.4918277,298.23483314555415
914.7337174,40.73911590316493
918.9692321,387.26181821448336
923.1983831,308.5045039888937
927.4211813,87.08479496941072
931.6376378,308.7400918565181
935.8477637,192.38364850508515
940.0515701,223.293283013787
944.249068,231.16583055894807
948.4402684,-62.49697367843328
952.6251825,119.00577080584117
956.8038212,294.2270033190689
960.9761955,308.2066144704404
965.1423166,225.9635632229365
969.3021953,-6.173036507443612
973.4558427,117.58970937517734
977.6032699,50.40178585418107
981.7444877,-152.61362581624053
985.8795072,90.64606610378905
990.0083394,-5.016936331270699
994.1309953,-21.955553826712276
998.2474857,285.3427875465968
1002.357822,256.0870232025045
1006.462014,434.94095245268545
1010.560075,390.0669723213796
1014.652013,41.70239445553307
1018.737841,68.49716564881965
1022.81757,-16.421239449788118
1026.891209,-86.03172713255844
1030.958771,14.678439827283
1035.020266,-52.00046305361684
1039.075705,-75.97899700612106
1043.1251,-35.90826959394326
1047.16846,50.696726454370946
1051.205797,188.82261924351405
1055.237121,455.31254218558024
1059.262444,1310.383668377326
1063.281777,2621.037143051617
1067.295131,4472.888038641217
1071.302515,6198.904713938082
1075.303942,6348.068442360258
1079.299422,5536.496286809972
1083.288966,3999.111139643366
1087.272585,1834.969468885025
1091.250289,692.6440539358991
1095.222091,303.57758261587514
1099.187999,-105.11705089753741
1103.148026,23.93458656196526
1107.102183,119.09548279257433
1111.050479,-47.491384685894445
1114.992927,57.885405528522824
1118.929536,377.9756101489802
1122.860318,953.0931455486934
1126.785283,1526.7664048818224
1130.704443,2706.4406188944813
1134.617808,4139.907663548533
1138.52539,4425.979240735491
1142.427198,3976.3272707609285
1146.323244,2750.677397505013
1150.213538,1753.0136781176225
1154.098093,1523.8547148928337
1157.976917,988.5831505140413
1161.850023,1135.5826778878036
1165.717421,1416.7661921446052
1169.579121,1289.328519722476
1173.435135,1443.7618362038265
1177.285474,1359.8275289930862
1181.130148,1517.036843577378
1184.969169,1605.3923077413674
1188.802547,1291.7468745422157
1192.630292,865.1925706585826
1196.452416,391.17276226577087
1200.26893,210.81268722406094
1204.079844,-52.57945649886824
1207.88517,-5.242360622531123
1211.684917,-36.926808836778946
1215.479098,-10.373551024680637
1219.267722,445.69795832607997
1223.050801,89.2996834514961
1226.828346,-43.560578269443795
1230.600366,154.10763979109834
1234.366874,64.8365311971138
1238.12788,109.99722719056444
1241.883395,-27.329181371169398
1245.633429,199.26261076892115
1249.377994,327.092017056606
1253.1171,-9.640342841907113
1256.850759,-52.5573022045719
1260.578981,46.82552846488397
1264.301776,177.26145916734094
1268.019157,172.38937107053061
1271.731133,-119.73089340603474
1275.437715,-114.08900809075931
1279.138915,152.2771588268006
1282.834743,81.08119474624255
1286.52521,-33.86580339754801
1290.210328,-38.6845051185046
1293.890106,96.19087162804499
1297.564555,262.4932389242931
1301.233688,227.4815434566226
1304.897514,247.49972695669203
1308.556044,274.92582833039705
1312.209289,228.38701865949406
1315.857261,-48.879932498290145
1319.499969,-92.40276329312474
1323.137425,95.22595099741375
1326.769641,10.274316721344803
1330.396626,98.33300668581069
1334.018391,81.8158600328643
1337.634948,-43.05183217283411
1341.246307,0.10314125562217669
1344.85248,14.007034259975626
1348.453477,-22.305899961393152
1352.049309,-156.50607568579653
1355.639987,-8.669795659970987
1359.225522,98.9045795068705
1362.805925,-106.40503202604305
1366.381207,5.8747318011191965
1369.951379,85.24978730513612
1373.516452,98.8814732110186
1377.076436,465.2060267247398
1380.631343,810.6335547189556
1384.181184,1182.1245682644148
1387.725969,1454.4163029782758
1391.26571,1182.9221348175997
1394.800417,642.7205652033481
1398.330102,276.90351714009375
1401.854776,119.71256165256636
1405.374448,65.76258917015366
1408.889132,-127.68494765376818
1412.398837,-191.69914815882294
1415.903574,384.42565374183323
1419.403355,886.5390243468864
1422.89819,1322.2825306283776
1426.388091,2028.1693095894407
1429.873069,2095.897394027521
1433.353134,1692.1212013262084
1436.828298,1277.2990548871312
1440.298571,713.9684450261011
1443.763965,312.9930903703862
1447.224491,55.0451324163696
1450.68016,-5.96630410281432
1454.130983,44.74103573826142
1457.576971,-74.41297394315552
1461.018135,49.621776176390995
1464.454486,112.98689279284008
1467.886036,-45.84814889005429
1471.312794,-12.86707274758919
1474.734774,56.03374109491415
1478.151985,177.5476235947608
1481.564439,279.6101710903895
1484.972146,58.8776229608884
1488.375119,-235.348116027395
1491.773368,14.363239458427415
1495.166904,201.45433771188982
1498.555739,-25.913944687759795
1501.939883,18.13944460527273
1505.319349,-52.04238961867122
1508.694146,-24.188352861781823
1512.064286,304.3157401519529
1515.429781,107.72761112441913
1518.790642,24.202896257485918
1522.146879,287.6956303851748
1525.498505,-1.6010501229993679
1528.845529,-16.230718309576332
1532.187965,388.3720408230329
1535.525822,254.22042023039467
1538.859112,388.2122677823754
1542.187846,643.0823254286715
1545.512036,537.3729570990054
1548.831693,841.0764332562576
1552.146829,986.7408181284445
1555.457453,786.549148904518
1558.763579,964.6928585698497
1562.065216,1451.587895031551
1565.362377,1901.9423270716925
1568.655073,2267.0443427846385
1571.943315,2606.30562812925
1575.227114,2599.5273559395464
1578.506482,2651.0870552134693
1581.781431,2751.5847623760474
1585.051971,2475.375006679127
1588.318114,2387.867435542017
1591.579872,1994.037831496722
1594.837255,1251.0477833818386
1598.090275,770.1317647632004
1601.338945,502.1773991103728
1604.583274,419.18960385489663
1607.823275,50.88646192703527
1611.058959,100.56055306262897
1614.290338,455.27509158105386
1617.517422,55.051830511485605
1620.740224,-41.715255560160585
1623.958755,164.59721937128052
1627.173027,-127.89669018987297
1630.38305,-112.84724865662793
1633.588838,99.13461217647455
1636.7904,-89.39633060525011
1639.987749,35.39421461256643
1643.180896,107.98527567989731
1646.369853,-122.04285699992579
1649.554632,114.31166204339388
1652.735244,61.721383002328366
1655.9117,-179.1710495111147
1659.084013,69.8100750360718
1662.252193,171.14131901199107
1665.416254,2.1801359235942073
1668.576205,33.007870994963014
1671.732059,310.32632027825457
1674.883828,198.67116197067662
1678.031523,-82.1194418825362
1681.175157,22.73970938031016
1684.314739,43.89151184212642
1687.450284,-9.367791150249104
1690.581801,-22.389904996103724
1693.709304,-96.10784357533339
1696.832803,-60.95333858127742
1699.952311,19.32072279656495
1703.067839,111.15044240028874
1706.179399,174.22096039549433
1709.287003,119.51367226700313
1712.390663,-40.771464189934704
1715.49039,-2.6698462968379317
1718.586197,228.50039970454236
1721.678095,110.69536662752307
1724.766096,-108.08527999897433
1727.850213,-167.21984060758132
1730.930456,-55.66381938541872
1734.006838,113.2550627374967
1737.079372,-42.71412246749969
1740.148067,40.27251530494959
1743.212938,227.5208504083139
1746.273996,103.22601933535225
1749.331252,77.21252502279003
1752.384718,-18.61145758422026
1755.434408,-17.56889963467802
1758.480332,63.24566009876435
1761.522503,0.6089342737004699
1764.560933,-42.69521599505333
1767.595634,-141.905032680801
1770.626618,-85.88660704275026
1773.653896,55.004543874339106
1776.677482,-7.776541624172751
1779.697388,-67.61502324851608
1782.713625,60.53578045823724
1785.726205,148.67267990094388
1788.735141,102.66064569917216
1791.740445,-16.590349379485815
1794.742129,-46.72637034624677
1797.740206,204.07266223968782
1800.734687,220.24064552905475
1803.725585,104.06069123122325
1806.712912,191.35157088428787
1809.69668,115.09455968762995
1812.676902,-1.0141253777101156
1815.65359,-70.55202414537507
1818.626756,-128.05456740349018
1821.596413,-72.40706357949875
1824.562573,33.34837624356351
1827.525247,50.61621588523394
1830.48445,21.013689062988306
1833.440192,3.8470060675999775
1836.392487,-92.06481771052222
1839.341347,15.685692718403516
1842.286784,114.1633325580624
1845.22881,-56.15201079551207
1848.167439,42.10746519409258
1851.102682,62.292990109060156
1854.034553,-149.69986060266547
1856.963063,63.59546731452701
1859.888226,295.25466509915987
1862.810053,176.42495577693444
1865.728557,72.17540713264498
1868.643751,71.00207495032919
1871.555648,-128.03393686387244
1874.46426,-199.05541729961715
1877.369599,93.00983847069165
1880.271679,55.631369274013196
1883.170512,20.273874358993453
1886.06611,211.50900884171733
1888.958487,158.20683634296347
1891.847655,30.34317697593542
1894.733626,8.290103104634
1897.616414,-26.852910227610664
1900.496032,-137.15672258846553
1903.372491,-6.07023409134581
1906.245805,88.69971458594318
1909.115987,1.2881916805899891
1911.983049,19.08178295538528
1914.847004,21.693386900246878
1917.707866,95.14988762505709
1920.565646,63.38388939495144
1923.420359,-7.699833392613073
1926.272016,-15.254775033945407
1929.120631,-134.56673401771877
1931.966216,-38.71825087449906
1934.808786,12.612295118935435
1937.648351,-58.74947030729527
1940.484927,78.13316893545561
1943.318525,30.17760344859198
1946.149158,239.3282554286543
1948.97684,558.8579596596473
1951.801584,172.1967245857968
1954.623403,50.07203504327026
1957.44231,157.2721366513333
1960.258318,-67.87898075856083
1963.071439,-80.47806536587359
1965.881688,6.616785732183416
1968.689078,44.70796337474894
1971.493621,30.124655032942428
