Wavelength,blank_rep3_acc5_I1
402.3169694,362.8757258887181
407.3303446,31.560850778576423
412.3360492,58.3528832906286
417.3340958,-219.04785371772232
422.3244971,4.541291890980574
427.307266,115.04139404351918
432.2824151,310.1078668672417
437.2499569,479.2284460244973
442.2099043,589.4111380061058
447.1622697,-28.38598706864832
452.1070657,110.21517103595761
457.044305,150.1568953501319
461.9740001,-185.75077955336928
466.8961635,50.33934790728745
471.8108076,-330.4513943599595
476.717945,81.6164148802236
481.6175882,106.58956272269461
486.5097495,281.9222850022761
491.3944414,62.11371048833462
496.2716763,41.15737026869101
501.1414665,118.76775102521242
506.0038244,463.10507701290226
510.8587623,222.31244741948103
515.7062925,-180.9133422906416
520.5464274,329.16701155109877
525.3791792,56.176233572741694
530.2045601,299.01825022437697
535.0225824,-251.25949328290335
539.8332583,111.0694158518254
544.6366,167.6963492909199
549.4326196,-3.054792293403807
554.2213293,603.1261787832736
559.0027413,-9.796831103665681
563.7768676,-129.09611410331672
568.5437204,606.476988772114
573.3033118,321.09239850519225
578.0556537,9.636288131170659
582.8007583,417.29857451425596
587.5386375,308.66907373169124
592.2693034,22.543600861899904
596.9927679,42.22095412495946
601.7090431,319.0544031674981
606.4181409,66.22615725031392
611.1200732,-64.43156119208288
615.814852,11.602458334011317
620.5024891,219.81223095870155
625.1829965,-4.845756032656936
629.8563859,552.3684776320024
634.5226693,649.1233035958066
639.1818586,-46.71687347561419
643.8339654,160.29807188299674
648.4790017,-45.79907637588258
653.1169792,41.78127772690823
657.7479097,120.5907788437562
662.3718049,-291.44978100712615
666.9886767,-105.25305101252525
671.5985366,13.739942947871896
676.2013965,26.093632074162088
680.7972681,202.06863248927948
685.386163,-22.751047491143254
689.9680928,122.93160558165255
694.5430693,-119.47641047600882
699.1111041,281.6837254403781
703.6722088,11.12317876171619
708.226395,141.43217090763937
712.7736744,135.48475781259367
717.3140584,57.03487515734014
721.8475588,136.7525681486204
726.3741869,-411.33515576944774
730.8939545,209.78002759573428
735.406873,127.32417225470454
739.9129539,631.8806238075304
744.4122087,113.3416311141882
748.9046489,247.78698867770981
753.3902861,-165.9183544640473
757.8691316,-96.3853989943018
762.341197,266.53676102893587
766.8064936,31.85805914210141
771.265033,888.1691112379267
775.7168264,421.3622271192089
780.1618854,409.4857112711197
784.6002213,91.22870118305218
789.0318455,-125.36075614134279
793.4567694,35.83509594911811
797.8750043,285.9715050926825
802.2865616,41.32628284920247
806.6914527,29.12207000476519
811.0896888,97.4791498213217
815.4812812,-63.78280454858577
819.8662414,-57.356139718753184
824.2445805,-72.26624113816251
828.6163098,255.8411497407833
832.9814407,44.88403582864339
837.3399844,-89.49486172659454
841.6919522,152.1134040432189
846.0373552,104.34841575574319
850.3762048,-38.695401596458396
854.7085122,255.3195786392389
