Wavelength,4ATP_1mM_rep1_acc4_I1
402.370542,16423.034444450088
407.3839172,10404.748744253346
412.3896217,6201.8160440522915
417.3876683,3951.7277845526733
422.3780697,2386.9705069902357
427.3608386,1569.0308480226213
432.3359876,1478.9661039145576
437.3035295,1474.0649774751018
442.2634769,1160.2534702407884
447.2158423,246.6776698406993
452.1606383,35.016438714474134
457.0978776,847.316356482539
462.0275727,1590.893441171971
466.9497361,1476.7884455420135
471.8643802,927.662797526782
476.7715176,1064.2351912072718
481.6711608,1851.9094277883105
486.5633221,2320.282952032034
491.448014,2163.597926512897
496.3252488,2245.900337314779
501.195039,2181.6353831771266
506.0573969,2154.5843679968275
510.9123349,2112.043443524164
515.7598651,1551.3084954512833
520.6,1388.2165685945602
525.4327518,1510.1637359001434
530.2581327,1288.608290306087
535.076155,932.5216863567475
539.8868309,1207.382500653528
544.6901726,1005.8486208031482
549.4861922,218.42481911037066
554.2749019,74.91423092308469
559.0563139,-135.78622124588765
563.8304402,-159.2108855575516
568.597293,159.20477584430046
573.3568844,106.34302871167165
578.1092263,0.09781109592040593
582.8543308,145.79798156544894
587.5922101,67.28689182866037
592.322876,-9.827084405560527
597.0463405,298.77378543308987
601.7626157,313.59397437408734
606.4717135,299.36642903720167
611.1736458,491.5722325976021
615.8684246,409.4785929461268
620.5560617,578.3999869439504
625.2365691,1396.9154440449747
629.9099585,2830.2859078926613
634.5762419,4007.2609644932436
639.2354312,4032.5907958804655
643.887538,3127.738059989939
648.5325743,1660.3511448427853
653.1705518,785.6042948120248
657.8014823,394.94114426682427
662.4253775,223.15402911846832
667.0422493,543.2529028016215
671.6521092,272.43670951814784
676.2549691,0.7988369967988547
680.8508407,20.576204052387766
685.4397355,-22.213352982116703
690.0216654,287.6862956069763
694.5966419,1024.6413854409493
699.1646767,2017.0902353960682
703.7257814,2054.0410985118724
708.2799676,1749.4138979752206
712.827247,1945.306523764586
717.367631,1566.1502018205556
721.9011314,777.7673798114556
726.4277595,281.4934877289397
730.9475271,48.81558935603425
735.4604456,266.7761054956336
739.9665264,654.5117999748636
744.4657813,783.7456164739033
748.9582215,681.0873977472238
753.4438587,139.52987554284482
757.9227042,41.28375854604565
762.3947696,11.017392842868503
766.8600662,-28.14459035330583
771.3186056,489.1782864866109
775.770399,490.9114306008032
780.215458,491.48091440171993
784.6537939,725.1415230692655
789.0854181,1132.8887030482729
793.510342,2054.6770660812854
797.9285769,3173.70949637563
