Wavelength,4ATP_1mM_rep1_acc1_I1
402.370542,14642.391702696066
407.3839172,9229.869188808052
412.3896217,5506.429459554809
417.3876683,3488.057298164382
422.3780697,2198.1254102073253
427.3608386,1408.9301402511337
432.3359876,1051.1621595787292
437.3035295,860.0731051542116
442.2634769,977.0759018033714
447.2158423,190.83812811353164
452.1606383,25.02189473756698
457.0978776,352.5564135748991
462.0275727,725.492563189322
466.9497361,1073.7965237627795
471.8643802,524.101019114305
476.7715176,1084.1854533703663
481.6711608,1793.5208481432583
486.5633221,2055.7211715775084
491.448014,1936.4721430410118
496.3252488,1762.373114384227
501.195039,1645.6655684146917
506.0573969,1490.3639026095407
510.9123349,1407.7141355287768
515.7598651,1068.8582095613838
520.6,855.4465098069722
525.4327518,913.6419027432748
530.2581327,854.4412386263048
535.076155,611.3726852849413
539.8868309,1082.3862997013875
544.6901726,935.6173340175228
549.4861922,331.4475903471666
554.2749019,381.26058111168277
559.0563139,79.50020989318364
563.8304402,-123.3622566075519
568.597293,264.00777230244967
573.3568844,113.25720256363638
578.1092263,-42.972052471708594
582.8543308,267.321634733622
587.5922101,134.522107479419
592.322876,-52.69259593962852
597.0463405,50.71859559927725
601.7626157,188.0380388597714
606.4717135,52.84615901552024
611.1736458,109.8946379989884
615.8684246,-42.643311051831915
620.5560617,256.29486043468023
625.2365691,990.8618438922131
629.9099585,2052.157439019964
634.5762419,3506.6486997022857
639.2354312,3316.4565683007186
643.887538,2572.953955279374
648.5325743,1362.7934354488334
653.1705518,525.5755683511597
657.8014823,318.38234075052424
662.4253775,42.95433220365521
667.0422493,201.32170397908703
671.6521092,-3.413962235163126
676.2549691,15.704621803675764
680.8508407,152.09061089694478
685.4397355,25.5262791186542
690.0216654,282.1475917338721
694.5966419,960.5393669003479
699.1646767,1794.5258150254595
703.7257814,1869.2769903167427
708.2799676,1583.6366771789926
712.827247,1699.6155912082831
717.367631,1384.257256818255
721.9011314,922.231795763555
726.4277595,266.9937479741293
730.9475271,234.35949190822612
735.4604456,368.8897511588293
739.9665264,505.21802927060526
744.4657813,430.9639076807616
748.9582215,242.70623636311393
753.4438587,31.690197585428905
757.9227042,18.538798742294603
762.3947696,235.25587914755852
766.8600662,-76.21805335310091
771.3186056,449.49934977821795
775.770399,376.19532960702236
780.215458,513.7811984923865
784.6537939,669.2034203826934
789.0854181,840.3209952810976
793.510342,1765.2695264164631
797.9285769,2527.740497239716
802.3401342,3278.562249551489
806.7450253,3273.2370994170114
811.1432614,2987.2145464959194
815.5348538,2919.8808224633713
819.9198139,2400.469696841047
824.2981531,1721.6362630527
828.6698824,1406.2718797658827
833.0350133,618.3804661325694
837.393557,338.23225290584196
841.7455248,264.9389988701023
846.0909278,107.41692678671552
850.4297774,38.05441879330829
854.7620848,-28.578030773111095
859.0878611,29.80926518149863
863.4071176,-121.86500985902512
867.7198655,75.00421940076194
872.026116,259.64041325133167
876.3258802,543.5614909421492
880.6191693,305.04502177909217
884.9059946,387.5338939801795
889.186367,502.17600284802757
893.4602979,291.12521272173126
897.7277982,428.3169029234987
901.9888793,719.5513918823854
906.2435521,1255.6692420978052
910.4918277,1498.5709546304442
914.7337174,1832.2447115845061
918.9692321,2198.166428625769
923.1983831,2452.6096074417055
927.4211813,2346.1752519366673
931.6376378,2552.274546156068
935.8477637,2564.285032512922
940.0515701,3059.3140681358436
944.249068,3326.190417333246
948.4402684,3127.2456069532673
952.6251825,3383.8707231143326
956.8038212,3492.591243844843
960.9761955,3694.2076769355754
965.1423166,3449.652170276342
969.3021953,3588.2425628642322
973.4558427,3619.609514263504
977.6032699,3533.9190828077644
981.7444877,3118.5374459191335
985.8795072,3139.5124564136877
990.0083394,3350.3384156334396
