Ramanshift[cm-1],Intensity
-93.47115107,14567.6
-87.69374369,13127.8
-81.9253076,12965.2
-76.16582701,13125.4
-70.41528615,13054.4
-64.67366933,12823.8
-58.94096086,12855
-53.21714512,12986.2
-47.50220652,13167.8
-41.79612954,13256.6
-36.09889866,13668.4
-30.41049843,13743.8
-24.73091343,13321.4
-19.0601283,13343.4
-13.39812769,13179.6
-7.744896327,12906.2
-2.100418946,12764.2
3.535319659,13463.6
9.162334658,12816.2
14.78064118,13112
20.39025432,12769.6
25.99118913,12935.6
31.58346061,13284.8
37.16708375,13123.4
42.74207347,12698.2
48.30844468,12828.8
53.86621222,12650.8
59.41539093,12352.8
64.95599558,12266
70.48804091,12687.2
76.01154164,12815.6
81.52651243,12231.8
87.03296792,12776
92.5309227,13035.8
98.02039134,12372.4
103.5013884,12682.6
108.9739282,12468.2
114.4380255,12486.6
119.8936944,12671.8
125.3409495,13636.6
130.779805,12457
136.2102753,12250.8
141.6323747,12285.6
147.0461174,12895.8
152.4515176,12460
157.8485895,12404.2
163.2373472,12267.4
168.6178049,12533.2
173.9899766,12974.4
179.3538764,12452.2
184.7095182,12544.4
190.0569161,12764.2
195.396084,12933.6
200.7270358,12333.4
206.0497854,12445.4
211.3643466,12077
216.6707333,12487.8
221.9689593,12078
227.2590382,12244.2
232.5409839,12259
237.8148101,12169.6
243.0805303,12297.4
248.3381582,12274.2
253.5877075,12090.8
258.8291917,12257.4
264.0626244,12434
269.288019,12441.8
274.5053891,12599.8
279.7147481,12322.6
284.9161094,12030.4
290.1094865,12220.2
295.2948927,12844.4
300.4723414,14357.8
305.6418459,15191.6
310.8034194,16077.4
315.9570752,17331.2
321.1028267,17684.4
326.2406869,17649.6
331.370669,17755.8
336.4927863,17796.4
341.6070517,17970
346.7134786,17778.6
351.8120798,18094.6
356.9028684,17752.8
361.9858576,17776.2
367.0610602,18176.4
372.1284892,17803.6
377.1881577,18266
382.2400784,18058.2
387.2842644,18233.4
392.3207284,18620.8
397.3494833,18079.6
402.370542,18544.4
407.3839172,17929.6
412.3896217,17620.4
417.3876683,17302.2
422.3780697,17333.8
427.3608386,17459.2
432.3359876,17687.8
437.3035295,17852.2
442.2634769,17928.8
447.2158423,17123
452.1606383,17207
457.0978776,17360.2
462.0275727,16745
466.9497361,17254.6
471.8643802,16775
476.7715176,17354.4
481.6711608,17154.6
486.5633221,17660.2
491.448014,17389.8
496.3252488,17360.2
501.195039,17246.8
506.0573969,17819.4
510.9123349,17260.2
515.7598651,16552.6
520.6,17168.4
525.4327518,17048.4
530.2581327,17038
535.076155,16444.4
539.8868309,16845.2
544.6901726,16991.4
549.4861922,16553.2
554.2749019,17490.2
559.0563139,16472
563.8304402,16338.4
568.597293,17377
573.3568844,16991.6
578.1092263,16500.8
582.8543308,16977.6
587.5922101,16919.2
592.322876,16535.4
597.0463405,16670.2
601.7626157,16949
606.4717135,16535.2
611.1736458,16511.2
615.8684246,16682
620.5560617,17033.4
625.2365691,16675
629.9099585,17064.8
634.5762419,17348.6
639.2354312,16662
643.887538,16838
648.5325743,16646.8
653.1705518,16476.6
657.8014823,16823.2
662.4253775,16170.4
667.0422493,16506.2
671.6521092,16532.6
676.2549691,16677
680.8508407,16607.8
