curated_path,curated_column_index,curated_column_name,master_source,master_path,master_column_index,master_column_name,points,axis_max_abs_difference,intensity_max_abs_difference,name_token_similarity,axis_match_1e-5,preferred_original_tree,path_length,curated_group,master_date,master_setting,curated_concentration_M,master_concentration_M,concentration_agrees
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/03-07-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv,5,5,512,4.998398708266905e-07,0.0,0.1,True,True,69,Stability/19_05_24,03-07-24,750_5_5_M,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv,1,1,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv,2,2,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv,3,3,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv,4,4,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_M/AAB_4 ATP_10^-4M_750_5_5_M_S2.csv,5,5,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_M,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv,1,1,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_L,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv,2,2,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_L,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv,3,3,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_L,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv,4,4,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_L,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_10uM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-4M_750_5_5_L_S1.csv,5,5,512,0.3993705685700206,0.0,0.1052631578947368,False,True,69,Stability/19_05_24,24-09-24,750_5_5_L,9.999999999999999e-06,0.0001,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S1.csv,1,1,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S1.csv,2,2,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S1.csv,3,3,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S1.csv,4,4,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep1_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S1.csv,5,5,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep2_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv,1,1,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep2_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv,2,2,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep2_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv,3,3,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep2_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv,4,4,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep2_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S2.csv,5,5,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep3_acc1.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S3.csv,1,1,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep3_acc2.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S3.csv,2,2,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep3_acc3.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S3.csv,3,3,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep3_acc4.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S3.csv,4,4,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
Raman_spectra_data/Stability/19_05_24/4ATP_1mM_rep3_acc5.csv,1,Intensity,master_portable,Test 4-ATP/24-09-24/4 ATP/750_5_5_L/AAB_4 ATP_10^-11M_750_5_5_L_S3.csv,5,5,512,0.3993705685700206,0.0,0.1052631578947368,False,True,70,Stability/19_05_24,24-09-24,750_5_5_L,0.001,1e-11,False
