Raman shift cm-1,4ATP_1uM_rep3_acc4_processed_intensity
-93.47115107,409.35186529548156
-87.69374369,52.71831540340628
-81.9253076,-88.92405972249816
-76.16582701,70.0086363818698
-70.41528615,141.24215521201444
-64.67366933,54.91594992926859
-58.94096086,-106.13250067838423
-53.21714512,-68.04179577541134
-47.50220652,43.3416969850654
-41.79612954,105.30408564665129
-36.09889866,252.64575799363922
-30.41049843,192.7556964309321
-24.73091343,40.90936076451001
-19.0601283,22.614935451477876
-13.39812769,117.0972366960481
-7.744896327,-9.041605433458535
-2.100418946,-68.22326817450623
3.535319659,124.34086058597902
9.162334658,66.86831470019115
14.78064118,50.187974945492044
20.39025432,-38.071672328192
25.99118913,-46.121911830536796
31.58346061,144.87488164115453
37.16708375,64.35547365614393
42.74207347,45.873791862994686
48.30844468,-2.8405588071366976
53.86621222,-55.96700137495367
59.41539093,10.380254187042285
64.95599558,-92.99385320847294
70.48804091,58.05802028389729
76.01154164,128.91453465573525
81.52651243,-38.708716282242335
87.03296792,220.00924204275924
92.5309227,276.16670801506405
98.02039134,-4.815534824985509
103.5013884,-18.57225352745443
108.9739282,67.83212436136242
114.4380255,48.95610339305865
119.8936944,156.76306568518774
125.3409495,344.7304773461874
130.779805,148.71374170103377
136.2102753,-106.51977910739254
141.6323747,-21.46148637295596
147.0461174,98.63758367210032
152.4515176,52.208774519645104
157.8485895,-29.58281481995436
163.2373472,-34.644873614506295
168.6178049,34.73894184237354
173.9899766,139.34076362698403
179.3538764,141.85231135241176
184.7095182,52.300307741008716
190.0569161,63.86115225880983
195.396084,67.64037604571163
200.7270358,-19.116948105237388
206.0497854,-40.37033419835774
211.3643466,-36.03976121076733
216.6707333,32.73550035279891
221.9689593,8.031940380141393
227.2590382,-61.34588550140822
232.5409839,57.06889752104391
237.8148101,44.83922025353536
243.0805303,-26.92819479437858
248.3381582,-13.809757876984715
253.5877075,-52.338092107741446
258.8291917,-6.983408468588969
264.0626244,31.558507680786022
269.288019,-5.992841763656131
274.5053891,-12.774109496606968
279.7147481,-51.93205159145566
284.9161094,251.17573691217092
290.1094865,1585.0483850189205
295.2948927,5967.32238938294
300.4723414,16014.275192342035
305.6418459,30081.786399722703
310.8034194,41741.05430627351
315.9570752,46557.30972454246
321.1028267,46977.2896902876
326.2406869,46779.37638834083
331.370669,46564.971967801044
336.4927863,46178.013124620025
341.6070517,45962.18211594519
346.7134786,45803.0956148308
351.8120798,45433.80423479768
356.9028684,45366.25324472687
361.9858576,45053.1174185252
367.0610602,44662.688328293734
372.1284892,44567.32585629491
377.1881577,44140.21923331536
382.2400784,44066.603376093895
387.2842644,43905.21010698464
392.3207284,43555.14284577806
397.3494833,43435.95795334155
402.370542,42977.86210830757
407.3839172,42691.539172849625
412.3896217,42609.07671535424
417.3876683,42390.261851403804
422.3780697,42056.42253330191
427.3608386,41493.40142667941
432.3359876,41049.435802218715
437.3035295,40507.217009554886
442.2634769,40188.293028364256
447.2158423,40350.07696389863
452.1606383,39856.160635238506
457.0978776,39501.34671104097
462.0275727,39402.02619986292
466.9497361,38947.34058162176
471.8643802,38775.387121646054
476.7715176,38269.91409935105
481.6711608,37668.50783793432
486.5633221,37296.32557302313
491.448014,36931.33139567269
496.3252488,36715.46937865772
501.195039,36268.183433648905
506.0573969,35692.41532667304
510.9123349,35435.3275337086
515.7598651,35180.176868041264
520.6,34480.61068500751
525.4327518,33921.000592476834
530.2581327,33592.18289641374
535.076155,33184.42754473572
539.8868309,32763.665542361858
544.6901726,31774.066163825173
549.4861922,30645.832566912315
554.2749019,30288.3786807675
559.0563139,29859.66615726967
563.8304402,29193.612513748812
568.597293,28935.22536516625
573.3568844,28301.582752732676
578.1092263,27526.38419301238
582.8543308,27512.990289977934
587.5922101,27153.400804477344
592.322876,26317.30214962606
597.0463405,26328.027374312314
601.7626157,26182.31424165071
606.4717135,25235.477868694332
611.1736458,24633.255034722904
615.8684246,24031.045134561446
620.5560617,23547.141723951834
625.2365691,23269.746349441313
629.9099585,22338.72761809416
634.5762419,21631.37845601207
639.2354312,21096.776932278397
643.887538,20291.729166765017
648.5325743,20082.793702048602
653.1705518,19659.76887326569
657.8014823,18767.79714038816
662.4253775,18399.72096817561
667.0422493,17990.128607687624
671.6521092,17243.099733723007
676.2549691,16816.08246058129
680.8508407,16348.417056799826
685.4397355,15805.905056413249
690.0216654,15610.183188582814
694.5966419,15366.149863333369
699.1646767,15451.848906727835
703.7257814,15345.948932834846
708.2799676,14915.347435204749
712.827247,14955.143121374756
717.367631,14324.857856575545
721.9011314,13449.439550407315
726.4277595,12863.17912467436
730.9475271,12022.672047200856
735.4604456,11416.280415630667
739.9665264,10951.588289449097
744.4657813,10494.319772413524
748.9582215,9774.34352243326
753.4438587,8856.853851883297
757.9227042,8355.387355925664
762.3947696,7652.418671565945
766.8600662,6819.107934710653
771.3186056,6713.910475773173
775.770399,6362.308146763
780.215458,5381.180928959624
784.6537939,4962.395124217994
789.0854181,4960.621149262501
793.510342,4512.907653986906
797.9285769,4110.753845897296
802.3401342,3983.1961305383156
806.7450253,3388.545552211279
811.1432614,2731.097835073091
815.5348538,2427.0693096644645
819.9198139,1929.8485141493402
824.2981531,1577.3684182084507
828.6698824,1390.2270705001574
833.0350133,539.926925319156
837.393557,249.09208763274728
841.7455248,477.4102893501695
846.0909278,62.14368797233328
850.4297774,247.91797039464655
854.7620848,445.1747635841202
859.0878611,30.102191854784905
863.4071176,49.399274490904645
867.7198655,327.6453226046615
872.026116,490.13879202029784
876.3258802,413.1449072294199
880.6191693,181.31487042709705
884.9059946,93.18125060165403
889.186367,97.26212036289871
893.4602979,-89.0329603060054
897.7277982,-142.796404907971
901.9888793,338.27519219102396
906.2435521,1034.9628615394104
910.4918277,1299.5231993564048
914.7337174,1225.1477097319948
918.9692321,1467.8408117364088
923.1983831,1441.0244847838949
927.4211813,1241.1011812331308
931.6376378,1548.105857684106
935.8477637,1575.336531378376
940.0515701,1578.8925039755413
944.249068,1626.9959394013567
948.4402684,1322.4814917198564
952.6251825,1419.0229039716105
956.8038212,1743.8864799197909
960.9761955,1992.987645462039
965.1423166,2029.3075515560959
969.3021953,1884.9584923195507
973.4558427,2088.4349967274065
977.6032699,1956.9216480488722
981.7444877,1604.0319885749705
985.8795072,1598.6570100324352
990.0083394,1329.394327150163
994.1309953,1480.4837334014373
998.2474857,1822.6643501541002
1002.357822,1807.6907602221254
1006.462014,2046.659982789639
1010.560075,1789.3694637682456
1014.652013,1312.4746538249747
1018.737841,1241.262598389898
1022.81757,996.5083453840889
1026.891209,488.60447886296606
1030.958771,49.68014625335127
1035.020266,-39.628847803873214
1039.075705,12.292331350239692
1043.1251,-18.10954395756562
1047.16846,160.12347650441734
1051.205797,750.1566148821039
1055.237121,1655.1611311697125
1059.262444,3339.6470626238624
1063.281777,6468.427869834275
1067.295131,10197.151225084704
1071.302515,12755.063291505674
1075.303942,13102.814726255263
1079.299422,11407.456677999722
1083.288966,8162.115819239796
1087.272585,4114.96697051817
1091.250289,1763.3411161591102
1095.222091,901.0037533246432
1099.187999,8.036911817285727
1103.148026,158.7180306583905
1107.102183,278.68960960807453
1111.050479,241.65281275337838
1114.992927,702.505194182635
1118.929536,1364.5964016641192
1122.860318,2885.2864061110085
1126.785283,4917.323587591767
1130.704443,8080.24155852677
1134.617808,11363.661201623534
1138.52539,12349.569108726762
1142.427198,10862.09556063437
1146.323244,7648.595242783056
1150.213538,4972.332223877696
1154.098093,3409.750828908611
1157.976917,2276.341400828205
1161.850023,2149.0676498730063
1165.717421,1927.3153226011455
1169.579121,1781.1586425684945
1173.435135,2120.9865322696132
1177.285474,2216.672294192529
1181.130148,2876.139605581586
1184.969169,3146.304060152401
1188.802547,2774.1075822935927
1192.630292,2265.539397885492
1196.452416,1499.545751504349
1200.26893,943.0208266173795
1204.079844,126.12404138865895
1207.88517,60.37968009097676
1211.684917,198.70585393988586
1215.479098,-14.425965538659511
1219.267722,420.01382765097514
1223.050801,191.0404279298018
1226.828346,-3.3062357222988794
1230.600366,193.12581900733858
1234.366874,1.8502678332661162
1238.12788,177.40862143017512
1241.883395,251.44745206090738
1245.633429,186.10156121302862
1249.377994,404.72257667144004
1253.1171,346.61471738378896
1256.850759,-51.79268625539771
1260.578981,-8.840586134021578
1264.301776,251.4067380191591
1268.019157,258.3339254243838
1271.731133,238.3712647559878
1275.437715,168.1345146368767
1279.138915,413.1987342010216
1282.834743,498.7079456122301
1286.52521,174.45999637657224
1290.210328,-23.081234040961135
1293.890106,280.722192710924
1297.564555,844.3135398907361
1301.233688,976.7799367428961
1304.897514,1086.4927858366646
1308.556044,1017.5938442359766
1312.209289,589.7367207869829
1315.857261,-4.378990374763816
1319.499969,-64.2556584226877
1323.137425,197.93755887292718
1326.769641,53.60553925590284
1330.396626,217.9792287553646
1334.018391,178.0183906290622
1337.634948,53.91968386042208
1341.246307,25.473324968726956
1344.85248,-34.25815530372347
1348.453477,31.463334259184194
1352.049309,-24.360752160886477
1355.639987,463.0524297555421
1359.225522,689.408580484178
1362.805925,291.017890455576
1366.381207,510.8106021183812
1369.951379,1012.6892883579894
1373.516452,1375.1303145857928
1377.076436,2121.743542394077
1380.631343,3260.3072505422897
1384.181184,4445.693903810938
1387.725969,5272.583517516938
1391.26571,4957.73505438304
1394.800417,3174.9256246644763
1398.330102,1492.5314818004845
1401.854776,624.4367705952609
1405.374448,28.132614425077918
1408.889132,216.70038578748063
1412.398837,534.1215102207716
1415.903574,1373.8075028272942
1419.403355,3377.5866888943965
1422.89819,5292.570353722305
1426.388091,6902.317653468443
1429.873069,7582.129834230451
1433.353134,6906.319236530977
1436.828298,5342.216244865744
1440.298571,3709.307937694457
