Raman shift cm-1,4ATP_1fM_rep2_acc4_processed_intensity
-93.47115107,571.9307745263189
-87.69374369,153.8113249450476
-81.9253076,-20.2785040464467
-76.16582701,49.90138567914127
-70.41528615,80.415500521408
-64.67366933,-18.263581178502392
-58.94096086,-49.200830065504086
-53.21714512,-5.088566216848207
-47.50220652,21.2432645081738
-41.79612954,108.24084578780685
-36.09889866,227.5981133792098
-30.41049843,227.7618557698018
-24.73091343,155.6895711344862
-19.0601283,119.72297432855225
-13.39812769,74.0820878670583
-7.744896327,8.364483938108044
-2.100418946,14.791343922774352
3.535319659,79.77157553872806
9.162334658,99.14405915281141
14.78064118,44.188311055705036
20.39025432,-8.77494916047653
25.99118913,51.03405353280075
31.58346061,178.0821126228064
37.16708375,194.49942914514824
42.74207347,100.2744096173951
48.30844468,15.918803436453398
53.86621222,-63.04657629827541
59.41539093,-116.79043413002105
64.95599558,-22.884377973548496
70.48804091,109.68913019192695
76.01154164,46.615790710812306
81.52651243,-27.899822404837877
87.03296792,112.23700290573119
92.5309227,176.60775443752846
98.02039134,41.46828518716561
103.5013884,8.64551132618994
108.9739282,51.02762421043414
114.4380255,54.12061337006939
119.8936944,211.7110135975997
125.3409495,321.11793209515474
130.779805,53.914262907480534
136.2102753,-153.32324730374282
141.6323747,33.04968419565089
147.0461174,173.4593417767797
152.4515176,71.71656591601673
157.8485895,-21.717226156885957
163.2373472,-49.721674667921576
168.6178049,6.239252805308485
173.9899766,119.09332148612202
179.3538764,96.02089417494904
184.7095182,46.94313823364322
190.0569161,139.7823840391004
195.396084,144.0589497763229
200.7270358,0.6425592515660838
206.0497854,-32.25741201670511
211.3643466,41.27644877287235
216.6707333,37.87945692188917
221.9689593,-17.097196384858382
227.2590382,-5.075154832116512
232.5409839,35.36975017463023
237.8148101,12.743211346921337
243.0805303,-21.058363994024752
248.3381582,-9.935372967057226
253.5877075,-3.75106824445416
258.8291917,-2.706870262610124
264.0626244,50.25392499240568
269.288019,130.46645474173002
274.5053891,129.5685757136968
279.7147481,15.111011208822205
284.9161094,-88.33079456251322
290.1094865,-33.818107898937726
295.2948927,240.50268751656597
300.4723414,688.2831241533671
305.6418459,1213.8407873012952
310.8034194,1747.5985336979109
315.9570752,2175.3219485982327
321.1028267,2401.335667313692
326.2406869,2439.3653997299975
331.370669,2346.262606930859
336.4927863,2257.938077142146
341.6070517,2290.1681423051027
346.7134786,2344.450567220333
351.8120798,2262.98058514456
356.9028684,2124.6619571108545
361.9858576,2085.9495597874925
367.0610602,2055.1140227235874
372.1284892,1957.9559750850808
377.1881577,1918.7885363430555
382.2400784,2097.678964851711
387.2842644,2602.5322978630275
392.3207284,3127.3761959631697
397.3494833,3212.029004897888
402.370542,2892.1259273268815
407.3839172,2338.7192058428486
412.3896217,1685.704258492598
417.3876683,1215.9731281188729
422.3780697,947.9030376431764
427.3608386,698.458411205513
432.3359876,565.0701084226225
437.3035295,613.452368586169
442.2634769,546.1100107098547
447.2158423,270.1699324698229
452.1606383,88.59318852648539
457.0978776,49.04485548095374
462.0275727,-0.9575763416564769
466.9497361,-6.603104747551583
471.8643802,30.16886082212875
476.7715176,49.57918957116203
481.6711608,128.38682970784862
486.5633221,165.2823428573313
491.448014,15.317946416783002
496.3252488,-48.98481644609342
501.195039,135.9938017033486
506.0573969,196.93603566106583
510.9123349,-0.08705379433627058
515.7598651,-59.67289850712103
520.6,128.03565848818988
525.4327518,188.64164929959026
530.2581327,23.24067394384025
535.076155,-42.118287607225795
539.8868309,42.20601645419748
544.6901726,92.89259604440082
549.4861922,177.94588623190333
554.2749019,211.8218799679213
559.0563139,17.786251044567734
563.8304402,-43.35587289725757
568.597293,170.5959467985948
573.3568844,167.6616526760215
578.1092263,-35.23328246109357
582.8543308,-6.4741085459451995
587.5922101,87.81867748702372
592.322876,16.13433074513474
597.0463405,26.252005763069484
601.7626157,139.31788136507492
606.4717135,95.22964604422641
611.1736458,-18.239552453548573
615.8684246,-6.597217164210466
620.5560617,21.027183728689764
625.2365691,-19.57672047432153
629.9099585,-18.215731147743515
634.5762419,29.600211209525913
639.2354312,32.75054585628907
643.887538,1.4126542004897862
