Raman shift cm-1,4ATP_10nM_rep3_acc4_processed_intensity
-93.47115107,493.6693053683786
-87.69374369,-18.287213285629313
-81.9253076,-18.263366607117437
-76.16582701,47.98536885628962
-70.41528615,81.25493147214523
-64.67366933,-87.25077269230225
-58.94096086,-79.97510304085037
-53.21714512,14.363131271915137
-47.50220652,-9.769654923475159
-41.79612954,68.20033074434917
-36.09889866,172.68268226151986
-30.41049843,135.8191874987582
-24.73091343,122.88067223025745
-19.0601283,-15.81106278323459
-13.39812769,73.378581939471
-7.744896327,11.831194130817607
-2.100418946,-98.91238032451037
3.535319659,187.8356998491589
9.162334658,-12.041009399856378
14.78064118,41.996492679281715
20.39025432,23.29949085993421
25.99118913,19.539157541105595
31.58346061,225.22263012540245
37.16708375,162.77929239921843
42.74207347,76.09616063373113
48.30844468,9.259266432039889
53.86621222,-31.33731489162074
59.41539093,-77.28235240229203
64.95599558,-42.60139745061713
70.48804091,169.54504307463367
76.01154164,203.66544576404695
81.52651243,-103.95720279282966
87.03296792,196.8579934174932
92.5309227,237.27850836463966
98.02039134,58.080543904935084
103.5013884,-6.2931148861430835
108.9739282,51.02166763105444
114.4380255,68.9876442977793
119.8936944,61.65457931198738
125.3409495,328.48660797938265
130.779805,35.055972380323
136.2102753,-154.03128647526063
141.6323747,42.46101629499542
147.0461174,148.6893337788138
152.4515176,-59.279658330732175
157.8485895,-47.478995178505684
163.2373472,-31.280289537744736
168.6178049,14.499063559139557
173.9899766,142.01527903144162
179.3538764,74.34864382695599
184.7095182,-6.181439959256011
190.0569161,45.28108747002309
195.396084,54.83719044751628
200.7270358,20.846432813050903
206.0497854,40.951490363940664
211.3643466,-110.40538576346817
216.6707333,80.71897658772009
221.9689593,-31.959182955748872
227.2590382,59.29199540996298
232.5409839,183.66599953299374
237.8148101,-46.54235443010086
243.0805303,70.23308536474309
248.3381582,-4.082270569463546
253.5877075,-26.889563556548076
258.8291917,62.418252126760805
264.0626244,74.22082626072756
269.288019,-54.212374082152444
274.5053891,-83.05851492877918
279.7147481,-115.3473070628723
284.9161094,-57.217484408628934
290.1094865,915.9010170138545
295.2948927,3981.811660296229
300.4723414,11127.931953606261
305.6418459,21615.831534454686
310.8034194,30649.984460465846
315.9570752,35006.012736692435
321.1028267,36192.55467954444
326.2406869,36268.019313720884
331.370669,36695.38565265823
336.4927863,37595.02271046433
341.6070517,38392.24312619199
346.7134786,39021.30931966722
351.8120798,39257.932622597276
356.9028684,39021.999166093214
361.9858576,38320.3128259426
367.0610602,37700.95044049661
372.1284892,36930.10161018431
377.1881577,36587.937283018684
382.2400784,36864.03968106097
387.2842644,36971.88358356667
392.3207284,37287.12614818937
397.3494833,37166.87131436459
402.370542,36118.16539403651
407.3839172,34911.61373669858
412.3896217,33331.94637205868
417.3876683,32407.563663720946
422.3780697,31448.256296753774
427.3608386,30218.205090012685
432.3359876,29446.101567104906
437.3035295,28328.088096671316
442.2634769,27743.684205359947
447.2158423,26684.373947524145
452.1606383,25767.506437116266
457.0978776,24968.99321976637
462.0275727,24111.05081901385
466.9497361,23907.900278455374
471.8643802,23494.77789294402
476.7715176,23186.294620689754
481.6711608,22738.12094275037
486.5633221,22392.649916403072
491.448014,21668.137251357835
496.3252488,20653.355274208818
501.195039,19948.913891492368
506.0573969,19182.695087248558
510.9123349,18142.92298941698
515.7598651,16959.746335931675
520.6,16016.315370433687
525.4327518,15221.506672094176
530.2581327,14549.187948120754
535.076155,13295.880472840381
539.8868309,12499.999692236852
544.6901726,11728.822993223279
549.4861922,10706.194582947744
554.2749019,10564.75788768677
559.0563139,9670.699891799275
563.8304402,9158.088280126889
568.597293,8875.768202085499
573.3568844,8358.135612115439
578.1092263,7672.103121207871
582.8543308,7393.915354773846
587.5922101,7470.487948980281
592.322876,6239.621212540689
597.0463405,6090.55265012653
601.7626157,5910.100655329006
606.4717135,5326.363400175876
611.1736458,4941.712731660697
615.8684246,4405.565165224234
620.5560617,4330.569819059016
625.2365691,3790.5672017271645
629.9099585,3533.9061819000453
634.5762419,2911.4084045930103
639.2354312,2302.2051546036964
643.887538,2106.244411025993
648.5325743,1816.444803502458
653.1705518,1716.708573924294
657.8014823,1468.3019099659323
662.4253775,1279.1090779848018
667.0422493,1361.789835502681
671.6521092,1187.5900684975823
676.2549691,610.7783496006159
680.8508407,417.00092331162523
685.4397355,245.5548033248342
690.0216654,338.1420717989895
694.5966419,77.1720631872704
699.1646767,69.1153181165937
703.7257814,154.77485739117037
708.2799676,73.83739893549864
712.827247,208.59898591662204
717.367631,122.49268531659254
721.9011314,244.3786218940295
726.4277595,3.6535171661525965
730.9475271,402.3394232576393
735.4604456,290.5036389218767
739.9665264,382.2764982076151
744.4657813,480.8265117656665
748.9582215,480.25013508602206
753.4438587,311.32209087595766
757.9227042,12.014868909114739
762.3947696,228.517828853659
766.8600662,-153.92398101368963
771.3186056,543.9083694594556
775.770399,276.9603536004943
780.215458,-42.77504841465998
784.6537939,43.27353757614401
789.0854181,160.74229871705393
793.510342,428.22367808880153
797.9285769,507.27558952641266
802.3401342,826.0508221054442
806.7450253,461.54493791451387
811.1432614,625.6287220691411
815.5348538,412.06085026934306
819.9198139,142.14735532537452
824.2981531,208.42119246141738
828.6698824,365.0581494994076
833.0350133,-9.618848845031607
837.393557,8.357275252015825
841.7455248,301.0473083302204
846.0909278,-57.12536683004873
850.4297774,404.0882922108249
854.7620848,528.0071230786816
859.0878611,672.8757005792213
863.4071176,629.7610506674137
867.7198655,830.8629703723564
872.026116,1031.8448315507449
876.3258802,775.1106930574024
880.6191693,879.8636007416608
884.9059946,875.0495028878468
889.186367,587.58878939645
893.4602979,-21.201423857801274
897.7277982,-21.079423921197304
901.9888793,631.3622901125636
906.2435521,780.6023207693434
910.4918277,565.0142883066328
914.7337174,611.23699573267
918.9692321,468.03120792990376
923.1983831,742.3677985050999
927.4211813,736.8228449482885
931.6376378,811.2517493052219
935.8477637,503.6683236195604
940.0515701,554.1271016054416
944.249068,766.9074183358025
948.4402684,62.42529054535771
952.6251825,328.29489898562315
956.8038212,395.4570471340339
960.9761955,661.7799930229994
965.1423166,625.6402429092341
969.3021953,482.98465114747887
973.4558427,500.67975082324847
977.6032699,241.1694740295752
981.7444877,288.5664319632888
985.8795072,428.5137757653356
990.0083394,242.31276064493431
994.1309953,414.00712830032717
998.2474857,526.0679464562854
1002.357822,65.73061043437701
1006.462014,489.24048630323887
1010.560075,415.2783767928013
1014.652013,260.6766919309157
1018.737841,18.20137365044866
1022.81757,-16.039490063263656
1026.891209,35.86947541421614
1030.958771,-1.4968958821191336
1035.020266,277.4218495466812
1039.075705,19.956897417778237
1043.1251,-107.09346490111784
1047.16846,-186.33174357112512
1051.205797,54.04825829738547
1055.237121,75.77244159739712
1059.262444,391.28889977257495
1063.281777,562.3268038434217
1067.295131,1591.6935660494528
1071.302515,2824.9429650307466
1075.303942,3142.5861112177117
1079.299422,3627.3401347669496
1083.288966,2697.810559226753
1087.272585,1370.0550328578756
1091.250289,687.4800005135548
1095.222091,459.15284182449614
1099.187999,-2.959239170035289
1103.148026,155.8394892793549
1107.102183,40.246068253039994
1111.050479,-23.84956329335182
1114.992927,183.48518436578888
1118.929536,59.30825685788295
1122.860318,744.6705016767191
1126.785283,715.3434345392598
1130.704443,995.543678083668
1134.617808,1535.837813572216
1138.52539,1780.1402385381261
1142.427198,1782.4899932437547
1146.323244,1344.99767196846
1150.213538,1226.1649341273296
1154.098093,1199.2995121040076
1157.976917,926.9923161973602
1161.850023,1045.4924365285115
1165.717421,1040.1651621191886
1169.579121,884.3753981492628
1173.435135,1333.915477526345
1177.285474,1100.4559108321082
1181.130148,1234.699841393278
1184.969169,1293.5120741829815
1188.802547,872.7208025473265
1192.630292,662.1302327077756
1196.452416,211.31700998466476
1200.26893,356.98421961709755
1204.079844,31.74399741248999
1207.88517,145.6837182148738
1211.684917,31.788755919282266
1215.479098,-33.843677998735075
1219.267722,646.0997184255975
1223.050801,-135.47229526450246
1226.828346,20.586297097543138
1230.600366,205.3143429972988
1234.366874,21.87090765683024
1238.12788,244.7716038668441
1241.883395,-6.024312442601513
1245.633429,135.791896778308
1249.377994,153.01805640833118
1253.1171,339.8787037605689
1256.850759,197.20927158053019
1260.578981,0.704339023654029
1264.301776,57.93066593682306
1268.019157,-74.56605184321961
1271.731133,10.27373607085974
1275.437715,-29.27684864166804
1279.138915,291.1002752701206
1282.834743,300.89629016660547
1286.52521,93.22059556037857
1290.210328,-101.11529393900491
1293.890106,-11.483092809427035
1297.564555,348.61518103681374
1301.233688,84.41777391083451
1304.897514,310.49621124079204
1308.556044,288.5469163667476
1312.209289,374.8105766314802
1315.857261,233.6058295911862
1319.499969,253.96657067501656
1323.137425,637.9911985810613
1326.769641,249.73139267657098
1330.396626,464.75814221653854
1334.018391,293.82560554264273
1337.634948,84.47816739754853
1341.246307,130.6584691709104
1344.85248,34.20152732361021
1348.453477,-130.96867929782093
1352.049309,-22.835091804117837
1355.639987,216.23328350487645
1359.225522,57.16403181273927
1362.805925,25.868574566655298
1366.381207,4.782997242622514
1369.951379,186.71934666704328
1373.516452,220.33474133725758
1377.076436,551.1660163856432
1380.631343,638.3161167519429
1384.181184,850.1299363049802
1387.725969,908.2881209796396
1391.26571,709.424864478824
1394.800417,498.8062168773977
1398.330102,305.10985131377674
1401.854776,605.1376902070406
1405.374448,208.79196385435353
1408.889132,382.32252036570026
1412.398837,24.201143935562868
1415.903574,-78.19560178116444
1419.403355,422.55147854384995
1422.89819,330.47426266104594
1426.388091,457.30553040118684
1429.873069,665.2146868826312
1433.353134,756.4414424943734
1436.828298,461.501136460236
1440.298571,417.8393981170848
1443.763965,383.95830689306604
1447.224491,339.6792787407812
1450.68016,285.5972214614176
1454.130983,338.29375960123616
1457.576971,221.31594524332104
1461.018135,389.8921725389082
1464.454486,398.3328242283296
1467.886036,-4.070296423615218
1471.312794,-16.53812373186338
1474.734774,94.27326349564282
1478.151985,220.3955580375732
1481.564439,204.529406509022
1484.972146,6.869822615481098
1488.375119,-193.33122161454776
1491.773368,79.87573355654058
1495.166904,207.9492348774238
1498.555739,312.87582333215505
1501.939883,303.2405672269415
1505.319349,50.55354308844289
1508.694146,342.32729940016907
1512.064286,619.8886338619486
1515.429781,725.9899431919694
1518.790642,807.2761729781687
1522.146879,915.6278046153457
1525.498505,766.4419766286992
1528.845529,667.770242547258
1532.187965,1215.9824780288072
1535.525822,1197.692382866826
1538.859112,1343.0476965751495
1542.187846,1458.1282902371568
1545.512036,1295.315799926373
1548.831693,1598.9402778244803
1552.146829,1746.159507568651
1555.457453,1650.2949508204438
1558.763579,1485.7024606545056
1562.065216,2008.3252403889674
1565.362377,2224.5553909984865
1568.655073,2325.0746509372366
1571.943315,2405.438663988234
1575.227114,2461.8814789453754
1578.506482,2788.507492402562
1581.781431,2658.5788583775493
1585.051971,2579.9327806873853
1588.318114,2599.779172791731
1591.579872,2380.3510864258787
1594.837255,1820.3552274120611
1598.090275,1547.026345812168
1601.338945,1290.4783892070263
1604.583274,1282.9113775463838
1607.823275,928.6341761537997
1611.058959,632.9056897886048
1614.290338,596.9618176723097
1617.517422,284.49931910746636
1620.740224,471.70428309981526
1623.958755,463.22842833196137
1627.173027,364.1957923142845
1630.38305,18.548206331845904
1633.588838,1.6251546711091578
1636.7904,21.365889485225125
1639.987749,227.2932311213126
1643.180896,221.48963169155195
1646.369853,23.704224052810787
1649.554632,411.89019585396045
1652.735244,252.68383095353465
1655.9117,-65.25229451896985
1659.084013,-29.04183710742791
1662.252193,196.07967996759544
1665.416254,104.52781613218212
1668.576205,60.05503848192848
1671.732059,136.12670888759249
1674.883828,211.58193292785154
1678.031523,-29.03227731467632
1681.175157,-77.64035658249941
1684.314739,74.99191433862916
1687.450284,43.71714336764171
1690.581801,26.03930497512374
1693.709304,-86.85060808410049
1696.832803,-64.66491446874124
1699.952311,-12.092118259879953
1703.067839,27.04895077330457
1706.179399,118.10632365233732
1709.287003,240.41430286850573
1712.390663,35.12696199126981
1715.49039,53.566066922998516
1718.586197,161.70812534177344
1721.678095,127.1296692518099
1724.766096,-1.8255317746825312
1727.850213,-46.18893276256881
1730.930456,-72.15826078786631
1734.006838,0.5415098375797243
1737.079372,-12.911975611173034
1740.148067,55.11978246859849
1743.212938,311.60223346727173
1746.273996,-1.017692608250286
1749.331252,52.98353978829721
1752.384718,67.5252419176154
1755.434408,56.71663935038089
1758.480332,54.147752979746485
1761.522503,38.67772543284508
1764.560933,-23.943972277565138
1767.595634,-207.14121368413055
1770.626618,17.328409956243092
1773.653896,79.26749400106561
1776.677482,-64.1676508471426
1779.697388,-86.52365351948256
1782.713625,149.5949124848777
1785.726205,171.2331119420544
1788.735141,127.09838186528236
1791.740445,-9.92409631881429
1794.742129,-10.545248567450951
1797.740206,277.6746194725533
1800.734687,245.71569282911472
1803.725585,181.68599237022548
1806.712912,184.12769790908138
1809.69668,81.22540367273511
1812.676902,28.668838433682737
1815.65359,-20.135090658537155
1818.626756,54.011688698261004
1821.596413,-19.029824884830372
1824.562573,-43.981911655850084
1827.525247,82.27351778441333
1830.48445,-53.217548698026484
1833.440192,-53.585581697168465
1836.392487,-34.66528128924163
1839.341347,55.91552202634926
1842.286784,44.53399164271239
1845.22881,-37.44056204977419
1848.167439,18.112958680517725
1851.102682,88.15625779993356
1854.034553,-94.64748466190422
1856.963063,-21.778578525098
1859.888226,228.39613344970357
1862.810053,173.30283148644622
1865.728557,18.683595562307936
1868.643751,25.9466416921209
1871.555648,30.31407305266825
1874.46426,-118.1946211654038
1877.369599,194.62343480487206
1880.271679,6.603345642549055
1883.170512,-69.00033084289265
1886.06611,60.02648855314025
1888.958487,56.07006455953366
1891.847655,54.809836877637814
1894.733626,2.465317138275587
1897.616414,46.311464735141215
1900.496032,-161.2361659361174
1903.372491,43.307122635086316
1906.245805,119.5960737690967
1909.115987,162.6608436882817
1911.983049,128.12081990178584
1914.847004,-43.89240410433182
1917.707866,76.74341547655071
1920.565646,79.94535163020865
1923.420359,-64.51308722618651
1926.272016,-19.57267218033204
1929.120631,-8.570750205739955
1931.966216,-18.31510952413589
1934.808786,158.66825119959847
1937.648351,47.041634671466085
1940.484927,31.30065883440993
1943.318525,-62.64219523401987
1946.149158,129.91702503050487
1948.97684,486.83397498395874
1951.801584,189.71398983001353
1954.623403,165.46502844113368
1957.44231,189.85107083508998
1960.258318,-31.094448816921407
1963.071439,21.12079475738857
1965.881688,165.12612653889505
1968.689078,226.1894084001842
1971.493621,9.813378997433688
