Raman shift cm-1,4ATP_1nM_rep1_acc2_processed_intensity
-93.47115107,405.19674725061674
-87.69374369,42.71211620872691
-81.9253076,-49.26961324508675
-76.16582701,37.59532227165825
-70.41528615,59.64620977146498
-64.67366933,-53.55069997441084
-58.94096086,-82.63964252980782
-53.21714512,-11.590172670212
-47.50220652,37.41481282477969
-41.79612954,127.1245563735109
-36.09889866,227.12933627170304
-30.41049843,238.6334510748043
-24.73091343,162.77091742629912
-19.0601283,162.62511206231494
-13.39812769,168.42902657663504
-7.744896327,14.975540409105207
-2.100418946,3.8718626072835782
3.535319659,96.58631845760429
9.162334658,21.433481364706488
14.78064118,-40.99632002133225
20.39025432,-35.97305432406638
25.99118913,51.63633847886816
31.58346061,187.1464502431858
37.16708375,151.1355134144402
42.74207347,37.575779576912545
48.30844468,15.983382497630835
53.86621222,50.77906081139079
59.41539093,-18.42655889774976
64.95599558,-93.23848702800335
70.48804091,109.19578419470645
76.01154164,176.8349117020123
81.52651243,-52.229376526991096
87.03296792,35.995944866212255
92.5309227,245.74215884405515
98.02039134,139.6033976901078
103.5013884,18.86910687709802
108.9739282,39.914189274031145
114.4380255,121.33071455501364
119.8936944,253.33810270235895
125.3409495,308.7780642146323
130.779805,119.99645357754262
136.2102753,-86.80145944246814
141.6323747,25.601179922661746
147.0461174,191.26680090205474
152.4515176,126.29358414255444
157.8485895,17.99178929929332
163.2373472,8.136717671630493
168.6178049,114.62038311798386
173.9899766,248.59013160255083
179.3538764,201.26432715958728
184.7095182,111.4795740973958
190.0569161,200.68514094279988
195.396084,212.62486510782816
200.7270358,84.32780087197877
206.0497854,33.94661001350734
211.3643466,29.583470173669056
216.6707333,17.536249899104114
221.9689593,-35.31218854662576
227.2590382,-35.257468246332294
232.5409839,31.850065110728845
237.8148101,-11.190966930321196
243.0805303,-34.468421248893506
248.3381582,12.645335531275908
253.5877075,20.59135532163593
258.8291917,18.624582234856533
264.0626244,10.564275786965815
269.288019,84.45580745232431
274.5053891,126.37534995153794
279.7147481,-25.504412081949017
284.9161094,-102.59987004062748
290.1094865,59.55970884557304
295.2948927,647.602857999666
300.4723414,1994.9999475958737
305.6418459,3751.3708150452385
310.8034194,5273.284177129578
315.9570752,6292.820838308665
321.1028267,6608.143648081194
326.2406869,6481.30304821953
331.370669,6546.646059873461
336.4927863,6670.847488059124
341.6070517,6672.463963920415
346.7134786,6819.128766973164
351.8120798,6830.101159932438
356.9028684,6620.111491428904
361.9858576,6523.716804102288
367.0610602,6409.2901237866345
372.1284892,6364.008302363789
377.1881577,6611.762817681648
382.2400784,7165.089214403729
387.2842644,8110.598093036977
392.3207284,8657.701090642175
397.3494833,8157.696483300418
402.370542,7281.492081245888
407.3839172,6349.842755627742
412.3896217,5520.343620944166
417.3876683,5083.581002771608
422.3780697,4677.793979646623
427.3608386,4268.209863418504
432.3359876,4166.298632145837
437.3035295,4140.833313751943
442.2634769,3810.041744769459
447.2158423,3388.461654369424
452.1606383,3207.616833410282
457.0978776,3077.684753841262
462.0275727,2886.4776265880732
466.9497361,2699.9035851835442
471.8643802,2594.254749674571
476.7715176,2602.349419183318
481.6711608,2573.0046539293708
486.5633221,2501.017418267635
491.448014,2388.2094540376656
496.3252488,2184.6213186272835
501.195039,2025.069285703822
506.0573969,1950.2764525714902
510.9123349,1742.7526812807387
515.7598651,1448.186684437745
520.6,1442.0516818849883
525.4327518,1446.9307720536026
530.2581327,1069.9510306780426
535.076155,878.2863596394536
539.8868309,972.7909054779534
544.6901726,805.9190048384903
549.4861922,760.5600794890829
554.2749019,880.6101698170364
559.0563139,577.7550527743333
563.8304402,453.62181722265314
568.597293,751.8520680549341
573.3568844,583.2537860431735
578.1092263,176.13282148404596
582.8543308,222.87637197677395
587.5922101,247.0167852298814
592.322876,47.012020948959616
597.0463405,119.80026072383953
601.7626157,178.16381862650314
606.4717135,-10.120566276942554
611.1736458,-38.408220826387605
615.8684246,19.0613904010047
620.5560617,39.30288262050772
625.2365691,139.97872212907532
629.9099585,185.94648656265554
634.5762419,126.7721693135768
639.2354312,83.37677281104425
643.887538,11.987012923205384
648.5325743,6.587775388920818
653.1705518,135.38730977059276
657.8014823,35.99715567014391
662.4253775,-114.97600249465631
667.0422493,-6.417373769518235
671.6521092,5.3984760286552955
676.2549691,-30.30517789758096
680.8508407,57.12720012973796
685.4397355,29.050915127105327
690.0216654,-59.81105926402597
694.5966419,77.19215087484463
699.1646767,261.31821065617396
703.7257814,209.2530355945746
708.2799676,242.05991287001916
712.827247,320.6363208290818
717.367631,115.02823392718983
721.9011314,-19.00812846350709
726.4277595,27.064970445587733
730.9475271,47.953986700148334
735.4604456,142.50086984567702
739.9665264,209.34199084103943
744.4657813,150.15243175130172
748.9582215,75.36686770959977
753.4438587,10.218559138460705
757.9227042,-17.66183719670289
762.3947696,-1.8553134347735067
766.8600662,144.07159628192107
771.3186056,317.9691923453497
775.770399,310.8013358398355
780.215458,271.71775878586845
784.6537939,146.0402823147699
789.0854181,-33.63831676237942
793.510342,113.65200211431227
797.9285769,405.4397684214957
802.3401342,397.1561378161316
806.7450253,239.36118660208774
811.1432614,218.48416733474096
815.5348538,178.4238003388473
819.9198139,151.09254039274919
824.2981531,234.0978499927145
828.6698824,152.76858110828107
833.0350133,27.109112205890824
837.393557,19.363823703002538
841.7455248,-0.4788713508807234
846.0909278,28.09817848291027
850.4297774,-15.11124085774918
854.7620848,-51.878082108405046
859.0878611,94.19878538725419
863.4071176,38.273259325049814
867.7198655,-44.00899221339501
872.026116,273.3493190541649
876.3258802,407.77570599220894
880.6191693,195.9059923456793
884.9059946,310.414106092274
889.186367,430.7331984244462
893.4602979,57.780769454889295
897.7277982,-132.6705006947502
901.9888793,98.96825624097477
906.2435521,229.960212010311
910.4918277,144.09800146811565
914.7337174,21.414243317641848
918.9692321,43.851992053889646
923.1983831,106.71276019703215
927.4211813,112.74079784313645
931.6376378,156.13091513358168
935.8477637,156.64472389824596
940.0515701,140.3188521051194
944.249068,80.18244508945916
948.4402684,0.30401949467410816
952.6251825,19.52003935749532
956.8038212,51.691464629270826
960.9761955,143.12925123340045
965.1423166,125.08592016077905
969.3021953,-25.106486763805762
973.4558427,-18.437490655051946
977.6032699,-33.525424315159725
981.7444877,-22.45976599069644
985.8795072,45.19356731175219
990.0083394,-50.10083187939191
994.1309953,-13.456005041720758
998.2474857,58.874838266881596
1002.357822,27.751877586931386
1006.462014,110.93903683078742
1010.560075,37.05081769369285
1014.652013,-57.260301696273174
1018.737841,11.088034247945956
1022.81757,-2.2389492314818966
1026.891209,8.818714470634463
1030.958771,39.6474741767563
1035.020266,111.78604995435508
1039.075705,111.37571903651555
1043.1251,-9.288239388807966
1047.16846,121.1347377461087
1051.205797,92.53637205819305
1055.237121,-114.7378344945194
1059.262444,29.81241923649685
1063.281777,277.3334291765325
1067.295131,938.8238651062204
1071.302515,1981.743402983349
1075.303942,2612.898483368359
1079.299422,2938.873063941107
1083.288966,2617.015400045056
1087.272585,1476.3233149176642
1091.250289,661.582755246996
1095.222091,304.7675336305634
1099.187999,22.7256642957517
1103.148026,21.935418781777855
1107.102183,24.933855480393028
1111.050479,-26.322219885372846
1114.992927,-1.3417012311724648
1118.929536,-38.80810482663376
1122.860318,35.1571041249195
1126.785283,174.34495365729822
1130.704443,361.63622834286264
1134.617808,687.1041638152348
1138.52539,856.8107802894039
1142.427198,765.1232971469619
1146.323244,547.0761806113399
1150.213538,506.74387805604454
1154.098093,562.7673315743993
1157.976917,349.5266915049219
1161.850023,218.06223425007428
1165.717421,337.3475180738062
1169.579121,484.41597592967855
1173.435135,543.8939420343427
1177.285474,487.17762663899657
1181.130148,607.0835484493996
1184.969169,724.7292408570471
1188.802547,515.980168727969
1192.630292,267.74019735230036
1196.452416,133.50092995499955
1200.26893,11.005782258053053
1204.079844,-43.152878044402726
1207.88517,22.224602069310496
1211.684917,19.83383806455639
1215.479098,85.82339473134107
1219.267722,199.3375343418381
1223.050801,14.127550967036425
1226.828346,-34.07569472286317
1230.600366,138.89978758545604
1234.366874,145.48405355581886
1238.12788,119.38132821148605
1241.883395,134.53953926534535
1245.633429,239.9685247225984
1249.377994,204.7938087861275
1253.1171,-19.915000001059525
1256.850759,20.291452522850093
1260.578981,115.21153979231948
1264.301776,95.79604858353412
1268.019157,129.50784105337715
1271.731133,59.3211614843765
1275.437715,17.32665040145004
1279.138915,170.06007037713846
1282.834743,270.4269032496318
1286.52521,108.93733284028599
1290.210328,-103.42393875753922
1293.890106,-24.736741837767553
1297.564555,103.98680392525975
1301.233688,42.49120359557044
1304.897514,101.57651649577767
1308.556044,258.46029070621773
1312.209289,152.00878691055442
1315.857261,-32.50339488959821
1319.499969,26.92867232088568
1323.137425,150.31887446632336
1326.769641,235.68624892071912
1330.396626,265.6065059887098
1334.018391,184.01924303505967
1337.634948,148.8190842645128
1341.246307,58.0001956699371
1344.85248,-54.354678923651015
1348.453477,-17.450454162646025
1352.049309,-9.521555283723927
1355.639987,88.40841073292322
1359.225522,160.19253874754747
1362.805925,12.653237056886752
1366.381207,16.006469617077187
1369.951379,47.91262419832688
1373.516452,89.78017980012638
1377.076436,360.59571045530697
1380.631343,438.55749502594176
1384.181184,395.1026019663012
1387.725969,510.3079667919304
1391.26571,428.2054762051357
1394.800417,231.00932060345218
1398.330102,243.56457815763227
1401.854776,196.08364313597605
1405.374448,54.71690330594226
1408.889132,18.995682219795228
1412.398837,-99.8939018274104
1415.903574,-34.800643537225085
1419.403355,318.3889422467189
1422.89819,408.03508653036596
