Raman shift cm-1,4ATP_1mM_rep2_acc2_processed_intensity
-93.47115107,222.35632581677024
-87.69374369,20.41612358531806
-81.9253076,-6.386617496235061
-76.16582701,40.87474775605395
-70.41528615,20.763611552627996
-64.67366933,-27.603909508191272
-58.94096086,-47.16983084965332
-53.21714512,-64.24083201605262
-47.50220652,-54.78315977966589
-41.79612954,25.975893608890715
-36.09889866,89.58787612187928
-30.41049843,50.6765735685901
-24.73091343,6.827395498736752
-19.0601283,39.829988429729454
-13.39812769,54.72328900118703
-7.744896327,1.954858842981853
-2.100418946,-25.559432695834953
3.535319659,-7.969594496050632
9.162334658,-23.205613737776517
14.78064118,-60.8647068712607
20.39025432,-38.84938875741258
25.99118913,29.828093076926628
31.58346061,59.04017195615538
37.16708375,43.58134392728824
42.74207347,27.30539431472352
48.30844468,-1.8471906631964998
53.86621222,-37.79545705289773
59.41539093,-16.54595296948831
64.95599558,71.92384745294162
70.48804091,144.4425783281114
76.01154164,138.90318468471315
81.52651243,125.13755561521047
87.03296792,180.09261317970456
92.5309227,226.98217531895713
98.02039134,210.70255855610006
103.5013884,215.54057928243844
108.9739282,271.5105807992596
114.4380255,347.5150144862017
119.8936944,448.8746878684158
125.3409495,507.4568609028506
130.779805,449.1843358118939
136.2102753,380.7995485477692
141.6323747,411.23054531179224
147.0461174,462.1832164664044
152.4515176,462.22232846753116
157.8485895,470.0877298627917
163.2373472,513.5396294461586
168.6178049,545.4209251133501
173.9899766,556.1255392247174
179.3538764,570.6899171851901
184.7095182,587.3018325318164
190.0569161,589.5146857999976
195.396084,580.6000867377273
200.7270358,578.3554887461535
206.0497854,581.0999865942222
211.3643466,566.3543331691745
216.6707333,519.8023683821319
221.9689593,455.3576868719864
227.2590382,417.32633974527874
232.5409839,424.035833012166
237.8148101,415.12703687624213
243.0805303,335.3085956870508
248.3381582,242.24028099394064
253.5877075,213.1082444534416
258.8291917,207.05132303667534
264.0626244,146.94456793479412
269.288019,20.245534392754962
274.5053891,-76.49123406469363
279.7147481,41.07776545271031
284.9161094,383.1499160672662
290.1094865,1766.7809840739112
295.2948927,7822.238828508175
300.4723414,21669.62470491062
305.6418459,38379.30242963122
310.8034194,48101.98197052808
315.9570752,48821.57835485237
321.1028267,47087.43427443954
326.2406869,46874.61667322326
331.370669,46950.07794975916
336.4927863,46469.19937311013
341.6070517,46081.75589560899
346.7134786,45897.67044485466
351.8120798,45655.179878006405
356.9028684,45371.31931172729
361.9858576,45077.343052488075
367.0610602,44749.91675778286
372.1284892,44429.15669498879
377.1881577,44159.53903971569
382.2400784,43939.94050333276
387.2842644,43727.01083705763
392.3207284,43477.614628423034
397.3494833,43154.20197433868
402.370542,42767.263515881205
407.3839172,42453.61074827385
412.3896217,42276.06556506797
417.3876683,42061.71958709863
422.3780697,41669.993180294376
427.3608386,41140.34081844505
432.3359876,40542.61906755251
437.3035295,40029.88376937126
442.2634769,39781.759872635885
447.2158423,39642.88763254515
452.1606383,39330.830448106586
457.0978776,38926.410008281004
462.0275727,38616.217864685146
466.9497361,38347.33639338498
471.8643802,37993.40358474571
476.7715176,37492.62972699053
481.6711608,36899.22714567772
486.5633221,36402.32808705428
491.448014,36090.86441930098
496.3252488,35756.023236900124
501.195039,35204.414541998834
506.0573969,34663.62651887635
510.9123349,34397.55849319399
515.7598651,34159.18163555392
520.6,33663.748403625825
525.4327518,33134.97333272094
530.2581327,32795.568266024646
535.076155,32461.42394757707
539.8868309,32000.046768407847
544.6901726,31464.210848791205
549.4861922,30856.752563030313
554.2749019,30364.193839027273
559.0563139,30098.120778485405
563.8304402,29654.200754915742
568.597293,28955.112528695252
573.3568844,28473.67955603317
578.1092263,28146.323132060235
582.8543308,27649.62603973213
587.5922101,27192.243544287732
592.322876,26848.64609005615
597.0463405,26343.733752060783
601.7626157,25800.794753866496
606.4717135,25462.074789613245
611.1736458,25105.18104135782
615.8684246,24573.70980307532
620.5560617,24048.106434576366
625.2365691,23502.44517019351
629.9099585,22854.57416660519
634.5762419,22366.699636275614
639.2354312,22133.569234430463
643.887538,21860.182954214928
648.5325743,21412.171059195716
653.1705518,20940.425158049053
657.8014823,20572.074879639604
662.4253775,20242.82682267916
667.0422493,19788.42493376519
671.6521092,19206.42469966208
676.2549691,18655.602457566834
680.8508407,18213.21253852098
685.4397355,17825.273136152966
690.0216654,17397.073921331677
694.5966419,16885.365950039166
699.1646767,16378.790221223804
703.7257814,15962.529791756524
708.2799676,15547.433658464022
712.827247,15075.310180335933
717.367631,14701.542608200834
721.9011314,14493.930585793867
726.4277595,14215.364977455469
730.9475271,13680.989425309745
735.4604456,13056.43623303614
739.9665264,12585.165238535805
744.4657813,12309.559380610495
748.9582215,12146.400413885294
753.4438587,11967.408503031606
757.9227042,11641.331421189472
762.3947696,11129.33902618614
766.8600662,10506.497787835771
771.3186056,9931.890975993729
775.770399,9533.894074691532
780.215458,9313.288255988984
784.6537939,9185.977040201265
789.0854181,8971.86665407292
793.510342,8580.187785904563
797.9285769,8232.276557786332
802.3401342,8054.998346047802
806.7450253,7842.142110831811
811.1432614,7528.985750469454
815.5348538,7246.009071194744
819.9198139,6921.619647863296
824.2981531,6393.336081436142
828.6698824,5709.001114462479
833.0350133,5026.0315813575835
837.393557,4414.262737721764
841.7455248,3915.9511443383253
846.0909278,3600.3622488612345
850.4297774,3380.407583877315
854.7620848,3066.9238389158
859.0878611,2717.0627491253135
863.4071176,2546.312826681039
867.7198655,2509.674656394849
872.026116,2300.575633332777
876.3258802,1795.5733758510332
880.6191693,1253.1675973703213
884.9059946,860.5610916396581
889.186367,456.673227871127
893.4602979,49.4775940342015
897.7277982,3.2850370330852456
901.9888793,389.62455420501556
906.2435521,831.874045543751
910.4918277,1130.370226426423
914.7337174,1402.491791243956
918.9692321,1608.7559628154004
923.1983831,1542.0325709890576
927.4211813,1281.0017707292054
931.6376378,1154.2666135618256
935.8477637,1300.0100963785953
940.0515701,1554.2679623277595
944.249068,1663.066890515584
948.4402684,1566.846200594785
952.6251825,1461.2238484808195
956.8038212,1469.2774919791004
960.9761955,1513.056438816644
965.1423166,1540.1016211731094
969.3021953,1561.2764607230438
973.4558427,1551.8712811288196
977.6032699,1467.7285728490438
981.7444877,1327.8696761406864
985.8795072,1248.377121606212
990.0083394,1332.7658246974463
994.1309953,1577.7947537072928
998.2474857,1869.208699497609
1002.357822,2051.5744474250478
1006.462014,2078.0784315708966
1010.560075,1914.5944859136773
1014.652013,1450.329951490844
1018.737841,803.3675465148401
1022.81757,281.50981436266505
1026.891209,-9.558199399008686
1030.958771,-101.2899454570324
1035.020266,-11.301817611577505
1039.075705,176.81158964402007
1043.1251,414.1901427531762
1047.16846,740.656747322711
1051.205797,1061.2519680027106
1055.237121,1216.6614500724502
1059.262444,1264.5099921023004
1063.281777,1263.784468131911
1067.295131,1099.0915188451297
1071.302515,806.2752085324589
1075.303942,556.6390977966087
1079.299422,405.7550396647299
1083.288966,353.2733505320088
1087.272585,322.31063199000124
1091.250289,211.16183842559013
1095.222091,93.47882212052848
1099.187999,56.367375487194785
1103.148026,38.17543167866015
1107.102183,14.216957303800655
1111.050479,36.832716100535215
1114.992927,37.50675984965481
1118.929536,-46.23646206303439
1122.860318,-11.27279324977016
1126.785283,205.208670105693
1130.704443,242.52797601005258
1134.617808,11.957283962009939
1138.52539,-111.32681126460943
1142.427198,-27.32686081426931
1146.323244,19.082626800799886
1150.213538,-18.585616611750183
1154.098093,50.68494524279883
1157.976917,245.93935721553873
1161.850023,315.8783300305384
1165.717421,163.19206410670316
1169.579121,55.000213451154394
1173.435135,243.1482199203368
1177.285474,552.1241594483648
1181.130148,588.5276317981314
1184.969169,401.37048149566147
1188.802547,427.4554743428637
1192.630292,698.610300696063
1196.452416,843.6292029941534
1200.26893,795.542004578359
1204.079844,767.136220930015
1207.88517,784.6681066143484
1211.684917,713.9387451358511
1215.479098,512.5982686097515
1219.267722,360.55754877305185
1223.050801,439.16220722135756
1226.828346,550.8505599472196
1230.600366,469.34210401479197
1234.366874,367.6814303945814
1238.12788,309.87694831643637
1241.883395,116.36291641541507
1245.633429,-17.21102699689962
1249.377994,161.0995238307941
1253.1171,312.8011991300334
1256.850759,162.34392555787073
1260.578981,17.443082728824315
1264.301776,57.36393393626359
1268.019157,83.78690781145971
1271.731133,21.116228883548814
1275.437715,-64.75309357911252
1279.138915,-103.5350557265973
1282.834743,18.84967131505755
1286.52521,279.73109522836364
1290.210328,558.3185683533953
1293.890106,909.3734933173238
1297.564555,1325.3470497252365
1301.233688,1500.7243728627714
1304.897514,1298.4670400673772
1308.556044,1014.8068209530941
1312.209289,899.4969595254643
1315.857261,876.4133617201421
1319.499969,811.5161524855262
1323.137425,722.7179616200553
1326.769641,739.063868146704
1330.396626,890.5352869473727
1334.018391,1009.8877185161818
1337.634948,1028.4063974943952
1341.246307,1090.0272849377247
1344.85248,1229.8266173944057
1348.453477,1310.2380854607013
1352.049309,1273.7264926136868
1355.639987,1206.9746893487895
1359.225522,1179.7760156657914
1362.805925,1191.3121531406773
1366.381207,1292.6243335677973
1369.951379,1524.4493484410705
1373.516452,1791.3386343961138
1377.076436,2032.2423080565404
1380.631343,2260.8511209990374
1384.181184,2401.508401805113
