Raman shift cm-1,4ATP_100uM_rep1_acc1_processed_intensity
-93.47115107,404.2322004623148
-87.69374369,100.74729391091398
-81.9253076,-3.646386711993813
-76.16582701,32.640600133385476
-70.41528615,49.50333660015813
-64.67366933,31.507183344178408
-58.94096086,26.37939292254066
-53.21714512,15.902558968618948
-47.50220652,18.73235216708793
-41.79612954,90.70851082279444
-36.09889866,170.66353522005875
-30.41049843,163.68841218769026
-24.73091343,104.57359450854904
-19.0601283,59.9376480766862
-13.39812769,25.418635179374554
-7.744896327,8.837448773923015
-2.100418946,47.20211973073608
3.535319659,108.55382669545304
9.162334658,111.74628023898534
14.78064118,56.906057040710785
20.39025432,39.22037753697819
25.99118913,108.41049667399389
31.58346061,180.0349188675263
37.16708375,156.5857898721166
42.74207347,76.39078246894805
48.30844468,25.956264301284378
53.86621222,1.3967266619971497
59.41539093,-6.715717202505331
64.95599558,54.657385141982296
70.48804091,149.76102722797668
76.01154164,156.2883569839417
81.52651243,98.05922155380397
87.03296792,97.88441277818748
92.5309227,148.90278760314578
98.02039134,179.621449692608
103.5013884,177.83935931040753
108.9739282,158.3003106395269
114.4380255,183.7288672938605
119.8936944,302.3975909334086
125.3409495,379.37493170552466
130.779805,270.18033128877414
136.2102753,122.00876221349914
141.6323747,144.43420857880275
147.0461174,244.4831511926061
152.4515176,237.30474902506194
157.8485895,174.21006612083818
163.2373472,185.3374308124314
168.6178049,246.86584330352554
173.9899766,282.12665235723796
179.3538764,293.5710822439884
184.7095182,308.2698244647722
190.0569161,317.1918945348233
195.396084,298.3138307312897
200.7270358,259.0207917336356
206.0497854,235.00887138493897
211.3643466,231.2474841151722
216.6707333,209.77356591101204
221.9689593,167.23854310566006
227.2590382,141.01716661323124
232.5409839,123.07182037460557
237.8148101,81.72550256111963
243.0805303,34.934012523256925
248.3381582,4.421062189003905
253.5877075,-8.257277966568623
258.8291917,13.677605147074772
264.0626244,45.56159096069206
269.288019,25.927921142924788
274.5053891,3.9352640880712784
279.7147481,71.61609001824978
284.9161094,256.40263774092404
290.1094865,1250.0833104013077
295.2948927,5183.777730176402
300.4723414,13919.67142015273
305.6418459,25802.855905296907
310.8034194,36026.46881934231
315.9570752,41369.172894336014
321.1028267,42936.13598583452
326.2406869,43554.24156794687
331.370669,44468.396487402366
336.4927863,45412.13311610167
341.6070517,46106.99862200862
346.7134786,46572.95313617574
351.8120798,46802.390216214546
356.9028684,46808.95450274317
361.9858576,46732.004626207214
367.0610602,46676.46805939961
372.1284892,46613.64668553019
377.1881577,46523.62905067528
382.2400784,46455.83308428918
387.2842644,46418.68274820158
392.3207284,46356.57215321469
397.3494833,46202.30299809206
402.370542,45992.04568065486
407.3839172,45930.56308396184
412.3896217,46044.614928047915
417.3876683,45918.328529358274
422.3780697,45222.87960844828
427.3608386,44226.07576493531
432.3359876,43381.27449532681
437.3035295,42739.28383068059
442.2634769,42032.9630488683
447.2158423,41171.571800858466
452.1606383,40471.189561659005
457.0978776,40227.80885800702
462.0275727,40157.833017382836
466.9497361,39787.787671037775
471.8643802,39391.68747512007
476.7715176,39663.50883026747
481.6711608,40383.81461936315
486.5633221,40517.84501300032
491.448014,39708.7129352257
496.3252488,38577.70241060565
501.195039,37624.66246502952
506.0573969,36807.43368807479
510.9123349,36025.158130048
515.7598651,35292.15906793652
520.6,34573.65880941534
525.4327518,33851.443313986376
530.2581327,33328.333720553834
535.076155,33215.23863527752
539.8868309,33206.495598888374
544.6901726,32737.5410319858
549.4861922,31823.790298179338
554.2749019,30956.189223283174
559.0563139,30415.83410351225
563.8304402,30188.537568841475
568.597293,30077.304315626636
573.3568844,29834.070472064974
578.1092263,29508.08600902253
582.8543308,29287.93042565346
587.5922101,29069.081483438138
592.322876,28739.390082535247
597.0463405,28467.280796169005
601.7626157,28297.062309219138
606.4717135,28028.259710510745
611.1736458,27618.742484419803
615.8684246,27260.331245238445
620.5560617,27101.862564752715
625.2365691,27107.876335963956
629.9099585,27148.045731421887
634.5762419,27086.52944131213
639.2354312,26748.6058196214
643.887538,26036.065309869886
