Raman shift cm-1,4ATP_100pM_rep2_acc5_processed_intensity
-93.47115107,457.4051507822984
-87.69374369,77.20572765905258
-81.9253076,-40.92851610555742
-76.16582701,141.79892288282554
-70.41528615,115.10054315775619
-64.67366933,-58.72716955944733
-58.94096086,-13.455710266071772
-53.21714512,-35.1429597072004
-47.50220652,-1.673884773673592
-41.79612954,182.13691906866103
-36.09889866,230.00552507162536
-30.41049843,219.23518168512913
-24.73091343,83.7946443835853
-19.0601283,-16.68317631890443
-13.39812769,65.08867468948759
-7.744896327,-69.8820122412753
-2.100418946,-58.77667470679181
3.535319659,90.46860283235246
9.162334658,19.402399635956428
14.78064118,47.90588627425903
20.39025432,-0.48594068969313753
25.99118913,-47.72620446080563
31.58346061,180.72204413445695
37.16708375,191.61114301017557
42.74207347,-14.595614854569412
48.30844468,37.69254061959774
53.86621222,-30.926169166628547
59.41539093,-75.30805675366967
64.95599558,-8.573058720896906
70.48804091,39.34109948667197
76.01154164,85.40049171241245
81.52651243,-174.9994775243336
87.03296792,-5.667732813653707
92.5309227,220.7443821810974
98.02039134,58.61482816969746
103.5013884,47.19737567349651
108.9739282,40.33102147430902
114.4380255,16.291648455035215
119.8936944,123.54152675263545
125.3409495,309.48217467326265
130.779805,87.56800869072183
136.2102753,-187.54405355357918
141.6323747,-26.37818512839911
147.0461174,58.76314452740564
152.4515176,22.635119888919974
157.8485895,-31.363621101772807
163.2373472,-126.69336127600899
168.6178049,54.24410009038762
173.9899766,173.4397561717937
179.3538764,70.83653215951085
184.7095182,73.21812133204519
190.0569161,136.42388909342537
195.396084,129.8495545652463
200.7270358,23.437494913526933
206.0497854,-18.24974049291641
211.3643466,-51.67871317812573
216.6707333,49.959991455955354
221.9689593,23.620773575585485
227.2590382,-35.966503108842026
232.5409839,58.952194550141876
237.8148101,-45.90043974102787
243.0805303,1.5500685728836174
248.3381582,-8.325284280005956
253.5877075,3.5207156687694905
258.8291917,131.09337483697658
264.0626244,27.54932340504751
269.288019,83.536815881633
274.5053891,137.20500898959745
279.7147481,-60.67874512819532
284.9161094,-128.09423140758554
290.1094865,-35.04423357647846
295.2948927,439.5289300762845
300.4723414,1571.6317296772509
305.6418459,2811.649327672811
310.8034194,3998.160974108957
315.9570752,4912.25127873803
321.1028267,5097.748444494536
326.2406869,5029.384147382253
331.370669,4946.555944535342
336.4927863,4873.916707754719
341.6070517,4961.318772736478
346.7134786,5069.884563123193
351.8120798,5163.876402379083
356.9028684,4799.3075094561655
361.9858576,4395.695008021101
367.0610602,4428.844570108617
372.1284892,4329.154293311238
377.1881577,4558.988418523046
382.2400784,5357.216767684759
387.2842644,6530.172308966998
392.3207284,7374.084570693357
397.3494833,6826.203163274383
402.370542,5466.5899753861
407.3839172,4056.4801064836265
412.3896217,2936.6393241809064
417.3876683,2329.81079889562
422.3780697,1786.8409004052796
427.3608386,1529.0322490493031
432.3359876,1354.929325985804
437.3035295,1042.3276047660815
442.2634769,946.4966629871151
447.2158423,532.8827608201227
452.1606383,365.87375411872654
457.0978776,250.0439817423412
462.0275727,29.42386583609823
466.9497361,78.6338704970758
471.8643802,-53.730964870150274
476.7715176,76.39933298284177
481.6711608,124.91370196922435
486.5633221,47.700528957047936
491.448014,132.25037649149363
496.3252488,264.3310983183728
501.195039,263.9365378024049
506.0573969,238.41587154144509
510.9123349,207.8441430433286
515.7598651,-81.59387062875476
520.6,8.859730857210252
525.4327518,194.6981075691706
530.2581327,135.5332901495235
