Raman shift cm-1,4ATP_10pM_rep1_acc2_processed_intensity
-93.47115107,553.8431465320148
-87.69374369,74.98623322232892
-81.9253076,-92.70776610619795
-76.16582701,-25.30723577883974
-70.41528615,53.764298299350145
-64.67366933,4.370050556702893
-58.94096086,-56.878316774965384
-53.21714512,-29.578693587249496
-47.50220652,4.021937431915589
-41.79612954,58.46589303151694
-36.09889866,195.97756216867987
-30.41049843,227.96090534620606
-24.73091343,48.78967411085229
-19.0601283,-4.82361728967382
-13.39812769,16.807616642947536
-7.744896327,-94.2843405377811
-2.100418946,-24.79670600578224
3.535319659,64.8268263958567
9.162334658,-21.452037351327334
14.78064118,42.22437158652089
20.39025432,93.12018228775814
25.99118913,70.95686540055448
31.58346061,177.47052544447712
37.16708375,153.73064116536398
42.74207347,18.733904706176723
48.30844468,-24.270494975754307
53.86621222,-66.54155399143022
59.41539093,-91.01843962367704
64.95599558,-6.068615935626896
70.48804091,132.35000453703685
76.01154164,61.127941727189295
81.52651243,-96.97035086437575
87.03296792,50.0988822467621
92.5309227,147.03409651363538
98.02039134,29.936996117331432
103.5013884,73.36090770818295
108.9739282,45.21748042412108
114.4380255,-58.46891805117118
119.8936944,158.49138034742657
125.3409495,294.8394410851728
130.779805,38.698296873331586
136.2102753,-110.90312948803387
141.6323747,10.112187122336039
147.0461174,69.40607632539738
152.4515176,21.055255891828907
157.8485895,-41.91360558711282
163.2373472,-96.39629611163436
168.6178049,-0.16650132788223004
173.9899766,140.73393684008596
179.3538764,72.14435090801437
184.7095182,23.48779158344439
190.0569161,140.1566774838895
195.396084,143.75126070310748
200.7270358,33.276419211312
206.0497854,-1.3533869580914697
211.3643466,38.879489963112384
216.6707333,12.934685433036465
221.9689593,-59.30302963022716
227.2590382,13.461912213517815
232.5409839,57.41135429626047
237.8148101,-29.800302880222223
243.0805303,-44.917473871875096
248.3381582,-38.98225088878082
253.5877075,2.8627753764250343
258.8291917,69.91931319493145
264.0626244,32.390758315078706
269.288019,67.05573606543842
274.5053891,93.09141342530995
279.7147481,-62.92793934236711
284.9161094,-120.02798040127763
290.1094865,-44.70880448332575
295.2948927,240.99169135016035
300.4723414,1071.393903453385
305.6418459,2169.4921909404875
310.8034194,3157.2861556882817
315.9570752,3870.272082413267
321.1028267,4072.499386807749
326.2406869,3961.732788355954
331.370669,3875.0292822690253
336.4927863,3769.0729675899297
341.6070517,3654.7206204717895
346.7134786,3692.4303976979413
351.8120798,3641.8126169421143
356.9028684,3365.494937741706
361.9858576,3236.1919122217464
367.0610602,3084.9214588146538
372.1284892,2839.639963886751
377.1881577,2980.743876195777
382.2400784,3357.2337626963113
387.2842644,3828.5026657933477
392.3207284,4154.659069980429
397.3494833,3786.9177931958666
402.370542,3101.2159066673908
407.3839172,2425.7277105655135
412.3896217,1699.8835060971592
417.3876683,1257.1809112907044
422.3780697,1044.8262844522255
427.3608386,810.6830688160362
432.3359876,698.5340589122379
437.3035295,686.8385646321972
442.2634769,429.78619827340617
447.2158423,69.50529604140047
452.1606383,30.347988236363108
457.0978776,32.08459044902338
462.0275727,-25.950713900356277
466.9497361,47.85969312377256
471.8643802,-4.28654065466435
476.7715176,-60.28999944146426
481.6711608,49.09792905151835
486.5633221,132.36900004410518
491.448014,134.71979335711694
496.3252488,36.64574624329089
501.195039,107.71222745251544
506.0573969,281.92810029577277
510.9123349,47.81235349538747
515.7598651,-169.73242763953704
520.6,56.7603892113716
525.4327518,176.8304086559856
530.2581327,-1.1372423875309323
535.076155,-20.867057804708566
539.8868309,145.8825091993308
