Raman shift cm-1,4ATP_1pM_rep2_acc4_processed_intensity
-93.47115107,418.4009782935048
-87.69374369,88.84706711718044
-81.9253076,-89.48545110301097
-76.16582701,-8.557582210794443
-70.41528615,120.34590954128885
-64.67366933,-38.9980948311732
-58.94096086,-147.38962651437822
-53.21714512,-24.56676826808016
-47.50220652,-2.0529561168576365
-41.79612954,73.3117208052844
-36.09889866,244.29209255832308
-30.41049843,216.3084921830749
-24.73091343,15.517878755173278
-19.0601283,2.536929186219357
-13.39812769,97.39028740346323
-7.744896327,-82.55892262367695
-2.100418946,-56.18072863189337
3.535319659,107.88018855638265
9.162334658,-42.74085656418161
14.78064118,-51.0796848594003
20.39025432,-15.698414038665064
25.99118913,33.70219735970691
31.58346061,203.41235146548894
37.16708375,122.49857947107654
42.74207347,21.1006728400347
48.30844468,-6.524455156095787
53.86621222,-47.14809921804213
59.41539093,-86.30277426167827
64.95599558,-154.9097292869909
70.48804091,51.177339265264536
76.01154164,99.02842648611616
81.52651243,-159.77273959586714
87.03296792,37.98136143844738
92.5309227,208.04782806010604
98.02039134,-0.6967137257208798
103.5013884,44.21556619089044
108.9739282,109.8366813528524
114.4380255,80.31789452156974
119.8936944,318.5060800026637
125.3409495,447.7252044629696
130.779805,288.72605856172106
136.2102753,172.1376061941195
141.6323747,304.01329194856686
147.0461174,578.0296820204093
152.4515176,600.8220981301869
157.8485895,548.9968752295969
163.2373472,601.518677481395
168.6178049,740.023800831463
173.9899766,1012.0454292343109
179.3538764,987.2892758311035
184.7095182,971.5421360073741
190.0569161,1211.5076557172388
195.396084,1203.3924018620512
200.7270358,1151.9452556313793
206.0497854,1110.772773996722
211.3643466,1109.659324183358
216.6707333,1214.6777414733717
221.9689593,1131.4672467558134
227.2590382,1064.8754066336119
232.5409839,1039.048649905357
237.8148101,1034.044354300504
243.0805303,925.6554605562312
248.3381582,748.1595403894667
253.5877075,634.1831470686643
258.8291917,541.0902716174811
264.0626244,568.780865786599
269.288019,222.23071147100825
274.5053891,301.8223269641852
279.7147481,-95.96256906938632
284.9161094,-64.37204750206715
290.1094865,2551.0204025650773
295.2948927,7935.730083758692
300.4723414,25063.89368817966
305.6418459,44611.42672038574
310.8034194,46712.02853717521
315.9570752,43702.23248009616
321.1028267,44216.34966993517
326.2406869,42962.50457667106
331.370669,42514.23265613524
336.4927863,41863.32236116967
341.6070517,41031.15488381838
346.7134786,40664.1346849593
351.8120798,39736.49989627354
356.9028684,39302.99980131555
361.9858576,38524.99824199443
367.0610602,37688.03153655175
372.1284892,37127.24864625966
377.1881577,36241.47222032867
382.2400784,35689.024290427275
387.2842644,35038.415521306786
392.3207284,34224.72022448623
397.3494833,33582.10148980864
402.370542,32658.41824761803
407.3839172,31857.47967029693
412.3896217,31268.146355144243
417.3876683,30566.99133388248
422.3780697,29699.440634243954
427.3608386,28652.19084210915
432.3359876,27698.459864952183
437.3035295,26628.389126499373
442.2634769,25843.731952610968
447.2158423,25455.08575054923
452.1606383,24498.440023119463
457.0978776,23637.71603049474
462.0275727,23029.106706874118
466.9497361,22135.555798290665
471.8643802,21439.414250573034
476.7715176,20512.951319228232
481.6711608,19418.171990594583
486.5633221,18604.860049959472
491.448014,17781.597751564328
496.3252488,17120.351162573927
501.195039,16235.540781705135
506.0573969,15154.29928301186
510.9123349,14657.227497528558
515.7598651,14080.802888090933
520.6,13189.667934296333
525.4327518,12356.151901773716
530.2581327,11683.83532269243
535.076155,11224.759338154669
539.8868309,10265.140749032194
544.6901726,9547.166920749532
549.4861922,8963.447562037782
