Raman shift cm-1,4ATP_100nM_rep3_acc3_processed_intensity
-93.47115107,483.41123045244234
-87.69374369,140.0063432148068
-81.9253076,-19.653796468785387
-76.16582701,20.838369424044203
-70.41528615,35.29489022483362
-64.67366933,-43.6702198119001
-58.94096086,-34.88629157851136
-53.21714512,-7.590496483478095
-47.50220652,-25.295226629021833
-41.79612954,47.380803693069765
-36.09889866,139.4399324951941
-30.41049843,144.3257029350802
-24.73091343,97.6609495192686
-19.0601283,73.3606164106302
-13.39812769,32.80320870253529
-7.744896327,-50.993696490919916
-2.100418946,-14.718577686718618
3.535319659,22.682544618727142
9.162334658,-52.11302918516722
14.78064118,-44.17858415151797
20.39025432,-11.268537115591958
25.99118913,47.06968726949917
31.58346061,164.78302225712517
37.16708375,123.67230332844294
42.74207347,11.649437032119966
48.30844468,9.406352526401868
53.86621222,32.192083303697764
59.41539093,-8.978454886520325
64.95599558,11.19426842350046
70.48804091,230.45995642104367
76.01154164,296.30866170830205
81.52651243,183.5595806498961
87.03296792,391.9394881781984
92.5309227,566.2657817895634
98.02039134,438.7065047738553
103.5013884,509.1856605670426
108.9739282,593.08522414826
114.4380255,516.6910099869239
119.8936944,728.2458838652049
125.3409495,993.2599499826646
130.779805,852.5887005614022
136.2102753,674.7719446192334
141.6323747,821.8134875944285
147.0461174,995.7746825805452
152.4515176,988.8767631556678
157.8485895,959.0999644730397
163.2373472,981.5192384188906
168.6178049,1119.3442930122721
173.9899766,1272.5428350848315
179.3538764,1203.4970510695196
184.7095182,1178.0189424180478
190.0569161,1328.5633419529183
195.396084,1296.9857960518393
200.7270358,1174.6457429114905
206.0497854,1142.733544656835
211.3643466,1093.5662366822767
216.6707333,1053.8676489964168
221.9689593,999.3231664202802
227.2590382,960.2069485487111
232.5409839,953.9660533774332
237.8148101,857.0829865426552
243.0805303,732.4209317048943
248.3381582,599.6656975874257
253.5877075,479.9201153876751
258.8291917,432.14574893152076
264.0626244,305.8065672893529
269.288019,163.200726253402
274.5053891,121.22798496334353
279.7147481,-83.48155635791315
284.9161094,29.519944775114745
290.1094865,1723.3532982828895
295.2948927,6489.685299436798
300.4723414,18014.67610906687
305.6418459,35336.84924736837
