Raman shift cm-1,4ATP_1nM_rep1_acc3_processed_intensity
-93.47115107,581.0421246705017
-87.69374369,198.97097048216966
-81.9253076,18.913940841464285
-76.16582701,121.48782761577772
-70.41528615,153.68004117844626
-64.67366933,-1.0177813725443237
-58.94096086,-66.48255143191437
-53.21714512,-20.315752453573083
-47.50220652,41.08957366821994
-41.79612954,95.26903730219978
-36.09889866,132.5017253367771
-30.41049843,155.03200789652567
-24.73091343,87.54008836666408
-19.0601283,7.301783620474325
-13.39812769,17.19244583131149
-7.744896327,-11.986721383504232
-2.100418946,-26.377425208515604
3.535319659,29.062467859330724
9.162334658,34.41667589732893
14.78064118,26.82712292459712
20.39025432,-6.782306602977698
25.99118913,18.686434191243265
31.58346061,178.63072683825635
37.16708375,153.5774533783541
42.74207347,-26.629929546167695
48.30844468,-24.408721413550083
53.86621222,31.256224108307997
59.41539093,-31.022195466417088
64.95599558,-11.436299592313029
70.48804091,147.89761176207605
76.01154164,122.76281592898385
81.52651243,1.8784150078048114
87.03296792,158.28333919191851
92.5309227,245.60435823857242
98.02039134,83.67327600147807
103.5013884,110.13556099607028
108.9739282,182.99979644192825
114.4380255,117.68473129864483
119.8936944,291.0641727655014
125.3409495,476.19917374733785
130.779805,223.9698905192028
136.2102753,-3.8497483783350788
141.6323747,140.6849953928188
147.0461174,225.71723917071898
152.4515176,65.33809087696068
157.8485895,-38.481170001029795
163.2373472,0.2040905791422709
168.6178049,68.08658821646256
173.9899766,151.4744486520701
179.3538764,156.63581692531886
184.7095182,114.92105909368323
190.0569161,153.504956510821
195.396084,120.71570812353144
200.7270358,31.86441088748977
206.0497854,20.442052465955946
211.3643466,19.321860042036796
216.6707333,35.6791546722991
221.9689593,24.184692136821447
227.2590382,-13.905053450523837
232.5409839,5.567181565607792
237.8148101,7.115147542053028
243.0805303,-23.882453743376182
248.3381582,-54.09902585539532
253.5877075,-23.337731982063097
258.8291917,36.47101245693133
264.0626244,-14.744039493455158
269.288019,6.6176087276483635
274.5053891,110.87746109360087
279.7147481,32.03686641970711
284.9161094,-59.882834252049705
290.1094865,89.24357402877456
295.2948927,766.4938553393538
300.4723414,2203.402909601412
305.6418459,3918.1761876336786
310.8034194,5454.473080351085
315.9570752,6589.031226209395
321.1028267,6879.326485924628
326.2406869,6693.915337884507
331.370669,6821.424744363791
336.4927863,7021.458080129391
341.6070517,7036.4243915837205
346.7134786,7143.827867346759
