Wavelength,Al_4-ATP-10^-2M_C1_M1_I1
2145.07041204988,47.56181416627605
2144.24955915545,44.656214282257615
2143.42857011316,41.88496331361988
2142.60744489446,39.272320206299256
2141.78618347078,36.86670000498173
2140.96478581354,34.91978881762009
2140.14325189416,33.82514976439435
2139.32158168404,33.844304053679785
2138.49977515457,34.85262831047426
2137.67783227715,36.361491815433574
2136.85575302315,37.8631736382672
2136.03353736395,39.25677312592327
2135.21118527091,41.00936542873861
2134.38869671538,43.90072058838329
2133.56607166871,48.51560130028524
2132.74331010225,54.817456314905584
2131.9204119873,62.0651231051139
2131.0973772952,69.10553244395274
2130.27420599726,74.85780512113311
2129.45089806478,78.72502070709002
2128.62745346906,80.72323240923569
2127.80387218139,81.25649251513371
2126.98015417303,80.67560475910658
2126.15629941527,78.9262401068432
2125.33230787936,75.54297132152021
2124.50817953655,69.99588989104961
2123.6839143581,62.17569570977782
2122.85951231523,52.764568513404534
2122.03497337916,43.344613131103735
2121.21029752113,36.225221588277535
2120.38548471235,34.04877168495749
2119.56053492399,39.24965058682896
2118.73544812728,53.45083411439725
2117.91022429339,76.9451398954148
2117.08486339349,108.46033556020885
2116.25936539875,145.31231085961747
2115.43373028033,183.87384049970342
2114.60795800938,220.2321022582401
2113.78204855705,250.93980708326947
2112.95600189446,273.70138230470286
2112.12981799275,287.7366352616891
2111.30349682302,293.645005998117
2110.47703835638,292.8421180506923
2109.65044256394,286.84838994585164
2108.82370941678,276.7326172425751
2107.99683888599,262.9110205596139
2107.16983094263,245.3500448629257
2106.34268555778,224.0403249169987
2105.51540270249,199.47339212681402
2104.6879823478,172.87659776337162
2103.86042446476,146.14663461644284
2103.0327290244,121.59665160407593
2102.20489599773,101.6323427218439
2101.37692535578,88.3629362463625
2100.54881706954,83.12426243620011
2099.72057111001,85.99118260640915
2098.89218744818,95.48848577305543
2098.06366605503,108.74723201412944
2097.23500690152,122.18021898131157
2096.40620995863,132.435360485489
2095.57727519729,137.23261402277376
2094.74820258847,135.81696372611384
2093.91899210308,128.94204154119814
2093.08964371207,118.4042121301199
2092.26015738634,106.28589376652039
2091.43053309681,94.24065050102527
2090.60077081438,83.15183130426244
2089.77087050994,73.25612020084611
2088.94083215437,64.52731980839559
2088.11065571856,57.000182589685664
2087.28034117336,50.83144643503665
2086.44988848963,46.132538054719085
2085.61929763824,42.780855034954016
2084.78856859,40.39928687867627
2083.95770131576,38.53951614711339
2083.12669578634,36.93897405966822
2082.29555197256,35.64275726329619
2081.46426984522,34.87048831491009
2080.63284937512,34.72604718196177
2079.80129053304,34.99266743954277
2078.96959328977,35.18794956453736
2078.13775761608,34.850374135820395
2077.30578348273,33.85974812242753
2076.47367086047,32.57392193757077
2075.64141972005,31.69332206162265
2074.80903003222,31.932261085935078
2073.97650176768,33.66986026340316
2073.14383489717,36.754412051553565
2072.31102939139,40.56312591404102
2071.47808522105,44.2811321576908
2070.64500235684,47.220923548134415
2069.81178076943,48.973622049575766
2068.97842042952,49.322706568838896
2068.14492130777,48.0492308101374
2067.31128337483,44.863807075993
2066.47750660134,39.60080525504901
2065.64359095797,32.55233627312928
2064.80953641533,24.641204764342863
2063.97534294405,17.225113673385593
2063.14101051475,11.606615851809424
2062.30653909802,8.544446940745537
2061.47192866447,8.052510630219643
2060.63717918469,9.573182879327534
2059.80229062925,12.381718604961511
2058.96726296872,15.954619982525914
2058.13209617368,20.082857018005143
2057.29679021466,24.699662797242034
2056.46134506222,29.59175894708106
2055.62576068689,34.24595058917937
2054.7900370592,37.995447031338884
2053.95417414967,40.39637548180271
2053.11817192879,41.55068132996917
2052.28203036709,42.108914803116086
2051.44574943504,42.92586385968589
2050.60932910314,44.582581956642414
2049.77276934185,47.06335702191969
2048.93607012164,49.77886901604156
2048.09923141297,51.915905907171634
2047.26225318629,52.89645189964146
2046.42513541203,52.66017854268838
2045.58787806063,51.601762628254
2044.7504811025,50.240287693426865
2043.91294450806,48.89426443775672
2043.07526824772,47.606093649400314
2042.23745229186,46.31416675912994
2041.39949661088,45.04574334081875
2040.56140117515,43.91793530617539
2039.72316595505,42.938447580553316
2038.88479092092,41.7755702862987
2038.04627604312,39.71128814239572
2037.207621292,35.89837435799106
2036.36882663789,29.835623246716274
2035.52989205111,21.79471958597185
2034.69081750197,12.919867813328779
2033.85160296079,4.914468191812885
2033.01224839786,-0.5350567030684399
2032.17275378347,-2.3011259664695527
2031.3331190879,-0.05301485916974524
2030.49334428142,5.869250595583696
2029.6534293343,14.763132135666103
2028.81337421679,25.80181573141931
2027.97317889913,38.094940684450016
2027.13284335156,50.65716442250161
2026.2923675443,62.43251785300249
2025.45175144758,72.44540192994705
2024.6109950316,80.03441777223419
2023.77009826656,85.03988924479907
2022.92906112266,87.78660486365249
2022.08788357008,88.80277916259371
2021.24656557898,88.42542976250733
2020.40510711954,86.56617091663544
2019.56350816192,82.81211367804353
2018.72176867625,76.80555897135409
2017.87988863269,68.67076536370072
2017.03786800134,59.21889341723303
