Wavelength,Al_4-ATP-10^-2M_C1_M2_I3
561.4702414,131.7990941
562.5653591,137.4618597
563.6602785,138.6262514
564.7549996,129.3021053
565.8495226,125.7728436
566.9438474,101.0142922
568.0379741,101.6834503
569.1319027,108.9128352
570.2256334,105.7764984
571.3191661,96.9297803
572.4125009,78.27536846
573.5056378,83.10099694
574.5985769,60.21356319
575.6913183,49.32499368
576.7838619,37.45230364
577.8762079,31.19797183
578.9683563,46.82606473
580.0603071,54.29098745
581.1520604,33.05652444
582.2436162,28.54049004
583.3349745,21.3914958
584.4261355,11.85619539
585.5170992,29.26337793
586.6078656,30.64374738
587.6984347,22.4613538
588.7888067,19.597145
589.8789815,31.41911362
590.9689592,38.43110657
592.0587399,32.76942686
593.1483236,18.76852008
594.2377104,22.24399415
595.3269002,32.60495264
596.4158932,33.60906246
597.5046894,39.83225232
598.5932888,48.72420946
599.6816915,22.92017463
600.7698975,5.698241651
601.857907,34.06348914
602.9457198,49.33988027
604.0333362,43.97711922
605.1207561,19.83734743
606.2079795,18.84794917
607.2950066,25.79644218
608.3818373,50.76551421
609.4684718,63.73061957
610.55491,80.03202995
611.641152,104.9095459
612.7271979,133.774221
613.8130477,152.537963
614.8987015,177.0402723
615.9841592,180.3793491
617.069421,184.367353
618.1544869,184.3948442
619.239357,217.2599338
620.3240312,219.1518337
621.4085097,210.3963704
622.4927924,185.9913682
623.5768795,180.8994335
624.660771,179.7050466
625.7444669,172.1857157
626.8279673,182.8464483
627.9112722,179.0597263
628.9943817,149.6871109
630.0772957,110.0834906
631.1600145,113.6793154
632.2425379,111.0129928
633.3248661,90.47467006
634.4069992,41.57663142
635.488937,39.3313167
636.5706798,44.50560095
637.6522275,74.6985707
638.7335802,78.41151608
639.814738,132.1259514
640.8957008,192.2953319
641.9764688,282.1754643
643.0570419,393.6468129
644.1374203,522.7247724
645.217604,661.9973224
646.2975929,742.6806616
647.3773873,854.5197149
648.456987,963.0420883
649.5363922,1102.424389
650.615603,1197.974856
651.6946193,1269.523399
652.7734412,1313.284817
653.8520687,1359.355617
654.9305019,1372.949018
656.0087409,1342.369132
657.0867857,1292.54964
658.1646363,1174.611365
659.2422928,1059.552249
660.3197552,955.3318702
661.3970236,844.0460094
662.474098,710.8316867
663.5509785,590.3810634
664.6276651,473.0792222
665.7041579,401.4408816
666.7804569,325.4443724
667.8565621,251.0964704
668.9324737,172.0508495
670.0081916,145.1574547
671.0837159,96.59103402
672.1590466,61.88121188
673.2341838,63.49410511
674.3091276,65.27186004
675.3838779,77.60682976
676.4584349,89.24189726
677.5327986,139.2071699
678.6069689,181.9856436
679.6809461,218.4850248
680.7547301,230.6714014
681.8283209,240.1473152
682.9017186,237.5930539
683.9749233,223.4139509
685.047935,228.0253246
686.1207537,241.886573
687.1933795,206.5691088
688.2658125,183.7486076
689.3380527,172.6130787
690.4101001,157.1709614
691.4819547,159.9581005
692.5536167,165.9659349
693.6250861,120.6330049
694.6963629,108.049672
695.7674471,121.408548
696.8383389,122.7941256
697.9090382,133.4528304
698.9795451,140.8155036
700.0498597,144.642876
701.1199819,157.8882076
702.1899119,174.9654855
703.2596497,185.9323847
704.3291953,177.7047553
705.3985488,165.2401829
706.4677103,186.8809106
707.5366797,170.0710119
708.6054571,130.8138122
709.6740426,109.240425
710.7424361,92.92046693
711.8106379,70.3265509
712.8786478,52.60400731
713.946466,56.12004236
715.0140925,56.10788362
716.0815273,68.10445451
717.1487706,70.32606859
718.2158222,59.51754489
719.2826823,50.03840058
720.349351,51.11266632
721.4158282,50.77439107
722.482114,64.25889582
723.5482085,50.61780074
724.6141117,28.46641972
725.6798236,37.79100691
726.7453444,34.67910728
727.810674,36.89074796
728.8758125,25.59865985
729.9407599,39.05537545
731.0055163,45.64372116
732.0700817,55.59396884
733.1344562,27.28977798
734.1986398,-0.054535642
735.2626326,10.24136347
736.3264346,19.9597632
737.3900458,37.71512956
738.4534664,51.89818379
739.5166963,59.55574332
740.5797355,72.53241343
741.6425843,86.91237034
742.7052425,104.2805124
743.7677102,118.5633681
744.8299875,113.1685834
745.8920744,87.43457937
746.953971,69.70688105
748.0156773,69.44883318
749.0771934,58.05384458
750.1385192,48.25437824
751.1996549,43.46831034
752.2606005,32.75429217
753.3213561,34.67436625
754.3819216,31.65884058
755.4422971,42.12526577
756.5024827,33.50942029
757.5624785,30.39259475
758.6222844,22.03719734
759.6819005,22.89366243
760.7413269,45.40727272
761.8005636,47.59039017
762.8596106,47.70224022
763.918468,24.31916332
764.9771358,33.91637804
766.0356142,41.96274981
767.093903,37.92877254
768.1520024,33.62708048
769.2099125,16.880973
770.2676332,0.38157656
771.3251646,22.66894905
772.3825068,30.39368956
773.4396597,13.80914208
774.4966235,6.642839357
775.5533982,19.4497612
776.6099839,22.39295281
777.6663805,73.64531635
778.7225881,96.39631796
779.7786068,103.7970305
780.8344366,126.4645162
781.8900776,141.2036715
782.9455298,171.7199177
784.0007932,212.5489185
785.0558679,250.169526
786.110754,252.2983599
787.1654514,235.9907798
788.2199603,249.4203231
789.2742806,252.4241533
790.3284124,247.4092469
791.3823559,240.9759932
792.4361109,219.2686984
793.4896776,211.7647686
794.543056,212.4070516
795.5962461,225.3871549
796.649248,228.1962874
797.7020617,198.8159734
798.7546873,140.8342429
799.8071249,145.9658347
800.8593744,141.8398834
801.9114359,124.1114112
802.9633095,134.9905953
804.0149951,106.7508568
805.0664929,96.60806153
806.1178029,124.0208175
807.1689252,150.4157866
808.2198597,205.2500367
809.2706065,219.8829168
810.3211657,199.484988
811.3715374,167.0712859
812.4217214,167.5174275
813.471718,176.6516115
814.5215272,165.3908592
815.5711489,127.8539467
816.6205832,115.2689661
817.6698303,111.5373062
818.71889,114.2766056
819.7677625,139.9097104
820.8164479,148.7086943
821.8649461,129.6365198
822.9132572,102.7895228
823.9613812,79.46125154
825.0093183,79.61543462
826.0570684,86.55888371
827.1046315,69.81828073
828.1520078,71.77149263
829.1991972,74.2380403
830.2461999,114.0428732
831.2930158,137.5255887
832.339645,150.62224
833.3860876,171.3841114
834.4323436,157.9696542
835.478413,180.1265901
836.5242958,208.6617755
837.5699922,267.7868388
838.6155022,336.3687206
839.6608258,403.7227162
840.705963,491.2782765
841.7509139,596.6956782
842.7956786,689.3297617
843.840257,759.8951702
844.8846493,813.2602029
845.9288555,813.0647941
846.9728756,802.7791998
848.0167097,782.451407
849.0603577,778.4773377
850.1038198,719.2682462
851.147096,632.9384263
852.1901864,537.269847
853.2330909,499.4364796
854.2758097,434.5648153
855.3183427,358.4602899
856.3606901,281.9769078
857.4028518,188.6556589
858.4448279,141.4692527
859.4866185,83.96683312
860.5282236,53.39267857
861.5696432,41.20647778
862.6108774,41.02304435
863.6519262,41.47142195
864.6927896,48.96669332
865.7334678,97.13223038
866.7739608,109.8671354
867.8142685,124.2342478
868.8543911,127.4236178
869.8943286,109.6606819
870.934081,121.7075299
871.9736484,148.5743038
873.0130308,167.5908822
874.0522282,157.0585066
875.0912408,124.9000073
876.1300685,124.866635
877.1687114,170.7016016
878.2071696,189.7057964
879.245443,193.3865636
880.2835317,180.9259843
881.3214359,186.7308999
882.3591554,146.0378576
883.3966904,167.9212702
884.4340409,136.4943082
885.4712069,87.40196004
886.5081885,95.868921
887.5449858,82.11162436
888.5815987,94.30848357
889.6180273,98.11979786
890.6542717,104.3828181
891.6903319,108.9303416
892.7262079,133.675849
893.7618999,136.4379715
894.7974077,182.9786174
895.8327316,224.1520489
896.8678715,250.6552169
897.9028274,252.272077
898.9375994,255.0466806
899.9721876,291.082068
901.006592,330.4399428
902.0408126,375.6048126
903.0748495,376.3471511
904.1087028,401.1829293
905.1423724,372.5468347
906.1758584,373.3872652
907.2091608,374.8687914
908.2422798,378.8815384
909.2752153,335.5192439
910.3079674,326.0716337
911.3405361,362.366513
912.3729215,375.3851786
913.4051236,379.8554812
914.4371424,340.9778311
915.4689781,329.6322647
916.5006306,324.3368424
917.5321,323.8114643
918.5633863,307.2088352
919.5944896,318.7177954
920.6254099,279.0431632
921.6561473,251.7529836
922.6867017,228.0463908
923.7170733,234.3225055
924.7472621,245.2901829
925.7772682,252.7224597
926.8070915,236.0054334
927.8367321,197.8063564
928.8661901,185.3883989
929.8954654,169.1001051
930.9245583,184.7940752
931.9534686,177.9103216
932.9821964,137.54897
934.0107419,122.343443
935.0391049,138.8032576
936.0672856,141.8828415
937.095284,169.6374098
938.1231002,151.3489639
939.1507341,130.2568372
940.1781859,126.4580795
941.2054555,96.98554599
942.2325431,86.0581409
943.2594486,98.68756613
944.2861722,98.97841005
945.3127137,79.15101752
946.3390734,90.85186658
947.3652512,115.7552397
948.3912472,174.1705665
949.4170614,192.9652287
950.4426938,205.6231167
951.4681446,194.6012355
952.4934137,226.2931936
953.5185012,263.9340971
954.5434071,301.9489521
955.5681315,307.3820098
956.5926744,269.8322531
957.6170358,265.9416233
958.6412159,294.9204888
959.6652146,339.8953947
960.689032,333.7049985
961.7126681,348.4123122
962.736123,345.1639521
963.7593967,339.7384502
964.7824893,306.649488
965.8054007,277.8069876
966.8281311,280.9055466
967.8506805,279.1466409
968.8730489,260.3434597
969.8952364,241.8855617
970.917243,255.9541917
971.9390687,257.1606634
972.9607137,249.3530543
973.9821778,209.6099714
975.0034613,186.7841866
976.0245641,181.5294865
977.0454862,188.0468718
978.0662278,192.2088199
979.0867888,171.9377772
980.1071693,116.2245661
981.1273693,69.99074846
982.1473889,108.3819383
983.1672281,124.1639977
984.186887,153.6069441
985.2063656,136.2758948
986.2256639,148.9519694
987.244782,162.5537056
988.26372,173.503064
989.2824778,179.1669049
990.3010555,202.0517314
991.3194532,214.4827336
992.3376709,206.44902
993.3557086,221.9236293
994.3735665,192.1506911
995.3912444,221.1334584
996.4087425,202.5045418
997.4260608,182.963893
998.4431994,183.1279521
999.4601582,180.2142048
1000.476937,201.0283237
1001.493537,190.1796546
1002.509957,164.3659594
1003.526197,146.1057039
1004.542258,137.0911551
1005.55814,167.5769747
1006.573842,222.8241466
1007.589365,230.6856558
1008.604708,235.0366143
1009.619872,217.4324676
1010.634857,239.0587637
1011.649663,262.9976713
1012.664289,272.567083
1013.678737,279.8551591
1014.693005,289.0201667
1015.707094,266.1337883
1016.721004,217.9778312
1017.734736,203.7990746
1018.748288,208.8972126
1019.761662,212.5601386
1020.774856,160.1209406
1021.787872,129.1069135
1022.800709,108.3986376
1023.813368,106.5818973
1024.825848,120.7763746
1025.838149,107.3088896
1026.850271,97.89614022
1027.862216,163.4011292
1028.873981,229.1778807
1029.885568,377.9689053
1030.896977,567.6552364
1031.908207,766.9789408
1032.919259,998.1062929
1033.930133,1269.415614
1034.940829,1577.896216
1035.951346,1809.626049
1036.961685,2003.888669
1037.971846,2199.548749
1038.981829,2336.748738
1039.991634,2372.816477
1041.001261,2407.025391
1042.01071,2422.832062
1043.019981,2368.616896
1044.029074,2210.12801
1045.037989,2025.081433
1046.046727,1811.267008
1047.055287,1579.96003
1048.063669,1333.137095
1049.071873,1042.572772
1050.0799,760.2633785
1051.087749,484.4495103
1052.095421,288.3029891
1053.102915,123.5382545
1054.110232,58.11884314
1055.117371,5.716915359
1056.124333,-53.45890392
1057.131118,-60.17392489
1058.137725,-43.12525484
1059.144155,-22.82039393
1060.150408,-47.15436466
1061.156484,-49.14646774
1062.162382,-19.74948148
1063.168104,-4.539239762
1064.173648,3.867634078
1065.179016,61.40318141
1066.184206,95.38041195
1067.18922,96.87492463
1068.194056,97.82590808
1069.198716,132.6304922
1070.203199,130.7915603
1071.207505,186.3059497
1072.211635,217.0161002
1073.215588,200.6689311
1074.219364,214.8171071
1075.222964,210.15582
1076.226387,247.607384
1077.229634,254.2410584
1078.232704,291.5960587
1079.235597,273.0991904
1080.238315,239.0629451
1081.240856,255.961988
1082.24322,275.3583544
1083.245409,299.6998867
1084.247421,299.6625543
1085.249257,301.1453594
1086.250917,322.7421538
1087.252401,335.3521486
1088.253708,351.6234571
1089.25484,361.118627
1090.255796,355.3080463
1091.256575,306.9609469
1092.257179,292.2459828
1093.257607,300.7036519
1094.25786,273.9002835
1095.257936,298.8642966
1096.257837,248.7316771
1097.257562,205.1732277
1098.257111,181.8128458
1099.256485,165.9482512
1100.255683,143.1447863
1101.254706,87.8120274
1102.253553,69.69509095
1103.252224,20.72417702
1104.250721,26.21548913
1105.249042,60.7609109
1106.247187,96.14833909
1107.245157,116.8240529
1108.242953,119.2158703
1109.240572,140.1522652
1110.238017,139.0086227
1111.235287,147.9379722
1112.232381,183.9163194
1113.229301,190.437226
1114.226045,184.813908
1115.222614,153.9498967
1116.219009,176.9904129
1117.215229,213.403533
1118.211274,197.7280582
1119.207144,182.8073149
1120.202839,152.9644737
1121.198359,138.5099055
1122.193705,117.0674358
1123.188877,145.2405078
1124.183873,150.7916501
1125.178695,167.0268045
1126.173343,197.9886271
1127.167816,215.8442234
1128.162115,236.1980349
1129.156239,264.6563106
1130.150189,273.5857513
1131.143964,276.5247419
1132.137566,268.3431479
1133.130993,244.3434757
1134.124246,213.0657235
1135.117325,216.85453
1136.110229,235.3819926
1137.10296,218.4658915
1138.095516,181.4963715
1139.087899,145.9968144
1140.080107,132.8146855
1141.072142,109.4535686
1142.064003,58.89960378
1143.05569,18.23144936
1144.047203,-5.805672996
1145.038542,-12.93736267
1146.029708,20.2472411
1147.0207,45.23856963
1148.011518,39.60131477
1149.002163,43.45146436
1149.992635,60.34958545
1150.982932,62.06885149
1151.973057,80.65177958
1152.963007,90.87482613
1153.952785,111.3328342
1154.942389,129.5718353
1155.93182,148.9936109
1156.921077,184.5127991
1157.910162,218.0069435
1158.899073,289.3942117
1159.887811,359.1479913
1160.876375,374.7048839
1161.864767,388.0341787
1162.852986,401.4016208
1163.841032,410.7019341
1164.828904,423.1032672
1165.816604,405.5602673
1166.804131,371.4723308
1167.791485,338.4429333
1168.778667,302.9650582
1169.765675,312.6939619
1170.752511,275.9904425
1171.739175,225.2068628
1172.725665,215.5850198
1173.711983,205.3101881
1174.698129,170.5295392
1175.684102,128.8897925
1176.669902,126.9817977
1177.65553,121.9433117
1178.640986,102.0530043
1179.626269,105.0803517
1180.61138,113.3040721
1181.596319,125.9062698
1182.581085,147.4937058
1183.565679,142.8291175
1184.550102,125.6974662
1185.534352,119.8305558
1186.518429,109.8837713
1187.502335,118.3288575
1188.486069,95.76645879
1189.469631,71.93986975
1190.453021,56.86277938
1191.436239,43.21002149
1192.419285,51.46924098
1193.40216,74.96828104
1194.384863,50.03624297
1195.367394,61.38880542
1196.349753,67.95188918
1197.331941,46.45584337
1198.313957,27.55661112
1199.295801,20.15611536
1200.277474,54.17644814
1201.258976,34.04083478
1202.240306,30.51732756
1203.221464,29.31997943
1204.202451,34.38324924
1205.183267,42.449053
1206.163912,48.68006808
1207.144385,61.81210379
1208.124688,63.60729714
1209.104819,43.2641593
1210.084778,57.98499752
1211.064567,43.93407819
1212.044185,57.49804225
1213.023632,70.24136259
1214.002907,97.11695982
1214.982012,106.7713887
1215.960946,120.4942278
1216.939709,125.9583491
1217.918301,141.0385735
1218.896723,187.8070656
1219.874974,172.0537663
1220.853054,176.3045893
1221.830963,187.2719951
1222.808702,231.4744482
1223.78627,286.8030561
1224.763668,296.048831
1225.740895,304.8968745
1226.717951,312.5999187
1227.694838,320.6972699
1228.671553,366.5871148
1229.648099,384.8412438
1230.624474,407.4560881
1231.600679,380.0779657
1232.576714,363.2932238
1233.552578,362.6189969
1234.528272,356.3597453
1235.503797,366.2722341
1236.479151,352.0577832
1237.454335,345.0530817
1238.429349,314.6499125
1239.404193,307.2376777
1240.378867,309.4676327
1241.353372,315.954986
1242.327706,295.8053437
1243.301871,255.913619
1244.275866,208.4892102
1245.249691,193.4725384
1246.223347,204.3962161
1247.196832,194.341568
1248.170149,173.938176
1249.143295,151.8201217
1250.116273,135.379702
1251.08908,141.9047668
1252.061718,184.6614535
1253.034187,202.6503197
1254.006487,203.47507
1254.978617,169.7908414
1255.950578,183.6587444
1256.922369,193.2864969
1257.893991,206.9671973
1258.865445,235.9795132
1259.836729,259.535727
1260.807843,251.1020219
1261.778789,264.9166633
1262.749566,308.4577658
1263.720174,329.2014366
1264.690613,335.7411115
1265.660883,310.339057
1266.630984,291.6291669
1267.600916,253.1405546
1268.570679,253.249222
1269.540274,278.6843163
1270.5097,296.1392627
1271.478957,305.9726711
1272.448046,283.0334967
1273.416966,268.2426519
1274.385717,262.9961948
1275.3543,251.6231029
1276.322715,233.0455583
1277.290961,203.3755909
1278.259038,198.4992925
1279.226948,198.4665448
1280.194688,196.3879746
1281.162261,201.7322049
1282.129665,232.1079813
1283.096901,215.1048023
1284.063969,186.4919078
1285.030869,185.4241484
1285.997601,189.9511834
1286.964164,173.7566079
1287.93056,175.3134455
1288.896788,182.9370393
1289.862847,158.353973
1290.828739,158.895882
1291.794463,193.6323873
1292.760019,252.4869652
1293.725407,284.6719661
1294.690628,298.310253
1295.65568,307.1560982
1296.620565,300.0622478
1297.585283,283.5658149
1298.549833,293.1583283
1299.514215,322.8267559
1300.478429,351.5530147
1301.442477,354.9766089
1302.406356,338.6591002
1303.370069,327.7903701
1304.333614,325.3304368
1305.296991,324.1811002
1306.260202,280.6926348
1307.223245,242.8162887
1308.186121,205.2573567
1309.148829,186.6164378
1310.111371,167.1527173
1311.073745,156.973296
1312.035952,159.678116
1312.997993,108.6208842
1313.959866,104.7719252
1314.921572,122.6434268
1315.883112,147.1637599
1316.844484,143.1447814
1317.80569,140.7077701
1318.766729,150.4485267
1319.727601,118.7038857
1320.688306,123.9461245
1321.648845,167.5654448
1322.609217,175.6108245
1323.569422,173.9682844
1324.529461,149.2881029
1325.489333,135.9461414
1326.449039,130.2787597
1327.408578,137.449011
1328.367951,147.5653851
1329.327157,137.2286997
1330.286197,136.6460941
1331.245071,104.2002805
1332.203779,96.02987389
1333.16232,70.83075121
1334.120695,82.34188241
1335.078904,92.74735186
1336.036947,66.42215467
1336.994823,75.18626734
1337.952534,79.75715682
1338.910079,46.34604215
1339.867457,49.44273963
1340.82467,90.44507263
1341.781717,112.9826859
1342.738598,100.6621219
1343.695313,107.3301654
1344.651862,100.3348983
1345.608246,89.89221844
1346.564464,114.6449455
1347.520516,109.5297352
1348.476402,138.4187948
1349.432123,141.5656719
1350.387679,157.0870534
1351.343068,170.4714848
1352.298293,187.4150824
1353.253352,192.2289471
1354.208245,189.1725994
1355.162973,199.7656347
1356.117536,220.5819448
1357.071934,272.8975732
1358.026166,306.0457557
1358.980233,350.2691314
1359.934135,361.4932691
1360.887871,352.3839793
1361.841443,336.8808473
1362.794849,362.8956836
1363.748091,366.362097
1364.701167,365.04884
1365.654079,336.5666287
1366.606825,295.5124277
1367.559407,288.7160926
1368.511823,272.6858099
1369.464075,269.885464
1370.416163,261.3896094
1371.368085,266.8481652
1372.319843,212.7473276
1373.271436,184.855686
1374.222864,190.6622011
1375.174128,202.3426256
1376.125228,200.516637
1377.076162,194.549202
1378.026933,209.1601929
1378.977539,225.2438552
1379.92798,241.0732983
1380.878257,259.9613869
1381.82837,258.4852287
1382.778318,237.1202661
1383.728103,224.9360365
1384.677723,195.1099514
1385.627178,171.3893395
1386.57647,176.4849599
1387.525598,162.4697002
1388.474561,112.9764858
1389.423361,78.71038104
1390.371996,45.58646629
1391.320467,30.28122206
1392.268775,31.49087222
1393.216919,45.07337524
1394.164899,17.66509352
1395.112715,-1.240012675
1396.060367,20.65169443
1397.007855,46.98506647
1397.95518,48.8053998
1398.902341,43.1400357
1399.849339,63.40775249
1400.796173,67.82505859
1401.742843,63.41052572
1402.68935,61.77991546
1403.635693,82.84506855
1404.581873,81.14485013
1405.52789,107.8506713
1406.473743,140.7985224
1407.419433,130.6018645
1408.364959,138.1644071
1409.310323,183.4923524
1410.255523,202.3191286
1411.200559,228.746984
1412.145433,261.8902385
1413.090144,269.0376887
1414.034691,289.9793509
1414.979076,304.830886
1415.923297,318.5522748
1416.867356,313.5846241
1417.811251,331.5559019
1418.754984,312.278252
1419.698554,272.3465187
1420.641961,236.9031606
1421.585205,201.0704911
1422.528287,144.448204
1423.471205,90.5123861
1424.413962,65.15346325
1425.356555,24.87451089
1426.298986,-3.932959065
1427.241254,-5.828925527
1428.18336,9.025869891
1429.125303,26.88214381
1430.067084,26.70568228
1431.008703,52.33544377
1431.950159,78.05243136
1432.891452,68.93827537
1433.832584,84.46171651
1434.773553,83.92421163
1435.71436,106.2831154
1436.655005,129.0190465
1437.595487,132.6389276
1438.535808,136.1604577
1439.475966,166.1135756
1440.415962,214.7991213
1441.355797,233.4028968
1442.295469,250.7929182
1443.234979,255.1806195
1444.174328,231.6514627
1445.113514,235.7300091
1446.052539,270.9347307
1446.991402,281.8257112
1447.930103,268.0280066
1448.868643,273.9413066
1449.80702,299.941568
1450.745237,284.8666957
1451.683291,280.4479629
1452.621184,287.1594974
1453.558915,259.304058
1454.496485,212.8237636
1455.433894,174.15452
1456.371141,167.0176943
1457.308226,154.647194
1458.245151,164.6028006
1459.181914,155.5776541
1460.118515,158.1940302
1461.054956,179.600667
1461.991235,196.8422736
1462.927353,241.2419672
1463.86331,259.0716722
1464.799105,240.6406597
1465.73474,210.5090015
1466.670214,210.0286158
1467.605526,235.673471
1468.540678,234.3610095
1469.475669,233.3637272
1470.410498,228.157826
1471.345167,206.8723069
1472.279676,208.7061757
1473.214023,178.2652626
1474.14821,154.5772044
1475.082236,148.8883774
1476.016101,130.7421245
1476.949806,107.05204
1477.88335,98.158923
1478.816733,105.2839165
1479.749956,121.9125549
1480.683018,116.1917571
1481.61592,122.7630325
1482.548662,132.22942
1483.481243,107.370062
1484.413664,102.0998455
1485.345924,104.030199
1486.278025,103.1567656
1487.209964,74.40252431
1488.141744,99.19860696
1489.073364,126.4188423
1490.004823,123.3329345
1490.936123,113.4698166
1491.867262,117.9197865
1492.798241,108.2044104
1493.72906,80.96490254
1494.65972,84.30502412
1495.590219,48.57791064
1496.520559,53.83562197
1497.450738,52.18917284
1498.380758,75.66539728
1499.310618,103.7849825
1500.240319,93.96704734
1501.169859,96.73734765
1502.09924,84.02473871
1503.028462,69.50213113
1503.957523,91.45878098
1504.886425,103.5423197
1505.815168,108.1375679
1506.743751,110.1638047
1507.672175,91.65445048
1508.600439,115.5820921
1509.528544,123.1163869
1510.456489,140.1572089
1511.384276,160.4460505
1512.311903,164.3335532
1513.23937,153.7860005
1514.166679,151.1366961
1515.093828,153.0915605
1516.020818,155.4785898
1516.947649,167.1453345
1517.874321,191.0715754
1518.800834,209.0651527
1519.727188,175.5888187
1520.653383,197.7823472
1521.579419,206.1622535
1522.505296,184.5824428
1523.431015,205.8789673
1524.356574,212.7562394
1525.281975,233.6803828
1526.207217,244.2353839
1527.1323,235.1941711
1528.057225,228.5122462
1528.981991,206.1235077
1529.906598,185.5746379
1530.831047,187.432648
1531.755337,158.6405306
1532.679469,138.5356306
1533.603442,132.8321143
1534.527257,92.46123157
1535.450914,78.10155803
1536.374412,81.02195268
1537.297752,95.28600421
1538.220933,87.54552435
1539.143957,82.67204073
1540.066822,94.25036363
1540.989528,75.8898012
1541.912077,51.93000699
1542.834468,76.74476102
1543.7567,85.26600885
1544.678775,85.7003338
1545.600691,109.6909251
1546.52245,118.8781708
1547.44405,159.2116527
1548.365493,156.3799834
1549.286778,152.708691
