Wavelength,AAB_4-ATP^-15M_S1_C1_M1_I2
1539.501191,79.39440746
1540.424056,94.9351555
1541.346763,96.10291074
1542.269311,93.4871429
1543.191702,89.43263161
1544.113934,89.48197141
1545.036009,92.12876154
1545.957925,86.50766723
1546.879684,87.93424237
1547.801284,82.50405605
1548.722727,74.91476887
1549.644012,77.66788261
1550.565139,73.83921362
1551.486108,64.59339791
1552.40692,53.99553871
1553.327573,42.19286908
1554.248069,39.53284366
1555.168408,39.89310322
1556.088588,34.54907448
1557.008612,32.4653331
1557.928477,29.86562839
1558.848185,35.81861384
1559.767736,50.54631437
1560.687129,61.65053955
1561.606365,81.64221571
1562.525443,98.89322104
1563.444364,111.9925185
1564.363128,139.8318775
1565.281734,169.7154713
1566.200184,200.9281711
1567.118476,239.3160624
1568.036611,278.1817609
1568.954588,321.1006035
1569.872409,368.5494931
1570.790073,417.2096794
1571.707579,467.8635026
1572.624929,517.8924457
1573.542121,570.4624275
1574.459157,629.7660108
1575.376036,695.3943273
1576.292758,775.1039628
1577.209323,863.2339359
1578.125731,964.9957906
1579.041983,1072.74436
1579.958078,1187.757664
1580.874016,1334.583722
1581.789798,1471.03498
1582.705423,1604.213174
1583.620891,1744.962717
1584.536203,1852.868563
1585.451358,1951.845092
1586.366357,2034.440497
1587.2812,2074.531093
1588.195886,2090.433227
1589.110415,2080.917082
1590.024789,2025.918103
1590.939006,1934.539416
1591.853067,1822.221128
1592.766971,1674.192824
1593.68072,1496.788853
1594.594312,1309.16036
1595.507748,1117.080746
1596.421028,927.6879848
1597.334152,741.2415452
1598.24712,569.2715707
1599.159932,417.6772784
1600.072588,284.8919879
1600.985088,174.1235434
1601.897432,91.95133568
1602.809621,36.86289315
1603.721653,-9.392841826
1604.63353,-31.14077052
1605.545251,-38.41244179
1606.456816,-46.70467252
1607.368226,-34.79507688
1608.27948,-26.04269975
1609.190578,-19.15014384
1610.101521,0.106326983
1611.012309,5.680268238
1611.92294,1.099598805
1612.833417,3.838993026
1613.743738,12.0194104
1614.653903,18.39612929
1615.563913,22.27360165
1616.473768,26.21282607
1617.383468,29.77015245
1618.293012,34.40320338
1619.202401,36.6452884
1620.111635,39.18411521
1621.020714,45.07136503
1621.929637,49.03148898
1622.838406,49.09805804
1623.747019,44.88102641
1624.655478,40.36998134
1625.563781,35.76954084
1626.471929,39.03369694
1627.379923,42.10339443
1628.287762,37.98690874
1629.195446,38.22335142
1630.102975,32.49180037
1631.010349,35.00552025
1631.917568,39.36020853
1632.824633,29.327245
1633.731543,29.40237782
1634.638299,30.31520498
1635.544899,35.4465628
1636.451346,40.94720894
1637.357637,30.19824716
1638.263775,27.78863909
1639.169757,29.28218287
1640.075586,26.84368518
1640.981259,22.15749347
1641.886779,25.4464315
1642.792144,37.47486622
1643.697355,32.55691561
1644.602412,32.59100396
1645.507314,41.64673158
1646.412062,42.30029148
1647.316656,49.01657723
1648.221096,59.94226475
1649.125382,64.48304167
1650.029513,70.26992076
1650.933491,80.08890573
1651.837315,83.41482042
1652.740985,90.18743699
1653.6445,98.88261049
1654.547862,97.09061613
1655.45107,95.08250713
1656.354124,97.08886825
1657.257025,99.17713887
1658.159771,93.91809145
1659.062364,84.55195702
1659.964804,82.2109543
1660.867089,82.93054567
1661.769221,76.87581717
1662.671199,70.81760077
1663.573024,73.47513879
1664.474695,66.77605231
1665.376213,58.29806878
1666.277577,63.15772959
1667.178788,59.16339259
1668.079846,46.36829876
1668.98075,37.39185244
1669.881501,33.68084644
1670.782098,29.61802416
1671.682543,22.44742653
1672.582834,19.36063306
1673.482972,13.80947294
1674.382956,13.58646863
1675.282788,16.88951436
1676.182466,5.343616532
1677.081992,6.260459828
1677.981364,18.48049166
1678.880584,15.9671415
1679.77965,21.93032947
1680.678564,24.45869297
1681.577325,16.90681894
1682.475932,26.91526192
1683.374387,31.13087766
1684.27269,30.53687528
1685.170839,35.37399466
1686.068836,32.29375536
1686.96668,38.34713324
1687.864372,46.74941449
1688.761911,47.63845136
1689.659297,49.46548114
1690.55653,47.34086365
1691.453612,44.28430392
1692.35054,40.48946712
1693.247317,35.7200754
1694.143941,34.74966298
1695.040412,32.43605501
1695.936731,26.53078851
1696.832898,21.15935457
1697.728913,15.70550533
1698.624775,15.04063098
1699.520485,17.75385701
1700.416043,17.61977473
1701.311449,18.50133287
1702.206702,11.05031862
1703.101804,5.220885117
1703.996753,10.05987718
1704.891551,7.914365692
1705.786196,5.702603645
1706.68069,1.432785166
1707.575032,-0.030659936
1708.469221,10.83211607
1709.363259,12.75364409
1710.257145,15.61567572
1711.15088,20.76628314
1712.044462,17.72132941
1712.937893,17.86840392
1713.831172,18.12894705
1714.7243,21.24641761
1715.617276,24.68509568
1716.5101,27.60813788
1717.402773,31.81590466
1718.295294,34.82141696
1719.187664,41.7187791
1720.079882,45.13266032
1720.971949,48.40862082
1721.863865,51.25784785
1722.755629,48.32186159
1723.647242,48.14447154
1724.538704,44.64123562
1725.430014,36.54014953
1726.321173,31.6806837
1727.212181,25.11228777
1728.103038,22.92518945
1728.993744,31.53894806
1729.884298,32.88816222
1730.774702,22.5325063
1731.664954,14.79347359
1732.555056,9.513927937
1733.445006,8.891337602
1734.334806,12.91980526
1735.224455,18.11385485
1736.113953,27.58119828
1737.0033,27.95910536
1737.892496,25.31082883
1738.781542,29.00583016
1739.670437,32.05005105
1740.559181,36.58893474
1741.447774,38.79183064
1742.336217,45.36845313
1743.22451,50.64677654
1744.112651,46.74961504
1745.000643,44.54852221
1745.888483,42.39516925
1746.776174,43.3887606
1747.663713,40.84424016
1748.551103,31.4991394
1749.438342,28.62412973
1750.325431,25.07707426
1751.212369,23.01815817
1752.099157,21.76910915
1752.985795,17.49966009
1753.872283,21.49740741
1754.758621,24.21197515
1755.644808,26.52851815
1756.530846,38.89125635
1757.416733,50.89967553
1758.30247,54.64293198
1759.188058,62.98684771
1760.073495,74.81586054
1760.958782,70.32844452
1761.84392,66.12566621
1762.728907,79.92213349
1763.613745,93.49212252
1764.498433,91.90532502
1765.382971,89.9435785
1766.26736,92.31832747
1767.151599,85.99590673
1768.035688,81.79822056
1768.919627,74.06233562
1769.803417,62.53181246
1770.687057,62.1000949
1771.570548,59.79002356
1772.453889,53.30407642
1773.337081,41.0994643
1774.220123,31.15265181
1775.103016,32.85928563
1775.98576,40.39451347
1776.868354,51.71019536
1777.750799,52.94711723
1778.633094,47.97973362
1779.515241,42.59941567
1780.397238,42.30496096
1781.279086,44.68753165
1782.160784,41.90117307
1783.042334,53.95192774
1783.923735,65.37176667
1784.804986,63.44313963
1785.686089,61.26856453
1786.567042,66.26516111
1787.447847,76.54352326
1788.328502,70.56007534
1789.209009,64.88414268
1790.089367,62.85908655
1790.969576,54.38382668
1791.849636,57.93993541
1792.729547,58.84818225
1793.60931,59.90229201
1794.488924,72.49279513
1795.36839,79.64033497
1796.247706,85.43123029
1797.126874,94.93406925
1798.005894,95.83426053
1798.884765,91.82424356
1799.763488,97.42198208
1800.642062,104.7720572
1801.520487,104.2010157
1802.398764,99.29644498
1803.276893,95.85995523
1804.154874,88.81842418
1805.032706,79.38924626
1805.91039,75.77725381
1806.787925,68.59214808
1807.665313,61.31053151
1808.542552,50.03287131
1809.419643,30.81348102
1810.296586,21.49553014
1811.173381,22.52799418
1812.050028,23.09383792
1812.926527,16.98458338
1813.802877,6.730364308
1814.67908,0.871485696
1815.555135,5.32201223
1816.431042,9.829187055
1817.306801,16.41847292
1818.182413,28.29146159
1819.057876,27.16826181
1819.933192,27.85172316
1820.80836,36.45483536
1821.68338,43.20959955
1822.558253,52.14108125
1823.432978,59.59200218
1824.307556,64.30310338
1825.181985,62.74956793
1826.056268,66.76181912
1826.930403,70.07798449
1827.80439,66.23711519
1828.67823,68.58531306
1829.551922,66.77943789
1830.425467,64.43475996
1831.298865,56.18819514
1832.172115,48.25415545
1833.045219,46.70790196
1833.918175,35.11150828
1834.790983,29.77719091
1835.663645,30.79371549
1836.536159,32.86471308
1837.408526,26.60761023
1838.280746,16.81430764
1839.152819,22.77502102
1840.024745,20.80632955
1840.896524,21.78200741
1841.768156,31.67981515
1842.639641,34.30647221
1843.510979,34.86569048
1844.382171,29.70854825
1845.253215,33.41664976
1846.124113,42.91453428
1846.994864,49.63511945
1847.865468,52.98656726
1848.735925,46.6418074
1849.606236,45.16022515
1850.4764,50.11740231
1851.346418,52.24522249
1852.216289,50.0568142
1853.086013,54.97913395
1853.955591,59.98640924
1854.825022,54.8178893
1855.694307,53.25537752
1856.563445,51.7542502
1857.432437,53.91651862
1858.301283,53.61934021
1859.169982,52.99820583
1860.038535,63.863142
1860.906942,59.98291511
1861.775203,52.23702744
1862.643317,48.37714221
1863.511285,38.47011201
1864.379107,36.8434965
1865.246783,39.48917476
1866.114313,44.05059337
1866.981696,40.52249508
1867.848934,34.46811073
1868.716026,34.11641635
1869.582972,29.47300397
1870.449771,30.70674673
1871.316425,30.78511217
1872.182934,25.03465958
1873.049296,14.01448308
1873.915512,4.224175379
1874.781583,2.889467033
1875.647508,1.50874216
1876.513287,7.304999119
1877.378921,10.47957615
1878.244409,12.32374991
1879.109751,9.892491253
1879.974948,3.819450272
1880.839999,13.35271308
1881.704905,11.61505606
1882.569665,5.598280829
1883.43428,6.30239539
1884.298749,3.132280287
1885.163073,6.694968102
1886.027252,11.13861737
1886.891285,17.35215909
1887.755173,19.11345282
1888.618916,18.64795818
1889.482513,23.38446718
1890.345965,25.96419521
1891.209273,24.95215531
1892.072434,18.37533258
1892.935451,16.48157321
1893.798323,11.38158753
1894.66105,11.98963454
1895.523632,21.07646895
1896.386068,13.70375706
1897.24836,15.98981602
1898.110507,17.99727568
1898.972509,10.51445609
1899.834366,17.74603194
1900.696078,23.63550684
1901.557646,26.94319395
1902.419068,25.30419455
1903.280346,21.7692642
1904.14148,22.08490785
1905.002468,18.20409361
1905.863312,20.26077906
1906.724012,22.01617443
1907.584566,16.03076034
1908.444977,14.45950153
1909.305242,19.34444986
1910.165364,24.75031592
1911.02534,25.12102201
1911.885173,16.86910474
1912.744861,10.91604392
1913.604404,12.93749254
1914.463803,14.29995571
1915.323058,21.14660957
1916.182169,24.32421304
1917.041136,19.04825978
1917.899958,23.77074887
1918.758636,21.71784668
1919.61717,16.24333709
1920.47556,21.17173791
1921.333805,18.61660632
1922.191907,15.23840427
1923.049865,14.31176201
1923.907678,13.00078274
1924.765348,12.09370174
1925.622874,5.806165155
1926.480256,6.474279649
1927.337494,8.963276049
1928.194588,7.203623463
1929.051538,14.19901185
1929.908345,12.10078509
1930.765008,2.239919697
1931.621527,-0.416763395
1932.477902,-3.691964425
1933.334134,1.749385435
1934.190222,13.68845866
1935.046167,19.59217007
1935.901968,19.12127219
1936.757625,15.9218898
1937.613139,10.98357178
1938.46851,6.770612487
1939.323737,6.604749103
1940.178821,7.580121228
1941.033761,17.18783338
1941.888558,26.16350788
1942.743212,26.16667725
1943.597722,27.83667419
1944.452089,27.11193868
1945.306313,25.41999613
1946.160394,28.11186455
1947.014331,32.43912595
1947.868126,29.14783501
1948.721777,23.20735257
1949.575285,21.50028322
1950.428651,14.88207917
1951.281873,13.46514013
1952.134952,15.04685552
1952.987888,14.26042956
1953.840682,14.55443432
1954.693332,11.52003346
1955.54584,6.09183596
1956.398205,-0.523627083
1957.250427,2.321837744
1958.102506,0.362651568
1958.954443,-7.220686315
1959.806236,-5.47060725
1960.657888,-2.162779792
1961.509396,7.584373938
1962.360762,8.966636535
1963.211985,7.538929113
1964.063066,13.00648421
1964.914005,9.810661611
1965.7648,10.06440056
1966.615454,12.34390313
1967.465965,8.839566899
1968.316333,4.710602994
1969.166559,8.200446945
1970.016643,15.65798599
1970.866584,20.20066366
1971.716384,21.08021169
1972.566041,13.07902641
1973.415555,13.46982634
1974.264928,20.44197671
1975.114158,24.05698287
1975.963247,26.70380141
1976.812193,24.9981006
1977.660997,24.2733503
1978.509659,19.57972926
1979.358179,19.27610603
1980.206557,25.13427916
1981.054794,32.05305816
1981.902888,38.17885118
1982.75084,31.54707707
1983.598651,28.43551607
1984.44632,24.02662892
1985.293847,16.48460558
1986.141232,22.8219092
1986.988475,27.19420709
1987.835577,29.13382468
1988.682537,32.87618713
1989.529356,35.11855101
1990.376032,35.78051608
1991.222568,32.36447893
1992.068961,28.27592112
1992.915214,27.40848671
1993.761324,33.18947304
1994.607294,35.78862533
1995.453121,29.96159541
1996.298808,23.87339043
1997.144353,21.46067274
1997.989757,19.64661279
1998.835019,19.75038095
1999.68014,24.36271815
2000.52512,20.50038905
2001.369959,9.187084523
2002.214656,0.438014609
2003.059213,-4.054870667
2003.903628,-2.683990986
2004.747902,2.654720351
2005.592035,9.990241731
2006.436027,14.21758215
2007.279878,15.92859427
2008.123588,20.8383323
2008.967157,23.46946072
2009.810585,19.97856261
2010.653872,24.06161249
2011.497019,32.49636225
2012.340024,33.92438337
2013.182889,35.26447801
2014.025613,31.54998394
2014.868196,28.51090412
2015.710639,29.51235312
2016.552941,26.75769175
2017.395102,32.52136899
2018.237123,33.32093177
2019.079003,27.43298433
2019.920742,31.588598
2020.762341,26.93505197
2021.6038,21.39564597
2022.445118,26.6671883
2023.286295,28.15038608
2024.127332,29.33076514
2024.968229,27.60497144
2025.808986,19.53332695
2026.649602,19.1380708
2027.490078,32.99243406
2028.330413,42.58842402
2029.170608,37.98956099
2030.010664,16.4548814
2030.850578,-46.09191155
2031.690353,-84.37178481
2032.529988,-22.80735289
2033.369483,66.48874053
2034.208837,136.1500312
2035.048052,207.5424604
2035.887126,269.9889187
2036.726061,321.6629666
2037.564855,367.3543536
2038.40351,396.235561
2039.242025,420.7945093
2040.0804,446.3594117
2040.918635,451.0066644
2041.756731,442.2200797
2042.594686,421.5313963
2043.432502,394.0807797
2044.270179,368.1941146
2045.107715,325.9962785
2045.945112,280.6245415
2046.78237,235.4240847
2047.619487,180.9024852
2048.456466,109.0475705
2049.293304,23.04667419
2050.130004,-56.04235339
2050.966563,-115.1304012
2051.802984,-87.11294021
2052.639265,-7.627131841
2053.475406,9.15816104
2054.311408,1.096698212
2055.147271,1.537598297
2055.982995,2.213919336
2056.818579,9.331999902
2057.654024,10.43010624
2058.48933,13.15363932
2059.324497,15.06989936
2060.159525,17.51450714
2060.994413,18.97615559
2061.829163,11.32700624
2062.663773,8.600210392
2063.498245,14.38936521
2064.332577,19.76238207
2065.166771,15.38381571
2066.000825,8.598380632
2066.834741,9.886389504
2067.668518,12.62082501
2068.502155,14.1520741
2069.335655,19.10937125
2070.169015,25.88753107
2071.002237,25.0615168
2071.835319,22.29417954
2072.668264,23.48879558
2073.501069,22.76717233
2074.333736,21.34697034
2075.166264,23.42259361
2075.998654,35.21397469
2076.830905,39.02497348
2077.663018,30.46726379
2078.494992,30.93184221
2079.326827,29.72633511
2080.158525,28.83088494
2080.990084,30.57542694
2081.821504,22.99357065
2082.652786,17.27697523
2083.48393,13.44803005
2084.314935,4.46628019
2085.145803,-6.600268387
2085.976532,-5.60003233
2086.807123,7.439356343
2087.637575,14.13084714
2088.46789,16.6313328
2089.298066,19.03188209
2090.128105,24.03251593
2090.958005,26.75606209
2091.787767,26.31914417
2092.617392,31.68893286
2093.446878,33.21771311
2094.276226,34.64008506
2095.105437,38.73960925
2095.934509,36.27790788
2096.763444,27.3521762
2097.592241,24.78460343
2098.4209,33.65860756
2099.249422,34.74398523
2100.077805,32.25173588
2100.906051,31.27675547
2101.73416,23.85406957
2102.56213,20.10098238
2103.389963,20.3614678
2104.217659,18.88311552
2105.045217,19.88282828
2105.872637,24.49453385
2106.69992,22.94337598
2107.527065,13.54318548
2108.354073,8.965208154
2109.180944,9.824346908
2110.007677,12.21481154
2110.834273,11.90499905
2111.660731,9.821851479
2112.487052,9.984290808
2113.313236,4.19723847
2114.139283,-2.144897025
2114.965192,-6.902620657
2115.790964,-9.154516931
2116.6166,-2.466422029
2117.442098,4.627904122
2118.267458,7.161375236
2119.092682,5.684079923
2119.917769,5.560324207
2120.742719,5.910533146
2121.567532,6.804957729
2122.392208,12.09655593
2123.216746,15.33910972
2124.041149,14.3258677
2124.865414,15.08713302
2125.689542,18.00620271
2126.513534,16.25088143
2127.337388,17.44739046
2128.161106,23.69237513
2128.984688,23.68782164
2129.808132,23.22770547
2130.63144,22.80182405
2131.454611,17.37593863
2132.277646,14.64082099
2133.100544,10.83365268
2133.923306,5.361480841
2134.745931,5.768107903
2135.568419,5.702175255
2136.390772,4.123966381
2137.212987,4.017722189
2138.035066,1.062665537
2138.857009,1.059266546
2139.678816,2.701128473
2140.500486,-0.904404975
2141.32202,-2.700341369
2142.143418,-3.341962669
2142.964679,-1.580506282
2143.785804,0.855530568
2144.606793,5.014810715
2145.427646,11.98865064
2146.248363,14.84963067
2147.068944,20.69020417
2147.889388,16.37843406
2148.709697,5.097052261
2149.529869,8.454044106
2150.349906,15.07648166
2151.169807,18.37940906
2151.989571,20.24520398
2152.8092,18.84093173
2153.628693,15.73018947
2154.44805,15.69868083
2155.267272,19.72954537
2156.086357,27.11241859
2156.905307,32.14124114
2157.724121,31.23085408
2158.5428,31.21160601
2159.361342,25.46907283
2160.17975,18.29814057
2160.998021,17.36928041
2161.816157,17.14061457
2162.634157,20.60685695
2163.452022,20.71403106
2164.269752,17.25826916
2165.087345,15.91827652
2165.904804,10.85798204
2166.722127,3.271958905
2167.539315,-5.988395584
2168.356367,-6.192129436
2169.173284,7.090826867
2169.990066,10.72350838
2170.806712,4.379103353
2171.623223,0.4904408
2172.439599,-4.196063084
2173.25584,-4.379203509
2174.071946,2.127249775
2174.887916,6.086864992
2175.703752,5.594077813
2176.519452,7.628603949
2177.335017,8.693870411
2178.150448,4.832634968
2178.965743,3.315917503
2179.780903,3.716777517
2180.595929,5.846809829
2181.410819,6.673772517
2182.225575,4.784203696
2183.040196,5.637223993
2183.854682,4.170443055
2184.669033,3.447467364
2185.483249,4.971266927
2186.297331,3.764237054
2187.111278,4.680796323
2187.925091,7.226627542
2188.738768,4.440789047
2189.552311,-1.821050468
2190.36572,-0.796135166
2191.178994,-1.373619653
2191.992133,-4.857006791
2192.805138,2.282488127
2193.618009,7.020984911
2194.430744,8.652128833
2195.243346,16.35064715
2196.055813,18.40762862
2196.868146,16.22637825
2197.680344,22.64577341
2198.492409,31.48794637
2199.304338,36.10136675
2200.116134,37.79413278
2200.927795,35.66888856
2201.739323,36.25177998
2202.550716,39.56945355
2203.361975,41.93740528
2204.173099,45.09868927
2204.98409,44.67337644
2205.794947,39.51839146
2206.605669,36.21636954
2207.416258,31.60077191
2208.226712,23.5116537
2209.037033,23.4242114
2209.84722,25.92394275
2210.657273,21.90655281
2211.467192,16.46329987
2212.276977,11.28665757
2213.086628,8.455730186
2213.896146,10.69550847
2214.70553,9.700545262
2215.51478,2.194004922
2216.323896,7.163363376
2217.132879,14.97386067
2217.941728,6.873431849
2218.750443,-2.025745752
2219.559025,-5.713012178
2220.367474,-3.197971525
2221.175789,3.031238174
2221.98397,12.60250559
2222.792018,24.47495363
2223.599932,24.23498255
2224.407713,22.41723644
2225.215361,23.80342827
2226.022875,24.54357801
2226.830256,36.7593873
2227.637504,48.78664769
2228.444618,61.04095238
2229.251599,71.15743739
2230.058447,82.07686094
2230.865161,87.54443784
2231.671743,17.19517503
2232.478191,-26.10314321
2233.284506,64.01947277
2234.090689,160.1532322
2234.896738,228.3160819
2235.702654,298.0475313
2236.508437,349.1323448
2237.314087,396.6100744
2238.119604,444.1363464
2238.924988,486.9655674
2239.73024,520.2451465
2240.535358,544.1645454
2241.340344,558.510443
2242.145197,550.9196601
2242.949917,532.0613396
2243.754504,514.8197925
2244.558958,480.0405398
2245.36328,434.8271576
2246.167469,391.5391728
2246.971526,330.8524236
2247.77545,263.3425043
2248.579241,186.5810168
2249.3829,106.8131077
2250.186426,21.27859655
2250.98982,-69.93733348
2251.793081,-41.38443323
2252.59621,-66.66007785
2253.399207,-84.27086347
2254.202071,-94.21679007
2255.004802,-96.49785767
2255.807401,-91.11406626
2256.609868,-78.06541584
2257.412203,-57.35190642
2258.214406,-28.97353799
2259.016476,7.069689452
2259.818414,50.7777759
2260.62022,102.1507214
2261.421893,161.1885258
