#Wave,#Intensity1,#Intensity2,#Intensity3
1857.003738,7641,6141,5801
1856.134599,7571,6136,5791
1855.265314,7508,6281,5847
1854.395883,7517,6292,5724
1853.526305,7549,6315,5781
1852.656581,7530,6251,5762
1851.78671,7633,6367,5854
1850.916692,7563,6304,5731
1850.046528,7515,6293,5823
1849.176218,7443,6273,5790
1848.30576,7480,6373,5821
1847.435156,7616,6289,5885
1846.564405,7599,6308,5864
1845.693508,7563,6197,5785
1844.822463,7624,6179,5765
1843.951272,7515,6261,5868
1843.079934,7500,6299,5864
1842.208448,7677,6289,5803
1841.336816,7526,6350,5897
1840.465037,7570,6263,5732
1839.593111,7561,6283,5796
1838.721038,7582,6233,5710
1837.848818,7572,6227,5796
1836.976451,7531,6347,5738
1836.103937,7707,6334,5677
1835.231275,7609,6279,5869
1834.358467,7652,6282,5818
1833.485511,7699,6275,5921
1832.612408,7643,6315,5862
1831.739157,7528,6275,5820
1830.86576,7693,6261,5888
1829.992215,7589,6271,5921
1829.118522,7656,6325,5736
1828.244682,7621,6334,5731
1827.370695,7591,6252,5772
1826.49656,7517,6327,5852
1825.622278,7634,6328,5734
1824.747848,7597,6249,5870
1823.87327,7630.994262,6276.328721,5770
1822.998545,7664.994262,6303.662054,5838
1822.123673,7699,6331,5790
1821.248652,7599,6443,5782
1820.373484,7608,6254,5777
1819.498169,7594,6271.993923,5784
1818.622705,7635,6289.990884,5775
1817.747094,7578,6307.990884,5879
1816.871334,7632,6325.993922,5844
1815.995427,7688,6344,5888
1815.119372,7588,6332,5784
1814.24317,7610,6367,5834
1813.366819,7459,6293,5787
1812.49032,7490,6284,5700
1811.613673,7656,6424,5847
1810.736878,7630,6259,5918
1809.859935,7645,6414,5866
1808.982844,7609,6375,5815
1808.105605,7614,6385,5804
1807.228218,7654,6270,5874
1806.350682,7737,6310,5830
1805.472998,7709,6426,5818
1804.595166,7559,6373,5894
1803.717185,7609,6421,5916
1802.839057,7720,6363,5851
1801.960779,7677,6407,5775
1801.082354,7695,6306,5806
1800.20378,7737,6324,5959
1799.325057,7609,6392,5839
1798.446186,7697,6490,5984
1797.567167,7728,6348,5869
1796.687999,7681,6357,5836
1795.808682,7694,6365,5849
1794.929216,7658,6423,5869
1794.049602,7558,6380,5937
1793.16984,7702,6341,5906
1792.289928,7631,6501,5958
1791.409868,7830,6388,5885
1790.529659,7749,6365,5902
1789.649301,7638,6324,5839
1788.768794,7839,6364,5917
1787.888139,7748,6356,5933
1787.007334,7779,6441,5908
1786.126381,7703,6540,5897
1785.245278,7697,6413,5903
1784.364027,7606,6428,5839
1783.482626,7711,6417,5892
1782.601077,7775,6421,5954
1781.719378,7729,6448,5858
1780.83753,7830,6358,5944
1779.955533,7716,6419,5961
1779.073387,7733,6414,5900
1778.191091,7823,6414,5902
1777.308646,7772,6431,5931
1776.426052,7800,6479,5975
1775.543308,7692,6387,6024
1774.660416,7656,6423,5936
1773.777373,7871,6400,5902
1772.894182,7728,6397,6067
1772.01084,7708,6506,6031
1771.12735,7791,6397,5946
1770.243709,7845,6397,5934
1769.359919,7824,6563,5991
1768.47598,7694,6477,5879
1767.591891,7838,6485,5879
1766.707652,7761,6539,6034
1765.823264,7722,6464,5937
1764.938725,7816,6519,5863
1764.054037,7874,6451,5951
1763.1692,7863,6485,5980
1762.284212,7773,6388,5925
1761.399075,7817,6449,5930
1760.513787,7756,6477,5930
1759.62835,7748,6499,5893
1758.742763,7805,6495,5990
1757.857025,7802,6479,5875
1756.971138,7776,6420,5888
1756.085101,7692,6469,5937
1755.198913,7776,6488,5945
1754.312575,7744,6489,5931
1753.426088,7724,6534,6038
1752.53945,7799,6433,5980
1751.652661,7723,6428,5925
1750.765723,7780,6479,5885
1749.878634,7858,6502,5921
1748.991395,7838,6433,5967
1748.104006,7849,6520,5969
1747.216466,7827,6529,5920
1746.328776,7924,6463,5979
1745.440935,7791,6403,5887
1744.552944,7917,6493,5911
1743.664802,7821,6400,5941
1742.77651,7787,6501,6000
1741.888067,7835,6485,6015
1740.999473,7872,6411,5957
1740.110729,7766,6429,5908
1739.221834,7742,6499,5944
1738.332789,7846,6491,5945
1737.443592,7690,6395,5975
1736.554245,7806,6488,6013
1735.664747,7860,6516,6024
1734.775098,7828,6523,5945
1733.885299,7805,6499,5934
1732.995348,7763,6440,6036
1732.105247,7865,6376,5995
1731.214994,7737,6502,5894
1730.32459,7674,6513,5921
1729.434036,7881,6436,6044
1728.54333,7786,6552,5981
1727.652473,7838,6447,6018
1726.761465,7733,6405,5969
1725.870306,7752,6407,5919
1724.978996,7824,6536,5965
1724.087534,7817,6514,5966
1723.195921,7782,6465,5975
1722.304157,7908,6539,5995
1721.412242,7725,6391,5985
1720.520175,7823,6416,5974
1719.627956,7922,6491,5949
1718.735586,7735,6575,6028
1717.843065,7723,6392,5919
1716.950392,7760,6519,5967
