#Wave,#Intensity2
2063.938537,7416
2063.104066,7449
2062.269455,7417
2061.434706,7293
2060.599817,7423
2059.764789,7576
2058.929623,7422
2058.094317,7474
2057.258872,7466
2056.423287,7491
2055.587564,7247
2054.751701,7522
2053.915698,7388
2053.079557,7515
2052.243276,7420
2051.406856,7391
2050.570296,7388
2049.733597,7421
2048.896758,7329
2048.05978,7399
2047.222662,7483
2046.385405,7495
2045.548008,7445
2044.710471,7406
2043.872795,7361
2043.034979,7479
2042.197023,7503
2041.358928,7447
2040.520692,7522
2039.682317,7420
2038.843802,7442
2038.005148,7436
2037.166353,7383
2036.327418,7443
2035.488344,7470
2034.649129,7362
2033.809775,7555
2032.97028,7442
2032.130646,7393
2031.290871,7343
2030.450956,7534
2029.610901,7419
2028.770705,7459
2027.93037,7585
2027.089894,7553
2026.249278,7430
2025.408521,7469
2024.567625,7441
2023.726588,7460
2022.88541,7482
2022.044092,7509
2021.202634,7621
2020.361035,7616
2019.519295,7300
2018.677415,7461
2017.835394,7549
2016.993233,7549
2016.150931,7422
2015.308489,7454
2014.465905,7350
2013.623181,7566
2012.780317,7501
2011.937311,7496
2011.094165,7494
2010.250877,7574
2009.407449,7595
2008.56388,7433
2007.72017,7539
2006.876319,7513
2006.032327,7580
2005.188194,7545
2004.34392,7627
2003.499505,7632
2002.654948,7568
2001.810251,7701
2000.965412,7563
2000.120432,7597
1999.275311,7546
1998.430049,7618
1997.584645,7612
1996.7391,7478
1995.893414,7538
1995.047586,7579
1994.201617,7653
1993.355506,7707
1992.509254,7732
1991.66286,7685
1990.816325,7578
1989.969648,7659
1989.122829,7671
1988.275869,7669
1987.428768,7737
1986.581524,7613
1985.734139,7777
1984.886612,7603
1984.038943,7647
1983.191133,7604
1982.34318,7657
1981.495086,7610
1980.64685,7729
1979.798472,7620
1978.949951,7641
1978.101289,7744
1977.252485,7691
1976.403539,7667
1975.554451,7648
1974.70522,7667
1973.855848,7583
1973.006333,7638
1972.156676,7743
1971.306877,7669
1970.456935,7809
1969.606851,7695
1968.756625,7789
1967.906257,7707
1967.055746,7622
1966.205093,7619
1965.354297,7650
1964.503359,7688
1963.652278,7722
1962.801054,7679
1961.949688,7677
1961.09818,7742
1960.246529,7663
1959.394735,7748
1958.542798,7820
1957.690719,7704
1956.838497,7885
1955.986132,7618
1955.133625,7688
1954.280974,7704
1953.428181,7780
1952.575244,7783
1951.722165,7723
1950.868943,7636
1950.015578,7648.991285
1949.162069,7661.984749
1948.308418,7674.98039
1947.454624,7687.978209
1946.600686,7700.978207
1945.746605,7713.980385
1944.892381,7726.984743
1944.038014,7739.991281
1943.183504,7753
1942.32885,7635
1941.474053,7732
1940.619113,7737
1939.764029,7802
1938.908802,7712
1938.053432,7818
1937.197918,7753
1936.34226,7852
1935.486459,7763
1934.630514,7789
1933.774426,7782
1932.918195,7814
1932.061819,7698
1931.2053,7809
1930.348637,7722
1929.49183,7770
1928.63488,7714
1927.777786,7634
1926.920548,7745
1926.063166,7741
1925.20564,7726
1924.347971,7800
1923.490157,7870
1922.632199,7753
1921.774098,7779
1920.915852,7800
1920.057462,7792
1919.198928,7830
1918.34025,7766
1917.481428,7795
1916.622461,7899
1915.763351,7765
1914.904096,7818
1914.044696,7684
1913.185153,7804
1912.325465,7820
1911.465633,7917
1910.605656,7819
1909.745535,7846
1908.885269,7778
1908.024859,7861
1907.164304,7866
1906.303605,7715
1905.442761,7943
1904.581772,7888
1903.720639,7834
1902.859361,7857
1901.997938,7813
1901.136371,7872
1900.274658,7856
1899.412801,7874
1898.550799,7916
1897.688652,7851
1896.826361,7802
1895.963924,7893
1895.101342,7802
1894.238615,7805
1893.375744,7833
1892.512727,7904
1891.649565,7930
1890.786258,7814
1889.922805,7920
1889.059208,8006
1888.195465,7889
1887.331577,7977
1886.467544,7990
1885.603365,7882
1884.739041,7889
1883.874572,7936
1883.009957,7989
1882.145197,8040
1881.280291,7918
1880.41524,7923
1879.550043,8019
1878.684701,8101
1877.819213,8014
1876.95358,8048
1876.0878,8023
1875.221875,7917
1874.355805,7891
1873.489588,7966
1872.623226,8029
1871.756718,7999
1870.890064,7951
1870.023264,8104
1869.156318,7871
1868.289226,8086
1867.421989,7856
1866.554605,7940
1865.687075,7908
1864.819399,8066
1863.951577,8052
1863.083609,7954
1862.215495,7966
1861.347234,7983
1860.478828,8033
1859.610275,7948
1858.741575,7989
1857.87273,8063
1857.003738,8036
1856.134599,8080
1855.265314,7965
1854.395883,7990
1853.526305,8081
1852.656581,8140
1851.78671,7967
1850.916692,7934
1850.046528,7963
1849.176218,7960
1848.30576,7921
1847.435156,7998
1846.564405,8134
1845.693508,8053
1844.822463,8021
1843.951272,8079
1843.079934,7966
1842.208448,8072
1841.336816,8041
1840.465037,8039
1839.593111,8033
1838.721038,7937
1837.848818,8112
1836.976451,7982
1836.103937,8058
1835.231275,7966
1834.358467,7908
1833.485511,8050
1832.612408,7925
1831.739157,7999
1830.86576,8085
1829.992215,8043
1829.118522,8026
1828.244682,7970
1827.370695,8027
1826.49656,7996
1825.622278,7946
1824.747848,8052
1823.87327,7999
1822.998545,7976
1822.123673,8016
1821.248652,7946
1820.373484,8032
1819.498169,7921
1818.622705,8097
1817.747094,8123
1816.871334,8133
1815.995427,8125
1815.119372,7953
1814.24317,7930
1813.366819,8022
1812.49032,7979
1811.613673,8049
1810.736878,8074
1809.859935,8036
1808.982844,8075
1808.105605,7989
1807.228218,8110
1806.350682,8093
1805.472998,8063
1804.595166,8111
1803.717185,8020
1802.839057,8049
1801.960779,8100
1801.082354,8064
1800.20378,8139
1799.325057,8162
1798.446186,8187
1797.567167,8132
1796.687999,8063
1795.808682,8030
1794.929216,8125
1794.049602,8223
1793.16984,8054
1792.289928,8192
1791.409868,8090
1790.529659,8125
1789.649301,8262
1788.768794,8185
1787.888139,8103
1787.007334,8061
1786.126381,8133
1785.245278,8255
