#Wave,#Intensity1,#Intensity2,#Intensity3
2175.328208,5847,5311,4998
2174.512238,5786,5279,5054
2173.696132,5833,5281,5085
2172.879892,5768,5168,5070
2172.063516,5849,5184,5077
2171.247004,5789,5231,5015
2170.430358,5905,5231,5038
2169.613576,5919,5338,5009
2168.796659,5884,5364,5096
2167.979607,5897,5314,5042
2167.162419,5782,5351,4965
2166.345096,5756,5245,4993
2165.527638,5954,5281,5074
2164.710044,5795,5242,5001
2163.892314,5938,5248,4973
2163.07445,5988,5349,5060
2162.256449,5706,5314,5040
2161.438313,5820,5211,5040
2160.620042,5793,5330,4988
2159.801635,5802,5428,5107
2158.983092,5867,5314,5048
2158.164414,5850,5277,5071
2157.345599,5833,5308,5050
2156.52665,5852,5266,5053
2155.707564,5924,5357,5094
2154.888343,5887,5306,5047
2154.068986,5871,5384,5023
2153.249493,5825,5230,5070
2152.429864,5858,5310,5029
2151.610099,5847,5358,5061
2150.790198,5783,5338,5052
2149.970162,5809,5333,5050
2149.149989,5740,5305,5029
2148.329681,5855,5247,5115
2147.509236,5858,5191,5091
2146.688655,5919,5268,4991
2145.867938,5861,5296,5062
2145.047086,5788,5207,5088
2144.226097,5915,5338,5091
2143.404971,5836,5265,5071
2142.58371,5845,5367,5044
2141.762312,5944,5288,5022
2140.940778,5880,5330,5137
2140.119108,5902,5253,5055
2139.297302,5931,5240,5095
2138.475359,5808,5243,5042
2137.653279,5863,5288,5066
2136.831064,5824,5269,5086
2136.008712,5890,5325,5108
2135.186223,5948,5333,5094
2134.363598,5938.450787,5344,5164
2133.540837,5928.899988,5371,5062
2132.717938,5919.347605,5429,5051
2131.894904,5909.793636,5275,5129
2131.071732,5900.238082,5296,5100
2130.248425,5890.680941,5276,5109
2129.42498,5881.122214,5278,5103
2128.601399,5871.561901,5235,4987
2127.777681,5862,5392,5043
2126.953826,5917,5320,5051
2126.129834,5826,5279,5063
2125.305706,5960,5325,5015
2124.481441,5941,5302,5065
2123.657039,5861,5402,5067
2122.8325,5887,5344,5192
2122.007824,5914,5357,5076
2121.183011,5917,5314,5105
2120.358061,5963,5348,5108
2119.532975,5910,5274,5071
2118.707751,5864,5297,5090
2117.88239,5932,5310,5109
2117.056892,5958,5367,5110
2116.231257,5914,5396,5069
2115.405484,5889,5356,5100
2114.579575,5886,5339,5129
2113.753528,5846,5367,5107
2112.927344,5921,5314,5105
2112.101023,5875,5366,5088
2111.274565,5934,5370,5109
2110.447969,5927,5344,5135
2109.621236,5907,5330,5179
2108.794365,5950,5394,5044
2107.967357,5862,5426,5110
2107.140212,5981,5303,5100
2106.312929,5902,5341,5208
2105.485509,5925,5361,5209
2104.657951,5938,5389,5115
2103.830255,5885,5367,5115
2103.002422,5948,5368,5139
2102.174452,5890,5411,5147
2101.346344,5993,5358,5171
2100.518098,5901,5374,5183
2099.689714,6052,5334,5064
2098.861193,5981,5342,5210
2098.032533,5949,5393,5229
2097.203736,5974,5391,5139
2096.374802,5912,5464,5111
2095.545729,6032,5388,5150
2094.716519,5996,5405,5181
2093.88717,6005,5303,5138
2093.057684,5920,5334,5112
2092.22806,5964,5429,5115
2091.398297,6058,5371,5096
2090.568397,5994,5418,5114
2089.738359,6004,5363,5102
2088.908182,6008,5355,5159
2088.077868,5928,5390,5198
2087.247415,5891,5395,5114
2086.416824,6059,5429,5212
2085.586095,5990,5296,5182
2084.755228,5960,5385,5070
2083.924222,5881,5374,5155
2083.093078,6046,5406,5174
2082.261796,6026,5483,5209
2081.430376,5918,5395,5170
2080.598817,5918,5411,5212
2079.76712,5977,5409,5129
2078.935284,5936,5422,5263
2078.10331,5996,5337,5108
2077.271197,6027,5407,5144
2076.438946,6030,5407,5219
2075.606556,5991,5443,5121
2074.774028,6046,5444,5170
2073.941361,5945,5420,5115
2073.108556,5936,5310,5204
2072.275612,5984,5443,5239
2071.442529,5995,5453,5122
2070.609307,5960,5443,5163
2069.775947,5981,5388,5227
2068.942448,5996,5410,5190
2068.10881,5997,5381,5225
2067.275033,6075,5455,5165
2066.441117,5860,5364,5202
2065.607063,6132,5423,5098
2064.772869,6041,5405,5156
2063.938537,6050,5348,5120
2063.104066,5927,5360,5173
2062.269455,5983,5380,5085
2061.434706,5967,5443,5161
2060.599817,5979,5354,5154
2059.764789,5979,5393,5147
2058.929623,5991,5400,5085
2058.094317,5959,5356,5184
2057.258872,6042,5429,5225
2056.423287,6039,5425,5212
2055.587564,6036,5450,5145
2054.751701,5966,5427,5186
2053.915698,5961,5398,5148
2053.079557,6023,5418,5159
2052.243276,5990,5460,5175
2051.406856,6026,5451,5174.807918
2050.570296,6024,5491,5174.615803
2049.733597,5972,5453,5174.423657
2048.896758,6034,5375,5174.231478
2048.05978,5965,5456,5174.039268
2047.222662,6012,5394,5173.847025
2046.385405,5989,5315,5173.65475
2045.548008,5970,5460,5173.462444
2044.710471,6023,5442,5173.270105
2043.872795,5983,5514,5173.077734
2043.034979,6022,5385,5172.885331
2042.197023,5940,5408,5172.692896
2041.358928,6078,5446,5172.500429
2040.520692,6043,5446,5172.30793
2039.682317,6055,5472,5172.115399
2038.843802,5904,5364,5171.922835
2038.005148,5904,5401,5171.73024
2037.166353,5989,5418,5171.537612
2036.327418,6071,5427,5171.344952
2035.488344,5993,5362,5171.15226
2034.649129,6060,5399,5170.959536
2033.809775,6040,5402,5170.76678
2032.97028,5982,5414,5170.573992
2032.130646,6075,5454,5170.381171
2031.290871,5973,5347,5170.188318
2030.450956,6070,5442,5169.995433
2029.610901,6087,5450,5169.802516
2028.770705,6019,5366,5169.609567
2027.93037,6057,5448,5169.416585
2027.089894,6004,5426,5169.223572
2026.249278,6065,5403,5169.030526
2025.408521,6021,5434,5168.837447
2024.567625,5978,5446,5168.644337
2023.726588,6031,5451,5168.451194
2022.88541,6145,5450,5168.258019
2022.044092,6071,5413,5168.064812
2021.202634,6085,5432,5167.871573
2020.361035,6078,5534,5167.678301
2019.519295,6043,5423,5167.484997
2018.677415,6044,5481,5167.291661
2017.835394,5994,5491,5167.098293
2016.993233,6087,5522,5166.904892
2016.150931,6045,5405,5166.711459
2015.308489,5989,5460,5166.517993
2014.465905,6004,5450,5166.324496
2013.623181,6114,5446,5166.130966
2012.780317,6066,5386,5165.937403
2011.937311,6117,5477,5165.743808
2011.094165,6082,5467,5165.550181
2010.250877,6157,5460,5165.356522
2009.407449,6013,5473,5165.16283
2008.56388,6103,5508,5164.969106
2007.72017,6079,5418,5164.77535
2006.876319,6144,5453,5164.581561
2006.032327,6113,5428,5164.38774
2005.188194,6114,5531,5164.193886
2004.34392,6068,5585,5164
2003.499505,6071,5514,5313
2002.654948,6076,5377,5239
2001.810251,6119,5564,5220
2000.965412,6047,5436,5255
2000.120432,6213,5479,5250
1999.275311,6163,5495,5234
1998.430049,6153,5466,5265
1997.584645,6113,5485,5249
1996.7391,6131,5446,5215
1995.893414,6077,5508,5297
1995.047586,6165,5478,5298
1994.201617,6070,5518,5248
1993.355506,6166,5630,5182
1992.509254,6202,5445,5199
1991.66286,6106,5482,5311
1990.816325,6155,5513,5244
1989.969648,6195,5524,5287
1989.122829,6168,5499,5234
1988.275869,6078,5609,5291
1987.428768,6170,5486,5246
1986.581524,6175,5547,5276
1985.734139,6108,5460,5343
1984.886612,6159,5544,5246
1984.038943,6059,5516,5273
1983.191133,6125,5579,5312
1982.34318,6203,5514,5267
1981.495086,6088,5507,5345
1980.64685,6056,5572,5278
1979.798472,6095,5442,5297
1978.949951,6093,5538,5208
1978.101289,6114,5532,5203
1977.252485,6143,5491,5294
1976.403539,6144,5539,5342
1975.554451,6097,5614,5246
1974.70522,6226,5561,5333
1973.855848,6219,5578,5366
1973.006333,6143,5597,5325
1972.156676,6130,5529,5377
1971.306877,6207,5552,5275
1970.456935,6176,5678,5228
1969.606851,6185,5473,5368
1968.756625,6133,5563,5356
1967.906257,6290,5625,5272
1967.055746,6161,5541,5248
1966.205093,6203,5509,5332
1965.354297,6177,5579,5339
1964.503359,6200,5506,5386
1963.652278,6210,5559,5293
1962.801054,6214,5521,5316
1961.949688,6220,5524,5320
1961.09818,6170,5593,5345
1960.246529,6136,5540,5300
1959.394735,6186,5545,5277
1958.542798,6154,5548,5318
1957.690719,6238,5581,5305
1956.838497,6176,5559,5314
1955.986132,6195,5543,5326
1955.133625,6252,5494,5335
1954.280974,6165,5624,5339
1953.428181,6187,5620,5308
1952.575244,6158,5562,5330
1951.722165,6259,5536,5257
1950.868943,6157,5577,5343
1950.015578,6200,5534,5275
1949.162069,6112,5568,5326
1948.308418,6112,5558,5272
1947.454624,6140,5603,5318
1946.600686,6106,5633,5307
1945.746605,6320,5588,5372
1944.892381,6127,5638,5341
1944.038014,6185,5533,5305
1943.183504,6259,5522,5417
1942.32885,6197,5561,5306
1941.474053,6205,5588,5283
1940.619113,6149,5574,5303
1939.764029,6192,5587,5348
1938.908802,6165,5571,5326
1938.053432,6144,5583,5310
1937.197918,6201,5536,5272
1936.34226,6158,5551,5257
1935.486459,6184,5531,5259
1934.630514,6257,5569,5311
1933.774426,6218,5522,5316
1932.918195,6198,5515,5332
1932.061819,6219,5622,5359
1931.2053,6143,5535,5308
1930.348637,6266,5506,5245
1929.49183,6153,5601,5344
1928.63488,6165,5547,5327
1927.777786,6168,5563,5307
1926.920548,6169,5600,5261
1926.063166,6162,5569,5286
1925.20564,6150,5587,5360
1924.347971,6198,5507,5319
1923.490157,6211,5630,5299
1922.632199,6279,5640,5326
1921.774098,6184,5595,5277
1920.915852,6264,5636,5265
1920.057462,6160,5566,5287
1919.198928,6313,5569,5325
1918.34025,6243,5579,5242
1917.481428,6197,5603,5322
1916.622461,6329,5587,5388
1915.763351,6334,5551,5377
1914.904096,6242,5610,5358
1914.044696,6315,5636,5380
1913.185153,6283,5632,5294
1912.325465,6217,5658,5393
1911.465633,6181,5564,5379
1910.605656,6274,5639,5350
1909.745535,6302,5659,5324
1908.885269,6241,5576,5386
1908.024859,6299,5529,5412
1907.164304,6283,5663,5361
1906.303605,6251,5583,5413
1905.442761,6307,5656,5350
1904.581772,6226,5632,5418
1903.720639,6346,5661,5389
1902.859361,6311,5625,5351
1901.997938,6292,5656,5386
1901.136371,6307,5692,5356
1900.274658,6225,5765,5487
1899.412801,6304,5657,5368
1898.550799,6256,5599,5455
1897.688652,6282,5613,5348
1896.826361,6309,5633,5387
1895.963924,6264,5632,5374
1895.101342,6257,5699,5437
1894.238615,6229,5680,5371
1893.375744,6366,5695,5457
1892.512727,6352,5674,5414
1891.649565,6336,5637,5373
1890.786258,6279,5600,5294
1889.922805,6356,5674,5345
1889.059208,6302,5749,5438
1888.195465,6321,5707,5442
1887.331577,6351,5663,5460
1886.467544,6361,5661,5410
1885.603365,6304,5685,5386
1884.739041,6290,5701,5396
1883.874572,6402,5630,5449
1883.009957,6304,5692,5412
1882.145197,6513,5679,5395
1881.280291,6255,5601,5419
1880.41524,6289,5647,5414
1879.550043,6324,5585,5441
1878.684701,6354,5719,5406
1877.819213,6324,5676,5335
1876.95358,6364,5607,5374
1876.0878,6292,5766,5398
1875.221875,6370,5695,5449
1874.355805,6355,5681,5470
1873.489588,6277,5618,5475
1872.623226,6289,5697,5400
1871.756718,6380,5618,5455
1870.890064,6256,5699,5482
1870.023264,6400,5734,5447
1869.156318,6258,5711,5443
1868.289226,6313,5799,5498
1867.421989,6361,5670,5433
1866.554605,6417,5717,5440
1865.687075,6309,5617,5467
1864.819399,6307,5770,5414
1863.951577,6340,5617,5479
1863.083609,6373,5683,5422
1862.215495,6380,5694,5505
1861.347234,6324,5648,5417
1860.478828,6371,5708,5440
1859.610275,6364,5734,5408
1858.741575,6340,5678,5383
1857.87273,6318,5721,5516
1857.003738,6326,5678,5441
1856.134599,6337,5646,5494
1855.265314,6396,5741,5472
1854.395883,6301,5699,5443
1853.526305,6377,5737,5378
1852.656581,6354,5746,5486
1851.78671,6420,5626,5419
1850.916692,6383,5651,5459
1850.046528,6323,5721,5423
1849.176218,6362,5678,5477
1848.30576,6334,5757,5474
1847.435156,6273,5765,5450
1846.564405,6326,5663,5497
1845.693508,6390,5723,5393
1844.822463,6325,5594,5388
1843.951272,6416,5732,5407
1843.079934,6406,5719,5469
1842.208448,6391,5738,5393
1841.336816,6336,5775,5503
1840.465037,6324,5671,5421
1839.593111,6296,5696,5390
1838.721038,6377,5752,5410
1837.848818,6446,5661,5425
1836.976451,6395,5713,5422
1836.103937,6358,5735,5455
1835.231275,6429,5762,5463
1834.358467,6366,5664,5491
1833.485511,6361,5705,5408
1832.612408,6377,5701,5413
1831.739157,6339,5563,5385
1830.86576,6381,5712,5454
1829.992215,6357,5735,5500
1829.118522,6474,5673,5409
1828.244682,6281,5695,5457
1827.370695,6375,5727,5455
1826.49656,6380,5707,5475
1825.622278,6341,5703,5381
1824.747848,6459,5745,5461
1823.87327,6437,5810,5454
1822.998545,6411,5786,5484
1822.123673,6368,5745,5380
1821.248652,6368,5708,5409
1820.373484,6437,5677,5436
1819.498169,6422,5726,5462
1818.622705,6369,5692,5433
1817.747094,6393,5739,5423
1816.871334,6338,5745,5487
1815.995427,6371,5671,5388
1815.119372,6332,5721,5450
1814.24317,6380,5710,5483
1813.366819,6437,5735,5496
1812.49032,6345,5700,5401
1811.613673,6327,5809,5501
1810.736878,6446,5744,5418
1809.859935,6424,5691,5495
1808.982844,6339,5702,5412
1808.105605,6397,5725,5297
1807.228218,6496,5619,5409
1806.350682,6451,5765,5497
1805.472998,6462,5848,5493
1804.595166,6434,5683,5423
1803.717185,6352,5780,5537
1802.839057,6419,5729,5485
1801.960779,6405,5781,5396
1801.082354,6439,5747,5486
1800.20378,6460,5839,5467
1799.325057,6422,5880,5432
1798.446186,6384,5762,5472
1797.567167,6340,5701,5459
1796.687999,6424,5670,5450
1795.808682,6451,5767,5482
1794.929216,6443,5833,5577
1794.049602,6509,5719,5507
1793.16984,6460,5781,5502.377736
1792.289928,6500,5730,5497.754691
1791.409868,6556,5787,5493.130864
1790.529659,6526,5800,5488.506256
1789.649301,6377,5702,5483.880865
1788.768794,6472,5807,5479.254692
1787.888139,6546,5776,5474.627737
1787.007334,6491,5751,5470
1786.126381,6473,5769.393777,5561
1785.245278,6492,5787.790665,5522
1784.364027,6448,5806.190664,5563
1783.482626,6492,5824.593776,5536
1782.601077,6478,5843,5528
1781.719378,6436,5769,5605
1780.83753,6449,5790,5469
1779.955533,6560,5820,5572
1779.073387,6508,5734,5432
1778.191091,6403,5854,5536
1777.308646,6472,5804,5525
1776.426052,6456,5759,5549
1775.543308,6489,5824,5496
1774.660416,6556,5878,5524
1773.777373,6500,5760,5527
1772.894182,6428,5844,5610
1772.01084,6520,5861,5662
1771.12735,6532,5832,5539
1770.243709,6557,5791,5555
1769.359919,6661,5876,5535
1768.47598,6464,5856,5521
1767.591891,6529,5823,5537
1766.707652,6526,5809,5577
1765.823264,6578,5863,5534
1764.938725,6521,5851,5576
1764.054037,6467,5766,5559
1763.1692,6569,5927,5581
1762.284212,6557,5810,5601
1761.399075,6491,5886,5651
1760.513787,6474,5820,5606
1759.62835,6647,5876,5618
1758.742763,6506,5851,5625
1757.857025,6547,5856,5597
1756.971138,6559,5868,5580
1756.085101,6684,5845,5565
1755.198913,6421,5942,5533
1754.312575,6592,5881,5584
1753.426088,6641,5918,5595
1752.53945,6516,5851,5674
1751.652661,6541,5848,5538
1750.765723,6549,5821,5560
1749.878634,6538,5847,5668
1748.991395,6518,5852,5587
1748.104006,6526,5857,5588
1747.216466,6553,5874,5676
1746.328776,6522,5820,5623
1745.440935,6579,5886,5590
1744.552944,6507,5793,5523
1743.664802,6463,5832,5540
1742.77651,6573,5857,5650
1741.888067,6551,5818,5562
1740.999473,6564,5841,5560
1740.110729,6490,5824,5575
1739.221834,6583,5856,5605
1738.332789,6466,5770,5594
1737.443592,6437,5832,5625
1736.554245,6583,5875,5539
1735.664747,6600,5891,5575
1734.775098,6547,5885,5635
1733.885299,6583,5858,5536
1732.995348,6599,5905,5609
1732.105247,6492,5788,5620
1731.214994,6501,5864,5648
1730.32459,6550,5928,5568
1729.434036,6577,5847,5598
1728.54333,6454,5852,5549
1727.652473,6621,5850,5572
1726.761465,6518,5816,5640
1725.870306,6562,5792,5518
1724.978996,6589,5809,5538
1724.087534,6595,5916,5590
1723.195921,6541,5860,5534
1722.304157,6569,5929,5558
1721.412242,6591,5839,5570
1720.520175,6599,5864,5624
1719.627956,6519,5807,5529
1718.735586,6616,5850,5563
1717.843065,6485,5803,5485
1716.950392,6487,5778,5537
1716.057568,6689,5902,5623
1715.164592,6630,5928,5538
1714.271465,6517,5868,5592
1713.378185,6521,5854,5662
1712.484755,6628,5888,5592
1711.591172,6568,5952,5613
1710.697438,6593,5917,5672
1709.803551,6564,5896,5648
1708.909514,6530,5824,5542
1708.015324,6516,5836,5597
1707.120982,6656,5875,5647
1706.226489,6525,5871,5610
1705.331843,6629,5877,5617
1704.437046,6654,5900,5655
1703.542096,6591,5905,5657
1702.646994,6527,5810,5620
1701.751741,6530,5799,5571
1700.856335,6683,5865,5603
1699.960777,6590,5924,5622
1699.065067,6608,5907,5592
1698.169205,6553,5935,5598
1697.27319,6622,5853,5634
1696.377023,6497,5914,5655
1695.480704,6567,5917,5603
1694.584233,6650,5807,5622
1693.687609,6649,5968,5631
1692.790833,6585,5954,5583
1691.893904,6650,5892,5572
1690.996823,6505,5842,5632
1690.099589,6609,5934,5590
1689.202203,6592,5901,5624
1688.304664,6679,5956,5656
1687.406972,6532,5981,5706
1686.509128,6621,5936,5577
1685.611132,6652,5914,5636
1684.712982,6601,5965,5711
1683.81468,6641,5927,5712
1682.916225,6670,5965,5643
1682.017617,6667,5839,5606
1681.118856,6618,5967,5727
1680.219943,6610,5909,5654
1679.320876,6605,6001,5661
1678.421657,6685,6025,5654
1677.522284,6616,5922,5668
1676.622759,6701,5992,5672
1675.72308,6656,6005,5680
1674.823249,6685,6025,5622
1673.923264,6697,5960,5717
1673.023126,6644,5916,5641
1672.122835,6749,6007,5642
1671.222391,6754,5994,5664
1670.321793,6715,6105,5732
1669.421042,6815,6004,5746
1668.520138,6748,5993,5662
1667.619081,6599,5972,5686
1666.71787,6724,5957,5774
1665.816505,6737,6046,5652
1664.914988,6813,6016,5694
1664.013316,6657,5913,5704
1663.111492,6662,6029,5722
1662.209513,6720,5994,5700
1661.307381,6569,6032,5652
1660.405096,6685,5933,5629
1659.502657,6680,5990,5709
1658.600064,6693,6054,5794
1657.697317,6736,5998,5823
1656.794417,6683,6054,5654
1655.891362,6759,6007,5785
1654.988154,6642,5966,5696
1654.084793,6726,5995,5709
1653.181277,6692,5970,5766
1652.277607,6747,6085,5736
1651.373783,6822,6013,5736
1650.469806,6736,5983,5711
1649.565674,6857,6005,5787
1648.661388,6780,6027,5754
1647.756948,6726,6016,5774
1646.852354,6831,6024,5859
1645.947606,6754,6010,5760
1645.042704,6683,6036,5733
1644.137647,6839,5931,5807
1643.232436,6684,6028,5700
1642.327071,6764,5983,5689
1641.421552,6776,6121,5674
1640.515878,6714,6123,5643
1639.61005,6757,6015,5702
1638.704067,6708,6000,5733
1637.79793,6688,5957,5753
1636.891638,6784,5953,5716
1635.985192,6750,6010,5803
1635.078591,6682,6097,5794
1634.171835,6772,5931,5728
1633.264925,6730,6073,5760
1632.357861,6652,6009,5742
1631.450641,6715,6114,5713
1630.543267,6711,6055,5749
1629.635738,6823,6020,5762
1628.728054,6626,6051,5725
1627.820215,6743,6207,5740
1626.912222,6695,6008,5791
1626.004073,6791,6113,5755
1625.09577,6761,6131,5795
1624.187311,6775,6038,5738
1623.278698,6728,5998,5755
1622.36993,6856,6079,5748
1621.461006,6836,6199,5728
1620.551927,6668,6078,5728
1619.642693,6791,6132,5795
1618.733304,6798,6096,5804
1617.82376,6694,6190,5870
1616.914061,6756,6115,5851
1616.004206,6776,6170,5794
1615.094196,6750,6105,5801
1614.18403,6748,6101,5836
1613.273709,6772,6125,5802
1612.363233,6827,6131,5841
1611.452601,6793,6069,5866
1610.541814,6785,6109,5717
1609.630871,6785,6130,5821
1608.719772,6797,6078,5825
1607.808518,6865,6042,5834
1606.897109,6808,6129,5855
1605.985543,6837,6143,5857
1605.073822,6729,6046,5863
1604.161945,6813,6183,5827
1603.249913,6795,6123,5912
1602.337724,6889,6112,5955
1601.42538,6800,6163,5798
1600.51288,6840,6101,5902
1599.600224,6851,6160,5855
1598.687412,6857,6179,5897
1597.774444,6846,6209,5777
1596.86132,6895,6186,5928
1595.94804,6828,6074,5903
1595.034604,6927,6174,5975
1594.121012,6921,6149,5979
1593.207263,6897,6209,5911
1592.293359,6935,6235,5898
1591.379298,6801,6222,5995
1590.465081,6892,6211,5978
1589.550708,6982,6254,5973
1588.636178,6936,6288,6029
1587.721492,6954,6261,6063
1586.806649,6999,6245,6027
1585.89165,6953,6218,5913
1584.976495,6965,6250,6068
1584.061183,6969,6188,6076
1583.145715,7076,6385,6062
1582.23009,7100,6414,6050
1581.314308,7011,6395,6023
1580.39837,7121,6450,6074
1579.482275,7206,6395,6084
1578.566024,7132,6415,6186
1577.649615,7348,6441,6149
1576.73305,7315,6443,6192
1575.816328,7257,6530,6284
1574.899449,7362,6584,6322
1573.982414,7288,6559,6329
1573.065221,7368,6534,6287
1572.147871,7403,6589,6242
1571.230365,7226,6563,6330
1570.312701,7327,6601,6322
1569.394881,7390,6624,6318
1568.476903,7183,6474,6216
1567.558768,7319,6482,6247
1566.640476,7208,6495,6246
1565.722027,7286,6564,6268
1564.80342,7258,6508,6307
1563.884656,7165,6483,6156
1562.965735,7211,6439,6110
1562.046657,7051,6395,6135
1561.127421,7113,6368,6154
1560.208028,7094,6480,6023
1559.288477,7083,6320,6017
1558.368769,7105,6337,6015
1557.448904,7019,6270,6116
1556.528881,6946,6302,5955
1555.6087,6965,6291,5961
1554.688362,7034,6214,6025
1553.767866,6955,6200,5924
1552.847212,6933,6325,6011
1551.9264,7060,6249,6031
1551.005431,6984,6117,5920
1550.084304,6930,6137,5887
1549.163019,6936,6209,5976
1548.241577,6876,6279,6004
1547.319976,6994,6182,5914
1546.398218,6916,6218,5835
1545.476301,6986,6195,5930
1544.554227,6936,6175,5809
1543.631994,6958,6223,5886
1542.709604,6950,6152,5918
1541.787055,6924,6161,5886
1540.864348,6806,6114,5930
1539.941483,6881,6211,5863
1539.01846,6879,6116,5884
1538.095278,6940,6173,5859
1537.171938,6896,6299,5902
1536.24844,6942,6234,5808
1535.324784,6859,6144,5830
1534.400969,6873,6131,5869
1533.476996,6948,6142,5884
1532.552864,6952,6225,5863
1531.628574,6852,6150,5870
1530.704125,6898,6149,5881
1529.779517,6913,6059,5775
1528.854751,6833,6093,5870
1527.929827,6939,6165,5887
1527.004744,6784,6144,5821
1526.079502,6755,6098,5895
1525.154101,6771,6081,5850
1524.228541,6923,6076,5883
1523.302823,6844,6117,5809
1522.376946,6904,6131,5894
1521.45091,6861,6145,5898
1520.524715,6851,6068,5822
1519.598361,6879,6125,5835
1518.671848,6846,6172,5838
1517.745176,6753,6124,5923
1516.818345,6799,6102,5899
1515.891354,6911,6109,5889
1514.964205,6776,6124,5797
1514.036897,6786,6111,5834
1513.109429,6907,6150,5800
1512.181802,6803,6119,5833
1511.254016,6838,6150,5846
1510.32607,6878,6162,5875
1509.397965,6900,6194,5871
1508.469701,6865,6121,5803
1507.541278,6885,6123,5875
1506.612694,6810,6186,5832
1505.683952,6783,6175,5851
1504.75505,6816,6156,5812
1503.825988,6885,6150,5807
1502.896767,6755,6134,5759
1501.967386,6763,6159,5795
1501.037845,6890,6193,5882
1500.108145,6841,6125,5775
1499.178285,6833,6091,5802
1498.248265,6804,6066,5860
1497.318085,6880,6177,5870
1496.387746,6848,6093,5849
1495.457246,6868,6157,5814
1494.526587,6860,6003,5821
1493.595768,6868,6102,5837
1492.664788,6906,6201,5867
1491.733649,6914,6201,5752
1490.80235,6907,6124,5872
1489.87089,6857,6113,5868
1488.939271,6813,6171,5852
1488.007491,6939,6104,5739
1487.075551,6908,6201,5864
1486.143451,6924,6154,5898
1485.21119,6876,6189,5781
1484.278769,6889,6179,5870
1483.346188,6926,6196,5878
1482.413447,6886,6214,5829
1481.480545,6912,6191,5835
1480.547482,6944,6180,5875
1479.614259,6848,6204,5888
1478.680876,6987,6299,5893
1477.747332,6988,6243,5957
1476.813627,7055,6146,6020
1475.879762,6962,6180,5873
1474.945736,6961,6274,5971
1474.011549,7109,6289,5955
