#Wave,#Intensity2,#Intensity3
2189.992604,7007,5936
2189.179061,6988,5962
2188.365383,7042,5963
2187.55157,6943,6003
2186.737623,6996,5925
2185.923542,6925,5943
2185.109325,6856,5913
2184.294974,6969,5965
2183.480488,6934,5880
2182.665867,7070,6004
2181.851112,7025,5955
2181.036221,6876,5982
2180.221196,7045,5944
2179.406035,6965,5885
2178.59074,6909,5879
2177.77531,6975,5935
2176.959744,6989,5866
2176.144044,6932,5983
2175.328208,6984,5973
2174.512238,6835,5900
2173.696132,6943,5916
2172.879892,7057,5941
2172.063516,7002,5898
2171.247004,6977,5835
2170.430358,6934,5893
2169.613576,7040,5950
2168.796659,6923,5897
2167.979607,6972,5933
2167.162419,6958,5903
2166.345096,7009,6020
2165.527638,6928,5912
2164.710044,6930,5911
2163.892314,6954,6024
2163.07445,6853,5957
2162.256449,6995,5925
2161.438313,6964,5934
2160.620042,6980,5932
2159.801635,7012,6027
2158.983092,6986,5981
2158.164414,7059,5978
2157.345599,6983,5898
2156.52665,6991,5963
2155.707564,7148,5926
2154.888343,7029,5902
2154.068986,6981,5951
2153.249493,7014,6023
2152.429864,7054,5986
2151.610099,6972,6002
2150.790198,6970,5987
2149.970162,7074,5925
2149.149989,7006,5915
2148.329681,6997,6070
2147.509236,7033,5941
2146.688655,7014,5962
2145.867938,7003,6009
2145.047086,7006,6028
2144.226097,6967,5934
2143.404971,6957,5931
2142.58371,7048,6043
2141.762312,7105,6092
2140.940778,7033,6040
2140.119108,7060,5979
2139.297302,6991,6019
2138.475359,7001,5992
2137.653279,7034,6006
2136.831064,6958,6012
2136.008712,7070,5985
2135.186223,6979,5992
2134.363598,6995,6114
2133.540837,7018,6028
2132.717938,7056,6011
2131.894904,6981,6058
2131.071732,7028,6084
2130.248425,7055,5936
2129.42498,7113,6041
2128.601399,7070,6051
2127.777681,7062,5965
2126.953826,7079,6007
2126.129834,7093,6013
2125.305706,7061,6032
2124.481441,6962,6114
2123.657039,7065,5995
2122.8325,7038,5991
2122.007824,7115,5949
2121.183011,7041,5996
2120.358061,7045,6015
2119.532975,7044,6039
2118.707751,7126,5990
2117.88239,7170,6004
2117.056892,7146,6181
2116.231257,7071,6087
2115.405484,7168,6067
2114.579575,7097,5989
2113.753528,7154,6016
2112.927344,7092,6050
2112.101023,7058,6050
2111.274565,7102,6082
2110.447969,7031,6075
2109.621236,7101,6095
2108.794365,7129,6034
2107.967357,7179,5964
2107.140212,7202,6182
2106.312929,7188,6040
2105.485509,7229,6045
2104.657951,7187,6035
2103.830255,7088,6002
2103.002422,7238,6063
2102.174452,7227,6095
2101.346344,7110,6054
2100.518098,7166,6103
2099.689714,7227,5999
2098.861193,7144,6121
2098.032533,7265,6178
2097.203736,7146,6080
2096.374802,7264,6057
2095.545729,7185,6048
2094.716519,7232,6205
2093.88717,7273,6206
2093.057684,7170,6146
2092.22806,7162,6075
2091.398297,7173,6110
2090.568397,7225,6083
2089.738359,7189,6127
2088.908182,7281,6047
2088.077868,7229,6157
2087.247415,7282,6086
2086.416824,7291,6231
2085.586095,7319,6120
2084.755228,7196,6186
2083.924222,7280,6177
2083.093078,7192,6126
2082.261796,7289,6209
2081.430376,7234,6178
2080.598817,7187,6089
2079.76712,7153,6151
2078.935284,7126,6207
2078.10331,7250,6216
2077.271197,7254,6173
2076.438946,7260,6178
2075.606556,7159,6205
2074.774028,7339,6097
2073.941361,7139,6064
2073.108556,7244,6167
2072.275612,7219,6087
2071.442529,7163,6204
2070.609307,7204,6184
2069.775947,7294,6192
2068.942448,7133,6149
2068.10881,7237,6151
2067.275033,7272,6117
2066.441117,7184,6201
2065.607063,7256,6158
2064.772869,7238,6151
2063.938537,7327,6219
2063.104066,7246,6074
2062.269455,7183,6180
2061.434706,7234,6210
2060.599817,7160,6082
2059.764789,7298,6160
2058.929623,7303,6167
2058.094317,7303,6205
2057.258872,7349,6140
2056.423287,7254,6170
2055.587564,7220,6191
2054.751701,7312,6162
2053.915698,7351,6235
2053.079557,7250,6166
2052.243276,7149,6154
2051.406856,7251,6160
2050.570296,7213,6073
2049.733597,7260,6180
2048.896758,7297,6214
2048.05978,7325,6147
2047.222662,7230,6252
2046.385405,7293,6191
2045.548008,7249,6138
2044.710471,7278,6226
2043.872795,7261,6208
2043.034979,7329,6143
2042.197023,7360,6276
2041.358928,7339,6261
2040.520692,7338,6180
2039.682317,7248,6233
2038.843802,7374,6211
2038.005148,7248,6149
2037.166353,7301,6121
2036.327418,7400,6234
2035.488344,7257,6181
2034.649129,7349,6145
2033.809775,7298,6186
2032.97028,7251,6180
2032.130646,7261,6165
2031.290871,7258,6272
2030.450956,7444,6197
2029.610901,7318,6254
2028.770705,7454,6187
2027.93037,7335,6087
2027.089894,7386,6211
2026.249278,7323,6208
2025.408521,7336,6231
2024.567625,7486,6177
2023.726588,7303,6232
2022.88541,7333,6379
2022.044092,7394,6279
2021.202634,7426,6214
2020.361035,7343,6273
2019.519295,7347,6176
2018.677415,7435,6205
2017.835394,7486,6275
2016.993233,7297,6347
2016.150931,7446,6223
2015.308489,7466,6234
2014.465905,7363,6288
2013.623181,7394,6199
2012.780317,7357,6268
2011.937311,7477,6213
2011.094165,7461,6328
2010.250877,7351,6371
2009.407449,7425,6298
2008.56388,7364,6311
2007.72017,7498,6336
2006.876319,7353,6240
2006.032327,7377,6283
2005.188194,7537,6253
2004.34392,7406,6278
2003.499505,7414,6287
2002.654948,7424,6229
2001.810251,7483,6287
2000.965412,7420,6334
2000.120432,7435,6344
1999.275311,7521,6397
1998.430049,7517,6357
1997.584645,7508,6324
1996.7391,7557,6344
1995.893414,7466,6310
1995.047586,7422,6346
1994.201617,7508,6400
1993.355506,7544,6387
1992.509254,7621,6321
1991.66286,7553,6345
1990.816325,7445,6362
1989.969648,7612,6317
1989.122829,7491,6365
1988.275869,7535,6419
1987.428768,7515,6439
1986.581524,7478,6364
1985.734139,7653,6455
1984.886612,7591,6377
1984.038943,7487,6435
1983.191133,7608,6348
1982.34318,7486,6363
1981.495086,7698,6425
1980.64685,7518,6318
1979.798472,7531,6353
1978.949951,7575,6445
1978.101289,7554,6463
1977.252485,7600,6280
1976.403539,7678,6410
1975.554451,7580,6500
1974.70522,7459,6415
1973.855848,7610,6391
1973.006333,7435,6472
1972.156676,7529,6501
1971.306877,7647,6361
1970.456935,7627,6375
1969.606851,7563,6467
1968.756625,7669,6499
1967.906257,7542,6442
1967.055746,7536,6384
1966.205093,7512,6504
1965.354297,7634,6408
1964.503359,7621,6447
1963.652278,7568,6397
1962.801054,7705,6448
1961.949688,7649,6471
1961.09818,7464,6347
1960.246529,7460,6439
1959.394735,7577,6506
1958.542798,7649,6442
1957.690719,7599,6533
1956.838497,7622,6346
1955.986132,7619,6444
1955.133625,7566,6382
1954.280974,7661,6412
1953.428181,7539,6494
1952.575244,7553,6400
1951.722165,7595,6389
1950.868943,7614,6457
1950.015578,7727,6431
1949.162069,7649,6372
1948.308418,7631,6473
1947.454624,7632,6478
1946.600686,7673,6465
1945.746605,7678,6440
1944.892381,7621,6386
1944.038014,7623,6491
1943.183504,7682,6473
1942.32885,7752,6418
1941.474053,7678,6402
1940.619113,7709,6572
1939.764029,7680,6471
1938.908802,7678,6390
1938.053432,7597,6427
1937.197918,7598,6506
1936.34226,7646,6472
1935.486459,7756,6385
1934.630514,7706,6435
1933.774426,7682,6377
1932.918195,7645,6429
1932.061819,7681,6525
1931.2053,7620,6504
1930.348637,7680,6460
1929.49183,7645,6440
1928.63488,7672,6497
1927.777786,7675,6519
1926.920548,7648,6515
1926.063166,7652,6419
1925.20564,7531,6379
1924.347971,7701,6420
1923.490157,7699,6491
1922.632199,7745,6469
1921.774098,7639,6483
1920.915852,7571,6441
1920.057462,7754,6437
1919.198928,7743,6462
1918.34025,7665,6603
1917.481428,7708,6518
1916.622461,7815,6548
1915.763351,7751,6443
1914.904096,7607,6476
1914.044696,7690,6533
1913.185153,7665,6491
1912.325465,7800,6533
1911.465633,7746,6596
1910.605656,7659,6527
1909.745535,7864,6433
1908.885269,7592,6532
1908.024859,7828,6445
1907.164304,7783,6503
1906.303605,7691,6479
1905.442761,7799,6535
1904.581772,7889,6453
1903.720639,7773,6581
1902.859361,7753,6485
1901.997938,7731,6581
1901.136371,7787,6498
1900.274658,7758,6611
1899.412801,7856,6568
1898.550799,7784,6530
1897.688652,7835,6527
1896.826361,7815,6586
1895.963924,7812,6612
1895.101342,7816,6618
1894.238615,7827,6589
1893.375744,7872,6631
1892.512727,7937,6563
1891.649565,7694,6591
1890.786258,7811,6548
1889.922805,7906,6637
1889.059208,7798,6601
1888.195465,7865,6549
1887.331577,7828,6699
1886.467544,7954,6670
1885.603365,7864,6650
1884.739041,7814,6473
1883.874572,7942,6656
1883.009957,7849,6582
1882.145197,7839,6659
1881.280291,7983,6614
1880.41524,7865,6598
1879.550043,7967,6598
1878.684701,7852,6660
1877.819213,7888,6657
1876.95358,7954,6713
1876.0878,8118,6664
1875.221875,7961,6733
1874.355805,7863,6625
1873.489588,7899,6727
1872.623226,7941,6595
1871.756718,7880,6654
1870.890064,7905,6721
1870.023264,7930,6726
1869.156318,7828,6558
1868.289226,7928,6693
1867.421989,7758,6585
1866.554605,7951,6750
1865.687075,8045,6672
1864.819399,8021,6672
1863.951577,7907,6624
1863.083609,8074,6655
1862.215495,7914,6761
1861.347234,7938,6708
1860.478828,7988,6748
1859.610275,7999,6737
1858.741575,8026,6632
1857.87273,7928,6646
1857.003738,7898,6667
1856.134599,7841,6603
1855.265314,7941,6718
1854.395883,7968,6687
1853.526305,8006,6680
1852.656581,8101,6806
1851.78671,7973,6717
1850.916692,7975,6649
1850.046528,7928,6636
1849.176218,8038,6716
1848.30576,7951,6668
1847.435156,8038,6747
1846.564405,8046,6763
1845.693508,7961,6685
1844.822463,7962,6704
1843.951272,7987,6767
1843.079934,7946,6685
1842.208448,8081,6701
1841.336816,7992,6707
1840.465037,7990,6752
1839.593111,8050,6803
1838.721038,8018,6773
1837.848818,8047,6668
1836.976451,8005,6671
1836.103937,7945,6726
1835.231275,8050,6772
1834.358467,8080,6785
1833.485511,8129,6733
1832.612408,7973,6736
1831.739157,7995,6700
1830.86576,8086,6765
1829.992215,8090,6734
1829.118522,8122,6664
1828.244682,8059,6719
1827.370695,8000,6800
1826.49656,8100,6722
1825.622278,7993,6705
1824.747848,8130,6784
1823.87327,7994,6691
1822.998545,7969,6694
1822.123673,8113,6828
1821.248652,8099,6711
1820.373484,7947,6769
1819.498169,8049,6744
1818.622705,8031,6671
1817.747094,8073,6789
1816.871334,8112,6742
1815.995427,7962,6724
1815.119372,8064,6734.437391
1814.24317,8116,6744.876545
1813.366819,8018,6755.317461
1812.49032,8073,6765.760141
1811.613673,8177,6776.204584
1810.736878,8101,6786.650791
1809.859935,8091,6797.098763
1808.982844,8045,6807.548499
1808.105605,8013,6818
1807.228218,8164,6842
1806.350682,8135,6799
1805.472998,8228,6780
1804.595166,8061,6820
1803.717185,8080,6800
1802.839057,8229,6765
1801.960779,8205,6818
1801.082354,8153,6752
1800.20378,8225,6924
1799.325057,8216,6682
1798.446186,8110,6842
1797.567167,8099,6753
1796.687999,8114,6726
1795.808682,8273,6864
1794.929216,8155,6831
1794.049602,8231,6840
1793.16984,8283,6910
1792.289928,8073,6867
1791.409868,8130,6824
1790.529659,8194,6949
1789.649301,8206,7013
1788.768794,8321,6942
1787.888139,8359,6821
1787.007334,8274,6943
1786.126381,8367,6772
1785.245278,8267,6873
1784.364027,8257,6909
1783.482626,8179,6903
1782.601077,8230,6890
1781.719378,8143,6827
1780.83753,8169,6879
1779.955533,8325,6965
1779.073387,8186,6967
1778.191091,8276,6999
1777.308646,8341,6938
1776.426052,8293,6971
1775.543308,8339,6936
1774.660416,8430,6911
1773.777373,8386,6974
1772.894182,8227,6913
1772.01084,8283,6970
1771.12735,8289,6885
1770.243709,8324,6935
1769.359919,8333,6939
1768.47598,8233,6857
1767.591891,8326,6882
1766.707652,8318,6854
1765.823264,8265,6925
1764.938725,8426,6939
1764.054037,8252,6970
1763.1692,8285,6979
1762.284212,8351,6931
1761.399075,8396,7074
1760.513787,8284,7082
1759.62835,8394,7033
1758.742763,8312,7058
1757.857025,8462,6954
1756.971138,8312,7024
1756.085101,8364,6861
1755.198913,8321,6892
1754.312575,8161,7017
1753.426088,8328,6965
1752.53945,8435,7001
1751.652661,8462,6966
1750.765723,8358,7005
1749.878634,8192,7015
1748.991395,8305,6947
1748.104006,8257,7049
1747.216466,8324,6966
1746.328776,8407,6940
1745.440935,8352,7012
1744.552944,8330,6941
1743.664802,8320,6911
1742.77651,8256,6929
1741.888067,8382,7078
1740.999473,8346,6952
1740.110729,8315,6844
1739.221834,8345,6943
1738.332789,8187,6951
1737.443592,8277,6957
1736.554245,8261,6974
1735.664747,8384,6918
1734.775098,8323,7056
1733.885299,8367,7020
1732.995348,8416,6950
1732.105247,8274,6969
1731.214994,8217,7031
1730.32459,8357,6951
1729.434036,8358,6979
1728.54333,8444,6998
1727.652473,8359,7023
1726.761465,8462,6950
1725.870306,8310,6942
1724.978996,8449,6984
1724.087534,8317,7038
1723.195921,8321,6941
1722.304157,8374,6936
1721.412242,8316,6866
1720.520175,8308,6943
1719.627956,8353,6995
1718.735586,8255,7002
1717.843065,8312,7047
1716.950392,8332,6999
1716.057568,8320,6980
1715.164592,8311,6888
1714.271465,8371,7018
1713.378185,8424,6963
1712.484755,8445,7109
1711.591172,8394,7057
1710.697438,8286,7063
1709.803551,8385,6977
1708.909514,8458,7111
1708.015324,8380,7047
1707.120982,8297,7030
1706.226489,8496,7066
1705.331843,8324,7134
1704.437046,8446,7000
1703.542096,8428,6960
1702.646994,8465,7131
1701.751741,8473,7067
1700.856335,8443,7108
1699.960777,8497,7077
1699.065067,8475,7002
1698.169205,8471,7124
1697.27319,8409,7038
1696.377023,8496,7083
1695.480704,8410,7089
1694.584233,8567,7125
1693.687609,8512,7167
1692.790833,8490,7162
1691.893904,8471,7073
1690.996823,8615,7088
1690.099589,8587,7161
1689.202203,8423,7148
1688.304664,8558,7082
1687.406972,8523,7099
1686.509128,8573,7216
1685.611132,8398,7073
1684.712982,8510,7086
1683.81468,8514,7178
1682.916225,8603,7210
1682.017617,8614,7177
1681.118856,8734,7076
1680.219943,8601,7206
1679.320876,8526,7179
1678.421657,8626,7213
1677.522284,8546,7219
1676.622759,8589,7147
1675.72308,8654,7278
1674.823249,8629,7074
1673.923264,8522,7196
1673.023126,8662,7212
1672.122835,8728,7220
1671.222391,8726,7277
1670.321793,8768,7185
1669.421042,8664,7306
1668.520138,8765,7182
1667.619081,8650,7293
1666.71787,8717,7288
1665.816505,8744,7257
1664.914988,8773,7308
1664.013316,8660,7190
1663.111492,8678,7309
1662.209513,8648,7255
1661.307381,8734,7178
1660.405096,8673,7217
1659.502657,8769,7263
1658.600064,8656,7340
1657.697317,8623,7189
1656.794417,8751,7095
1655.891362,8761,7271
1654.988154,8668,7329
1654.084793,8797,7325
1653.181277,8702,7395
1652.277607,8744,7274
1651.373783,8671,7345
1650.469806,8657,7267
1649.565674,8913,7285
1648.661388,8654,7330
1647.756948,8777,7294
1646.852354,8672,7239
1645.947606,8651,7331
1645.042704,8746,7227
1644.137647,8746,7325
1643.232436,8622,7323
1642.327071,8768,7178
1641.421552,8758,7304
1640.515878,8721,7370
1639.61005,8649,7320
1638.704067,8581,7337
1637.79793,8736,7350
1636.891638,8788,7237
1635.985192,8782,7340
1635.078591,8746,7268
1634.171835,8712,7387
1633.264925,8765,7257
1632.357861,8578,7331
1631.450641,8795,7325
1630.543267,8702,7336
1629.635738,8868,7262
1628.728054,8823,7193
1627.820215,8823,7263
1626.912222,8839,7239
1626.004073,8738,7284
1625.09577,8680,7397
1624.187311,8863,7321
1623.278698,8908,7376
1622.36993,8676,7260
1621.461006,8759,7349
1620.551927,8728,7250
1619.642693,8612,7246
1618.733304,8766,7360
1617.82376,8843,7349
1616.914061,8751,7370
1616.004206,8755,7275
1615.094196,8781,7320
1614.18403,8707,7358
1613.273709,8792,7298
1612.363233,8814,7314
1611.452601,8733,7343
1610.541814,8659,7346
1609.630871,8764,7306
1608.719772,8687,7301
1607.808518,8862,7246
1606.897109,8821,7387
1605.985543,8788,7343
1605.073822,8873,7428
1604.161945,8632,7349
1603.249913,8725,7345
1602.337724,8833,7329
1601.42538,8774,7410
1600.51288,8859,7389
1599.600224,8897,7361
1598.687412,8867,7403
1597.774444,8930,7375
1596.86132,8920,7394
1595.94804,8656,7434
1595.034604,8932,7433
1594.121012,8795,7482
1593.207263,9035,7431
1592.293359,8953,7415
1591.379298,8906,7415
1590.465081,8894,7459
1589.550708,9074,7509
1588.636178,8943,7548
1587.721492,9012,7396
1586.806649,9089,7384
1585.89165,8984,7600
1584.976495,9061,7540
1584.061183,9144,7499
1583.145715,9113,7473
1582.23009,8958,7651
1581.314308,9072,7610
1580.39837,9134,7609
1579.482275,8987,7619
1578.566024,9268,7688
1577.649615,9156,7683
1576.73305,9324,7657
1575.816328,9179,7673
1574.899449,9200,7773
1573.982414,9208,7758
1573.065221,9172,7720
1572.147871,9300,7792
1571.230365,9272,7728
1570.312701,9253,7756
1569.394881,9311,7783
1568.476903,9100,7639
1567.558768,9030,7681
1566.640476,9189,7762
1565.722027,9201,7657
1564.80342,9216,7597
1563.884656,9200,7568
1562.965735,9093,7575
1562.046657,9073,7546
1561.127421,8997,7591
1560.208028,9130,7589
1559.288477,8997,7525
1558.368769,9078,7511
1557.448904,9063,7525
1556.528881,9037,7491
1555.6087,9178,7482
1554.688362,9075,7558
1553.767866,9069,7494
1552.847212,9144,7450
1551.9264,9042,7454
1551.005431,8905,7496
1550.084304,8915,7458
1549.163019,9059,7551
1548.241577,9094,7474
1547.319976,9041,7592
1546.398218,9111,7571
1545.476301,8939,7473
1544.554227,9085,7411
1543.631994,9091,7492
1542.709604,9135,7522
1541.787055,8976,7517
1540.864348,9023,7444
1539.941483,8996,7518
1539.01846,8984,7437
1538.095278,8987,7502
1537.171938,9021,7565
1536.24844,8999,7506
1535.324784,8990,7542
1534.400969,8974,7493
1533.476996,9019,7449
1532.552864,9053,7478
1531.628574,8977,7465
1530.704125,9137,7459
1529.779517,9054,7470
1528.854751,8979,7446
1527.929827,9015,7537
1527.004744,8982,7452
1526.079502,9138,7544
1525.154101,8944,7496
1524.228541,9150,7529
1523.302823,9130,7600
1522.376946,9051,7508
1521.45091,9011,7473
1520.524715,9007,7601
1519.598361,8948,7516
1518.671848,9084,7498
1517.745176,9102.593615,7586
1516.818345,9121.190422,7567
1515.891354,9139.790422,7598
1514.964205,9158.393614,7606
1514.036897,9177,7628
1513.109429,9090,7649
1512.181802,9005,7550
1511.254016,9006,7545
1510.32607,8965,7481
1509.397965,8958,7538
1508.469701,8851,7557
1507.541278,9065,7582
1506.612694,9150,7461
1505.683952,8966,7508
1504.75505,9052,7476
1503.825988,9105,7440
1502.896767,9019,7507
1501.967386,8956,7582
1501.037845,9018,7381
1500.108145,9124,7646
1499.178285,8981,7614
1498.248265,9039,7565
1497.318085,8908,7436
1496.387746,9019,7494
1495.457246,8980,7494
1494.526587,8975,7499
1493.595768,9116,7496
1492.664788,9102,7602
1491.733649,9041,7583
1490.80235,9096,7552
1489.87089,9029,7541
1488.939271,9062,7564
1488.007491,9169,7584
1487.075551,9165,7617
1486.143451,9168,7654
1485.21119,9181,7510
1484.278769,9169,7599
1483.346188,9090,7599
1482.413447,9108,7557
1481.480545,9132,7753
1480.547482,9087,7645
1479.614259,9155,7502
1478.680876,9175,7601
1477.747332,9212,7730
1476.813627,9212,7759
1475.879762,9245,7608
1474.945736,9288,7679
1474.011549,9272,7744
1473.077202,9372,7854
1472.142694,9462,7852
1471.208025,9308,7794
1470.273195,9215,7884
1469.338204,9401,7822
1468.403053,9275,7796
1467.46774,9271,7664
1466.532266,9360,7913
1465.596632,9336,7690
1464.660836,9256,7765
1463.724879,9447,7797
1462.788761,9220,7694
1461.852482,9357,7792
1460.916042,9316,7824
1459.97944,9471,7751
1459.042677,9339,7822
1458.105753,9355,7806
1457.168667,9405,7768
1456.23142,9361,7691
1455.294012,9334,7749
1454.356442,9272,7854
1453.418711,9401,7903
1452.480818,9480,7812
1451.542763,9411,7855
1450.604547,9344,7814
1449.666169,9392,7901
1448.72763,9398,7822
1447.788928,9442,7937
1446.850065,9488,7837
1445.911041,9480,7828
1444.971854,9457,7936
1444.032506,9485,8033
1443.092995,9507,7998
1442.153323,9470,8120
1441.213489,9687,8114
1440.273492,9492,7947
1439.333334,9587,8119
1438.393014,9779,8165
1437.452531,9651,8258
1436.511886,9870,8295
1435.571079,9828,8351
1434.63011,9908,8403
1433.688979,9940,8501
1432.747685,10051,8688
1431.806229,10033,8713
1430.864611,10207,8794
1429.92283,10364,8834
1428.980886,10183,8787
1428.038781,10283,8639
1427.096512,10149,8657
1426.154081,10216,8635
1425.211488,10188,8596
1424.268732,10147,8645
1423.325813,10004,8532
1422.382732,10060,8349
1421.439487,10003,8389
1420.49608,9931,8288
1419.55251,9845,8127
1418.608778,9767,8096
1417.664882,9737,7976
1416.720824,9533,7892
1415.776602,9406,7830
1414.832218,9483,7809
1413.88767,9432,7848
1412.94296,9401,7807
1411.998086,9410,7767
1411.053049,9426,7799
1410.107849,9302,7833
1409.162486,9267,7719
1408.216959,9326,7765
1407.271269,9452,7776
1406.325416,9387,7898
1405.3794,9251,7730
1404.43322,9328,7725
1403.486876,9271,7774
1402.54037,9432,7822
1401.593699,9444,7869
1400.646865,9456,7899
1399.699868,9374,7770
1398.752707,9358,7895
1397.805382,9524,7938
1396.857893,9577,8054
1395.910241,9590,8003
1394.962425,9589,8076
1394.014445,9691.648923,8242
1393.066301,9794.315589,8203
1392.117994,9897,8242
1391.169522,9939,8495
1390.220887,9980,8485
1389.272088,10113,8544
1388.323124,9995,8669
1387.373996,10169,8670
1386.424705,10085,8564
1385.475249,10058,8319
1384.525629,9995,8481
1383.575845,10082,8351
1382.625896,9881,8336
1381.675784,9865,8359
1380.725506,9718,8218
1379.775065,9888,8162
1378.824459,9742,8217
1377.873689,9815,8085
1376.922754,9848,8030
1375.971655,9788,7979
1375.020391,9695,7944
1374.068962,9622,8096
1373.117369,9618,7973
1372.165612,9789,8012
1371.213689,9650,8040
1370.261602,9706,7962
1369.30935,9674,8054
1368.356933,9712,8110
1367.404352,9549,7932
1366.451605,9844,7996
1365.498694,9706,8075
1364.545617,9617,8049
1363.592376,9679,7923
1362.638969,9504,7927
1361.685398,9581,8033
1360.731661,9538,7892
1359.777759,9598,8010
1358.823692,9492,8009
1357.86946,9698,8024
1356.915063,9457,7978
1355.9605,9614,8039
1355.005772,9561,8095
1354.050878,9402,7926
1353.095819,9542,7978
1352.140595,9619,7855
1351.185205,9552,8003
1350.22965,9501,7941
1349.273929,9636,7932
1348.318042,9541,7924
1347.36199,9538,7941
1346.405772,9564,7969
1345.449389,9551,7877
1344.492839,9499,7871
1343.536124,9625,7956
1342.579243,9543,7867
1341.622196,9551,7959
1340.664984,9509,7932
1339.707605,9493,7802
1338.75006,9497,7860
1337.79235,9422,7886
1336.834473,9685,7864
1335.87643,9506,7949
1334.918222,9537,7656
1333.959846,9633,7837
1333.001305,9690,7852
1332.042598,9456,7842
1331.083724,9743,7787
1330.124684,9438,7848
1329.165477,9453,7761
1328.206104,9501,7822
1327.246565,9374,7805
1326.286859,9455,7804
1325.326987,9489,7800
1324.366948,9601,7916
1323.406743,9474,7832
1322.446371,9424,7779
1321.485832,9442,7973
1320.525127,9462,7818
1319.564255,9648,7736
1318.603216,9427,7841
1317.64201,9458,7923
1316.680638,9482,7802
1315.719099,9295,7684
1314.757392,9475,7856
1313.795519,9430,7868
1312.833479,9361,7904
1311.871271,9345,7808
1310.908897,9510,7860
1309.946356,9504,7888
1308.983647,9381,7839
1308.020771,9395,7858
1307.057728,9374,7906
1306.094518,9401,7886
1305.13114,9525,7870
1304.167595,9375,7934
1303.203883,9572,7918
1302.240003,9491,7881
1301.275956,9521,7963
1300.311741,9450,7771
1299.347359,9669,7891
1298.382809,9425,7775
1297.418092,9471,7916
1296.453207,9608,7856
1295.488154,9491,7906
1294.522934,9433,7921
1293.557545,9514,7839
1292.591989,9431,7876
1291.626265,9481,7930
1290.660374,9595,7900
1289.694314,9493,7873
1288.728086,9492,8049
1287.761691,9485,7875
1286.795127,9469,7795
1285.828396,9616,7857
1284.861496,9536,7865
1283.894428,9526,8030
1282.927192,9477,7919
1281.959787,9573,7834
1280.992215,9379,7962
1280.024474,9384,7818
1279.056565,9485,7931
1278.088487,9420,7967
1277.120241,9531,7966
1276.151827,9458,7925
1275.183244,9470,7785
1274.214492,9402,7913
1273.245572,9453,7857
1272.276484,9465,7821
1271.307226,9569,8069
1270.3378,9547,7818
1269.368206,9431,7849
1268.398442,9446,7818
1267.42851,9521,7883
1266.458409,9491,7844
1265.488139,9458,7996
1264.5177,9371,7922
1263.547092,9555,7844
1262.576316,9540,7952
1261.60537,9569,7881
1260.634255,9506,7898
1259.662971,9431,7868
1258.691518,9634,7898
1257.719896,9496,7924
1256.748104,9316,7812
1255.776143,9506,7835
1254.804013,9467,7937
1253.831714,9500,7874
1252.859245,9498,7861
1251.886607,9330,7801
1250.913799,9432,7860
1249.940822,9437,7922
1248.967675,9540,7828
1247.994359,9398,7868
1247.020873,9409,7886
1246.047217,9540,7896
1245.073392,9510,7852
1244.099397,9439,7892
1243.125233,9462,7898
1242.150898,9432,7934
1241.176394,9426,7840
1240.20172,9355,7869
1239.226875,9390,7742
1238.251861,9494,7842
1237.276677,9530,7767
1236.301323,9456,7759
