#Wave,#Intensity1,#Intensity2
1251.886607,6149,5554
1250.913799,6214,5535
1249.940822,6224,5493
1248.967675,6213,5494
1247.994359,6200,5450
1247.020873,6190,5514
1246.047217,6195,5464
1245.073392,6166,5507
1244.099397,6177,5453
1243.125233,6223,5471
1242.150898,6181,5485
1241.176394,6198,5555
1240.20172,6199,5476
1239.226875,6202,5486
1238.251861,6127,5540
1237.276677,6121,5481
1236.301323,6108,5508
1235.325799,6201,5505
1234.350104,6180,5474
1233.37424,6177,5422
1232.398205,6204,5533
1231.422,6247,5446
1230.445625,6071,5531
1229.46908,6182,5479
1228.492364,6140,5409
1227.515478,6150,5472
1226.538421,6194,5466
1225.561194,6198,5500
1224.583796,6096,5490
1223.606228,6102,5452
1222.628489,6154,5455
1221.65058,6164,5465
1220.6725,6140,5442
1219.694249,6079,5418
1218.715828,6131,5337
1217.737236,6172,5457
1216.758473,6167.127978,5339
1215.779539,6162.255106,5452
1214.800434,6157.381382,5418
1213.821158,6152.506809,5383
1212.841711,6147.631383,5424
1211.862094,6142.755107,5464
1210.882305,6137.877979,5400
1209.902345,6133,5445
1208.922214,6130,5470
1207.941912,6183,5428
1206.961438,6085,5466
1205.980794,6077,5506
1204.999978,6232,5462
1204.018991,6254,5470
1203.037832,6260,5433
1202.056502,6236,5446
1201.075,6344,5554
1200.093328,6255,5496
1199.111483,6293,5485
1198.129467,6335,5592
1197.147279,6303,5544
1196.16492,6329,5646
1195.182389,6360,5591
1194.199686,6312,5631
1193.216812,6317,5654
1192.233766,6341,5638
1191.250547,6265,5582
1190.267158,6305,5616
1189.283596,6360,5662
1188.299862,6289,5661
1187.315956,6290,5668
1186.331878,6283,5549
1185.347628,6171,5591
1184.363206,6219,5486
1183.378612,6200,5505
1182.393845,6270,5441
1181.408906,6156,5580
1180.423796,6227,5616
1179.438512,6213,5589
1178.453057,6154,5477
1177.467429,6185,5562
1176.481628,6268,5472
1175.495655,6188,5534
1174.50951,6256,5491
1173.523192,6256,5550
1172.536701,6230,5519
1171.550038,6183,5483
1170.563202,6192,5415
1169.576193,6224,5489
1168.589012,6250,5482
1167.601658,6286,5468
1166.614131,6262,5561
1165.626431,6285,5478
1164.638558,6261,5504
1163.650512,6122,5449
1162.662294,6281,5468
1161.673902,6237,5513
1160.685337,6414,5465
1159.696599,6344,5542
1158.707688,6312,5450
1157.718604,6323,5453
1156.729346,6338,5522
1155.739915,6453,5519
1154.750311,6363,5519
1153.760534,6447,5518
1152.770583,6328,5537
1151.780459,6430,5508
1150.790161,6433,5589
1149.79969,6403,5589
1148.809045,6586,5658
1147.818227,6520,5706
1146.827234,6608,5707
1145.836069,6547,5747
1144.844729,6622,5760
1143.853216,6569,5800
1142.861529,6544,5893
1141.869668,6534,5937
1140.877634,6529,5836
1139.885425,6389,5770
1138.893043,6365,5771
1137.900486,6212,5753
1136.907756,6328,5718
1135.914851,6266,5659
1134.921772,6258,5630
1133.928519,6185,5514
1132.935092,6125,5538
1131.941491,6180,5497
1130.947715,6089,5529
1129.953765,6138,5546
1128.959641,6210,5530
1127.965342,6127,5514
1126.970869,6090,5428
1125.976222,6130,5458
1124.9814,6143,5521
1123.986403,6230,5471
1122.991232,6201,5439
1121.995886,6087,5451
1121.000365,6077,5544
1120.00467,6146,5534
1119.0088,6152,5571
1118.012755,6158,5497
1117.016536,6159,5483
1116.020141,6154,5464
1115.023571,6132,5481
1114.026827,6123,5507
1113.029908,6163,5459
1112.032813,6150,5445
1111.035544,6110,5393
1110.038099,6239,5431
1109.040479,6130,5428
1108.042684,6135,5474
1107.044714,6144,5450
1106.046568,6209,5465
1105.048247,6171,5493
1104.049751,6153,5454
1103.051079,6196,5474
1102.052232,6280,5424
1101.053209,6057,5504
1100.054011,6178,5469
1099.054637,6076,5456
1098.055088,6126,5456
1097.055363,6174,5440
1096.055462,6193,5447
1095.055386,6189,5534
1094.055134,6170,5519
1093.054706,6201,5495
1092.054102,6233,5536
1091.053322,6137,5480
1090.052366,6165,5453
1089.051235,6236,5537
1088.049927,6144,5508
1087.048443,6210,5479
1086.046783,6154,5474
1085.044947,6285,5467
1084.042935,6266,5496
1083.040747,6199,5560
1082.038382,6195,5576
1081.035841,6335,5597
1080.033124,6198,5553
1079.03023,6368,5677
1078.02716,6346,5614
1077.023913,6498,5691
1076.02049,6379,5686
1075.016891,6396,5718
1074.013114,6388,5755
1073.009161,6473,5691
1072.005032,6279,5740
1071.000726,6449,5694
1069.996243,6342,5689
1068.991583,6270,5702
1067.986746,6359,5531
1066.981733,6280,5511
1065.976542,6363,5577
1064.971175,6172,5519
1063.96563,6194,5457
1062.959909,6185,5453
1061.95401,6193,5411
1060.947934,6128,5463
1059.941682,6067,5414
1058.935251,6155,5385
1057.928644,6060,5439
1056.92186,6132,5391
1055.914898,6083,5419
1054.907758,6088,5468
1053.900442,6045,5384
1052.892947,6096,5285
1051.885276,6016,5414
1050.877426,6134,5429
1049.8694,6074,5377
1048.861195,5999,5441
1047.852813,6084,5431
1046.844253,6074,5366
1045.835516,6038,5443
1044.8266,6118,5333
1043.817507,6039,5374
1042.808236,6013,5454
1041.798787,6012,5437
1040.78916,6078,5368
1039.779355,6058,5418
1038.769372,6144,5299
1037.759211,6001,5403
1036.748872,6027,5415
1035.738355,6008,5403
1034.72766,6054,5417
1033.716786,6106,5342
1032.705734,6040,5332
1031.694503,6084,5375
1030.683095,6125,5483
1029.671508,6020,5381
1028.659742,5966,5400
1027.647798,6005,5479
1026.635675,6017,5415
1025.623374,6098,5305
1024.610894,6032,5332
1023.598236,6033,5436
1022.585399,6021,5315
1021.572383,6027,5472
1020.559188,6076,5351
1019.545814,6059,5375
1018.532262,6006,5382
1017.518531,6056,5361
1016.504621,6042,5415
1015.490531,6064,5388
1014.476263,6100,5372
1013.461816,6020,5416
1012.447189,6048,5364
1011.432383,6083,5354
1010.417399,6109,5360
1009.402235,5955,5319
1008.386891,6003,5443
1007.371368,6030,5393
1006.355666,6083,5482
1005.339785,5987,5425
1004.323724,6085,5427
1003.307483,6114,5407
1002.291063,6040,5398
1001.274464,6089,5456
1000.257685,6056,5425
999.2407258,6075,5314
998.2235873,6142,5409
997.2062689,6083,5427
996.1887708,6004,5429
995.1710929,6035,5379
994.1532351,6069,5427
993.1351974,6017,5493
992.1169797,6087,5367
991.098582,6122,5386
990.0800042,6173,5399
989.0612464,6081,5336
988.0423085,5930,5487
987.0231904,5989,5310
986.003892,5991,5398
984.9844134,6067,5389
983.9647546,6082,5319
982.9449153,6046,5400
981.9248957,6104,5407
980.9046957,6023,5397
979.8843152,6027,5378
978.8637542,6025,5351
977.8430127,6089,5415
976.8220905,6023,5365
975.8009877,6079,5435
974.7797043,6009,5341
973.7582401,6032,5360
972.7365952,6075,5309
971.7147694,6041,5382
970.6927628,5988,5283
969.6705754,5971,5402
968.6482069,6006,5369
967.6256576,5913,5363
966.6029272,5963,5359
965.5800157,6018,5377
964.5569231,5935,5415
963.5336494,5964,5323
962.5101945,5915,5290
961.4865584,6037,5294
960.462741,6010,5337
959.4387423,5917,5255
958.4145623,5952,5320
957.3902008,6039,5353
956.3656579,5960,5348
955.3409335,5937,5331
954.3160276,5966,5294
953.2909401,5926,5362
952.265671,5992,5345
951.2402203,6077,5319
950.2145878,5951,5302
949.1887736,5960,5338
948.1627777,5877,5387
947.1365999,6035,5303
946.1102402,6036,5299
945.0836986,6002,5317
944.0569751,5973,5362
943.0300696,5956,5347
942.002982,5928,5299
940.9757123,5941,5287
939.9482606,5936,5334
938.9206266,5929,5253
937.8928105,5959,5360
936.8648121,5967,5187
935.8366314,6010,5364
934.8082683,5950,5303
933.7797229,5951,5350
932.750995,6007,5293
931.7220847,5982,5331
930.6929919,5977,5278
929.6637165,5910,5327
928.6342585,5978,5280
927.6046179,6013,5407
926.5747946,6048,5335
925.5447886,5939,5287
924.5145998,6001,5398
923.4842282,6070,5339
922.4536737,6009,5321
921.4229363,6018,5295
920.392016,6027,5414
919.3609127,6062,5376
918.3296264,6029,5325
917.298157,6057,5366
916.2665045,6030,5292
915.2346689,6035,5352
914.20265,6083,5337
913.1704479,6009,5341
912.1380626,5971,5321
911.1054938,6030,5264
910.0727418,5968,5336
909.0398063,5965,5373
908.0066873,6018,5309
906.9733848,6016,5313
905.9398988,6001,5310
904.9062292,5988,5375
903.872376,6021,5363
902.8383391,5878,5265
901.8041185,6051,5264
900.7697141,5999,5309
899.7351259,5949,5311
898.7003538,5952,5346
897.6653979,5975,5309
896.630258,6036,5386
895.5949342,5969,5418
894.5594263,5933,5312
893.5237344,5978,5395
892.4878583,5992,5325
891.4517981,6092,5290
890.4155537,5997,5293
889.3791251,6018,5314
888.3425122,5932,5291
887.305715,6030,5381
886.2687333,5963,5314
885.2315673,6056,5250
884.1942168,5981,5341
883.1566818,5952,5308
882.1189623,5925,5348
881.0810582,5853,5438
880.0429694,5955,5326
879.004696,5891,5281
877.9662379,5932,5276
876.9275949,5892,5209
875.8887672,5899,5156
874.8497547,5898,5271
873.8105572,5895,5240
872.7711748,5884,5202
871.7316074,5886,5278
870.691855,5841,5285
869.6519176,5838,5307
868.611795,5880,5334
867.5714872,5820,5264
866.5309943,5835,5228
865.4903161,5821,5181
864.4494526,5866,5330
863.4084038,5776,5190
862.3671696,5919,5321
861.32575,5888,5248
860.284145,5881,5204
859.2423544,5876,5276
858.2003783,5871,5185
857.1582166,5903,5212
856.1158692,5855,5264
855.0733362,5895,5243
854.0306174,5933,5274
852.9877128,5902,5221
851.9446225,5832,5184
850.9013463,5915,5266
849.8578842,5872,5295
848.8142361,5844,5350
847.770402,5878,5215
846.726382,5894,5243
845.6821758,5860,5273
844.6377835,5819,5241
843.593205,5985,5311
842.5484404,5855,5229
841.5034894,5869,5222
840.4583522,5871,5271
839.4130286,5875,5182
838.3675187,5990,5263
837.3218223,5779,5250
836.2759394,5898,5273
835.22987,5869,5246
834.1836141,5859,5235
833.1371715,5820,5255
832.0905423,5871,5311
831.0437263,5898,5181
829.9967237,5876,5322
828.9495342,5893,5255
827.902158,5976,5282
826.8545948,5961,5322
825.8068447,5940,5255
824.7589077,5928,5202
823.7107836,5876,5288
822.6624725,5875,5241
821.6139743,5802,5314
820.565289,5815,5224
819.5164165,5852,5331
818.4673567,5866,5227
817.4181097,5924,5222
816.3686753,5859,5321
815.3190536,5860,5297
814.2692445,5833,5269
813.2192479,5884,5263
812.1690638,5743,5232
811.1186922,5839,5333
810.068133,5819,5246
809.0173861,5871,5273
807.9664516,5764,5264
806.9153294,5856,5214
805.8640194,5813,5247
804.8125216,5820,5167
803.7608359,5774,5225
802.7089623,5882,5240
801.6569008,5945,5257
800.6046513,5807,5271
799.5522138,5865,5221
798.4995882,5844,5284
797.4467744,5810,5163
796.3937725,5843,5247
795.3405824,5767,5173
794.287204,5799,5149
793.2336373,5791,5245
792.1798823,5801,5206
791.1259389,5794,5279
790.071807,5724,5149
789.0174867,5812,5180
787.9629778,5846,5208
786.9082804,5844,5204
785.8533943,5714,5146
784.7983196,5867,5176
783.7430562,5717,5224
782.687604,5790,5141
781.6319631,5765,5196
780.5761332,5765,5208
779.5201145,5829,5214
778.4639069,5695,5082
777.4075103,5785,5179
776.3509247,5859,5148
775.29415,5708,5082
774.2371862,5784,5269
773.1800332,5815,5178
772.122691,5778,5178
771.0651596,5714,5181
770.0074389,5688,5156
768.9495289,5771,5143
767.8914295,5675,5194
766.8331406,5748,5104
765.7746623,5755,5232
764.7159944,5734,5128
763.657137,5809,5239
762.59809,5816,5104
761.5388533,5795,5112
760.479427,5709,5215
759.4198108,5746,5163
758.3600049,5733,5170
757.3000092,5776,5184
756.2398236,5832,5157
755.179448,5747,5192
754.1188825,5751,5187
753.058127,5757,5152
751.9971814,5764,5277
750.9360457,5841,5190
749.8747198,5759,5193
748.8132038,5774,5178
747.7514974,5704,5189
746.6896009,5816,5192
745.6275139,5697,5168
744.5652366,5824,5288
743.5027689,5756,5224
742.4401107,5854,5140
741.377262,5785,5171
740.3142227,5742,5205
739.2509928,5731,5181
738.1875723,5781,5185
737.123961,5743,5209
736.060159,5808,5136
734.9961663,5687,5206
733.9319826,5726,5129
732.8676081,5649,5100
731.8030427,5716,5148
730.7382863,5753,5184
729.6733389,5691,5175
728.6082004,5752,5142
727.5428708,5736,5149
726.4773501,5762,5198
725.4116381,5766,5156
724.345735,5687,5238
723.2796405,5852,5117
722.2133546,5650,5130
721.1468774,5804,5082
720.0802088,5668,5075
719.0133487,5746,5199
717.946297,5753,5071
716.8790538,5710,5115
715.811619,5591,5057
714.7439925,5741,5163
713.6761743,5725,5209
712.6081643,5663,5072
711.5399626,5700,5126
710.471569,5702,5159
709.4029835,5734,5093
708.3342061,5630,5138
707.2652367,5674,5195
706.1960753,5660,5108
705.1267218,5614,5064
704.0571762,5608,5059
702.9874384,5684,5117
701.9175084,5705,5048
700.8473861,5723,5141
699.7770715,5624,5097
698.7065646,5684,5021
697.6358653,5628,5041
696.5649736,5563,5059
695.4938893,5614,5096
694.4226125,5533,5076
693.3511432,5579,5118
692.2794812,5601,5057
691.2076265,5554,5097
690.1355791,5598,5070
689.063339,5582,5043
687.990906,5657,5059
686.9182802,5574,5135
685.8454614,5595,5176
684.7724497,5635,5037
683.6992451,5598,5133
682.6258473,5647,5111
681.5522565,5624,5133
680.4784725,5659,5122.504722
679.4044954,5581,5112.007556
678.330325,5626,5101.508501
677.2559614,5618,5091.007557
676.1814044,5595,5080.504724
675.106654,5682,5070
674.0317103,5646,5081
672.956573,5643,5074
671.8812423,5725,5091
670.805718,5591,5097
669.7300001,5647,5103
668.6540886,5636,5032
667.5779833,5632,5091
666.5016843,5678,5108
665.4251916,5678,5066
664.348505,5628,5074
663.2716245,5637,5059
662.19455,5595,5120
661.1172816,5690,5060
660.0398192,5671,5098
658.9621627,5730,5091
657.8843121,5672,5083
656.8062674,5559,5056
655.7280284,5601,5129
654.6495951,5651,5052
653.5709676,5642,5061
652.4921457,5544,5070
651.4131294,5676,5128
650.3339187,5556,5072
649.2545135,5666,5105
648.1749137,5577,5124
647.0951194,5562,5071
646.0151304,5606,5149
644.9349467,5641,5076
643.8545684,5562,5063
642.7739952,5573,5059
641.6932273,5586,5061
640.6122644,5687,5123
639.5311067,5531,5096
638.449754,5589,5073
637.3682063,5561,5106
636.2864635,5602,5020
635.2045256,5622,5070
634.1223926,5595,5035
633.0400644,5525,5031
631.9575409,5571,5076
630.8748222,5513,5007
629.7919081,5656,5007
628.7087986,5511,5108
627.6254937,5506,5044
626.5419934,5533,5044
625.4582975,5548,4976
624.374406,5517,4969
623.2903189,5556,5003
622.2060361,5575,5000
621.1215577,5555,5033
620.0368834,5467,5004
618.9520134,5520,4995
617.8669475,5497,5058
616.7816857,5533,5058
615.6962279,5521,4989
614.6105742,5518,4971
613.5247244,5469,4936
612.4386785,5433,4976
611.3524364,5447,5042
610.2659982,5412,4979
609.1793638,5519,5039
608.092533,5490,5049
607.005506,5520,4989
605.9182825,5523,4999
604.8308626,5458,5015
603.7432463,5430,5010
602.6554334,5454,4965
601.567424,5507,4980
600.4792179,5429,5023
599.3908152,5562,5018
598.3022158,5472,4982
597.2134196,5422,5024
596.1244266,5470,5017
595.0352368,5487,4903
593.9458501,5479,4957
592.8562664,5452,4998
591.7664857,5511,4919
590.676508,5441,5036
589.5863331,5515,5067
588.4959612,5446,4943
587.405392,5460,4946
586.3146257,5407,4954
585.223662,5539,4999
584.132501,5472,4913
583.0411426,5509,4959
581.9495868,5545,5023
580.8578335,5441,4929
579.7658827,5504,4924
578.6737344,5424,4963
577.5813884,5411,4960
576.4888447,5495,4995
575.3961034,5412,4951
574.3031643,5515,4928
573.2100273,5524,4912
572.1166925,5480,4930
571.0231598,5445,4979
569.9294292,5412,4920
568.8355005,5453,4983
567.7413738,5378,4859
566.647049,5464,4856
565.5525261,5363,4930
564.4578049,5365,4910
563.3628856,5399,4916
562.2677679,5473,4886
561.1724519,5373,4914
560.0769375,5403,4840
558.9812246,5396,4955
557.8853133,5395,4919
556.7892035,5409,4932
555.6928951,5378,4883
554.596388,5361,4894
553.4996823,5392,4905
552.4027778,5441,4872
551.3056746,5378,4798
550.2083726,5324,4816
549.1108717,5403,4877
548.0131718,5341,4838
546.915273,5297,4850
545.8171752,5403,4906
544.7188784,5356,4843
543.6203824,5352,4902
542.5216873,5312,4874
541.4227929,5321,4777
540.3236993,5293,4836
539.2244064,5366,4856
538.1249141,5335,4886
537.0252225,5323,4817
535.9253314,5365,4815
534.8252408,5318,4800
533.7249506,5297,4869
532.6244609,5254,4844
531.5237715,5425,4817
530.4228824,5316,4849
529.3217936,5340,4800
528.2205049,5310,4796
527.1190165,5317,4891
526.0173282,5409,4831
524.9154399,5311,4820
523.8133516,5319,4793
522.7110633,5275,4806
521.6085749,5339,4764
520.5058864,5382,4840
519.4029978,5300,4831
518.2999088,5263,4823
517.1966197,5325,4940
516.0931301,5283,4799
514.9894402,5279,4779
513.8855499,5325,4783
512.7814591,5304,4710
511.6771678,5311,4851
510.572676,5412,4808
509.4679835,5310,4798
508.3630903,5413,4850
507.2579964,5336,4838
506.1527018,5323,4839
505.0472063,5351,4828
503.94151,5333,4830
502.8356128,5235,4838
501.7295146,5383,4859
500.6232154,5274,4748
499.5167151,5289,4842
498.4100137,5250,4782
497.3031112,5271,4777
496.1960075,5247,4884
495.0887025,5327,4792
493.9811962,5287,4870
492.8734885,5313,4786
491.7655795,5254,4775
490.657469,5257,4724
489.549157,5305,4845
488.4406434,5292,4696
487.3319282,5297,4784
486.2230114,5246,4772
485.1138929,5244,4728
484.0045727,5296,4785
482.8950506,5265,4768
481.7853267,5252,4743
480.6754009,5136,4816
479.5652732,5135,4689
478.4549434,5183,4789
477.3444117,5155,4784
476.2336778,5168,4732
475.1227418,5232,4788
474.0116036,5238,4756
472.9002631,5235,4780
471.7887204,5186,4794
470.6769753,5186,4775
469.5650278,5200,4708
468.4528779,5182,4738
467.3405255,5195,4742
466.2279706,5202,4693
465.1152131,5144,4736
464.0022529,5267,4772
462.8890901,5200,4754
461.7757245,5138,4709
460.6621561,5170,4636
459.5483849,5225,4755
458.4344108,5161,4736
457.3202338,5145,4777
456.2058538,5190,4694
455.0912707,5261,4777
453.9764846,5164,4688
452.8614954,5179,4727
451.7463029,5239,4676
450.6309072,5148,4722
449.5153083,5128,4613
448.399506,5163,4708
447.2835003,5235,4693
446.1672912,5208,4619
445.0508786,5192,4657
443.9342624,5151,4715
442.8174427,5170,4778
441.7004194,5162,4729
440.5831923,5116,4708
439.4657616,5170,4709
438.348127,5105,4656
437.2302887,5133,4714
436.1122464,5092,4728
434.9940002,5107,4692
433.8755501,5127,4681
432.7568959,5167,4668
431.6380376,5166,4635
430.5189751,5096,4697
429.3997085,5043,4668
428.2802377,5011,4679
427.1605626,5043,4594
426.0406832,5018,4662
424.9205993,5010,4653
423.8003111,5123,4645
422.6798183,5081,4608
421.559121,5042,4591
420.4382192,5058,4633
419.3171127,5050,4624
418.1958015,5056,4616
417.0742856,5057,4627
415.9525649,5023,4560
414.8306393,4981,4666
413.7085089,4927,4562
412.5861735,4978,4554
411.4636332,4996,4535
410.3408878,5022,4589
409.2179373,5045,4616
408.0947817,5007,4577
406.9714209,5005,4637
405.8478549,4972,4582
404.7240836,5010,4508
403.6001069,4988,4560
402.4759249,4984,4600
401.3515374,4993,4617
400.2269444,5011,4574
399.1021459,4928,4577
397.9771418,5001,4557
396.851932,5002,4560
395.7265166,5025,4611
394.6008954,4999,4594
393.4750684,5080,4578
392.3490355,4891,4526
391.2227968,4956,4562
390.0963521,5046,4549
388.9697015,4958,4518
387.8428447,5043,4566
386.7157819,4964,4560
385.588513,4996,4565
384.4610378,5012,4558
383.3333564,5049,4679
382.2054687,5002,4557
381.0773746,4968,4489
379.9490741,5016,4575
378.8205672,5021,4597
377.6918537,5009,4561
376.5629338,5020,4528
375.4338072,5036,4532
374.3044739,4893,4548
373.1749339,4960,4598
372.0451872,4883,4490
370.9152337,4943,4588
369.7850733,4924,4553
368.654706,4982,4512
367.5241317,4901,4538
366.3933504,4975,4509
365.2623621,4880,4587
364.1311666,4900,4570
362.999764,4883,4473
361.8681541,4900,4468
360.736337,4946,4526
359.6043126,4927,4475
358.4720807,4966,4588
357.3396415,4883,4507
356.2069948,4893,4500
355.0741405,4806,4435
353.9410787,4858,4443
352.8078093,4858,4500
