#Wave,#Intensity1,#Intensity2,#Intensity3
701.9488767,6540,6031,5939
703.0186145,6548,6034,5959
704.0881601,6441,6010,5849
705.1575136,6527,5981,5959
706.226675,6554,6061,5826
707.2956444,6580,6094,5986
708.3644218,6632,6128,6058
709.4330073,6540,5982,5991
710.5014009,6673,6088,5909
711.5696026,6512,6045,5964
712.6376126,6630,6050,5943
713.7054308,6641,6059,6091
714.7730573,6617,6092,6050
715.8404921,6635,6060,5912
716.9077353,6697,6112,6022
717.974787,6608,6093,6078
719.0416471,6696,6166,5991
720.1083157,6664,6054,5974
721.1747929,6726,6054,5989
722.2410788,6605,6125,5974
723.3071733,6591,6132,5987
724.3730765,6676,6115,6096
725.4387884,6603,6094,5947
726.5043092,6700,6261,6021
727.5696387,6698,6145,6045
728.6347772,6593,6117,5921
729.6997246,6590,6143,6016
730.764481,6631,6115,6006
731.8290465,6598,6292,6084
732.893421,6657,6177,6081
733.9576046,6590,6220,6073
735.0215973,6631,6105,6058
736.0853993,6695,6229,6064
737.1490106,6734,6126,6073
738.2124311,6627,6208,6018
739.275661,6648,6174,6127
740.3387003,6697,6249,6090
741.401549,6635,6180,6035
742.4642072,6670,6219,6015
743.5266749,6788,6192,6090
744.5889522,6614,6198,6099
745.6510392,6601,6287,6110
746.7129358,6692,6146,6020
747.7746421,6726,6162,6071
748.8361581,6652,6207,6073
749.897484,6700,6196,6053
750.9586197,6672,6224,6103
752.0195653,6641,6097,6101
753.0803208,6658,6125,6089
754.1408863,6673,6167,6070
755.2012619,6629,6149,6031
756.2614475,6607,6243,6059
757.3214432,6565,6151,6052
758.3812492,6716,6126,6043
759.4408653,6627,6205,6094
760.5002916,6660,6210,6102
761.5595283,6608,6236,5988
762.6185753,6688,6125,6045
763.6774327,6727,6112,6036
764.7361006,6622,6159,6082
765.7945789,6777,6194,6160
766.8528678,6535,6210,6117
767.9109672,6665,6172,6013
768.9688772,6601,6146,6147
770.0265979,6572,6148,6115
771.0841294,6646,6183,6111
772.1414715,6589,6228,6001
773.1986245,6748,6246,6045
774.2555883,6733,6117,6120
775.312363,6692,6179,6106
776.3689486,6630,6070,6056
777.4253452,6600,6140,6099
778.4815529,6670,6247,6117
779.5375716,6763,6241,6179
780.5934014,6583,6203,5973
781.6490423,6751,6093,6103
782.7044945,6678,6106,6097
783.7597579,6691,6207,6071
784.8148327,6676,6162,6092
785.8697187,6623,6261,6143
786.9244161,6710,6217,6119
787.978925,6761,6166,6031
789.0332454,6661,6277,6134
790.0873772,6754,6248,6190
791.1413206,6635,6267,6149
792.1950757,6763,6337,6137
793.2486423,6776,6221,6102
794.3020207,6753,6261,6167
795.3552108,6770,6277,6210
796.4082127,6678,6252,6225
797.4610265,6824,6266,6222
798.5136521,6667,6261,6126
799.5660896,6792,6213,6174
800.6183391,6729,6320,6124
801.6704006,6789,6312,6138
802.7222742,6780,6286,6273
803.7739599,6723,6197,6186
804.8254577,6625,6157,6164
805.8767677,6757,6215,6111
806.9278899,6790,6291,6247
807.9788245,6764,6305,6235
809.0295713,6930,6233,6257
810.0801305,6783,6252,6218
811.1305021,6803,6217,6118
812.1806862,6817,6320,6124
813.2306828,6861,6443,6238
814.2804919,6833,6305,6264
815.3301136,6735,6427,6153
816.379548,6840,6353,6137
817.428795,6855,6350,6166
818.4778548,6854,6345,6308
819.5267273,6845,6365,6271
820.5754126,6944,6333,6211
821.6239108,6747,6296,6182
822.6722219,6781,6325,6223
823.720346,6772,6270,6213
824.768283,6850,6281,6298
825.8160331,6888,6389,6131
826.8635963,6944,6326,6265
827.9109725,6770,6377,6294
828.958162,6770.666964,6204,6168
830.0051647,6771.333809,6278,6214
831.0519806,6772.000535,6315,6209
832.0986098,6772.667142,6372,6234
833.1450524,6773.333631,6391,6301
834.1913083,6774,6321,6193
835.2373777,6779,6401,6332
836.2832606,6887,6424,6284
837.328957,6874,6344,6146
