#Wave,#Intensity1,#Intensity2,#Intensity4
1321.485832,14169,13556,12486
1322.446371,14004,13342,12443
1323.406743,13989,13390,12614
1324.366948,14010,13385,12660
1325.326987,13852,13428,12729
1326.286859,14037,13467,12467
1327.246565,13932,13609,12550
1328.206104,14171,13433,12679
1329.165477,14130,13430,12543
1330.124684,14074,13618,12610
1331.083724,14334,13430,12702
1332.042598,14194,13461,12679
1333.001305,14029,13377,12553
1333.959846,14067,13429,12737
1334.918222,14002,13342,12602
1335.87643,14152,13457,12672
1336.834473,14067,13481,12624
1337.79235,14227,13654,12750
1338.75006,14210,13523,12721
1339.707605,14077,13360,12531
1340.664984,14091,13520,12751
1341.622196,14170,13455,12691
1342.579243,14127,13607,12721
1343.536124,14210,13446,12801
1344.492839,14121,13322,12706
1345.449389,14331,13526,12571
1346.405772,14248,13471,12740
1347.36199,14373,13518,12741
1348.318042,14081,13426,12636
1349.273929,14416,13613,12823
1350.22965,14132,13545,12760
1351.185205,14381,13680,12709
1352.140595,14220,13444,12708
1353.095819,14369,13576,12956
1354.050878,14239,13656,12797
1355.005772,14195,13629,12878
1355.9605,14411,13742,12863
1356.915063,14095,13411,12801
1357.86946,14360,13507,12716
1358.823692,14298,13755,12824
1359.777759,14336,13732,12792
1360.731661,14304,13857,12802
1361.685398,14315,13504,12895
1362.638969,14280,13701,12665
1363.592376,14417,13597,12857
1364.545617,14529,13692,12944
1365.498694,14339,13621,13008
1366.451605,14572,13716,13034
1367.404352,14181,13875,12917
1368.356933,14429,13688,12930
1369.30935,14271,13847,12892
1370.261602,14388,13748,12891
1371.213689,14462,13745,13047
1372.165612,14420,13730,12893
1373.117369,14460,13715,13136
1374.068962,14332,13794,12943
1375.020391,14157,13695,12845
1375.971655,14445,13806,12757
1376.922754,14366,13845,12991
1377.873689,14473,14221,13085
1378.824459,14706,13953,12950
1379.775065,14499,13858,13028
1380.725506,14393,14103,12885
1381.675784,14484,14025,12958
1382.625896,14542,14140,13152
1383.575845,14465,14108,13175
1384.525629,14608,14443,13113
1385.475249,14631,14371,13048
1386.424705,14653,14334,13049
1387.373996,14685,14474,13291
1388.323124,14676,14590,13206
1389.272088,14643,14570,13274
1390.220887,14653,14404,12918
1391.169522,14570,14337,13049
1392.117994,14709,14204,13164
1393.066301,14590,14145,13157
1394.014445,14652,14000,13191
1394.962425,14422,13991,13091
1395.910241,14366,13726,13008
1396.857893,14431,13684,12858
1397.805382,14194,13759,12671
1398.752707,14230,13561,12702
1399.699868,14217,13601,12949
1400.646865,14343,13572,12816
1401.593699,14238,13549,12772
1402.54037,14229,13502,12837
1403.486876,14084,13496,12782
1404.43322,14022,13345,12630
1405.3794,14197,13387,12695
1406.325416,14346,13453,12727
1407.271269,14125,13454,12728
1408.216959,14159,13559,12634
1409.162486,14088,13438,12577
1410.107849,14246,13279,12745
1411.053049,14198,13323,12667
1411.998086,14284,13412,12686
1412.94296,14325,13650,12793
1413.88767,14092,13590,12871
1414.832218,14168,13447,12763
1415.776602,14000,13445,12752
1416.720824,14356,13520,12825
1417.664882,14231,13659,12801
1418.608778,14215,13755,13027
1419.55251,14395,13732,13015
1420.49608,14426,13836,12810
1421.439487,14434,13666,12869
1422.382732,14524,13933,12997
1423.325813,14468,14062,13101
1424.268732,14658,14236,13099
1425.211488,14818,14411,13237
1426.154081,14664,14327,13170
1427.096512,14789,14490,13194
1428.038781,14737,14390,13297
1428.980886,14769,14521,13458
1429.92283,14874,14499,13424
1430.864611,14662,14610,13455
1431.806229,15011,14264,13346
1432.747685,14761,14319,13204
1433.688979,14682,14329,13341
1434.63011,14763,14147,13163
1435.571079,14698,14086,13401
1436.511886,14553,14002,13231
1437.452531,14759,14094,13247
1438.393014,14507,13825,13188
1439.333334,14650,13848,13164
1440.273492,14390,13745,13143
1441.213489,14762,13682,13216
1442.153323,14569,13758,13153
1443.092995,14406,13809,12905
1444.032506,14465,13779,13025
1444.971854,14471,13744,13166
1445.911041,14312,13513,12895
1446.850065,14394,13767,13143
1447.788928,14401,13722,13175
1448.72763,14378,13615,13029
1449.666169,14287,13636,12982
1450.604547,14329,13652,13029
1451.542763,14437,13617,13160
1452.480818,14182,13685,12911
1453.418711,14546,13625,12926
1454.356442,14320,13706,13170
1455.294012,14415,13858,12917
1456.23142,14398,13735,13006
1457.168667,14230,13626,12934
1458.105753,14214,13679,12994
1459.042677,14404,13709,12876
1459.97944,14390,13635,12891
1460.916042,14483,13551,13028
1461.852482,14375,13456,12898
1462.788761,14404,13587,12830
1463.724879,14270,13468,12833
1464.660836,14136,13597,13079
1465.596632,14455,13584,13204
1466.532266,14426,13610,12985
1467.46774,14416,13604,12942
1468.403053,14258,13417,12925
1469.338204,14302,13578,12943
1470.273195,14237,13568,12830
1471.208025,14268,13620,13048
1472.142694,14291,13593,13044
1473.077202,14261,13471,13130
1474.011549,14273,13642,12804
1474.945736,14290,13445,12930
1475.879762,14291,13504,12874
1476.813627,14438,13603,13008
1477.747332,14418,13387,12915
1478.680876,14391,13458,12987
1479.614259,14322,13412,12890
1480.547482,14232,13237,12871
1481.480545,14197,13401,12665
1482.413447,14082,13259,12852
1483.346188,14032,13393,12716
1484.278769,14245,13402,12855
1485.21119,14116,13228,12813
1486.143451,14107,13350,12816
1487.075551,14154,13284,12906
1488.007491,14054,13393,12845
1488.939271,14116,13422,12941
1489.87089,14280,13379,12893
1490.80235,14091,13507,12746
1491.733649,14115,13243,12747
1492.664788,14030,13285,12818
1493.595768,14211,13208,12815
1494.526587,14113,13203,12929
1495.457246,14189,13242,12914
1496.387746,14259,13437,12875
1497.318085,14078,13255,12644
1498.248265,13952,13299,12819
1499.178285,14007,13167,12741
1500.108145,14111,13325,12784
1501.037845,14168,13308,12871
1501.967386,14072,13334,12693
1502.896767,14069,13262,12778
1503.825988,14099,13298,12696
1504.75505,14030,13335,12737
1505.683952,13929,13164,12932
1506.612694,14008,13228,12882
1507.541278,14233,13266,12732
1508.469701,14164,13195,12704
1509.397965,14026,13243,12686
1510.32607,14065,13246,12604
1511.254016,14098,13242,12915
1512.181802,13907,13178,12751
1513.109429,14203,13384,12738
1514.036897,14075,13198,12781
1514.964205,14155,13140,12686
1515.891354,14040,13127,12575
1516.818345,14050,13337,12724
1517.745176,14022,13388,12883
1518.671848,14104,13256,12756
1519.598361,14180,13251,12799
1520.524715,14007,13213,12877
1521.45091,14098,13214,12709
1522.376946,14083,12997,12807
1523.302823,14009,13260,12783
1524.228541,14085,13055,12863
1525.154101,14286,13184,12896
1526.079502,14158,13218,12806
1527.004744,14104,13121,12779
1527.929827,14078,13069,12786
1528.854751,14080,13233,12835
1529.779517,14160,13286,12984
1530.704125,14304,13318,12686
1531.628574,14102,13214,12811
1532.552864,14029,13119,12902
1533.476996,14183,13191,12845
1534.400969,14062,13261,12784
1535.324784,14147,13259,12812
1536.24844,14154,13208,12826
1537.171938,14328,13390,12906
1538.095278,14161,13313,12779
1539.01846,14120,13279,12826
1539.941483,14142,13340,12856
1540.864348,14358,13298,12968
1541.787055,14312,13305,12960
1542.709604,14104,13413,12748
1543.631994,14264,13302,13035
1544.554227,14100,13307,12778
1545.476301,14098,13315,12972
1546.398218,14090,13266,12739
1547.319976,14276,13426,13013
1548.241577,14320,13332,12782
1549.163019,14126,13358,12978
1550.084304,14084,13441,12820
1551.005431,14204,13255,12953
1551.9264,14099,13400,12794
1552.847212,14153,13326,13034
1553.767866,14349,13463,13026
1554.688362,14443,13464,12955
1555.6087,14258,13463,12976
1556.528881,14240,13510,12959
1557.448904,14277,13296,12865
1558.368769,14327,13287,13048
1559.288477,14519,13441,13087
1560.208028,14317,13333,13071.49336
1561.127421,14320,13340,13055.98938
1562.046657,14160,13429,13040.48806
1562.965735,14373,13427,13024.98939
1563.884656,14174,13382,13009.49337
1564.80342,14406,13483,12994
1565.722027,14440,13569,13304
1566.640476,14258,13477,13136
1567.558768,14442,13451,13207
1568.476903,14310,13390,13122
1569.394881,14528,13597,13156
1570.312701,14500,13552,13222
1571.230365,14546,13639,13433
1572.147871,14621,13710,13427
1573.065221,14380,13552,13160
1573.982414,14399,13550,13224
1574.899449,14439,13635,13219
1575.816328,14454,13715,13338
1576.73305,14555,13681,13471
1577.649615,14610,13819,13388
1578.566024,14523,13658,13292
1579.482275,14316,13650,13325
1580.39837,14391,13555,13197
1581.314308,14329,13630,13232
1582.23009,14445,13486,13209
1583.145715,14441,13613,13208
1584.061183,14521,13649,13278
1584.976495,14332,13642,13189
1585.89165,14439,13496,13067
1586.806649,14322,13446,13106
1587.721492,14264,13543,13219
1588.636178,14385,13643,13221
1589.550708,14461,13517,13204
1590.465081,14250,13495,13213
1591.379298,14320,13500,13104
1592.293359,14102,13420,12843
1593.207263,14280,13379,13098
1594.121012,14184,13380,13155
1595.034604,14221,13355,13006
1595.94804,14103,13299,13084
1596.86132,14237,13252,12996
1597.774444,14085,13336,12866
1598.687412,14075,13189,12892
1599.600224,14060,13064,12988
1600.51288,14209,13213,12830
1601.42538,14269,13206,13033
1602.337724,14037,13233,12886
1603.249913,14016,13218,12799
1604.161945,13714,12944,12776
1605.073822,14073,13127,12906
1605.985543,14055,13191,12967
1606.897109,14135,13228,12855
1607.808518,14013,13273,12935
1608.719772,14032,13027,12854
1609.630871,13885,12983,12816
1610.541814,13943,13038,12675
1611.452601,14035,13239,12878
1612.363233,14100,12960,12982
1613.273709,14009,13104,12900
1614.18403,13863,13179,12735
1615.094196,14054,13144,12759
1616.004206,13891,12881,12782
1616.914061,14027,13020,12754
1617.82376,13971,13036,12917
1618.733304,14030,13138,12818
1619.642693,13989,12978,12897
1620.551927,13833,12928,12670
1621.461006,13949,13011,12808
1622.36993,14029,12956,12841
1623.278698,14072,13127,12859
1624.187311,13889,12990,12757
1625.09577,14034,13208,12900
1626.004073,13883,12961,12716
1626.912222,13864,13003,12827
1627.820215,14042,13050,12837
1628.728054,14038,13046,12738
1629.635738,14220,13116,12831
1630.543267,14043,13049,12820
1631.450641,14174,13183,12845
1632.357861,14159,13044,12838
1633.264925,14067,13009,12826
1634.171835,14040,13121,12917
1635.078591,13997,13096,12841
1635.985192,13973,13065,12923
1636.891638,14066,13322,12984
1637.79793,14079,12857,12874
1638.704067,14131,13085,12807
1639.61005,14051,13095,12839
1640.515878,13999,13255,12935
1641.421552,14196,13138,12938
1642.327071,14235,13121,13103
1643.232436,14013,13354,12932
1644.137647,14182,13139,12902
1645.042704,14068,13072,12791
1645.947606,14043,13123,12941
1646.852354,14055,13091,12903
1647.756948,14240,13159,13023
1648.661388,14215,13138,12996
1649.565674,14161,12996,12915
1650.469806,14118,13058,13044
1651.373783,13879,12997,12905
1652.277607,14132,13051,13111
1653.181277,14046,13133,12862
1654.084793,14085,13160,12854
1654.988154,14169,13119,12790
1655.891362,13951,13162,12937
1656.794417,14126,13002,12821
1657.697317,14007,13058,12919
1658.600064,14116,12995,12846
1659.502657,14222,13160,12991
1660.405096,14183,13090,12904
1661.307381,14228,13080,12916
1662.209513,14177,13098,13023
1663.111492,13940,13070,12893
1664.013316,14167,13016,12854
1664.914988,13976,13178,13041
1665.816505,14135,13187,13121
1666.71787,14133,12958,13029
1667.619081,13941,12963,12854
1668.520138,13967,12910,12890
1669.421042,14131,13074,12804
1670.321793,14210,13211,12927
1671.222391,14117,13266,13084
1672.122835,14092,13037,12913
1673.023126,14124,13095,12842
1673.923264,14206,13136,12952
1674.823249,13987,12947,12892
1675.72308,14211,13001,12919
1676.622759,14100,13010,12733
1677.522284,14024,12988,12960
1678.421657,13962,13133,12802
1679.320876,14015,13006,12927
1680.219943,13984,12800,12810
1681.118856,14070,12948,12887
1682.017617,14026,12911,12923
1682.916225,14207,12950,12958
1683.81468,14072,13022,13030
1684.712982,14068,13075,12700
1685.611132,13917,12850,12907
1686.509128,13919,12980,12591
1687.406972,13845,12848,12895
1688.304664,14003,13008,12757
1689.202203,13928,13028,12826
1690.099589,13969,12839,12819
1690.996823,13863,13125,12991
1691.893904,13794,12851,12838
1692.790833,13945,12945,12876
1693.687609,14092,13024,12849
1694.584233,14000,12965,12828
1695.480704,13921,13026,12948
1696.377023,13984,12826,12819
1697.27319,13962,12865,12745
1698.169205,13945,12752,12725
1699.065067,13946,12814,12910
1699.960777,13835,12964,12751
1700.856335,13980,12997,12701
1701.751741,13992,12908,12709
1702.646994,13936,12816,12605
1703.542096,13835,12851,12797
1704.437046,13761,12868,12795
1705.331843,13795,12781,12747
1706.226489,13959,12817,12845
1707.120982,13965,12835,12798
1708.015324,13810,12673,12864
1708.909514,13762,12716,12613
1709.803551,13796,12724,12764
1710.697438,13732,12703,12843
1711.591172,13909,12804,12836
1712.484755,13822,12830,12692
1713.378185,13930,12754,12669
1714.271465,13736,12674,12742
1715.164592,13693,12750,12548
1716.057568,13835,12637,12763
1716.950392,13715,12755,12809
1717.843065,13812,12767,12926
1718.735586,14036,12683,12854
1719.627956,13849,12733,12762
1720.520175,13856,12576,12678
1721.412242,13637,12785,12635
1722.304157,13717,12733,12729
1723.195921,13878,12774,12698
1724.087534,13915,12746,12650
1724.978996,14003,12733,12921
1725.870306,13808,12648,12783
1726.761465,13752,12554,12638
1727.652473,13846,12490,12647
1728.54333,13924,12735,12828
1729.434036,13771,12751,12789
1730.32459,13783,12927,12790
1731.214994,13818,12570,12615
1732.105247,13725,12647,12610
1732.995348,13841,12631,12608
1733.885299,13796,12743,12629
1734.775098,13890,12819,12656
1735.664747,13974,12868,12799
1736.554245,13937,12880,12807
1737.443592,13737,12558,12716
1738.332789,13898,12703,12819
1739.221834,13916,12643,12653
1740.110729,13810,12881,12744
1740.999473,13764,12808,12689
1741.888067,14031,13013,12828
1742.77651,13942,12725,12706
1743.664802,13915,12757,12709
1744.552944,13807,12721,12771
1745.440935,13863,12772,12730
1746.328776,13884,12795,12780
1747.216466,13904,12877,12823
1748.104006,13842,12634,12803
1748.991395,14066,12711,12865
1749.878634,13929,12683,12803
1750.765723,13892,12631,12746
1751.652661,13700,12853,12689
1752.53945,13915,12668,12857
1753.426088,13901,12817,12852
1754.312575,13728,12678,12914
1755.198913,13816,12759,12712
1756.085101,13861,12775,12853
1756.971138,13745,12659,12931
1757.857025,13791,12808,12882
1758.742763,14116,12756,13000
1759.62835,14057,12848,12936
1760.513787,13746,12824,12857
1761.399075,13894,12843,12813
1762.284212,13653,12522,12802
1763.1692,13795,12762,12796
1764.054037,14053,12658,12783
1764.938725,13975,12896,12888
1765.823264,13897,12855,12832
1766.707652,13989,12666,12852
1767.591891,13854,12814,12773
1768.47598,13813,12589,12857
1769.359919,13824,12734,12804
1770.243709,13916,12710,12850
1771.12735,13890,12690,12896
1772.01084,13943,12853,13032
1772.894182,13928,12654,12841
1773.777373,13785,12671,12938
1774.660416,13556,12661,12825
1775.543308,13897,12727,12870
1776.426052,13825,12681,12933
1777.308646,13866,12795,13011
1778.191091,13907,12816,12870
1779.073387,13651,12632,12775
1779.955533,13899,12615,12691
1780.83753,13758,12769,12782
1781.719378,13763,12807,12940
1782.601077,13917,12681,12859
1783.482626,13864,12609,12997
1784.364027,13747,12672,12744
1785.245278,13704,12611,12711
1786.126381,13738,12640,12854
1787.007334,13904,12650,12785
1787.888139,13852,12556,12775
1788.768794,13846,12708,12867
1789.649301,13759,12556,12840
1790.529659,13796,12561,12817
1791.409868,13709,12544,12833
1792.289928,13682,12481,12743
1793.16984,13765,12660,12744
1794.049602,13724,12510,12893
1794.929216,13827,12623,12772
1795.808682,13804,12699,12702
1796.687999,13746,12555,12785
1797.567167,13648,12447,12860
1798.446186,13748,12598,12858
1799.325057,13770,12783,12767
1800.20378,13834,12581,12825
1801.082354,13828,12633,12785
1801.960779,13682,12513,12770
1802.839057,13818,12724,12777
1803.717185,13686,12493,12658
1804.595166,13734,12428,12788
1805.472998,13549,12624,12569
1806.350682,13748,12596,12847
1807.228218,13556,12509,12728
1808.105605,13751,12367,12796
1808.982844,13756,12555,12791
1809.859935,13644,12626,12835
1810.736878,13777,12562,12778
1811.613673,13659,12624,12841
1812.49032,13572,12528,12686
1813.366819,13693,12575,12767
1814.24317,13662,12506,12649
1815.119372,13538,12453,12668
1815.995427,13610,12432,12738
1816.871334,13564,12442,12724
1817.747094,13806,12570,12805
1818.622705,13645,12447,12781
1819.498169,13672,12397,12811
1820.373484,13567,12414,12701
1821.248652,13537,12354,12572
1822.123673,13450,12410,12709
1822.998545,13636,12344,12668
1823.87327,13726,12461,12771
1824.747848,13789,12432,12814
1825.622278,13685,12515,12722
1826.49656,13600,12415,12528
1827.370695,13630,12325,12850
1828.244682,13737,12642,12679
1829.118522,13554,12502,12600
1829.992215,13679,12443,12761
1830.86576,13614,12406,12709
1831.739157,13852,12453,12641
1832.612408,13612,12530,12754
1833.485511,13697,12442,12820
1834.358467,13658,12394,12815
1835.231275,13845,12479,12713
1836.103937,13634,12323,12757
1836.976451,13718,12404,12823
1837.848818,13623,12322,12596
1838.721038,13636,12508,12736
1839.593111,13585,12470,12878
1840.465037,13605,12409,12948
1841.336816,13665,12523,12783
1842.208448,13631,12485,12837
1843.079934,13728,12515,12819
1843.951272,13666,12462,12669
1844.822463,13602,12473,12679
1845.693508,13536,12328,12773
1846.564405,13827,12598,12781
1847.435156,13733,12582,12879
1848.30576,13639,12385,12697
1849.176218,13521,12409,12738
1850.046528,13599,12436,12594
1850.916692,13568,12305,12735
1851.78671,13596,12415,12898
1852.656581,13659,12538,12764
1853.526305,13638,12449,12839
1854.395883,13653,12453,12866
1855.265314,13714,12658,12747
1856.134599,13566,12441,12720
1857.003738,13670,12642,12775
1857.87273,13617,12534,12870
1858.741575,13698,12647,12867
1859.610275,13777,12446,12697
1860.478828,13665,12580,12798
1861.347234,13583,12350,12677
1862.215495,13528,12478,12896
1863.083609,13644,12402,12798
1863.951577,13697,12470,12861
1864.819399,13927,12554,12886
1865.687075,13596,12573,12952
1866.554605,13542,12448,12840
1867.421989,13586,12359,12844
1868.289226,13603,12531,12697
1869.156318,13772,12470,12892
1870.023264,13731,12549,12711
1870.890064,13807,12544,12903
1871.756718,13676,12481,12947
1872.623226,13466,12410,12735
1873.489588,13619,12439,12819
1874.355805,13636,12580,12741
1875.221875,13621,12399,12762
1876.0878,13665,12509,12891
1876.95358,13691,12364,12730
1877.819213,13694,12455,12813
1878.684701,13722,12416,12939
1879.550043,13610,12392,12816
1880.41524,13649,12432,12764
1881.280291,13669,12510,12795
1882.145197,13717,12514,13006
1883.009957,13693,12580,12877
1883.874572,13517,12373,12724
1884.739041,13701,12285,12798
1885.603365,13502,12273,12706
1886.467544,13596,12470,12755
1887.331577,13611,12382,12951
1888.195465,13589,12367,12887
1889.059208,13685,12589,12943
1889.922805,13457,12472,12886
1890.786258,13580,12274,12876
1891.649565,13401,12209,12535
1892.512727,13657,12393,12870
1893.375744,13708,12499,12892
1894.238615,13623,12418,12743
1895.101342,13656,12382,12783
1895.963924,13488,12450,12776
1896.826361,13468,12435,12826
1897.688652,13467,12319,12563
1898.550799,13551,12385,12542
1899.412801,13533,12341,12770
1900.274658,13565,12442,12623
1901.136371,13528,12345,12735
1901.997938,13457,12305,12667
1902.859361,13438,12245,12788
1903.720639,13536,12440,12721
1904.581772,13453,12405,12822
1905.442761,13520,12364,12873
1906.303605,13570,12251,12887
1907.164304,13409,12248,12786
1908.024859,13481,12340,12767
1908.885269,13407,12181,12645
1909.745535,13574,12266,12726
1910.605656,13489,12254,12710
1911.465633,13649,12456,12667
1912.325465,13512,12330,12765
1913.185153,13478,12260,12751
1914.044696,13621,12185,12596
1914.904096,13369,12203,12707
1915.763351,13474,12241,12614
1916.622461,13479,12250,12670
1917.481428,13578,12435,12782
1918.34025,13493,12286,12734
1919.198928,13341,12240,12709
1920.057462,13502,12317,12730
1920.915852,13417,12136,12704
1921.774098,13275,12065,12843
1922.632199,13435,12257,12756
1923.490157,13556,12504,12753
1924.347971,13551,12265,12803
1925.20564,13459,12232,12618
1926.063166,13351,12025,12424
1926.920548,13389,12065,12635
1927.777786,13451,12242,12755
1928.63488,13584,12127,12639
1929.49183,13512,12194,12615
1930.348637,13349,12043,12666
1931.2053,13394,12088,12669
1932.061819,13349,12202,12583
1932.918195,13452,12063,12605
1933.774426,13353,12130,12718
1934.630514,13401,12220,12715
1935.486459,13640,12124,12952
1936.34226,13583,12203,12801
1937.197918,13446,12126,12716
1938.053432,13245,12153,12689
1938.908802,13435,12058,12468
1939.764029,13363,12168,12752
1940.619113,13423,12266,12812
1941.474053,13397,12333,12783
1942.32885,13414,12210,12795
1943.183504,13405,12031,12870
1944.038014,13397,12160,12596
1944.892381,13403,12115,12542
1945.746605,13443,11999,12776
1946.600686,13492,12014,12799
1947.454624,13580,12261,12915
1948.308418,13543,12294,12701
1949.162069,13542,12086,12569
1950.015578,13352,12041,12779
1950.868943,13254,12077,12548
1951.722165,13348,12237,12867
1952.575244,13510,12212,12898
1953.428181,13468,12199,12823
1954.280974,13406,12292,12874
1955.133625,13441,12125,12861
1955.986132,13319,12223,12764
1956.838497,13364,12113,12878
1957.690719,13462,12274,12698
1958.542798,13522,12212,12796
1959.394735,13536,12283,12788
1960.246529,13499,12161,12692
1961.09818,13366,12175,12781
1961.949688,13330,12173,12674
1962.801054,13460,12233,12768
1963.652278,13290,12172,12895
1964.503359,13576,12352,12962
1965.354297,13458,12201,12725
1966.205093,13233,12112,12801
1967.055746,13401,12024,12723
1967.906257,13371,12281,12751
1968.756625,13558,12181,12709
1969.606851,13469,12262,12791
1970.456935,13655,12284,12929
1971.306877,13599,12134,12710
1972.156676,13553,12259,12833
1973.006333,13310,12121,12743
1973.855848,13560,12147,12895
1974.70522,13414,12148,12782
1975.554451,13474,12309,12923
1976.403539,13598,12369,13020
1977.252485,13284,12230,12945
1978.101289,13580,12273,12969
1978.949951,13517,12253,12788
1979.798472,13356,12148,12715
1980.64685,13507,12069,12672
1981.495086,13437,12318,12778
1982.34318,13553,12193,12893
1983.191133,13499,12154,12765
1984.038943,13489,12164,12705
1984.886612,13538,12218,12741
1985.734139,13363,12102,12855
1986.581524,13377,12182,12750
1987.428768,13460,12049,12864
1988.275869,13568,12368,12913
1989.122829,13374,12176,12775
1989.969648,13436,12268,12795
1990.816325,13211,12014,12811
1991.66286,13276,12166,12602
1992.509254,13496,12145,12884
1993.355506,13335,12196,13016
1994.201617,13447,12148,12960
1995.047586,13478,12002,12720
1995.893414,13297,12188,12667
1996.7391,13362,12069,12772
1997.584645,13438,12034,12705
1998.430049,13366,11988,12763
1999.275311,13398,12006,12725
2000.120432,13444,12006,12797
2000.965412,13515,12154,12805
2001.810251,13352,12112,12747
2002.654948,13330,11987,12699
2003.499505,13298,12088,12594
2004.34392,13306,11976,12919
2005.188194,13404,12165,12872
2006.032327,13474,12045,12815
2006.876319,13236,12026,12748
2007.72017,13314,12020,12737
2008.56388,13317,12053,12751
2009.407449,13302,11910,12851
2010.250877,13206,11934,12773
2011.094165,13318,12115,12838
2011.937311,13482,11934,12869
2012.780317,13432,12063,12815
2013.623181,13270,12143,12752
2014.465905,13367,11849,12818
2015.308489,13274,11771,12721
2016.150931,13235,12002,12811
2016.993233,13383,11960,12859
2017.835394,13419,12100,12606
2018.677415,13291,12100,12749
2019.519295,13308,11809,12544
2020.361035,13060,11974,12737
2021.202634,13217,12076,12735
2022.044092,13311,11818,12687
2022.88541,13366,11850,12723
2023.726588,13272,11959,12553
2024.567625,13265,11945,12647
2025.408521,13375,11796,12540
2026.249278,13201,11848,12576
2027.089894,13260,11866,12706
2027.93037,13272,12008,12605
2028.770705,13331,11923,12804
2029.610901,13280,11991,12810
2030.450956,13195,11980,12732
2031.290871,13155,11888,12692
2032.130646,13291,11760,12803
2032.97028,13081,11827,12664
2033.809775,13268,11984,12682
2034.649129,13219,11871,12756
2035.488344,13222,12051,12500
2036.327418,13248,11919,12759
2037.166353,13104,11952,12661
2038.005148,13276,11843,12747
2038.843802,13257,11857,12645
2039.682317,13250,11922,12760
2040.520692,13218,11972,12627
2041.358928,13126,12099,12627
2042.197023,13345,12002,12714
2043.034979,13326,11830,12709
2043.872795,13002,11752,12607
2044.710471,13199,11961,12684
2045.548008,13270,11843,12823
2046.385405,13097,12014,12876
2047.222662,13255,12061,12802
2048.05978,13188,11992,12785
2048.896758,13123,11825,12754
2049.733597,13086,11756,12698
2050.570296,13152,11804,12644
2051.406856,13269,11913,12722
2052.243276,13330,11966,12702
2053.079557,13207,11858,12931
2053.915698,13225,11932,12707
2054.751701,13249,11809,12960
2055.587564,13199,11996,12674
2056.423287,13021,11822,12684
2057.258872,13303,11857,12763
2058.094317,13149,11770,12703
2058.929623,13343,11828,12720
2059.764789,13122,11894,12752
2060.599817,13361,11900,12703
2061.434706,13077,11934,12731
2062.269455,13196,11933,12793
2063.104066,13286,11868,12706
2063.938537,13312,11956,12857
2064.772869,13304,11853,12845
2065.607063,13402,11932,12752
2066.441117,13371,11980,12790
2067.275033,13202,11972,12887
2068.10881,13293,11818,12773
2068.942448,13347,11926,12803
2069.775947,13203,12034,12779
2070.609307,13485,12029,12826
2071.442529,13213,11982,12815
2072.275612,13157,12077,12724
2073.108556,13334,11902,12880
2073.941361,13279,11888,12834
2074.774028,13164,11939,12813
2075.606556,13428,12010,12785
2076.438946,13304,11825,12898
2077.271197,13401,11981,12846
2078.10331,13414,11810,12900
2078.935284,13385,11917,12836
2079.76712,13276,11850,12765
2080.598817,13213,12024,12881
2081.430376,13390,12008,12845
2082.261796,13377,12136,12887
2083.093078,13455,12164,12875
2083.924222,13223,11980,12811
2084.755228,13264,11858,12880
2085.586095,13166,11947,12840
2086.416824,13133,11873,12887
2087.247415,13375,12084,12860
2088.077868,13301,11988,12934
2088.908182,13424,12044,12809
2089.738359,13185,11906,12773
2090.568397,13245,11805,12656
2091.398297,13199,11872,12701
2092.22806,13252,11912,12846
2093.057684,13412,11934,12960
2093.88717,13437,11940,13063
2094.716519,13591,11967,13040
2095.545729,13124,11905,13043
2096.374802,13375,11869,12920
2097.203736,13257,11896,12842
2098.032533,13219,11966,12906
2098.861193,13442,11967,12794
2099.689714,13329,12154,12940
2100.518098,13211,11967,13016
2101.346344,13245,11955,12931
2102.174452,13251,11915,12795
2103.002422,13221,11837,12759
2103.830255,13104,11987,12811
2104.657951,13205,11910,12978
2105.485509,13268,11887,12945
2106.312929,13529,11986,12895
2107.140212,13187,11915,12688
2107.967357,13213,11753,12879
2108.794365,13221,11764,12779
2109.621236,13255,11870,12806
2110.447969,13308,11966,13043
2111.274565,13233,11917,12979
2112.101023,13150,11858,12845
2112.927344,13306,11802,12857
2113.753528,13206,11833,12856
2114.579575,13055,11810,12724
2115.405484,13200,11910,12866
2116.231257,13220,11848,13052
2117.056892,13326,11846,12859
2117.88239,13278,11830,12988
2118.707751,13114,11915,12827
2119.532975,13128,11751,12732
2120.358061,13013,11718,12669
2121.183011,13138,11787,12955
2122.007824,13223,11801,12767
2122.8325,13356,11873,12969
2123.657039,13202,11934,12805
2124.481441,13329,11942,12954
2125.305706,13058,11813,12946
2126.129834,13184,11926,12924
2126.953826,13173,11851,12789
2127.777681,13314,11806,12822
2128.601399,13346,11841,12824
2129.42498,13416,11925,12995
2130.248425,13371,11755,12786
2131.071732,13130,11838,12634
2131.894904,13022,11621,12874
2132.717938,13038,11712,12837
2133.540837,13154,11911,12922
2134.363598,13234,11809,12878
2135.186223,13283,11923,12856
2136.008712,13096,11720,12927
2136.831064,13179,11773,12802
2137.653279,13107,11812,12730
2138.475359,13085,11636,12773
2139.297302,13134,11819,12840
2140.119108,13092,11745,12805
2140.940778,13202,11772,12946
2141.762312,13237,11684,12980
2142.58371,13224,11771,12844
2143.404971,13240,11795,12749
2144.226097,13172,11779,12843
2145.047086,13084,11834,12949
2145.867938,13146,11764,12858
2146.688655,13249,11810,13012
