Raman shift cm-1,4ATP_100nM_rep3_acc4_processed_intensity
-93.47115107,735.1062251683408
-87.69374369,193.379186205379
-81.9253076,-6.6893952845283025
-76.16582701,83.70478179908696
-70.41528615,165.062388704728
-64.67366933,98.51133866541728
-58.94096086,-5.406746875667537
-53.21714512,-15.578434819345052
-47.50220652,74.99760988442489
-41.79612954,186.18529040126657
-36.09889866,229.1896487493553
-30.41049843,179.31626319482754
-24.73091343,96.94072528463425
-19.0601283,42.62796648720483
-13.39812769,3.0107861092036217
-7.744896327,-34.85446961531542
-2.100418946,-24.105641657679314
3.535319659,31.58781984552067
9.162334658,48.726936330778
14.78064118,12.579449674828368
20.39025432,6.088493064853552
25.99118913,72.07190783464215
31.58346061,148.81513920772704
37.16708375,157.56638839595203
42.74207347,99.39218431283226
48.30844468,20.197025146764993
53.86621222,-55.60503213463482
59.41539093,-87.91578154768612
64.95599558,-33.26171236773854
70.48804091,40.51264928922856
76.01154164,29.53955937312541
81.52651243,-7.068706810357533
87.03296792,34.11776202827534
92.5309227,82.90005961098703
98.02039134,47.15527496870279
103.5013884,-16.24848856898953
108.9739282,-12.816352814082244
114.4380255,106.69868210307342
119.8936944,288.0989492530703
125.3409495,326.7379830016165
130.779805,134.90198409523413
136.2102753,-47.2817453119113
141.6323747,-5.429463231053145
147.0461174,121.52958235954358
152.4515176,113.73535219272034
157.8485895,11.509176635384069
163.2373472,-8.073967347153852
168.6178049,77.29187071448386
173.9899766,130.01925591679594
179.3538764,88.03795391005006
184.7095182,47.34649165135702
190.0569161,72.67779459031067
195.396084,94.68540825997871
200.7270358,65.53535843049599
206.0497854,38.252094280617385
211.3643466,34.77619799364349
216.6707333,4.349908137162748
221.9689593,-54.46975518973793
227.2590382,-69.17636013508246
232.5409839,-11.573014727854229
237.8148101,46.78230016042451
243.0805303,36.780137459545266
248.3381582,0.36163270113351587
253.5877075,16.34426385772015
258.8291917,75.89770929821033
264.0626244,133.58890663494668
269.288019,169.94174817570513
274.5053891,137.49850681681093
279.7147481,9.799695935916688
284.9161094,-102.27473084675631
290.1094865,18.008263851945365
295.2948927,608.8158820758223
300.4723414,1816.1582416682165
305.6418459,3477.868625426498
