Raman shift cm-1,4ATP_10pM_rep2_acc2_processed_intensity
-93.47115107,574.5851475037459
-87.69374369,73.60194444463103
-81.9253076,-43.85497750500745
-76.16582701,118.38188624129661
-70.41528615,127.02741170749208
-64.67366933,-13.314274834120361
-58.94096086,-72.07267223690806
-53.21714512,-50.512277696200925
-47.50220652,65.16832418264445
-41.79612954,199.00096606845324
-36.09889866,228.36620065978406
-30.41049843,224.9615834875644
-24.73091343,130.6700266942695
-19.0601283,-4.475666217575089
-13.39812769,16.7818924817811
-7.744896327,10.511834997427812
-2.100418946,-5.406422155686059
3.535319659,66.44761037113422
9.162334658,52.86316595117944
14.78064118,20.405240735952432
20.39025432,-55.35273968861227
25.99118913,-32.28410077972124
31.58346061,153.45827557984785
37.16708375,121.25837410237618
42.74207347,36.92836925889024
48.30844468,13.325740526830755
53.86621222,-71.59436694306464
59.41539093,-78.48338197084168
64.95599558,-43.599394429167404
70.48804091,78.7571870715391
76.01154164,63.57770404871079
81.52651243,-130.6401245127531
87.03296792,61.987976210672656
92.5309227,260.22703424095613
98.02039134,63.38809941228265
103.5013884,9.487760935425234
108.9739282,30.638135009486557
114.4380255,-10.525562384645227
119.8936944,217.655751346152
125.3409495,385.55740587475066
130.779805,143.91089990552535
136.2102753,-113.90325748344009
141.6323747,5.603781840934637
147.0461174,221.67290718132094
152.4515176,74.03462062870729
157.8485895,-91.3733684118006
163.2373472,-13.087937494594755
168.6178049,74.8308165779338
173.9899766,180.2795289598331
179.3538764,111.45185640926803
184.7095182,26.29092688992413
190.0569161,208.21812886764982
195.396084,176.9770885189758
200.7270358,2.516688477466353
206.0497854,14.348404776486767
211.3643466,28.676566815646844
216.6707333,-16.080997660856575
221.9689593,-70.6693424627049
227.2590382,29.31311906227293
232.5409839,105.87088187046882
237.8148101,15.111266051457168
243.0805303,16.071965469629866
248.3381582,-21.24155870774878
253.5877075,-49.174304639302605
258.8291917,54.80133596594528
264.0626244,48.18734823568307
269.288019,47.58533197416182
274.5053891,133.18812644729786
279.7147481,34.04078235042374
284.9161094,-116.00878571969277
290.1094865,-66.64249614088992
295.2948927,218.16697600311406
300.4723414,895.0392377675888
305.6418459,1722.1233836783936
310.8034194,2452.558200608721
315.9570752,3029.3193405198035
321.1028267,3125.41763459972
326.2406869,3044.1291190249244
331.370669,3119.0175116424307
336.4927863,3138.521618872634
341.6070517,3129.428611713528
