Raman shift cm-1,4ATP_1nM_rep3_acc3_processed_intensity
-93.47115107,635.9228344073416
-87.69374369,159.8524966280507
-81.9253076,-21.86776664562342
-76.16582701,37.673181689999176
-70.41528615,82.10100596410354
-64.67366933,16.538006716032044
-58.94096086,-48.158355309409906
-53.21714512,-23.622033433653776
-47.50220652,68.35026694099486
-41.79612954,163.56623550129908
-36.09889866,197.606147749073
-30.41049843,158.1782454394977
-24.73091343,106.36189438491294
-19.0601283,78.0204254038076
-13.39812769,43.163530614676375
-7.744896327,4.748794687793449
-2.100418946,9.379433520264882
3.535319659,41.04002595955342
9.162334658,27.177565434516687
14.78064118,-29.892184942014723
20.39025432,-20.4488807228331
25.99118913,96.8759340661458
31.58346061,184.2317043123693
37.16708375,142.4149298141066
42.74207347,61.110522690255415
48.30844468,10.803498172959339
53.86621222,-42.4363247121906
59.41539093,-66.55702317650758
64.95599558,0.7308745276188553
70.48804091,74.35289704883614
76.01154164,40.81572132940104
81.52651243,-19.84201180717495
87.03296792,14.859657014796515
92.5309227,84.54970372864024
98.02039134,90.09594555301013
103.5013884,48.2932566344951
108.9739282,28.39866409749319
114.4380255,111.11358916343218
119.8936944,274.5794188576744
125.3409495,307.3399443513909
130.779805,115.76517100011955
136.2102753,-50.53088467452621
141.6323747,7.84454628107177
147.0461174,118.81080877225085
152.4515176,78.607841513346
157.8485895,-34.663514932458405
163.2373472,-61.256607909714795
168.6178049,22.016479625421734
173.9899766,128.23568455993416
179.3538764,158.61871643550967
184.7095182,110.49427808861259
190.0569161,64.38029983688489
195.396084,47.54479693645209
200.7270358,26.82062030542299
206.0497854,3.8206011490803746
211.3643466,4.489098813070058
216.6707333,14.271784497085363
221.9689593,2.960828843394367
227.2590382,-16.65469370206614
232.5409839,-17.38395627559558
237.8148101,2.7104136928272027
243.0805303,42.45832745762299
248.3381582,101.83146040722566
253.5877075,175.32626566154303
258.8291917,259.61319838491767
264.0626244,340.6052914338736
269.288019,390.4672038692363
274.5053891,380.087720479514
279.7147481,308.1442338561637
284.9161094,243.351717334801
290.1094865,264.8576487819106
295.2948927,311.30223328775554
300.4723414,210.53701515741514
305.6418459,-27.787719383266136
310.8034194,-128.39246466946972
315.9570752,35.92355272983994
321.1028267,214.02677512324692
326.2406869,189.2847265697608
331.370669,73.4134039976936
336.4927863,24.195306595614078
341.6070517,28.52894900455859
346.7134786,21.11806245416517
351.8120798,-9.736992659378764
356.9028684,-18.38049201839864
361.9858576,28.258994076516572
367.0610602,84.42464229740219
372.1284892,127.58542890377899
377.1881577,243.77394151318995
382.2400784,512.1874886288339
387.2842644,866.6437289057112
392.3207284,1109.3596775562482
397.3494833,1095.9272707038074
402.370542,857.9108318010016
407.3839172,523.669994694425
412.3896217,238.71076587068353
417.3876683,88.6506465831555
422.3780697,30.05264479605941
427.3608386,13.81630820118788
432.3359876,69.49017580831887
437.3035295,152.61860898010755
442.2634769,129.8886855663615
447.2158423,7.579216933976291
452.1606383,-63.97960620119939
457.0978776,-37.30742297760544
462.0275727,2.619978101698564
466.9497361,6.2497600322955265
471.8643802,4.0489495446477655
476.7715176,38.485404712482904
481.6711608,98.30223476072402
486.5633221,106.78759622402134
491.448014,35.850450308337955
496.3252488,2.6504500844998855
501.195039,79.73261755444564
506.0573969,107.31419024422851
510.9123349,-16.70860076120735
515.7598651,-84.44039256159066
520.6,36.73518390494422
