Raman shift cm-1,4ATP_1mM_rep2_acc3_processed_intensity
-93.47115107,595.4522509428366
-87.69374369,21.177238380236012
-81.9253076,-28.622250939788735
-76.16582701,103.64761723138412
-70.41528615,119.05999813717331
-64.67366933,1.4722668825512955
-58.94096086,-41.9068864377973
-53.21714512,20.671847825359066
-47.50220652,39.35945812878272
-41.79612954,176.94221046944526
-36.09889866,322.8959323659872
-30.41049843,230.0751841775642
-24.73091343,130.122151597442
-19.0601283,156.21633246350922
-13.39812769,125.54485362648526
-7.744896327,-35.069028875886985
-2.100418946,-31.11052855005211
3.535319659,102.14818889990457
9.162334658,36.375374006512324
14.78064118,15.014284679495304
20.39025432,3.016248689099804
25.99118913,23.817702830492372
31.58346061,214.31644107186085
37.16708375,159.63043048821012
42.74207347,28.842699557480895
48.30844468,24.57362556563437
53.86621222,-1.7179486103684045
59.41539093,-41.39129751620104
64.95599558,-57.21283859887849
70.48804091,138.02077930929644
76.01154164,184.8568812466581
81.52651243,-2.8309416784283936
87.03296792,165.16118527250748
92.5309227,241.4663629689933
98.02039134,37.27224207427102
103.5013884,150.2007178345584
108.9739282,211.08089832689308
114.4380255,106.60919114219851
119.8936944,300.50975723681125
125.3409495,439.2237469074009
130.779805,171.33446842810272
136.2102753,-80.55337104332227
141.6323747,33.7589138201254
147.0461174,183.06838041055732
152.4515176,111.08240369392612
157.8485895,13.917614896253923
163.2373472,0.5435146323351034
168.6178049,129.42540698175137
173.9899766,242.20715096935453
179.3538764,106.59707267065443
184.7095182,64.68707109318503
190.0569161,225.91610320437218
195.396084,187.6281212391938
200.7270358,48.23922749857043
206.0497854,11.257991795850856
211.3643466,18.228239781396894
216.6707333,22.169136677450773
221.9689593,-5.5339117707678405
227.2590382,24.823910154942315
232.5409839,3.3215309625049336
237.8148101,-60.44058714958437
243.0805303,7.844655959855835
248.3381582,18.2813622832239
253.5877075,-54.08930395624019
258.8291917,22.678110949375686
264.0626244,101.68358987868643
269.288019,64.91035661612943
274.5053891,96.38463652828206
279.7147481,23.3782809302012
284.9161094,-80.68069166090496
290.1094865,190.1747984233768
295.2948927,1252.6368754994005
300.4723414,3671.557043936421
305.6418459,6854.7221790570975
310.8034194,9661.95030173235
315.9570752,11453.826220698716
321.1028267,11987.121374814154
326.2406869,12208.509490058424
331.370669,12798.496493913462
336.4927863,13249.051773321245
341.6070517,13355.649359721316
346.7134786,13364.907400916272
351.8120798,13475.1816632215
356.9028684,13477.698723701727
361.9858576,13401.775447123062
367.0610602,13612.457242164677
372.1284892,14233.685137369128
377.1881577,16346.564484877039
382.2400784,20844.381782584896
387.2842644,25932.952797246922
392.3207284,27747.54782592333
397.3494833,24946.86611819612
402.370542,21024.335716295474
407.3839172,18001.625971968617
412.3896217,15322.692820295615
417.3876683,13406.0509264156
422.3780697,11819.32498782509
427.3608386,10551.293460501232
432.3359876,10035.557011670388
437.3035295,9708.99304862577
442.2634769,9248.508815910849
447.2158423,8478.47974045777
452.1606383,7900.722984580532
457.0978776,7488.456088364212
462.0275727,7049.543208908657
466.9497361,6917.049932931808
471.8643802,6599.1007307696045
476.7715176,6570.606576050303
481.6711608,7331.597737611392
486.5633221,7705.121461417658
491.448014,7235.382701897673
496.3252488,6465.494599192425
501.195039,5786.697730506209
506.0573969,5358.863107836679
510.9123349,4764.315536797427
515.7598651,4090.1779204783625
520.6,3751.544068262482
525.4327518,3422.6651394080927
530.2581327,2989.2104084734465
535.076155,2842.5248665404115
539.8868309,3098.9116799850162
544.6901726,2894.573155222505
549.4861922,2242.2733181221784
554.2749019,1796.9462164923589
559.0563139,1215.5339992864465
563.8304402,996.9397020226706
568.597293,1227.8554301330414
573.3568844,1036.2191028977268
578.1092263,744.6396677527628
582.8543308,770.8538237722996
587.5922101,625.6699372750418
592.322876,314.3441711409969
597.0463405,362.8003508023976
601.7626157,424.46942065873736
606.4717135,219.7021864512153
611.1736458,34.70181304928974
615.8684246,29.110901993373773
620.5560617,207.3632078997207
625.2365691,499.87626326411555
629.9099585,1029.8266644355817
634.5762419,1490.1343771349812
639.2354312,1633.186218297179
643.887538,1385.867940249077
648.5325743,706.0427058370669
653.1705518,384.68869695517697
657.8014823,264.134150012429
662.4253775,-51.31413451377739
667.0422493,40.69584268813014
671.6521092,221.02083704487268
676.2549691,76.60793999989801
680.8508407,-10.05878075243345
685.4397355,132.96795332153488
690.0216654,239.92051982910198
694.5966419,578.9481259335134
699.1646767,1255.1871283677265
703.7257814,1500.865870386825
708.2799676,1619.3498616066618
712.827247,2082.3981364829306
717.367631,2176.4104558028203
721.9011314,1485.8276030190818
726.4277595,677.8273323333906
730.9475271,319.85036231548884
735.4604456,234.00113814446786
739.9665264,288.618310754729
744.4657813,352.14088074464416
748.9582215,194.51405399590794
753.4438587,-42.0701358679853
757.9227042,4.84852623655388
762.3947696,32.64946003833302
766.8600662,70.58479972404848
771.3186056,377.27294572427945
775.770399,378.35078408372374
780.215458,255.4970284370961
784.6537939,237.46485610086074
789.0854181,311.47976852577835
793.510342,816.0236440532171
797.9285769,1380.004642140524
802.3401342,1824.1343016095334
806.7450253,2168.099471091741
811.1432614,2246.594622980462
815.5348538,2175.364107025829
819.9198139,1824.3401857474353
824.2981531,1476.327317750792
828.6698824,1211.8603239556805
833.0350133,648.5738030576548
837.393557,440.50204538729247
841.7455248,462.02990352976167
846.0909278,171.29438811674174
850.4297774,147.995819501675
854.7620848,187.14520422503278
859.0878611,-14.103523799642915
863.4071176,-78.858534323671
867.7198655,43.14397797124673
872.026116,260.5007123225615
876.3258802,260.37462621377915
880.6191693,63.901981596423724
884.9059946,193.3556524504981
889.186367,311.02517977254826
893.4602979,42.53643969822872
897.7277982,-9.758966129881973
901.9888793,333.6049294967613
906.2435521,790.9911708884315
910.4918277,946.7164016430072
914.7337174,898.4980462659366
918.9692321,1406.226334383949
923.1983831,1727.9710542432026
927.4211813,1638.490260659547
931.6376378,1762.8488977199354
935.8477637,1698.1568953259468
940.0515701,1912.376732009547
944.249068,2133.6087896525796
948.4402684,1992.2155829014685
952.6251825,2136.216297334639
956.8038212,2191.926464185395
960.9761955,2322.882531799852
965.1423166,2408.469704012459
969.3021953,2111.6930954385634
973.4558427,2159.0664506063213
977.6032699,2125.223588531572
