Raman shift cm-1,4ATP_1fM_rep2_acc1_processed_intensity
-93.47115107,541.5998216844403
-87.69374369,160.4309383385861
-81.9253076,-0.18617999320414924
-76.16582701,34.38358277143882
-70.41528615,127.47344524929741
-64.67366933,45.773890273057546
-58.94096086,-32.90704705813356
-53.21714512,-59.17797840693576
-47.50220652,-74.7379835347677
-41.79612954,125.97860629992209
-36.09889866,301.3374890436615
-30.41049843,234.8653446057875
-24.73091343,116.55718517597079
-19.0601283,71.41680587244863
-13.39812769,62.126373374612385
-7.744896327,-36.765017302916085
-2.100418946,-23.291423685830893
3.535319659,65.43665793069898
9.162334658,-29.59314456381105
14.78064118,9.390145358017094
20.39025432,28.65913109593353
25.99118913,14.061163663968443
31.58346061,211.46707388024947
37.16708375,123.42534868094205
42.74207347,-38.45913838115393
48.30844468,36.95028923291366
53.86621222,14.289450115834356
59.41539093,-57.02748502688297
64.95599558,-72.48460841985847
70.48804091,90.73218397102873
76.01154164,153.00599561028966
81.52651243,-10.781819832592703
87.03296792,180.64919363266782
92.5309227,297.43181519986314
98.02039134,20.819823542622316
103.5013884,19.552635773243367
108.9739282,140.47197164189225
114.4380255,63.26770276549496
119.8936944,243.20016812203818
125.3409495,460.1378801935041
130.779805,131.9891503770843
136.2102753,-154.1523324657732
141.6323747,14.597331140412734
147.0461174,139.4915268245403
152.4515176,53.44235403314997
157.8485895,-30.861565757369817
163.2373472,-23.491641769472267
168.6178049,57.06038335277265
173.9899766,112.17930365093594
179.3538764,25.693850940584298
184.7095182,-55.63343014009786
190.0569161,114.64573830794961
195.396084,195.13252255621285
200.7270358,-4.470795157311727
206.0497854,-55.313276047078034
211.3643466,25.844113382867704
216.6707333,65.26950019074013
221.9689593,52.06514830398851
227.2590382,65.75443583977585
232.5409839,159.6403623828396
237.8148101,281.74019280020013
243.0805303,423.5048079562073
248.3381582,412.54770534087925
253.5877075,469.61114835609965
258.8291917,684.4534808981842
264.0626244,802.7802121604204
269.288019,957.7248232556982
274.5053891,1108.0444236981562
279.7147481,1099.7042245497694
284.9161094,1067.1415975695772
290.1094865,1070.9589820880412
295.2948927,1047.9936692280162
300.4723414,835.0836708641754
305.6418459,234.58162917570235
310.8034194,-141.41709028859606
315.9570752,-42.849905825176506
321.1028267,21.693675729910744
326.2406869,135.9448007128949
331.370669,141.4593372611138
336.4927863,57.580078674159594
341.6070517,23.906680151239158
346.7134786,93.76897015458032
351.8120798,187.1627691119829
356.9028684,-67.11486009241071
361.9858576,45.11069511908903
367.0610602,246.81685390094793
372.1284892,149.11220678916493
377.1881577,425.9356920612665
382.2400784,706.412439080285
387.2842644,1258.3256944998327
392.3207284,1666.6469765200268
397.3494833,1341.6095959944457
402.370542,1191.751667404376
407.3839172,806.7388190644682
412.3896217,349.4297770094846
417.3876683,295.610633028953
422.3780697,28.744720063568927
427.3608386,-0.46728278676896906
432.3359876,185.72858255446462
437.3035295,267.7817430330889
442.2634769,217.368563042109
447.2158423,-29.929796674030992
452.1606383,17.22133044483791
457.0978776,-10.175092064452468
462.0275727,-73.9364371621989
466.9497361,45.513267181030926
471.8643802,-28.026082900028946
476.7715176,38.4791247970388
481.6711608,67.90713605379977
486.5633221,-39.17711656637246
491.448014,4.512945161099935
496.3252488,32.94275630843601
501.195039,-10.550878543403744
506.0573969,45.624497343150814
510.9123349,19.688522264284074
515.7598651,-146.1040737689541
520.6,41.81784493082277
525.4327518,263.4574593800061
530.2581327,74.09250635481177
535.076155,-34.61129547278563
539.8868309,212.82148838029772
544.6901726,182.24791948633006
549.4861922,121.46625558646087
554.2749019,423.8295660428264
559.0563139,131.3666199139584
563.8304402,-49.561168440555306
568.597293,428.63145151448697
573.3568844,325.51782879101705
578.1092263,20.144967357550897
582.8543308,185.8374178114518
587.5922101,280.56981415174295
592.322876,148.05183672820706
597.0463405,-0.20475495165770496
601.7626157,-34.24603468965553
606.4717135,30.914139923907598
611.1736458,-50.32935837523565
615.8684246,-20.30258688290642
620.5560617,164.9795813271668
625.2365691,28.451281333260283
629.9099585,44.52192108831305
