Raman shift cm-1,4ATP_1pM_rep2_acc3_processed_intensity
-93.47115107,550.505760159096
-87.69374369,147.23013705170248
-81.9253076,-4.633303691893161
-76.16582701,52.690093424434956
-70.41528615,82.4428684911334
-64.67366933,-4.81250035103313
-58.94096086,-75.22591664173294
-53.21714512,-20.329016836472785
-47.50220652,114.89676290708073
-41.79612954,229.2786156877794
-36.09889866,256.9538082200639
-30.41049843,206.1142488903259
-24.73091343,142.69519846054428
-19.0601283,97.43837780053437
-13.39812769,44.49424769661141
-7.744896327,0.766352207595034
-2.100418946,18.299596089945474
3.535319659,59.76612230339596
9.162334658,41.474907085549624
14.78064118,-25.794396432808934
20.39025432,-53.407060125293725
25.99118913,21.64298503101716
31.58346061,153.0066796803308
37.16708375,207.1856298845684
42.74207347,133.25336330228578
48.30844468,13.496955060660433
53.86621222,-73.65780402417704
59.41539093,-93.7792979655739
64.95599558,-31.478415906680926
70.48804091,40.38533228144872
76.01154164,29.465912875502198
81.52651243,4.263965908651306
87.03296792,48.28869470639097
92.5309227,61.575047130390665
98.02039134,-6.97864628726278
103.5013884,-43.830783721905846
108.9739282,-16.147689762550076
114.4380255,51.47655767609671
119.8936944,172.46949622149168
125.3409495,217.9531690286006
130.779805,63.80448745636299
136.2102753,-91.24770156554504
141.6323747,-24.725729690379616
147.0461174,120.33565042576635
152.4515176,104.71621993217038
157.8485895,-24.322344374276568
163.2373472,-57.34245496212752
168.6178049,47.80387871566916
173.9899766,132.4569565378651
179.3538764,110.95332063960956
184.7095182,101.72117497420814
190.0569161,174.54349006127674
195.396084,198.42169718925942
200.7270358,103.0736994426596
206.0497854,13.30285994094524
211.3643466,8.004647856008745
216.6707333,30.282370119149363
221.9689593,51.798471921171085
227.2590382,95.18852474922681
232.5409839,147.23660706298648
237.8148101,176.36543656266036
243.0805303,188.36845909750838
248.3381582,238.67303619888844
253.5877075,366.37783188159926
258.8291917,517.984359880018
264.0626244,625.5439566132368
269.288019,693.3296212226761
274.5053891,719.8267159967685
279.7147481,678.7500893959074
284.9161094,617.8270567192945
290.1094865,613.8210648179742
295.2948927,598.7933364384011
300.4723414,396.9580614455863
305.6418459,39.78616933712844
310.8034194,-170.75738224738274
315.9570752,-93.29138518117492
321.1028267,57.361021681565624
326.2406869,84.82853023125186
331.370669,33.65510187349784
336.4927863,-7.29474379596563
341.6070517,-18.406128318282157
346.7134786,-0.2027833257052123
351.8120798,17.88423434137104
356.9028684,18.671499557196313
361.9858576,36.11067413352541
367.0610602,63.09443029319948
372.1284892,142.21747955174123
377.1881577,539.5813376993683
382.2400784,1426.4512566730034
387.2842644,2443.708210891783
392.3207284,2977.1131289726527
397.3494833,2783.724828169213
402.370542,2084.9524089777306
407.3839172,1246.0998140739198
412.3896217,576.4542371617217
417.3876683,201.44093151444793
422.3780697,37.21131773201165
427.3608386,19.110568808272987
432.3359876,152.01165563268466
437.3035295,273.7474311649916
442.2634769,179.29365681798734
447.2158423,-17.14119338793617
452.1606383,-78.11449893342872
457.0978776,-38.83699476262794
462.0275727,-34.88519668604515
466.9497361,-38.36544741957698
471.8643802,2.366902759430559
476.7715176,56.084212968374146
481.6711608,99.71137479218582
486.5633221,109.05125240102325
491.448014,45.50704623487533
496.3252488,-15.81986112043311
501.195039,37.346362654840036
506.0573969,100.88849821781353
510.9123349,28.860824696418845
515.7598651,-38.90513008825699
520.6,38.17608000746527
525.4327518,93.12804842700264
530.2581327,13.771041673279711
535.076155,-49.258498695221256
539.8868309,-12.265931156417537
544.6901726,82.70344919155397
549.4861922,187.308102853858
554.2749019,167.0416796144845
559.0563139,19.04447412363279
563.8304402,8.942156669313945
568.597293,156.5657730693862
573.3568844,169.43982871065492
578.1092263,48.816603962901624
582.8543308,7.964598853846788
587.5922101,6.663195703115353
592.322876,-34.682390931364836
597.0463405,-29.652096946595723
601.7626157,3.0576287135993807
606.4717135,-37.24315486892363
611.1736458,-79.76357228395753
615.8684246,-33.09482317322143
620.5560617,20.0447731586777
625.2365691,22.523222806706926
629.9099585,60.68812135856669
634.5762419,141.17987831989083
639.2354312,145.21064695912003
643.887538,62.4221056556145
648.5325743,9.931222615481332
653.1705518,21.495086311067823
657.8014823,13.575840626101261
662.4253775,-34.72926063609955
667.0422493,-41.29693348262223
671.6521092,3.527578327758121
676.2549691,15.234604047527302
680.8508407,-16.26089207724206
685.4397355,-29.22827369936519
690.0216654,-5.341139729915296
694.5966419,56.50809599472469
699.1646767,159.52544848293275
703.7257814,254.9366982800052
708.2799676,289.7492453460669
712.827247,260.5457766909741
