Raman shift cm-1,4ATP_1mM_rep3_acc3_processed_intensity
-93.47115107,500.7650271847675
-87.69374369,55.91599223778748
-81.9253076,-47.66708659986779
-76.16582701,37.315216834445465
-70.41528615,8.83793441351039
-64.67366933,-31.34751663320004
-58.94096086,-57.36790510665528
-53.21714512,-94.43107069895487
-47.50220652,50.90150088999127
-41.79612954,224.9113207998112
-36.09889866,251.98150411466483
-30.41049843,211.22019665019
-24.73091343,101.51840304025687
-19.0601283,48.2027568749876
-13.39812769,31.461432750454023
-7.744896327,-68.93440698122856
-2.100418946,-32.05404135529848
3.535319659,16.2565170123845
9.162334658,-49.40802670720312
14.78064118,23.064487983959495
20.39025432,12.628883754445255
25.99118913,5.2267207368606705
31.58346061,191.9865089929454
37.16708375,156.7483399520597
42.74207347,50.757490634193985
48.30844468,23.598038739645418
53.86621222,-33.6388229097151
59.41539093,-19.833770947942412
64.95599558,-72.19127743260259
70.48804091,99.14084021121249
76.01154164,188.97872555259227
81.52651243,-147.22797240971784
87.03296792,-4.43364775041424
92.5309227,235.24160072563137
98.02039134,25.416187515183097
103.5013884,26.290846093585646
108.9739282,93.94853972407743
114.4380255,-11.554651574255335
119.8936944,149.51540362354856
125.3409495,400.59780716054286
130.779805,176.41196273363653
136.2102753,-102.42482651343678
141.6323747,9.582339926373265
147.0461174,87.2940286723738
152.4515176,0.44104826835135924
157.8485895,-44.75331234289083
163.2373472,-73.00802686750558
168.6178049,22.339018833082946
173.9899766,196.3140021207311
179.3538764,42.17782339878427
184.7095182,-109.95506071054314
190.0569161,91.19358485718557
195.396084,75.021636783565
200.7270358,-35.5833256610553
206.0497854,36.66168352891658
211.3643466,60.32302300683251
216.6707333,77.37041973148762
221.9689593,-41.3418661880868
227.2590382,-58.134833618411115
232.5409839,38.30490156747945
237.8148101,-35.82703335328585
243.0805303,-28.328710722264418
248.3381582,-29.166081522332377
253.5877075,4.401940777942762
258.8291917,64.17887829972688
264.0626244,-29.579849851392886
269.288019,39.050689416672256
274.5053891,104.09860003226683
279.7147481,-100.91007318685811
284.9161094,-145.05371216454563
290.1094865,173.60068290220693
295.2948927,1200.3541828820823
300.4723414,3699.529217625498
305.6418459,7151.017412654091
310.8034194,10267.403831317055
315.9570752,12242.100666461356
321.1028267,13006.721420315573
326.2406869,13342.568096971549
331.370669,13579.675354530527
336.4927863,13771.999106654439
341.6070517,13997.580926881583
346.7134786,14099.947970268131
351.8120798,14042.451005577514
356.9028684,13713.739009991503
361.9858576,13520.404829453322
367.0610602,13554.553955516574
372.1284892,13716.282780892845
377.1881577,14420.289444035416
382.2400784,15640.124126088042
387.2842644,17492.739801463915
392.3207284,18602.925126542035
397.3494833,18006.60997345031
402.370542,17351.30866057765
407.3839172,16395.276151999213
412.3896217,15003.523955036602
417.3876683,13872.152217537958
422.3780697,12447.930406300713
427.3608386,11557.606442886121
432.3359876,11298.020776740912
437.3035295,10868.81889504265
442.2634769,10173.493362343539
447.2158423,9238.884590430534
452.1606383,8435.690583686115
457.0978776,7874.025011711096
462.0275727,7920.363672481484
