Raman shift cm-1,4ATP_1fM_rep3_acc4_processed_intensity
-93.47115107,634.8452020617572
-87.69374369,42.168707705833675
-81.9253076,-73.21612200481701
-76.16582701,58.50136016948394
-70.41528615,136.6466546009113
-64.67366933,-5.659438165771007
-58.94096086,-38.66617895145203
-53.21714512,-9.648821262447292
-47.50220652,-3.523084963326472
-41.79612954,174.67524518077556
-36.09889866,227.50468365991236
-30.41049843,203.10242962741475
-24.73091343,142.7329394832633
-19.0601283,34.05968941084872
-13.39812769,25.57346583455199
-7.744896327,-46.07021228367187
-2.100418946,-12.40064880876021
3.535319659,34.980595432903016
9.162334658,-29.37721365626946
14.78064118,56.471211084110365
20.39025432,7.8181601524016315
25.99118913,15.325326607734226
31.58346061,257.1512529779671
37.16708375,202.90428303675503
42.74207347,44.27674388710783
48.30844468,41.93278918531267
53.86621222,8.339459752670834
59.41539093,-108.95666598494955
64.95599558,-91.35829627460237
70.48804091,156.98199188809602
76.01154164,112.91746808593598
81.52651243,-89.61423820223389
87.03296792,78.75825059317836
92.5309227,176.16939067958475
98.02039134,1.4171164725628387
103.5013884,-7.824084125105799
108.9739282,48.59661023915589
114.4380255,-34.252893336596685
119.8936944,169.65913603054116
125.3409495,355.47052820878025
130.779805,56.12779345025706
136.2102753,-103.59798729560885
141.6323747,-15.471342854040472
147.0461174,64.47682882182664
152.4515176,87.87731266308015
157.8485895,-24.390314929202418
163.2373472,-43.82870019996426
168.6178049,144.5353699494226
173.9899766,321.75430162048724
179.3538764,178.35331174564305
184.7095182,64.48038431512794
190.0569161,339.6422287847481
195.396084,535.8416086275588
200.7270358,517.8438736518386
206.0497854,420.0593436271939
211.3643466,470.32566489703004
216.6707333,660.305395199484
221.9689593,588.8814812656499
227.2590382,638.8131248344725
232.5409839,804.5097189242575
237.8148101,794.0052571537077
243.0805303,972.3966965389773
248.3381582,1082.61530820511
253.5877075,1082.5212534174693
258.8291917,1264.7515063839605
264.0626244,1371.3133010596798
269.288019,1544.0553151506188
274.5053891,1797.1842240970914
279.7147481,1701.3447192274427
284.9161094,1590.053513575847
290.1094865,1691.05357131637
295.2948927,1586.1552459189672
300.4723414,1199.7409267998719
305.6418459,530.2303032117476
310.8034194,-17.783670473087557
315.9570752,11.838762608787267
321.1028267,156.83209730953288
326.2406869,182.3547635329379
331.370669,128.6481748942875
336.4927863,-34.39642292721972
341.6070517,-59.02821726747861
346.7134786,81.47081582205203
351.8120798,32.88345196664592
356.9028684,-168.52405476113114
361.9858576,-3.2381625872577047
367.0610602,154.802528702107
372.1284892,78.86172060085372
377.1881577,177.43677364503674
382.2400784,220.5481603180603
387.2842644,422.06125750156076
392.3207284,593.5163614444897
397.3494833,443.48650167460977
402.370542,400.0599068226845
407.3839172,184.19463169895994
412.3896217,73.39274702634125
417.3876683,90.46477977823612
422.3780697,-94.62454159948322
427.3608386,42.22339350574134
432.3359876,124.10468851113957
437.3035295,180.96219448461744
442.2634769,256.31974582935845
447.2158423,-96.10052272549378
452.1606383,-52.04794016307508
457.0978776,83.24722232793242
462.0275727,-89.71818443527519
466.9497361,-1.635532612454405
471.8643802,45.120457370055384
476.7715176,82.01149237905014
481.6711608,54.25395182037404
486.5633221,-45.762863328796634
491.448014,17.859113593009532
496.3252488,-40.58227196992614
501.195039,29.208726723492862
506.0573969,176.6200201910587
510.9123349,-12.579882699798093
515.7598651,-142.51794222264155
520.6,14.711507959587642
525.4327518,196.2061393475409
530.2581327,92.76704543456371
535.076155,-87.14698123114125
539.8868309,69.7839134838476
544.6901726,57.62386505356007
549.4861922,59.273027981201615
554.2749019,319.8080755653549
