Ramanshift[cm-1],Intensity
-93.47115107,14315.6
-87.69374369,13056.4
-81.9253076,12801
-76.16582701,12880.2
-70.41528615,12996
-64.67366933,12670.6
-58.94096086,12733.8
-53.21714512,12944.8
-47.50220652,12999.4
-41.79612954,12988.8
-36.09889866,13525.8
-30.41049843,13536.4
-24.73091343,13278
-19.0601283,13238
-13.39812769,13047.6
-7.744896327,12767
-2.100418946,12586.4
3.535319659,13272
9.162334658,12549.2
14.78064118,12961.2
20.39025432,12670.2
25.99118913,12661
31.58346061,13202.6
37.16708375,12959.2
42.74207347,12569.4
48.30844468,12746.2
53.86621222,12520.6
59.41539093,12229.2
64.95599558,12094.2
70.48804091,12529.2
76.01154164,12610.4
81.52651243,12028.4
87.03296792,12585.8
92.5309227,12918.6
98.02039134,12282.2
103.5013884,12534.8
108.9739282,12361
114.4380255,12455.6
119.8936944,12513.4
125.3409495,13448.2
130.779805,12267.4
136.2102753,12054
141.6323747,12110.6
147.0461174,12718.2
152.4515176,12328.4
157.8485895,12219.6
163.2373472,12082.8
168.6178049,12569.6
173.9899766,12753
179.3538764,12244
184.7095182,12315.6
190.0569161,12578.4
195.396084,12664.6
200.7270358,12091.8
206.0497854,12192.4
211.3643466,11965.8
216.6707333,12344
221.9689593,11866.2
227.2590382,12134.4
232.5409839,12109.8
237.8148101,11985.6
243.0805303,12082.6
248.3381582,12065.6
253.5877075,11885.8
258.8291917,11994.6
264.0626244,12147
269.288019,12365.2
274.5053891,12540.2
279.7147481,12130.2
284.9161094,11945
290.1094865,12282.8
295.2948927,13263.8
300.4723414,15425.4
305.6418459,17481
310.8034194,19376.2
315.9570752,21086.8
321.1028267,21330.6
326.2406869,21554.6
331.370669,21841.2
336.4927863,21958.4
341.6070517,22062.4
346.7134786,22116.6
351.8120798,22629.8
356.9028684,22257
361.9858576,22192.6
367.0610602,22452.8
372.1284892,22175.6
377.1881577,22647.4
382.2400784,22741
387.2842644,23318.2
392.3207284,23942.4
397.3494833,23436.4
402.370542,23418.8
407.3839172,22726
412.3896217,22127.6
417.3876683,21507
422.3780697,21417.6
427.3608386,21357.2
432.3359876,21671.2
437.3035295,21738.8
442.2634769,21823.2
447.2158423,20997.2
452.1606383,21224.4
457.0978776,21461.8
462.0275727,20613.4
466.9497361,21099.2
471.8643802,20404.2
476.7715176,21061.6
481.6711608,20912
486.5633221,21429.8
491.448014,21241
496.3252488,21217.8
501.195039,21221.4
506.0573969,21380
510.9123349,20965.4
515.7598651,20325.8
520.6,20926.2
525.4327518,20557.4
530.2581327,20696.4
535.076155,20076.6
539.8868309,20329.4
544.6901726,20523.8
549.4861922,20230.6
554.2749019,21018.2
559.0563139,20039.2
563.8304402,19767.6
568.597293,20990
573.3568844,20456.6
578.1092263,20024.2
582.8543308,20421.4
587.5922101,20466.2
592.322876,20057.4
597.0463405,20224.2
601.7626157,20512
606.4717135,20112.2
611.1736458,19975.6
615.8684246,20069.8
620.5560617,20481.6
625.2365691,20203.2
629.9099585,20537.6
634.5762419,20763
639.2354312,19965.2
643.887538,20163.6
648.5325743,19949.4
653.1705518,19836
657.8014823,20119.2
662.4253775,19446.2
667.0422493,19897.8
671.6521092,19844
676.2549691,19990.6
680.8508407,19864.4
685.4397355,19767
690.0216654,19606.2
694.5966419,19387.4
699.1646767,19944.6
703.7257814,19718.8
708.2799676,19891.6
712.827247,19925.8
717.367631,19666.2
721.9011314,19760.6
726.4277595,18991.6
730.9475271,19602.4
735.4604456,19419.2
739.9665264,19858.2
744.4657813,19181.6
748.9582215,19352.2
753.4438587,18807
757.9227042,18553.4
762.3947696,19078
766.8600662,18596.8
771.3186056,20216.4
775.770399,18905.6
780.215458,19348.2
784.6537939,18492.2
789.0854181,18337.4
793.510342,18477
797.9285769,19087.6
802.3401342,18515.6
806.7450253,18683.2
811.1432614,18508.2
815.5348538,18312.2
819.9198139,17965.4
824.2981531,18260.8
828.6698824,18331.4
833.0350133,18106.8
837.393557,17904.6
841.7455248,18255.6
846.0909278,18010.2
850.4297774,18011
854.7620848,18035.4
859.0878611,18340
863.4071176,17632.6
867.7198655,18239.6
872.026116,18384.2
876.3258802,18710.8
880.6191693,18410.4
884.9059946,18459.8
889.186367,18893.4
893.4602979,17569.8
897.7277982,17587.8
901.9888793,18028.2
906.2435521,18404
910.4918277,17745.6
914.7337174,17793
918.9692321,17709
923.1983831,18434.4
927.4211813,17907
931.6376378,18683.2
935.8477637,18079.8
940.0515701,18308.4
944.249068,18355.2
948.4402684,17482
952.6251825,18358.4
956.8038212,17828.4
960.9761955,18549
965.1423166,17916.6
969.3021953,18003.2
973.4558427,18097.2
977.6032699,17770
981.7444877,17918.6
985.8795072,17862.2
990.0083394,18110.8
994.1309953,17706.4
998.2474857,18065.2
1002.357822,17290.8
1006.462014,17865
1010.560075,17655.6
1014.652013,17951.6
1018.737841,18276.8
1022.81757,17831.4
1026.891209,17740.2
1030.958771,17662.8
1035.020266,18085.4
1039.075705,17599
1043.1251,17398.4
1047.16846,17524.6
1051.205797,17575
1055.237121,17260.8
1059.262444,17366.4
1063.281777,17318.8
1067.295131,17864.2
1071.302515,19325.4
1075.303942,19094.8
1079.299422,20080.6
1083.288966,19185
1087.272585,18500
1091.250289,17967.2
1095.222091,17906.2
1099.187999,17408.4
1103.148026,17537.6
1107.102183,17308.4
1111.050479,17456.8
1114.992927,17400
1118.929536,17360.4
1122.860318,17724.8
1126.785283,17339.2
1130.704443,17357.6
1134.617808,18629.6
1138.52539,18573.4
1142.427198,18658
1146.323244,18398.6
1150.213538,17844.8
1154.098093,18015
1157.976917,17369.2
1161.850023,17203.6
1165.717421,17741.2
1169.579121,17560.6
1173.435135,17971
1177.285474,17157.6
1181.130148,17365.6
1184.969169,17676
1188.802547,17517.4
1192.630292,17089.4
1196.452416,16762
1200.26893,16839.4
1204.079844,16466
1207.88517,16069.4
1211.684917,16824.8
1215.479098,16271.8
1219.267722,17975.8
1223.050801,16342.6
1226.828346,16465.8
1230.600366,16677.4
1234.366874,16549.6
1238.12788,16405.4
1241.883395,16544.4
1245.633429,16756.8
1249.377994,16820
1253.1171,16005
1256.850759,16549.4
1260.578981,16435.4
1264.301776,16519.4
1268.019157,16425.4
1271.731133,16060
1275.437715,16055.4
1279.138915,16644.6
1282.834743,16849.6
1286.52521,16299.4
1290.210328,16173
1293.890106,16305
1297.564555,16773
1301.233688,16154.4
1304.897514,16578.8
1308.556044,16807.8
1312.209289,16627.4
1315.857261,16236
1319.499969,16381.8
