Wavelength,HS_AAB_P2_750_5_5_H_S1_I1,HS_AAB_P2_750_5_5_H_S1_I2,HS_AAB_P2_750_5_5_H_S1_I3,HS_AAB_P2_750_5_5_H_S1_I4,HS_AAB_P2_750_5_5_H_S1_I5
596.9927679,130.3082769,46.85598683,114.3960629,14.99411384,46.49138467
601.7090431,88.75342449,60.9436676,110.7165156,24.89399785,20.8441832
606.4181409,150.1965909,1.980973661,19.23966392,19.1478885,31.47791817
611.1200732,20.63143096,43.72466241,11.86241524,-2.229808351,12.03436668
615.814852,23.91436724,10.68483575,7.60607547,-35.14155125,-5.375269884
620.5024891,-7.454841421,-101.2080509,-48.09461211,-38.44666983,-40.51409871
625.1829965,116.1082079,-100.4767552,-8.362259927,16.02260081,17.28698458
629.8563859,4.227724883,32.86541262,127.3518954,81.64224089,-51.18239949
634.5226693,165.2144842,36.46184354,136.9442786,105.6122189,-10.2609458
639.1818586,-30.07387505,38.25126659,89.43925083,112.2579574,54.52116263
643.8339654,314.5293293,182.2594325,176.0313433,142.8219566,231.3869148
648.4790017,241.3314125,91.7492221,200.4349738,168.9682644,175.2540841
653.1169792,100.1282035,1.188977147,120.4585846,136.8277901,-69.24307875
657.7479097,160.5268521,76.31353976,135.9300161,53.08121358,113.8585355
662.3718049,6.682488911,72.66740075,143.736667,-12.98926469,15.68032189
666.9886767,222.7403895,46.38255558,31.79164466,-8.78119492,107.8886298
671.5985366,-36.0536837,-23.6182251,-35.17992105,34.1898311,13.78771003
676.2013965,86.55718576,-8.295766228,49.30979306,51.30585792,32.67450302
680.7972681,105.7765805,15.40993179,97.51675487,35.73971981,36.74960496
685.386163,61.62211663,-21.38928391,26.04707573,17.52561515,21.1671375
689.9680928,-40.40452437,72.64588411,-0.937904741,3.541002234,-41.98318228
694.5430693,-9.00758335,89.53251016,-27.60162258,-7.356177032,-58.49721891
699.1111041,-41.56996369,-20.14498751,-69.30535652,-4.36816023,-21.59983965
703.6722088,22.68502136,6.621880146,16.73489731,9.677804878,56.14346957
708.226395,114.9156949,176.5024959,125.8402394,24.05886199,-3.830405938
712.7736744,-0.14007903,155.4840494,144.4182822,46.94882558,118.5938377
717.3140584,93.01498617,28.03542848,107.6033343,72.47975573,141.0699971
721.8475588,56.33643945,73.09045172,35.00955463,59.42182198,-90.21803778
726.3741869,-61.9955224,16.90724497,-25.21922083,2.470116951,23.83188861
730.8939545,53.95363822,-36.00951906,-25.10660755,-23.51334562,45.65777805
735.406873,16.92101752,98.22692318,42.37629324,42.10037887,-7.709453275
739.9129539,120.0590259,134.8963207,114.2118611,137.5029471,57.84560804
744.4122087,63.22406616,146.3300976,129.561958,142.4934141,54.0942009
748.9046489,18.45006065,133.5377892,50.81858103,49.8563213,51.9071084
753.3902861,-19.12476422,0.203770173,-58.84142109,-18.10729344,-27.89069176
757.8691316,-97.47304421,18.500495,7.908134067,9.897395817,-134.4635351
762.341197,85.94442105,19.20532383,87.42043381,65.59589919,156.2803108
766.8064936,-52.24100538,-40.81924907,1.629838688,85.66877253,-22.32156168
771.265033,172.360947,125.659517,41.67363849,108.7671756,179.4375084
775.7168264,56.01052971,199.6803587,141.9987295,156.6220931,115.6647355
780.1618854,0.788494457,100.8598755,70.81140803,162.4348909,70.16640997
784.6002213,30.59513588,13.78687985,-8.675966901,87.25931965,30.874945
789.0318455,-94.13305824,-47.70117252,-46.36045847,4.487969939,-100.2514596
793.4567694,-1.640207053,-25.87410754,-62.80787976,11.0793931,71.22488022
797.8750043,-10.34001962,2.404436892,3.855545757,102.731859,-97.39615276
802.2865616,27.39194456,10.77861843,51.87800482,187.3425056,86.54587097
806.6914527,49.86217304,35.98645028,17.79889567,205.2592553,67.54506637
811.0896888,63.44386605,41.74307635,-9.386994326,180.7423552,28.63273306
815.4812812,-84.81006103,-34.57049425,-16.57047458,159.4468881,-66.70664087
819.8662414,21.7607471,-6.932964786,-22.83011306,158.3112048,-25.50747557
824.2445805,108.3959583,79.48093229,25.10190152,177.9400123,63.71247745
828.6163098,110.6164392,18.18291896,110.0814702,210.6643069,28.43787549
832.9814407,258.3289028,32.85240809,106.9493988,236.9584047,109.0926075
837.3399844,52.22898623,44.45727384,41.76161294,236.086272,74.10542231
841.6919522,-16.93069332,30.28399897,49.47802741,198.5591602,146.7871712
846.0373552,48.74142414,-14.26597407,40.007999,136.9186858,110.023233
850.3762048,-11.02826528,-93.66179064,-6.762276012,74.34828438,-40.26957488
854.7085122,-62.06155634,19.57000624,14.1618806,15.84553683,-41.96691958
859.0342885,-10.24953694,-33.50805274,-47.91299458,-26.48180166,-7.193288023
863.353545,-76.83099046,-86.55373079,-133.4345863,-8.127769425,-103.2687226
867.6662929,49.43427859,38.56465008,10.31471586,73.60980298,2.514610252
871.9725434,189.3226886,41.48618578,182.2544523,149.6059403,98.87710286
876.2723076,160.7547843,149.6644045,168.8139685,197.9730641,126.1089508
880.5655967,287.6375977,181.2954779,159.3372922,282.2711035,71.65350173
884.852422,270.8838801,221.3494846,296.9661822,402.2403138,245.4832944
889.1327944,313.43873,340.6209205,422.5118962,440.0330021,391.2855997
893.4067253,232.5424313,160.8392778,299.8121146,337.9730627,107.5450811
897.6742257,27.85092968,9.441129417,46.61498662,200.8643397,54.56335132
901.9353067,167.6514612,-2.872453322,32.11698863,131.4259814,0.845891027
906.1899795,167.5840085,70.25241059,144.4485482,93.93480181,62.10607239
