Wavelength,HS_AAB_P3_750_5_5_H_S1_I1,HS_AAB_P3_750_5_5_H_S1_I2,HS_AAB_P3_750_5_5_H_S1_I3,HS_AAB_P3_750_5_5_H_S1_I4,HS_AAB_P3_750_5_5_H_S1_I5
1215.479098,15.99201007,64.57640936,37.28180722,48.12050409,84.12909708
1219.267722,53.68482695,47.81745299,55.82018065,61.86996772,107.7925761
1223.050801,41.22035032,-16.43476546,17.30156758,3.233359453,13.81370667
1226.828346,3.210534907,-25.92154139,-16.04449315,-13.75087433,7.879525539
1230.600366,-9.411820244,20.70594299,-5.131686044,-2.513074388,-26.26386972
1234.366874,-0.683271052,36.51987159,11.0915343,13.04901852,22.94939231
1238.12788,2.676668647,1.70244001,18.10784451,-6.954159008,98.34177847
1241.883395,6.137906918,-3.373136603,42.30508715,-13.44534239,52.90737888
1245.633429,20.64246182,56.12092772,65.40883088,57.94660852,107.3329478
1249.377994,29.86492073,94.28080488,56.64373235,18.69832713,74.66100893
1253.1171,19.59499705,51.79402459,46.80205889,-65.84605749,-6.25449808
1256.850759,4.256796663,-7.411602722,61.86618685,27.79463853,57.32338494
1260.578981,-0.358388959,-9.313728512,69.0452573,91.04409839,9.758353869
1264.301776,-4.00307277,26.86259475,42.91834531,46.65490471,32.0361747
1268.019157,-18.96686124,29.73662488,0.19099098,28.36058914,94.99127996
1271.731133,-24.47526188,-4.26637489,-16.99148638,-18.45724121,-26.57642129
1275.437715,12.08337399,2.197530658,22.3642818,-37.25140064,-5.042074551
1279.138915,74.50107226,54.35567456,70.05820331,27.23304532,139.8203353
1282.834743,98.55553237,57.36503076,45.93604309,72.23955825,101.4580558
1286.52521,55.31817881,-8.900302253,-20.56219978,25.55393988,-37.61249078
1290.210328,-1.952051015,-45.23937559,-31.11084446,-77.11038581,-31.79224379
1293.890106,-4.184653378,6.87571055,18.46252525,-44.35537429,32.86067921
1297.564555,48.46527716,81.47271889,55.75261733,91.4062045,34.41450255
1301.233688,99.95970521,102.0448844,66.14941632,89.52614601,69.82049128
1304.897514,111.9173812,86.51102215,86.05515559,27.92064218,92.79160107
1308.556044,93.96633119,80.77559297,114.1275647,47.76837524,65.05605581
1312.209289,74.35265242,79.18242773,122.7736031,83.33729635,15.37891937
1315.857261,60.40372358,60.14093498,102.4762372,94.55447623,54.59014382
1319.499969,36.07853258,23.33154673,56.20957759,93.83135838,75.65268618
1323.137425,2.055971421,-15.40020358,8.69335851,42.95728352,-33.54079382
1326.769641,-6.248644699,-20.24156693,-2.525623856,-37.46275845,-0.969790749
1330.396626,31.22623786,19.18145672,9.299016547,13.77141258,35.47926392
1334.018391,81.23410332,39.85934386,0.065760519,121.4689246,6.643559689
1337.634948,103.3604601,7.131051309,-15.28165374,31.98522046,54.73952967
1341.246307,98.23567934,-11.63873492,4.922197109,-63.81270452,-14.86046912
1344.85248,84.19451196,19.98157254,39.18955921,19.31461293,-34.44626819
1348.453477,65.69521907,44.87226898,41.42462139,-6.173083182,84.26760573
1352.049309,41.08251787,28.21552346,16.58297417,-91.99438135,58.59729337
1355.639987,15.0464189,-5.629053101,-3.980443462,29.77152264,-12.91945824
1359.225522,-0.750123371,-23.27085575,-4.830063652,94.62011221,-8.869942902
1362.805925,7.155815612,2.804959427,16.71490601,-0.613781269,-8.68460185
1366.381207,40.69013724,61.87998019,48.18146855,11.71057026,12.30742441
1369.951379,88.0926539,113.9419488,70.51983451,47.31283601,34.13628798
1373.516452,143.9248959,170.6971482,93.37376895,40.11170768,32.51813918
1377.076436,210.2763849,265.2558669,145.2077122,137.9986528,63.01700341
1380.631343,270.1638633,371.4024961,225.1555351,226.8057548,107.5756564
1384.181184,286.5161352,450.6847567,295.5648905,239.0803357,114.1861998
1387.725969,244.4380577,480.1400194,316.2506445,269.5984275,180.0867613
1391.26571,181.4883526,420.8097781,283.0681185,208.6069302,232.2039836
1394.800417,147.1294189,281.3940322,230.9763671,85.20218012,84.65511254
1398.330102,131.8427067,145.5099694,177.2910042,112.1357651,9.62623514
1401.854776,83.89244551,61.70926494,97.74230982,151.6974419,27.4450308
1405.374448,3.802454493,3.476066571,0.13208632,25.47474092,-52.13674647
1408.889132,-38.12032488,-34.70803421,-43.37284208,-90.24293941,-48.59759489
1412.398837,8.751586661,-0.72710528,6.438106655,-12.5438336,26.99818725
1415.903574,120.6725532,116.6902795,99.07594846,170.3720461,158.3484046
1419.403355,240.1687921,262.3003228,189.7796097,256.7761009,219.9009101
1422.89819,327.2999527,408.1109895,289.5824946,300.7669228,212.1874655
1426.388091,364.4791973,519.7860304,374.9038084,390.6931717,398.8284714
1429.873069,354.4557838,517.209614,392.6592111,345.7209821,371.36906
1433.353134,319.1858107,418.9519647,354.4027331,240.3885198,237.1370922
1436.828298,268.2596697,328.4347402,293.167092,256.7081555,357.6011044
1440.298571,187.6303588,246.1494874,204.6619845,222.1999074,231.5912608
1443.763965,87.06880585,128.0164976,100.7892352,105.8541169,71.62216619
1447.224491,15.88529267,29.15790992,23.13290273,23.8708452,103.3028277
1450.68016,5.693363612,7.980228662,-3.190994547,-8.270685678,4.901493936
1454.130983,34.96042559,20.453004,12.89215765,43.58682627,3.376446386
1457.576971,64.42336991,20.29054328,46.36067498,67.59180564,58.57394267
1461.018135,76.71198493,42.02101662,82.01027387,46.74326714,32.06212473
1464.454486,68.98028544,91.35072715,99.64823257,100.3591544,105.2363404
1467.886036,38.80576386,84.15445998,74.67175362,72.32694853,82.47772324
1471.312794,-0.245314709,-2.987579954,32.26259134,-62.86258549,-45.30441329
1474.734774,-15.65279683,-67.47867026,14.8857265,-73.3887617,-37.05643827
1478.151985,5.957711857,-44.67540166,5.752360698,13.96283228,12.82267204
1481.564439,33.09631769,7.146264962,-19.60879769,33.36144398,69.40273943
1484.972146,27.81897267,24.17293615,-30.33513924,-2.066819866,37.78838675
1488.375119,1.737017982,17.60346232,-4.165501326,2.289150459,0.431534954
1491.773368,1.365996869,17.16966735,19.20314506,13.97439564,96.5961591
1495.166904,42.76073233,20.47802814,5.039782226,1.462977387,37.10952585
1498.555739,88.63221718,15.6904331,-14.84105946,23.21162738,38.12742728
1501.939883,94.7981817,2.610223918,-3.758130535,0.330553832,99.9801376
1505.319349,69.24046854,-17.63186723,14.07639255,-49.28499939,-52.43518382
1508.694146,61.32088147,-29.94521632,11.24888951,8.467464285,-19.5603078
1512.064286,86.72150952,3.141869245,15.00899662,39.1284229,124.6302773
1515.429781,105.6958052,74.06158526,44.58682451,8.977972046,99.85618606
1518.790642,85.58642628,101.0561752,54.74311721,45.6184144,76.40315881
1522.146879,39.77703568,45.89098836,9.139607456,15.71193228,38.27593424
1525.498505,-0.247551056,-19.43129469,-42.97179756,-89.270613,-53.23923886
1528.845529,-12.69224104,-33.09964105,-38.96924676,-53.95415036,-16.68507844
1532.187965,17.28392514,-15.34502844,-0.363623068,42.09356236,107.4923167
1535.525822,90.63907253,17.19218914,24.3215982,80.11423253,126.0265206
1538.859112,173.6943993,59.02365111,42.65474878,149.0392704,93.31327944
1542.187846,217.9065771,60.02387389,62.73862524,166.0173995,94.27721634
1545.512036,210.9562217,16.66733355,52.25933229,69.42125566,75.64738612
1548.831693,180.4022882,18.24689375,14.58932433,19.90966905,19.37818585
1552.146829,146.8300312,77.0652202,-1.823812961,20.37993897,10.25290448
1555.457453,112.4491677,83.29219788,5.722169004,-18.03365729,12.20510802
1558.763579,96.62558719,25.29447286,4.755332719,-46.73873867,-21.20067734
1562.065216,126.8740488,21.20087419,4.035663262,-31.7828659,-27.11446586
1565.362377,182.5944538,76.26270714,20.10790445,-9.17280648,36.82442407
1568.655073,213.5027065,94.88357976,41.64407319,9.032107545,123.4030924
1571.943315,222.4187195,103.1655631,80.84674662,34.25640792,105.078627
1575.227114,251.5002321,173.3869066,151.3004794,59.83019234,112.280611
1578.506482,289.8048137,244.250603,200.021575,66.89427645,181.753191
1581.781431,283.166279,234.3822404,171.4724315,45.18544298,113.1410823
1585.051971,233.7196529,192.9395804,108.0933267,20.17087772,28.94799216
1588.318114,206.6321509,203.3826138,101.8377151,31.89554686,101.2106598
1591.579872,229.040391,246.4291363,158.6873377,84.21013054,185.1582202
1594.837255,253.5397388,248.9123611,191.622907,122.0011229,189.2254682
1598.090275,239.0271306,213.8156302,169.2337192,68.20823754,184.8111899
1601.338945,199.2594435,203.5335823,151.9773153,7.180790516,147.4975724
1604.583274,151.1684678,198.3703297,140.584529,36.79393815,138.9884337
1607.823275,86.08805267,115.1449178,71.70182623,4.870544388,80.43246597
1611.058959,12.71973627,-12.13617055,-18.09342078,-94.05022992,-49.82886881
1614.290338,-31.70434428,-54.96540017,-37.52688394,-75.79893074,-4.733296019
1617.517422,-25.02191401,14.26566636,5.814282652,10.71487189,0.235138044
1620.740224,19.19060906,118.3527456,61.24202684,91.54184019,21.00435321
1623.958755,70.2992366,191.7037207,113.6953254,164.6324285,223.064664
1627.173027,107.3729222,212.828962,146.1519029,158.9545891,194.5802246
1630.38305,126.4596744,207.8899773,153.8940156,123.4116225,136.2077495
1633.588838,124.2034899,211.1182269,160.9156419,142.7661247,216.1931518
1636.7904,98.8649598,203.4034197,161.1428101,149.0245824,167.0238675
1639.987749,68.54746851,168.201818,133.2648205,81.71590756,135.1640278
1643.180896,55.93825577,148.2962121,105.3399454,13.59870814,129.9553419
1646.369853,56.34127376,157.2973173,104.5612792,46.13946163,154.1943318
1649.554632,46.22457684,129.0508109,93.32522323,119.8361352,210.3751071
1652.735244,20.20378668,42.89358371,46.57982914,70.35570235,113.7178167
1655.9117,-1.586992773,-8.769069632,10.65990206,-34.39481859,7.641854351
1659.084013,-5.115295927,28.53363854,12.76639281,14.4080554,77.70785705
1662.252193,1.735171551,83.45325376,14.72819276,69.67738633,209.2499843
1665.416254,9.452474075,92.10656274,-1.720489419,-9.470174035,180.9382908
1668.576205,16.80233216,67.1452513,-3.853554264,36.42460731,118.1659104
1671.732059,19.24100528,27.70700278,23.45334153,127.0249245,163.1539282
1674.883828,13.18760655,-0.372747689,54.63947161,31.35356296,123.7872221
1678.031523,3.542757042,6.467524292,59.25267563,14.83902398,109.4287539
1681.175157,-9.908983431,5.350325226,21.76420883,76.69211482,137.4820591
1684.314739,-29.32075079,-23.84754551,-28.7552708,-29.95758803,-8.834048701
1687.450284,-37.76703438,-10.61156338,-29.26618533,-60.78922255,-36.66092578
1690.581801,-18.85981301,38.86089629,17.19799004,74.15513765,72.79589302
1693.709304,9.840977014,24.28781491,46.61101986,46.73417434,26.95251322
1696.832803,19.08563613,-29.78259024,52.24838759,-75.03915867,59.00996973
1699.952311,9.681842743,-8.919545405,66.57124587,-9.438565466,103.9914065
1703.067839,7.391778541,60.38027171,78.54707513,89.28687746,12.04156687
1706.179399,28.20992008,64.12536719,71.86055215,38.20973051,38.14043773
1709.287003,62.13732451,25.94466561,73.59039899,2.885824753,118.1834516
1712.390663,84.03680764,52.72869206,108.0051335,29.27743365,100.3067954
1715.49039,74.09905828,112.1315473,137.4421124,1.940442541,23.63306789
1718.586197,34.58145715,86.75784694,96.39118531,-0.616265782,6.283399274
1721.678095,-7.644353947,-1.368063556,-0.251118756,34.20922795,-22.3610014
1724.766096,-21.1024073,-25.96094561,-47.13323514,-4.738240956,-89.98725671
1727.850213,-2.983489207,26.27667412,-0.352323397,-29.24129633,9.740063279
1730.930456,15.09391582,45.20645605,48.70684058,20.3247691,68.78715752
1734.006838,8.90484266,-6.939066426,24.81161653,4.743412706,-21.82219367
1737.079372,-7.802527603,-34.58572491,-14.63136166,-53.76893821,-26.82791048
1740.148067,-12.01877308,19.25689212,3.568396621,12.14240655,39.57832071
1743.212938,-4.476332502,89.43345994,51.62271674,117.1687134,36.69817578
1746.273996,4.548221394,116.5959601,69.08059227,124.5125156,34.07976708
1749.331252,12.07035745,97.86570631,46.31780831,92.15402469,114.4915204
1752.384718,12.98738,43.0510529,11.9945741,21.61063153,75.13835095
1755.434408,5.376300133,11.04846207,4.760217145,-13.88349831,-4.375993568
1758.480332,0.668769986,53.26441958,25.73563278,104.6763288,58.84952908
1761.522503,2.010145407,96.64260817,24.22108289,178.6822928,92.44194024
1764.560933,-2.598007967,58.5733715,-7.253983615,62.77768829,37.19354304
1767.595634,-10.46875384,-6.136069735,-8.590118059,-39.13885314,-28.71929833
1770.626618,-4.543740057,-2.919100146,36.23523487,-9.025858036,-21.46274836
1773.653896,11.84273146,55.36880746,71.9790553,30.26906636,99.21958832
1776.677482,16.11945478,71.65046956,55.80008133,24.18202159,167.931114
1779.697388,2.722681459,18.68220668,2.380910906,15.93486095,58.98115088
1782.713625,-11.78483757,-6.253413475,-35.2350587,3.708119191,-33.52168214
1785.726205,-18.51629504,39.43630469,-27.34385503,-2.49707642,3.453239313
1788.735141,-19.85901703,51.59245975,-1.830637551,-18.95758403,12.48465685
1791.740445,-9.097679178,-6.355420348,21.89254043,-19.00644465,-26.35652416
1794.742129,16.04543171,-17.18936205,59.64230458,89.97253389,38.38706004
1797.740206,31.46562079,47.42307379,82.88285735,142.0758646,125.3593169
