Wavelength,HS_V2S1_AAB_C4_S5_I2,HS_V2S1_AAB_C4_S5_I3
1164.587869,100.7573056,255.6892337
1165.575569,103.0333511,258.9241224
1166.563096,103.4063097,261.5959892
1167.55045,102.1325206,263.9469588
1168.537632,99.55435651,265.4942773
1169.52464,96.16549273,265.5394526
1170.511476,92.64619913,263.7551103
1171.498139,89.81511545,260.3432292
1172.48463,88.50849933,255.7504407
1173.470948,89.44691057,250.4236447
1174.457093,93.14055892,244.9702487
1175.443066,99.83406991,240.4713236
1176.428867,109.4669094,238.396796
1177.414495,121.6467389,239.9641213
1178.399951,135.658607,245.3420287
1179.385234,150.5351309,253.3066753
1180.370345,165.1937555,261.7300424
1181.355283,178.6084749,268.664609
1182.34005,189.9499788,273.2221218
1183.324644,198.6429423,275.6008173
1184.309066,204.3433604,276.3691712
1185.293316,206.8804472,275.6729164
1186.277394,206.2081792,272.9773508
1187.2613,202.3826678,267.4727326
1188.245034,195.5538376,258.7536833
1189.228596,185.9538123,247.1860299
1190.211986,173.8790763,233.6814735
1191.195204,159.6807157,219.1399854
1192.17825,143.7721425,204.0051889
1193.161125,126.6492658,188.1375488
1194.143827,108.9050092,170.9919799
1195.126358,91.23575211,152.0369287
1196.108718,74.44118686,131.2810669
1197.090905,59.40831584,109.6436927
1198.072921,47.05837928,88.88332702
1199.054766,38.24572961,71.03340523
1200.036439,33.62981667,57.65964147
1201.01794,33.56501506,49.3929981
1201.99927,38.04708244,45.97762636
1202.980429,46.72968293,46.76134936
1203.961416,58.9928101,51.31928046
1204.942232,74.01821043,59.75180087
1205.922877,90.83275495,72.33166805
1206.90335,108.3283871,88.69122453
1207.883652,125.3107696,107.2403583
1208.863783,140.616342,125.4462147
1209.843743,153.2763643,140.922331
1210.823532,162.6521461,152.5328177
1211.80315,168.4704446,160.6390944
1212.782596,170.7575684,166.3511658
1213.761872,169.7439979,170.4790916
1214.740977,165.8129748,172.9696941
1215.719911,159.503127,173.0348802
1216.698674,151.5269615,169.6953812
1217.677266,142.7652164,162.4147104
1218.655688,134.231626,151.6118015
1219.633938,127.0090504,138.8598339
1220.612018,122.1492006,126.5732427
1221.589928,120.532545,117.1877832
1222.567667,122.7179812,112.2277476
1223.545235,128.8352094,111.8234439
1224.522632,138.5548426,114.9424213
1225.499859,151.1356708,120.1165785
1226.476916,165.5278655,126.1906153
1227.453802,180.5066606,132.6680791
1228.430518,194.8162434,139.5078145
1229.407064,207.3143826,146.5977292
1230.383439,217.1114955,153.3442551
1231.359644,223.6864842,158.7080705
1232.335678,226.9483831,161.6959
1233.311543,227.2117931,161.9764715
1234.287237,225.0734345,160.158058
1235.262761,221.2190079,157.5200088
1236.238115,216.2304075,155.4181643
1237.2133,210.4637873,154.7319631
1238.188314,204.0270435,155.5495233
1239.163158,196.8419659,157.1481093
1240.137832,188.7583575,158.3015364
1241.112336,179.6854403,157.8417453
1242.086671,169.7057791,155.2326567
1243.060836,159.1375352,150.849184
1244.034831,148.5193426,145.7607267
1245.008656,138.5175361,141.0919751
1245.982311,129.7900969,137.3647257
1246.955797,122.8604763,134.3072001
1247.929113,118.0446894,131.2761513
1248.90226,115.4436465,127.9518058
1249.875237,114.977018,124.7465078
1250.848045,116.4242265,122.5950545
1251.820683,119.4640027,122.3387255
1252.793152,123.7267142,124.2492727
1253.765451,128.8552098,127.9861638
1254.737582,134.5415294,132.8463536
1255.709542,140.5177501,138.071684
1256.681334,146.5143552,143.0944804
1257.652956,152.2143602,147.6419676
1258.624409,157.2231124,151.6550441
1259.595693,161.0634026,155.0733774
1260.566808,163.198728,157.5701413
1261.537754,163.0855667,158.3454682
1262.508531,160.2568782,156.215896
1263.479139,154.4261652,150.160793
1264.449577,145.5761656,140.0442152
1265.419847,133.991908,126.9573039
1266.389948,120.223267,112.9024038
1267.359881,104.9903359,100.0022454
1268.329644,89.06520818,89.65526378
1269.299239,73.1704128,82.06192692
1270.268665,57.92515562,76.37369
1271.237922,43.84631956,71.35080858
1272.207011,31.3749578,66.07020346
1273.175931,20.88592264,60.27486766
1274.144682,12.66720278,54.36005833
1275.113265,6.889886321,49.22658706
1276.08168,3.584205295,46.05629606
1277.049926,2.611566137,45.88834183
1278.018003,3.627929653,49.0580704
1278.985912,6.069737717,54.8378289
1279.953653,9.207959085,61.58321518
1280.921226,12.28066636,67.35625226
1281.88863,14.66218138,70.66758724
1282.855866,16.00445451,70.90189959
1283.822934,16.30072049,68.24665333
1284.789834,15.86416896,63.37811763
1285.756566,15.24863138,57.32172563
1286.723129,15.13233249,51.52375551
1287.689525,16.16936281,47.76578182
1288.655752,18.83324557,47.73120232
1289.621812,23.30184553,52.44847874
1290.587704,29.41850308,61.90042295
1291.553428,36.73670245,74.94282601
1292.518984,44.63663398,89.60130181
1293.484372,52.48335246,103.686944
1294.449592,59.77943682,115.4809154
1295.414645,66.26568647,124.266468
1296.37953,71.94217765,130.6468526
1297.344247,76.99917703,136.5062519
1298.308797,81.67117464,144.3725599
1299.27318,86.06611401,156.2937534
1300.237394,90.04745656,172.8250522
1301.201441,93.22677516,192.7094627
1302.165321,95.07121552,213.3579317
1303.129034,95.08214501,231.8112619
1304.092578,92.97889045,245.7471294
1305.055956,88.82120634,254.1305004
1306.019166,83.02335505,257.2323072
1306.982209,76.25232394,256.1046248
1307.945085,69.25593544,251.9841068
1308.907794,62.69048503,245.9880615
1309.870335,56.99466478,239.0123108
1310.83271,52.32484075,231.6362444
1311.794917,48.55722017,224.0893252
1312.756957,45.34932274,216.3438204
1313.718831,42.23852406,208.2159483
1314.680537,38.75824536,199.4176405
1315.642076,34.5626943,189.6563992
1316.603449,29.5357915,178.8019472
1317.564654,23.84804504,167.0064255
1318.525693,17.93781047,154.7011873
1319.486565,12.41459889,142.4485599
1320.447271,7.909085995,130.6804918
1321.407809,4.926097372,119.5409103
1322.368181,3.756620284,109.0618399
1323.328387,4.457921494,99.48088206
1324.288426,6.868927517,91.22591156
1325.248298,10.63928176,84.49345983
1326.208004,15.28650497,78.89770269
1327.167543,20.29613634,73.61367804
1328.126916,25.24122729,67.91447189
1329.086122,29.87123309,61.66402764
1330.045162,34.13618303,55.4588558
1331.004036,38.14788735,50.38766121
1331.962744,42.10436765,47.51009069
1332.921285,46.21141865,47.3137996
1333.87966,50.6299959,49.54194649
1334.837869,55.45955251,53.5292486
1335.795912,60.74523121,58.75471285
1336.753788,66.48772373,65.20467918
1337.711499,72.63380879,73.29593576
1338.669043,79.039946,83.33574409
1339.626422,85.42447335,94.81281087
1340.583635,91.34938357,106.0707157
1341.540682,96.27055514,114.756458
1342.497562,99.65365887,118.8596459
1343.454278,101.1029871,117.6951557
1344.410827,100.4369631,112.2369403
1345.36721,97.67980247,104.601863
1346.323428,92.99139318,96.93010279
1347.279481,86.59845167,90.31312756
1348.235367,78.78474523,84.47977173
1349.191088,69.94423567,78.40174882
1350.146643,60.64517855,71.27963904
1351.102033,51.64394764,63.21993967
1352.057258,43.82073004,55.2815388
1353.012316,38.04849573,48.95415408
1353.96721,35.03463299,45.36650261
1354.921938,35.19510225,44.69529773
1355.876501,38.61744341,46.18189195
1356.830898,45.12010042,48.7077258
1357.785131,54.35704198,51.4672504
1358.739198,65.90562029,54.3396892
1359.693099,79.30593058,57.8178403
1360.646836,94.05554929,62.51335852
1361.600408,109.5938097,68.50437388
1362.553814,125.3192275,75.03704301
1363.507055,140.6548405,80.90511049
1364.460132,155.1331524,85.25835639
1365.413043,168.4564535,88.22027991
1366.36579,180.5099004,90.87578058
1367.318371,191.342109,94.68264797
1368.270788,201.1521331,100.7334717
1369.22304,210.312001,109.3300534
1370.175127,219.4231102,120.1023924
1371.12705,229.3661194,132.5854445
1372.078808,241.2862771,146.8903938
1373.030401,256.4796382,164.0713451
1373.981829,276.1955609,186.0605133
1374.933093,301.4059761,215.2582425
1375.884192,332.592549,253.8151371
1376.835127,369.5929615,302.7379348
1377.785897,411.5466275,361.2750677
1378.736503,456.9627961,426.9880657
1379.686945,503.8859791,496.3926527
1380.637222,550.1000008,565.7225915
1381.587335,593.3263244,631.4799945
1382.537283,631.4024361,690.6668186
1383.487067,662.435368,740.7824816
1384.436687,684.9190574,779.7807068
1385.386143,697.8019669,806.1317886
1386.335435,700.5043069,819.0278298
1387.284562,692.9020307,818.6463209
1388.233526,675.2931987,806.2003845
1389.182325,648.3484766,783.4992377
1390.130961,613.0530374,752.1638953
1391.079432,570.6642274,713.0856366
1392.02774,522.6989848,666.5901837
1392.975883,470.9251384,613.1885938
1393.923863,417.3043945,554.3439509
1394.871679,363.8546456,492.7103959
1395.819332,312.4519882,431.7359999
1396.76682,264.6342848,374.9455736
1397.714145,221.4631541,325.2273165
1398.661306,183.4636145,284.2275456
1399.608304,150.6357122,251.9811579
1400.555137,122.5405811,227.0154585
1401.501808,98.46019604,206.925891
1402.448315,77.6082311,189.0963031
1403.394658,59.35493524,171.2901635
1404.340838,43.42847965,152.078113
1405.286855,30.05132486,131.1367078
1406.232708,19.96855348,109.3849985
1407.178397,14.34853901,88.8752645
1408.123924,14.58000299,72.41443112
1409.069287,22.02090451,63.02312475
1410.014487,37.75480263,63.35819004
1410.959524,62.39597793,75.13899675
1411.904398,95.9786794,98.66890416
1412.849108,137.9570294,132.7050808
1413.793656,187.3085735,174.8696153
1414.73804,242.6940796,222.4806379
1415.682262,302.61205,273.4470291
1416.62632,365.5000489,326.8552042
1417.570216,429.7615926,382.9811507
1418.513949,493.7311931,442.6652721
1419.457519,555.6237125,506.2969659
1420.400926,613.5268404,572.9263545
1421.34417,665.4717241,640.0081596
1422.287251,709.5711749,703.8901868
1423.23017,744.1857504,760.6687792
1424.172926,768.0742193,806.9000061
1425.11552,780.5037114,839.9595665
1426.057951,781.3112436,858.1897053
1427.000219,770.9124505,861.0303404
1427.942325,750.2525366,849.1647384
1428.884268,720.7001093,824.5202865
1429.826049,683.8995584,789.9347823
1430.767667,641.6137733,748.511097
1431.709123,595.591121,702.9510751
1432.650417,547.4729683,655.1770897
1433.591549,498.7331179,606.2887193
1434.532518,450.6293858,556.6797651
1435.473325,404.1625806,506.2250442
1436.413969,360.0637614,454.6725996
1437.354452,318.8282564,402.3112962
1438.294772,280.7743577,350.554399
1439.234931,246.0755565,301.8423936
1440.174927,214.7451675,258.7044779
1441.114761,186.6137969,222.5525198
1442.054434,161.3586626,193.0377601
1442.993944,138.6125928,168.3975934
1443.933292,118.1001299,146.5416877
1444.872479,99.72038732,126.1212199
1445.811504,83.53313922,106.8964149
1446.750367,69.67534475,89.34880889
1447.689068,58.26918816,74.03872498
1448.627607,49.36595357,61.23537721
1449.565985,42.93915884,51.01641134
1450.504201,38.91134357,43.61835672
1451.442256,37.17691487,39.57056098
1452.380149,37.59543053,39.38348252
1453.31788,39.96966112,43.10811467
1454.25545,44.03550009,50.21270027
1455.192859,49.46645359,59.8028175
1456.130106,55.88448373,70.92678209
1457.067191,62.88439359,82.82803471
1458.004115,70.08468279,95.13839558
1458.940878,77.19701013,107.9842051
1459.87748,84.07687796,121.911524
1460.81392,90.71367299,137.5203683
1461.7502,97.15860936,154.899565
1462.686317,103.4416628,173.2968762
1463.622274,109.5335447,191.4266202
1464.55807,115.3557362,208.2250698
1465.493705,120.7961455,223.3706934
1466.429178,125.6842441,237.1335503
1467.364491,129.7461555,249.799429
1468.299643,132.5953885,261.223768
1469.234633,133.793191,270.7673661
1470.169463,132.9598521,277.4859915
1471.104132,129.8901689,280.4430818
1472.03864,124.6342215,279.122093
1472.972988,117.5125541,273.7797644
1473.907174,109.0481161,265.449155
1474.8412,99.83848124,255.5271701
1475.775066,90.42977381,245.250382
1476.70877,81.24419066,235.3878454
1477.642314,72.57307609,226.2073965
1478.575698,64.62155727,217.6429205
1479.508921,57.57951122,209.5981622
1480.441983,51.67920195,202.2090947
1481.374885,47.19678698,195.8318359
1482.307627,44.38649923,190.7737253
1483.240208,43.38457783,187.0705977
1484.172629,44.13741167,184.5680952
1485.104889,46.38075739,183.254375
1486.036989,49.65916717,183.490816
1486.968929,53.36344725,185.7650013
1487.900709,56.78293708,190.0294097
1488.832329,59.19144561,195.2452636
1489.763788,59.97622888,199.6554643
1490.695087,58.77759969,201.5412975
1491.626227,55.57791004,199.8020817
1492.557206,50.69925887,194.1364734
1493.488025,44.71406662,185.0715058
1494.418685,38.30021547,173.9165842
1495.349184,32.07566197,162.4249741
1496.279523,26.46540279,152.1341449
1497.209703,21.6568382,143.7649176
1498.139723,17.6618595,137.1012924
1499.069583,14.44359727,131.4041014
1499.999283,12.04055187,126.0532168
1500.928824,10.63391661,121.034209
1501.858205,10.53007334,117.0329399
1502.787426,12.06070946,115.1137173
1503.716488,15.43659353,116.1469551
1504.64539,20.61796426,120.2957478
1505.574133,27.26259203,126.852344
1506.502716,34.77490416,134.4921284
1507.43114,42.43453892,141.7659855
1508.359404,49.55714804,147.5539489
1509.287509,55.63406438,151.2928232
1510.215454,60.40553624,152.97291
1511.14324,63.8464825,152.9836654
1512.070867,66.07838085,151.8390329
1512.998335,67.25034703,149.8311503
1513.925643,67.44399316,146.8119982
1514.852793,66.64292686,142.289299
1515.779783,64.77291269,135.7251213
1516.706614,61.78615675,126.7577639
1517.633286,57.75415294,115.2901006
1518.559799,52.94092191,101.6149145
1519.486153,47.82113109,86.59681604
1520.412348,43.01428914,71.68677959
1521.338384,39.14235501,58.64651096
1522.264261,36.66210746,49.10438721
1523.18998,35.73015339,44.0962193
1524.115539,36.13941762,43.70811555
1525.04094,37.34716584,46.96398119
1525.966182,38.59384411,52.03589929
1526.891265,39.09182576,56.722908
1527.81619,38.23932831,59.07352612
1528.740956,35.80651319,57.99232287
1529.665563,32.03929392,53.61200181
1530.590012,27.63844676,47.23326007
1531.514302,23.6065804,40.87003316
1532.438434,21.00451493,36.68065601
1533.362407,20.69071178,36.48317183
1534.286222,23.11637765,41.31587678
1535.209879,28.22743668,51.03589185
1536.133377,35.49619615,64.18686593
1537.056717,44.07002129,78.37173502
1537.979898,52.98811923,91.04584522
1538.902921,61.39595334,100.3603842
1539.825786,68.68639753,105.6700496
1540.748493,74.52329223,107.4965618
1541.671042,78.75955135,107.0104086
1542.593432,81.31339744,105.3495284
1543.515665,82.0774676,103.1410255
1544.43774,80.89812069,100.3782169
1545.359656,77.62316536,96.56358168
1546.281415,72.19635996,90.98543364
1547.203015,64.76905149,83.08847944
1548.124458,55.79410713,72.9015228
1549.045743,46.06334665,61.33033787
1549.96687,36.65165922,50.05225723
1550.887839,28.76592395,41.00240742
1551.80865,23.53520368,35.7767588
1552.729304,21.79967622,35.29141148
1553.6498,23.95702214,39.79258633
1554.570138,29.91181712,49.06464757
1555.490319,39.14094149,62.5677392
1556.410342,50.84909956,79.39865195
1557.330208,64.16534503,98.29301921
1558.249916,78.32716376,117.9284595
1559.169466,92.80578769,137.4419813
1560.08886,107.3417946,156.7660657
1561.008095,121.8840634,176.4728918
1561.927174,136.4573597,197.210328
1562.846095,151.0129979,219.1347882
1563.764859,165.3195455,241.6720118
1564.683465,178.9199078,263.5879331
1565.601914,191.1552439,283.1795643
1566.520206,201.251415,298.5385162
1567.438341,208.4666578,307.9779067
1568.356319,212.2752606,310.615312
1569.27414,212.5260322,306.8691886
1570.191803,209.5039671,298.4833359
1571.10931,203.856256,287.8855678
1572.026659,196.4057809,277.185738
1572.943852,187.9287274,267.4053695
1573.860888,178.983922,258.2709872
1574.777766,169.8509178,248.5143109
1575.694488,160.5877328,236.5148252
1576.611053,151.1747849,221.0838166
1577.527462,141.6760475,202.0643235
1578.443713,132.3386154,180.4610741
1579.359808,123.584202,158.0984808
1580.275747,115.9044853,137.0603326
1581.191528,109.7142852,119.1691839
1582.107153,105.2229211,105.5929651
1583.022622,102.3695463,96.58671871
1583.937933,100.84248,91.45749052
1584.853089,100.164092,88.83450116
1585.768088,99.78984028,87.12125805
1586.68293,99.1774849,84.88584969
1587.597616,97.82836531,81.10534478
1588.512146,95.33094232,75.33458235
1589.426519,91.41679586,67.79234949
1590.340736,86.00806923,59.26670757
1591.254797,79.23037189,50.8064255
1592.168702,71.38467846,43.31760319
1593.08245,62.89187267,37.29304487
1593.996042,54.22270323,32.77277867
1594.909478,45.82008745,29.38484909
1595.822758,38.03118226,26.38141808
1596.735882,31.07825872,22.85556943
1597.64885,25.08132316,18.23293041
1598.561662,20.11400105,12.71979233
1599.474318,16.252973,7.280056531
1600.386819,13.58897157,3.127512049
1601.299163,12.20157709,1.166120192
1602.211351,12.12766029,1.77035855
1603.123384,13.34880761,4.886504409
1604.035261,15.80218255,10.19418131
1604.946982,19.4053357,17.19527852
1605.858547,24.07869885,25.2880588
1606.769957,29.7485004,33.89778638
1607.681211,36.32405834,42.64434166
1608.592309,43.66264037,51.47566841
1609.503252,51.54418164,60.7055114
1610.414039,59.66723887,70.88770118
1611.324671,67.66359868,82.48365726
1612.235147,75.13100258,95.43403053
1613.145468,81.69239666,108.8903554
1614.055634,87.08340875,121.3268495
1614.965644,91.23942988,131.0465603
1615.875499,94.32773738,136.823957
1616.785198,96.69162935,138.3326478
1617.694743,98.72983232,136.2031302
1618.604132,100.7711588,131.7655752
1619.513366,102.9950719,126.6033978
1620.422444,105.416645,122.1039734
1621.331368,107.9197396,119.1957084
1622.240136,110.3016453,118.2819221
1623.14875,112.2998846,119.1998258
1624.057208,113.6041043,121.1469138
1624.965512,113.8832482,122.8125238
1625.87366,112.8497715,122.9201726
1626.781654,110.3472707,120.9438127
1627.689492,106.4210317,117.4871616
1628.597176,101.3319661,114.064408
1629.504705,95.49908913,112.4663184
1630.412079,89.38891593,114.0996786
1631.319299,83.39379714,119.5583156
1632.226364,77.74342342,128.4257948
1633.133274,72.47973601,139.2583461
1634.040029,67.50791548,149.8717062
1634.94663,62.70763596,158.0120948
1635.853076,58.04723514,162.1467845
1636.759368,53.62927502,161.9597382
1637.665505,49.63718522,158.3358932
1638.571488,46.21835698,152.9074066
1639.477316,43.37957467,147.452168
1640.38299,40.9572879,143.423115
1641.28851,38.66816767,141.6694289
1642.193875,36.20325406,142.2833922
1643.099086,33.32189811,144.5476935
1644.004142,29.91891866,147.0308861
1644.909045,26.06194251,147.9469629
1645.813793,22.01272624,145.8724902
1646.718387,18.24004293,140.6324423
1647.622827,15.40284669,133.8060406
1648.527112,14.26566945,128.3727541
1649.431244,15.53383163,127.5660262
1650.335222,19.64853677,133.4910795
1651.239045,26.62295,146.17109
1652.142715,36.00025527,163.5018935
1653.046231,46.96170052,182.1638437
1653.949593,58.5343765,198.9925534
1654.852801,69.80405424,212.0805526
1655.755855,80.05401177,221.1312806
1656.658755,88.79735022,227.0189991
1657.561502,95.71866106,230.9149328
1658.464095,100.5785569,233.5612991
1659.366534,103.1408442,235.0707694
1660.26882,103.155186,235.1578796
1661.170952,100.39601,233.4278483
1662.07293,94.73779936,229.4377265
1662.974755,86.2406709,222.583031
1663.876426,75.2311884,212.1313484
1664.777944,62.35958114,197.6038526
1665.679308,48.60705933,179.343233
1666.580519,35.21816139,158.9068326
1667.481576,23.55030125,138.9816679
1668.382481,14.85668794,122.750765
1669.283231,10.04037226,112.9510906
1670.183829,9.435915887,111.0136968
1671.084273,12.69058711,116.5581297
1671.984564,18.80917438,127.3599504
1672.884702,26.37746448,139.8795671
1673.784687,33.90780946,150.3326446
1674.684518,40.19623305,155.9497711
1675.584197,44.57468148,155.8165918
1676.483722,46.98693721,150.9017428
1677.383095,47.89100122,143.4063706
1678.282314,48.04097776,135.8604533
1679.181381,48.21779942,130.3138596
1680.080294,48.98218547,127.8212103
1680.979055,50.52059639,128.316394
1681.877663,52.62618248,130.8247738
1682.776118,54.8056322,133.8302186
1683.67442,56.46284462,135.6387539
1684.57257,57.10158764,134.7232472
1685.470567,56.50006652,130.1220915
1686.368411,54.81787979,121.8763114
1687.266102,52.60102814,111.2940587
1688.163641,50.66178161,100.7460138
1689.061027,49.84926928,92.88163176
1689.958261,50.7830759,89.56864224
1690.855342,53.65319407,91.14869376
1691.752271,58.16430698,96.39810943
1692.649047,63.63984847,103.0819721
1693.545671,69.24468607,108.7459734
1694.442143,74.25286722,111.48408
1695.338462,78.27552104,110.5158823
1696.234629,81.37637371,106.414212
1697.130643,84.04065072,100.9087628
1698.026505,87.01330947,96.37202431
1698.922216,91.06386093,95.17255943
1699.817773,96.74237428,99.00422507
1700.713179,104.1835063,108.3097332
1701.608433,113.0086252,122.0490877
1702.503534,122.3568047,137.9750816
1703.398484,131.0330816,153.2577662
1704.293281,137.72875,165.1671165
1705.187927,141.2643559,171.6389684
1706.08242,140.81247,171.6441306
1706.976762,136.060873,165.3240605
1707.870952,127.27948,153.8849859
1708.76499,115.2710839,139.2186658
1709.658876,101.2142752,123.2876891
1710.55261,86.45400737,107.5485505
1711.446193,72.3144921,92.78275068
1712.339624,59.97699329,79.40130851
1713.232903,50.41144091,67.84576107
1714.12603,44.33118723,58.69026385
1715.019006,42.16402095,52.48122464
1715.911831,44.04888456,49.59341895
1716.804504,49.85322439,50.18440823
1717.697025,59.1976186,54.16091133
1718.589395,71.4880478,61.15844017
1719.481613,85.96420872,70.59770038
1720.37368,101.7604854,81.79578254
1721.265595,117.9588751,94.05714124
1722.15736,133.6133078,106.7249675
1723.048973,147.7489573,119.2039431
1723.940434,159.364294,130.9162088
1724.831745,167.4680732,141.1813002
1725.722904,171.172827,149.1487171
1726.613912,169.8394536,153.9007955
1727.504768,163.2300746,154.6559374
1728.395474,151.6090582,150.9693157
1729.286029,135.7570669,142.9305634
1730.176432,116.8963827,131.2868674
1731.066685,96.54554543,117.3525534
1731.956786,76.34181582,102.7572316
1732.846737,57.86381942,89.1988442
1733.736537,42.46469197,78.20805674
1734.626185,31.1210362,70.88986395
1735.515683,24.32251934,67.79491253
1736.405031,22.03524073,69.04096955
1737.294227,23.74700251,74.48271907
1738.183272,28.57306934,83.6538979
1739.072167,35.39759263,95.56155967
1739.960911,43.03374407,108.687015
1740.849505,50.38182962,121.3698511
1741.737948,56.55667661,132.3519621
1742.62624,60.95913478,141.0699719
1743.514382,63.29047929,147.4923864
1744.402373,63.52530579,151.7132608
1745.290214,61.87024592,153.7020936
1746.177904,58.72457666,153.3805591
1747.065444,54.64585761,150.900542
1747.952833,50.31421941,146.9199561
1748.840073,46.47836967,142.6764186
1749.727161,43.86757273,139.7154922
1750.6141,43.0833335,139.3615543
1751.500888,44.50853542,142.2610099
1752.387526,48.26439812,148.2691113
1753.274014,54.2097767,156.6162936
1754.160351,61.95964797,166.1171429
1755.046539,70.92236609,175.3965502
1755.932576,80.37272209,183.2596078
1756.818464,89.5555845,189.0830733
1757.704201,97.78843352,192.8807978
1758.589788,104.5350398,194.9249435
1759.475225,109.4453643,195.234338
1760.360513,112.3758912,193.3961505
1761.24565,113.4026076,188.8999594
1762.130638,112.8149113,181.6546782
1763.015476,111.0641709,172.1441707
1763.900164,108.6629987,161.0659611
1764.784702,106.0732719,148.8992492
1765.66909,103.6286937,135.9348829
1766.553329,101.5129854,122.7195766
1767.437418,99.77584992,110.3644276
1768.321358,98.3652412,100.3754436
1769.205148,97.1668,94.1506122
1770.088788,96.04472214,92.42887615
1770.972279,94.881981,94.92182299
1771.85562,93.62821257,100.3614299
1772.738812,92.35701151,107.0253126
1773.621854,91.30161294,113.3876381
1774.504747,90.82467534,118.438277
1775.38749,91.32203372,121.6785716
1776.270084,93.11031451,123.1317737
1777.152529,96.34187228,123.4116313
1778.034825,100.9594974,123.577712
1778.916971,106.6955135,124.7006033
1779.798968,113.1174948,127.4101846
1780.680816,119.706814,131.7390949
1781.562515,125.9390729,137.2921343
1782.444065,131.3283458,143.4528372
1783.325465,135.4172968,149.3647589
1784.206717,137.7450258,153.828279
1785.087819,137.8518957,155.4790345
1785.968773,135.3530992,153.3198549
1786.849577,130.0513687,147.2439255
1787.730233,122.0273454,138.1140503
1788.610739,111.6654849,127.3144511
1789.491097,99.61805808,116.0982378
1790.371306,86.73594195,105.1409
1791.251367,73.99274337,94.51385441
1792.131278,62.41439749,84.04261709
1793.011041,53.00761287,73.80777515
1793.890655,46.6644722,64.45525376
1794.77012,44.02712366,57.1015313
1795.649437,45.33630643,52.90250703
1796.528605,50.32940247,52.58505232
1797.407625,58.24886256,56.22932017
1798.286496,67.96767283,63.36537301
1799.165218,78.18247278,73.20783778
1800.043792,87.60662765,84.79950502
1800.922218,95.11758422,97.00380013
1801.800495,99.8505963,108.4655877
1802.678624,101.2528725,117.6602951
1803.556604,99.1126079,123.0823808
1804.434436,93.57288872,123.6043948
1805.31212,85.12917174,118.9265867
1806.189656,74.58676787,109.8517544
1807.067043,62.95883949,98.15853361
1807.944283,51.31297359,86.11555978
1808.821374,40.60215736,75.86256753
1809.698317,31.51975133,68.84850489
1810.575112,24.40995739,65.42803661
1811.451758,19.25769913,64.75432151
1812.328257,15.76963917,65.14226847
1813.204608,13.52623735,64.84981256
1814.080811,12.14524527,62.86956627
1814.956866,11.38986892,59.28745394
1815.832773,11.19291013,55.10539842
1816.708532,11.61335266,51.73723786
1817.584143,12.75693337,50.45755165
1818.459607,14.6837462,51.98879834
1819.334923,17.32124219,56.25138993
1820.210091,20.41178711,62.2701729
1821.085111,23.53047412,68.35897261
1821.959984,26.18216654,72.65298938
1822.834709,27.93973503,73.77340841
1823.709286,28.56365188,71.27904218
1824.583716,28.06072892,65.72331784
1825.457998,26.66826077,58.3692913
1826.332133,24.77512311,50.76279826
1827.20612,22.80888561,44.37253747
1828.07996,21.12575285,40.34806658
1828.953653,19.93283725,39.31036483
1829.827198,19.25891476,41.18123131
1830.700596,18.97377498,45.16617881
1831.573846,18.84481555,49.94210779
1832.446949,18.6236337,54.05673929
1833.319905,18.15191138,56.49810455
1834.192714,17.44772721,57.17359825
1835.065375,16.72314301,56.94162366
1835.93789,16.32030258,57.12874752
1836.810257,16.59807501,58.83224337
1837.682477,17.81621776,62.39507939
1838.55455,20.05499274,67.28178082
1839.426476,23.1929116,72.35158271
1840.298255,26.94701157,76.35079767
1841.169887,30.95676632,78.40885947
1842.041372,34.87250669,78.36071969
1842.91271,38.40948422,76.75806374
1843.783901,41.35582501,74.5404495
1844.654946,43.55480974,72.5281134
1845.525844,44.88955025,71.01669636
1846.396594,45.27992752,69.68409101
1847.267199,44.68882938,67.83730882
1848.137656,43.13496366,64.85965712
1849.007967,40.70935363,60.60801981
1849.878131,37.58716693,55.5319444
1850.748148,34.01733223,50.45679681
1851.618019,30.28085801,46.13441036
1852.487743,26.63127439,42.80830711
1853.357321,23.25320853,40.14987973
1854.226753,20.26018432,37.65959226
1855.096037,17.71047502,35.11206478
1855.965176,15.61408871,32.59949744
1856.834168,13.9366207,30.25989205
1857.703014,12.61837874,28.11046733
1858.571713,11.6066788,26.18302776
1859.440266,10.87921655,24.75339504
1860.308673,10.43963632,24.36486449
1861.176933,10.28644671,25.58874638
1862.045047,10.37374058,28.69646679
1862.913016,10.59236024,33.47577908
1863.780838,10.78732183,39.31686861
1864.648513,10.80141724,45.45719884
1865.516043,10.51755618,51.17096298
1866.383427,9.889047074,55.86229299
1867.250665,8.963915996,59.16617595
1868.117756,7.902049355,61.08576289
1868.984702,6.973199655,62.07353223
1869.851502,6.527722182,62.93299073
1870.718156,6.941847647,64.49407616
1871.584664,8.545378877,67.19169578
1872.451026,11.55149519,70.82677986
1873.317243,16.01143239,74.74258027
1874.183314,21.80925744,78.36250253
1875.049239,28.69001305,81.68192852
1875.915018,36.29806499,85.28508915
1876.780651,44.21356474,89.92347218
1877.646139,51.99087757,96.09826825
1878.511482,59.19789865,103.9319021
1879.376679,65.44750645,113.2143079
1880.24173,70.41880628,123.4099973
1881.106635,73.87422873,133.620782
1881.971396,75.67863463,142.6683979
1882.83601,75.82295647,149.4066397
1883.70048,74.44986667,153.1992734
1884.564804,71.86034177,154.3232483
