Wavelength,HS_V2S2_AAB_C1_I1,HS_V2S2_AAB_C1_I2,HS_V2S2_AAB_C1_I3
959.4241793,48.00272381,94.72274454,114.9791491
960.4479967,54.53276168,107.4590102,121.7054609
961.4716329,57.90937404,115.1986238,130.2883067
962.4950878,68.18034532,124.9033409,145.1738778
963.5183615,76.10984097,134.1551045,158.6871747
964.541454,69.1390397,136.1575042,164.3449444
965.5643655,59.46545339,133.8944664,150.7510307
966.5870959,66.91986073,137.4634214,158.9575408
967.6096453,85.34743764,149.2875476,182.5802272
968.6320137,95.8176465,161.1177942,188.0533815
969.6542011,97.32955178,165.3361102,195.2774298
970.6762077,99.6296543,162.4588499,189.5897103
971.6980335,103.4476596,156.5493705,175.6072799
972.7196784,102.6933617,148.3039233,169.8610396
973.7411426,95.90678167,137.582724,158.6738179
974.762426,90.62041126,129.5366761,145.8779457
975.7835288,94.36542111,128.8844167,136.2914044
976.804451,100.7196972,129.7505115,127.4797689
977.8251925,95.16339843,121.2027217,109.9160624
978.8457535,76.33465379,101.6001668,84.82984758
979.866134,58.11377648,80.43013999,52.90830418
980.886334,51.9134016,68.63494122,36.42702848
981.9063536,57.58591664,70.03108167,34.80941763
982.9261929,65.52692518,77.17747712,37.37555775
983.9458517,64.70987317,77.17774442,46.85215338
984.9653303,58.78888087,68.67061073,26.7237998
985.9846287,62.4175016,63.85563834,23.32340433
987.0037468,71.70066814,65.85796921,48.02513058
988.0226847,68.23002149,62.73672345,45.24289004
989.0414426,57.50643001,51.16194593,35.55981435
990.0600203,62.06695214,43.60798852,52.06742578
991.078418,80.7978587,48.19433786,77.70189167
992.0966357,94.71457029,59.68314925,94.02591955
993.1146734,98.63595507,69.2699043,117.8459744
994.1325312,99.44302771,71.46158468,124.0510955
995.1502092,100.6509112,64.34366432,122.7951862
996.1677073,100.7349405,49.93413177,130.1510557
997.1850256,96.03467752,34.01053409,123.3237402
998.2021641,86.55358154,23.79932514,118.2939189
999.219123,78.90686982,23.66749752,110.9218048
1000.235902,75.20266928,30.46589296,106.2235535
1001.252502,67.49179763,35.70840093,99.98619267
1002.268922,52.25445593,35.4983596,80.29957671
1003.285162,37.53303924,33.91272632,67.59485859
1004.301223,29.88854673,35.5663748,49.6316732
1005.317105,26.46765558,41.26489309,42.9139715
1006.332807,21.59585172,48.92181775,37.22271506
1007.348329,12.37080828,53.19175055,26.01928633
1008.363673,1.114095635,50.93243809,22.51671933
1009.378837,-3.5078426,49.06027968,-2.062490226
1010.393822,1.779989185,55.19608861,6.639198959
1011.408627,7.377717613,64.90142315,13.02141414
1012.423254,11.57384171,72.33319606,-9.428277543
1013.437701,26.37801454,80.84511638,11.89817219
1014.45197,47.6054221,91.04447281,36.85883588
1015.466059,56.20786928,96.12343637,36.09845102
1016.479969,52.84127912,94.33701605,33.1726897
1017.4937,52.60081312,89.04936186,42.73276424
1018.507253,58.0075055,79.74901374,46.4245006
1019.520626,65.41782248,66.710638,44.11886792
1020.533821,75.33630688,56.48278631,51.64900472
1021.546837,84.61991333,54.55083575,60.48884927
1022.559674,91.99598065,60.79174936,70.80024944
1023.572333,105.37592,72.2463139,76.7525923
1024.584812,124.134887,82.39722741,96.75939412
1025.597114,133.8275564,84.55900003,108.0172402
1026.609236,131.7054855,81.35686962,102.0281634
1027.62118,130.6938815,80.39710768,118.9692487
1028.632946,134.8447556,81.43585318,128.4281849
1029.644533,136.842003,78.82778899,126.2333015
1030.655942,132.6815376,71.17300349,120.295863
1031.667172,123.386616,62.34368375,113.1354677
1032.678224,115.201733,58.64810475,103.5252217
1033.689098,115.9493914,62.51549308,94.00151246
1034.699793,119.9926318,66.41894947,104.5382622
1035.710311,115.6160129,62.48665237,85.91118279
1036.72065,106.3035239,54.73857938,70.47722728
1037.730811,97.42548907,49.79575279,81.53768711
1038.740794,80.95339901,45.87321485,65.08818796
1039.750599,58.37703896,41.30029491,41.74180767
1040.760225,46.83408866,39.53991097,33.24730811
1041.769674,48.78856762,39.88545608,42.65147526
1042.778945,49.40813882,37.86129652,42.64868016
1043.788039,44.06686395,35.04786398,35.79044917
1044.796954,40.02128852,36.01908855,47.43095447
1045.805692,39.68812202,39.78016637,52.11920548
1046.814251,41.10122743,42.19919433,49.73608025
1047.822633,43.07413911,40.55297395,45.07798185
1048.830838,42.40950825,33.40910319,40.51584657
1049.838865,38.78623071,23.37246298,33.07526649
1050.846714,40.51729866,18.69965054,25.64345761
1051.854386,53.56997506,25.25586018,34.01911931
1052.86188,73.43731709,39.93575371,33.13794342
1053.869197,94.22202132,57.18069716,21.4934258
1054.876336,115.2339255,77.28762708,17.54875573
1055.883298,141.3709597,104.4028429,15.85481091
1056.890082,179.5672295,138.7291077,11.925535
1057.89669,226.0934959,173.4657776,14.15846294
1058.90312,269.8779352,203.1440135,5.891704261
1059.909373,313.9301644,233.2477077,0.741245063
1060.915448,368.7005989,273.6657387,18.41617644
1061.921347,429.4243191,324.9537427,21.0273812
1062.927068,486.9357571,378.7102244,30.36684178
1063.932613,545.3680981,427.8376855,42.85848838
1064.93798,606.9425907,470.4114161,59.07090614
1065.943171,659.5797892,506.4979509,79.99699654
1066.948184,694.1856242,535.8656231,75.5631805
1067.953021,714.6531505,557.3409458,88.25085039
1068.957681,726.3378825,568.6379913,86.66016444
1069.962164,728.4358808,567.0961708,76.0755708
1070.96647,715.0204002,549.9781054,81.37820904
1071.9706,682.5504088,517.511099,59.61311368
1072.974553,637.1546206,476.0453909,45.80956258
1073.978329,584.8127048,432.6423499,41.7533612
1074.981929,524.8585329,390.6449301,33.05322946
1075.985352,463.0146784,352.5549429,29.11222599
1076.988598,407.700886,317.2081376,31.51585415
1077.991668,351.581786,276.6639097,37.06119185
1078.994562,285.7852189,227.0584484,27.303959
1079.99728,222.259691,176.5732195,22.14731988
1080.99982,174.4676725,134.7677104,28.36146155
1082.002185,137.3667185,102.7953424,35.55222146
1083.004374,104.5986073,78.40796486,55.52910367
1084.006386,79.2519134,61.69082302,88.16255149
1085.008222,63.18646507,53.86326768,98.73287077
1086.009882,55.19684695,54.74048213,101.1116114
1087.011365,54.75857802,62.25999923,129.5657316
1088.012673,60.91642638,75.50236493,141.5203841
1089.013805,71.7404694,95.16260709,151.832921
1090.01476,82.66748624,118.1030753,163.2163722
1091.01554,87.11932103,137.7041064,157.6193288
1092.016144,83.5513925,151.3291875,165.2511076
1093.016572,78.63132449,161.7241805,150.4674903
1094.016824,78.18366515,171.0821937,145.4474207
1095.016901,78.82607048,178.6113786,151.6821167
1096.016801,77.06431548,185.1943856,134.3497894
1097.016526,76.92640132,193.1771828,138.0858897
1098.016076,78.30293371,199.0698895,139.0228687
1099.015449,74.84327014,196.6370308,135.2677991
1100.014648,66.95289006,186.457506,121.7752567
1101.01367,57.81426409,171.8919055,107.2109049
1102.012517,45.98330303,152.4904879,99.1429494
1103.011189,37.28659333,131.513578,70.4686205
1104.009685,43.60598829,119.4298846,67.51840591
1105.008006,61.55107801,120.9723493,75.90815927
1106.006152,75.27667369,127.9976352,85.97445438
1107.004122,79.70297618,129.6002031,104.6942871
1108.001917,81.84392313,122.809196,99.88709365
1108.999537,84.75497801,112.6046467,92.39551277
1109.996982,84.83861653,105.3698845,90.54450638
1110.994251,82.63149101,103.2284744,90.68508961
1111.991346,83.3524948,102.9021355,91.12117801
1112.988265,83.68559082,98.15668848,90.48072052
1113.98501,72.79496817,85.99193417,83.26735407
1114.981579,52.53221128,72.32440539,58.6339688
1115.977974,39.5502323,66.81173013,50.91362393
1116.974193,42.51565663,71.18723357,52.65132165
1117.970238,52.19919097,77.87487019,46.10203792
1118.966108,56.32336177,79.99970842,45.98161126
1119.961804,55.54319213,78.88216805,36.41218305
1120.957324,59.51656207,79.87959662,28.74253251
1121.95267,69.83996914,84.15678447,30.64836445
1122.947841,81.70432882,91.33392562,30.54149817
1123.942838,100.5018591,106.0745497,35.97499002
1124.93766,135.2640593,131.7566206,66.4486064
1125.932308,181.5464545,163.9921947,111.7314293
1126.926781,229.1558784,199.6012177,158.591211
1127.921079,276.360054,242.4724599,231.3143668
1128.915204,327.267465,294.7755461,310.2685454
1129.909154,385.7832527,352.7957373,389.3573329
1130.902929,452.4457438,412.3311872,481.4071952
1131.896531,520.0297949,469.6642019,564.1641856
1132.889958,578.3431783,520.8053896,634.9492217
1133.883211,628.137394,565.3685997,692.2664892
1134.876289,678.4485821,605.2746749,745.5445388
1135.869194,725.8117814,637.3327493,797.2102022
1136.861924,754.2041068,654.499752,820.0291412
1137.854481,759.9300256,655.6671708,814.8304481
1138.846864,757.2137821,646.8114151,795.1332758
1139.839072,755.5376152,630.4317314,772.2105197
1140.831107,745.68179,599.9053118,730.7652774
1141.822968,712.6236353,548.9411726,652.11308
1142.814655,657.2740218,484.308357,565.6995518
1143.806168,599.8046688,423.7101324,484.9288873
1144.797507,556.0585011,377.3247422,417.5255599
1145.788673,516.0912396,335.1779315,362.6861437
1146.779665,460.6489093,281.8982788,290.8910237
1147.770483,392.4711917,220.0969663,211.4848511
1148.761128,329.7957204,165.7540246,160.5485341
1149.751599,276.751302,125.3616172,128.3405453
1150.741897,224.6177688,92.51356438,93.53135782
1151.732021,175.2670327,63.21265736,63.64507135
1152.721972,140.0059858,42.56528052,46.53583655
1153.71175,120.0131682,36.43304713,51.22903238
1154.701354,107.8747357,42.0989479,60.00832419
1155.690785,101.5623753,50.21807235,76.1889783
1156.680042,101.9362348,56.89798918,96.97621846
1157.669126,107.2738944,69.0313174,111.9904491
1158.658037,116.2808324,91.72908807,151.9877816
1159.646775,127.298968,117.5258123,186.0004105
1160.63534,136.9300405,136.2129925,205.7553582
1161.623732,142.7698774,146.5969492,233.5411532
1162.611951,145.3296896,151.9917709,243.5201418
1163.599996,146.0233156,152.1306984,246.1762377
1164.587869,142.3313594,145.0287265,246.2579414
1165.575569,132.5585763,134.1797861,232.7321626
1166.563096,125.0902734,128.6709867,236.1375623
1167.55045,128.8886157,133.410126,248.1189949
1168.537632,137.3287734,141.307377,252.27405
1169.52464,132.8022655,138.1976854,249.2972556
1170.511476,109.014703,119.3519898,221.3126599
1171.498139,82.30753481,98.3171939,183.1387889
1172.48463,68.90396192,88.76867594,164.152879
1173.470948,61.26870399,84.30800306,155.625515
1174.457093,48.58735649,72.54074218,121.9098827
1175.443066,38.73638793,56.7985219,92.12833405
1176.428867,37.16531405,46.90839904,88.25829699
1177.414495,37.79972584,44.30964944,72.26915508
1178.399951,47.41825588,48.22448927,55.30675178
1179.385234,75.99117641,60.19623567,72.49084135
1180.370345,107.1613768,77.93766949,88.74355328
1181.355283,121.5079096,96.47731723,85.45525189
1182.34005,129.1263014,113.2104925,92.74784586
1183.324644,147.1862165,127.4001061,87.66645727
1184.309066,172.956208,140.4465833,96.9946348
1185.293316,198.1562768,156.3252261,112.0164362
1186.277394,222.9482583,175.7224485,120.2437053
1187.2613,243.906806,191.8458602,154.071508
1188.245034,253.2014191,198.9841394,150.7423989
1189.228596,255.6520683,201.4319295,151.6153359
1190.211986,262.1262491,205.492686,180.3658735
1191.195204,268.5879439,208.8593329,186.6512962
1192.17825,263.4213233,205.6137869,195.2682088
1193.161125,247.3249742,195.1322982,191.1612893
1194.143827,230.8807084,181.0838252,187.1268233
1195.126358,218.0177033,164.4123335,194.1336876
1196.108718,201.5119599,141.7836574,194.9694103
1197.090905,177.6158523,114.5240397,189.863446
1198.072921,155.398362,92.09796043,164.6760268
1199.054766,141.9096608,79.04485014,154.2556908
1200.036439,132.8803138,69.35087653,151.9894574
1201.01794,127.581725,61.13984659,140.2277271
1201.99927,131.0163876,61.52150093,152.1348539
1202.980429,137.1946118,71.08661982,166.9718059
1203.961416,134.6117553,80.1748884,175.7012068
1204.942232,127.3718732,84.7895428,174.3365169
1205.922877,131.5245631,93.40576333,172.9255076
1206.90335,154.315997,115.3329868,195.2605716
1207.883652,188.4570257,149.210102,221.9605848
1208.863783,219.5649754,183.1387178,250.2134352
1209.843743,232.8062943,203.7276826,268.387594
1210.823532,224.5309142,208.1044461,253.1277576
1211.80315,211.3705494,206.9304042,223.2133663
1212.782596,212.3013091,211.1203796,228.4889898
1213.761872,223.1930675,219.3823032,235.9189697
1214.740977,225.219086,223.4048218,217.413257
1215.719911,212.1370135,219.536034,213.5539474
1216.698674,194.8250767,211.1745066,203.0735052
1217.677266,182.001381,201.7517793,199.6816199
1218.655688,167.5407012,188.3833581,203.5680838
1219.633938,142.983016,167.5802691,178.4199885
1220.612018,114.3302539,144.7262651,151.3476543
1221.589928,94.25150739,128.4124792,135.9566979
1222.567667,86.49628667,119.9718759,135.003845
1223.545235,88.28364578,116.776892,139.3551256
1224.522632,94.3373625,117.1229907,147.193742
1225.499859,94.51245708,117.3005717,167.2476101
1226.476916,85.75082112,114.6679616,172.1124283
1227.453802,81.56209873,113.7426135,178.8368193
1228.430518,91.85997331,119.8781366,192.2697244
1229.407064,108.6038535,131.0359067,198.9749489
1230.383439,122.9738111,141.6666492,210.7229152
1231.359644,134.4822242,148.0169157,207.9051444
1232.335678,139.1352899,146.7661785,200.6783705
1233.311543,131.277515,135.8977369,179.5137667
1234.287237,117.1249324,119.5474117,149.7216706
1235.262761,109.3645836,106.4415843,134.8644099
1236.238115,110.0497716,100.9713057,119.633776
1237.2133,110.9762553,99.80319339,104.9320622
1238.188314,107.6503305,98.50107194,89.71573436
1239.163158,102.7126117,97.46301863,83.27565408
1240.137832,99.35906965,99.46920212,77.61190219
1241.112336,97.95450711,102.5982226,71.32288015
1242.086671,94.8575585,98.60234577,63.69437773
1243.060836,84.90480337,82.94300365,39.77344396
1244.034831,69.18191879,63.80093855,10.09467793
1245.008656,55.50033756,53.71629618,-0.874061116
1245.982311,51.00743409,56.47634548,0.837452293
1246.955797,56.42379212,67.28541594,-8.629771525
1247.929113,61.61028826,77.98117446,3.033595502
1248.90226,53.95196302,82.23096756,15.20741009
1249.875237,39.47916178,83.78349741,-1.313496676
1250.848045,37.1096511,92.73068675,1.112691101
1251.820683,47.14940491,109.0068557,18.73168734
1252.793152,52.72930735,122.0892361,34.39671721
1253.765451,51.09472643,128.2048281,43.59276679
1254.737582,53.55747369,133.2577229,46.81484967
1255.709542,61.30740564,140.2656143,64.42426005
1256.681334,69.01097758,148.6142527,74.45607132
1257.652956,79.83743665,160.2850865,79.97430499
1258.624409,94.01905398,173.0015232,103.9398856
1259.595693,101.8477478,178.363735,106.6359815
1260.566808,103.7018836,177.5420293,100.6747973
1261.537754,111.8517084,182.2770371,121.1704965
1262.508531,127.1619136,194.771007,135.6386642
1263.479139,139.9135185,203.435165,147.5624164
1264.449577,147.2478569,199.2402106,146.5653282
1265.419847,148.8021205,184.2655022,129.8151687
1266.389948,140.1857928,166.133337,120.9830596
1267.359881,125.2662269,151.3047514,106.4685747
1268.329644,118.8445829,143.4992848,109.2482116
1269.299239,127.8028269,143.7701015,115.4038607
1270.268665,140.3423218,147.8479131,118.8837507
1271.237922,140.7531812,146.444868,125.1790714
1272.207011,128.9608135,134.8600366,111.8310387
1273.175931,117.0694749,119.3108652,106.5365927
1274.144682,110.9142559,107.5462931,111.5796598
1275.113265,105.94212,97.70847315,115.1041231
1276.08168,98.85986607,83.27385967,112.2332101
1277.049926,94.72372899,65.99865072,105.3651636
1278.018003,100.3924025,56.34277021,106.790557
1278.985912,114.8648236,60.78556829,128.5301954
1279.953653,131.6025297,73.81614291,144.8037625
1280.921226,143.4030817,81.47010318,147.8104107
1281.88863,141.4435783,73.17136298,162.4683118
1282.855866,127.6238226,55.79611106,144.3796978
1283.822934,121.1917332,48.2212964,142.6073367
1284.789834,128.0159712,54.59677884,172.7678009
1285.756566,127.9983488,60.05508397,165.107344
1286.723129,114.5460404,57.49952418,151.9810716
1287.689525,106.4093099,55.84355583,141.9144435
1288.655752,108.7623896,60.90423438,140.8804786
1289.621812,108.4980079,70.15596997,142.4626206
1290.587704,108.4023829,83.99647896,137.7002098
1291.553428,120.6798558,104.70749,154.6699912
1292.518984,136.3634314,128.0653639,169.2519939
1293.484372,140.9421361,148.2244218,161.0646396
1294.449592,140.1627356,165.5452067,153.1693472
1295.414645,140.1153659,181.155838,162.4514677
1296.37953,132.113272,191.6015771,153.5372396
1297.344247,116.010708,195.8210639,128.3318575
1298.308797,106.9291266,199.7152614,116.0717965
1299.27318,113.1764335,209.0050698,113.4329215
1300.237394,127.6057479,222.187563,133.1061078
1301.201441,138.098694,233.4257953,152.4283445
1302.165321,142.3275498,240.6793271,160.4485193
1303.129034,148.8909554,245.3559864,158.6958798
1304.092578,155.8658776,243.4530422,161.9291934
1305.055956,148.5581215,228.8792881,166.40133
1306.019166,131.2097134,207.6745862,147.9918744
1306.982209,124.1599774,191.9151313,152.5289499
1307.945085,123.8566704,179.614771,155.2130504
1308.907794,113.0812849,161.6292474,134.5918198
1309.870335,100.8071148,141.8229305,126.1267163
1310.83271,102.2397555,127.5509387,130.1336903
1311.794917,103.9346027,113.1107706,129.5856321
1312.756957,91.60202734,92.63886529,109.5051852
1313.718831,77.91511531,72.2124898,93.30036275
1314.680537,73.51487371,57.11730089,94.5282361
1315.642076,70.59004709,45.75384288,82.06665309
1316.603449,66.3968807,38.20844545,59.58361461
1317.564654,63.9557704,33.86902371,60.95054228
1318.525693,58.21080428,27.80742073,45.62628236
1319.486565,51.67849279,22.1330257,16.75835274
1320.447271,57.80947549,26.28016031,17.0723678
1321.407809,73.09376662,37.93626271,24.94000077
1322.368181,78.67110549,42.09235332,23.58430941
1323.328387,70.84517276,34.28532773,19.02342921
1324.288426,64.76996542,28.64210034,14.21383126
1325.248298,74.19050164,39.04910137,3.409104921
1326.208004,96.50354777,62.10490446,8.568306385
1327.167543,115.7888714,83.03040134,24.56699356
1328.126916,124.5636035,94.23360088,23.4470471
1329.086122,131.4089949,99.46945675,30.02023853
1330.045162,140.7299102,101.0371858,37.00054102
1331.004036,148.2485389,97.48107207,17.25515104
1331.962744,156.6665532,94.16470484,16.01042774
1332.921285,170.8153882,99.95154208,33.61531659
1333.87966,186.221022,113.6616669,33.84574621
1334.837869,198.6429712,125.7894592,35.03376358
1335.795912,209.4172576,130.854419,35.25272518
1336.753788,215.8984133,130.1097151,36.90530953
1337.711499,215.3614971,127.6002038,43.62754804
1338.669043,218.0502995,130.2104855,36.20548916
1339.626422,236.3666386,144.265556,49.04831139
1340.583635,264.4096866,166.8582926,80.14013033
1341.540682,287.160125,188.5395456,90.8430698
1342.497562,299.2162614,203.3511388,104.2471271
1343.454278,298.4144716,207.4803065,117.8615528
1344.410827,281.1851522,198.1446001,110.3621499
1345.36721,256.5541676,183.2185486,92.68182307
1346.323428,242.6014904,177.8167019,94.77742689
1347.279481,242.060338,185.3673427,107.126149
1348.235367,239.5546587,195.335025,108.0911041
1349.191088,225.1521193,199.0790595,105.0331781
1350.146643,204.9424129,195.9693024,94.60420313
1351.102033,184.9908056,186.6850822,94.71975229
1352.057258,161.05985,170.9269881,88.01956618
1353.012316,133.9961613,153.078387,63.00358986
1353.96721,116.7331426,142.6434166,49.71580635
1354.921938,111.5891062,143.9452226,58.99997108
1355.876501,103.7069565,150.5184172,69.37928584
1356.830898,88.17776921,153.1955502,59.61414628
1357.785131,73.87739579,147.535964,63.14483153
1358.739198,58.8033492,133.5441208,63.70708816
1359.693099,36.43562715,115.8786762,52.82586202
1360.646836,18.99278119,102.5679323,47.83363713
1361.600408,21.44180818,97.66738196,47.72090128
1362.553814,35.17331337,97.32767799,62.56468518
1363.507055,41.9610599,95.53536799,62.92160604
1364.460132,38.80338128,90.02190754,62.31441716
1365.413043,33.23151588,81.30155237,58.03952464
1366.36579,28.35821771,71.3567684,45.6008037
1367.318371,23.44353408,65.74676826,37.22985439
1368.270788,22.88923383,72.06633889,22.27206396
1369.22304,34.94438757,92.75199042,22.5702746
1370.175127,57.09041828,122.0412565,22.92047826
1371.12705,76.1886884,153.333808,16.85618553
1372.078808,92.60230592,187.7421287,-2.197906125
1373.030401,122.7888549,230.7250611,-11.92930928
1373.981829,169.7698331,281.8365086,7.0713422
1374.933093,220.7549547,336.4101541,4.339172707
1375.884192,276.8942836,396.2764656,0.143116737
1376.835127,349.7860702,466.2332369,25.55764278
1377.785897,432.5924508,541.2724668,65.08165524
1378.736503,508.5281797,609.9361593,104.4744139
1379.686945,575.4723864,666.7950592,135.8750759
1380.637222,638.3258558,712.0429632,170.4524226
1381.587335,695.0698647,744.373845,203.6848194
1382.537283,741.0663752,761.5152294,222.0435594
1383.487067,773.0736876,764.2792239,245.5728366
1384.436687,790.290335,756.7115595,257.693797
1385.386143,794.8602982,742.7727566,257.0590022
1386.335435,784.5214732,721.4445115,271.968972
1387.284562,752.8010473,686.4385081,262.396815
1388.233526,702.503995,635.9922244,236.1215427
1389.182325,645.2434619,580.0999892,214.7837718
1390.130961,586.9685768,531.0547178,197.3990077
1391.079432,527.2108034,490.1024611,184.9448401
1392.02774,466.1016438,448.45709,166.1564114
1392.975883,401.5514483,398.5628064,148.7858986
1393.923863,331.1071587,343.1390914,123.3834025
1394.871679,262.8086371,293.4969622,92.64146746
1395.819332,208.6257791,255.7505271,74.58267856
1396.76682,166.0452123,223.3227302,69.69588379
1397.714145,125.7664345,190.5046484,50.22677437
1398.661306,91.03794759,162.9146163,45.76394515
1399.608304,67.63126356,144.5415054,65.98874732
1400.555137,50.0645663,128.4823013,69.51309324
1401.501808,33.77980835,108.4191723,74.91007261
1402.448315,21.89024387,86.01013433,75.6983271
1403.394658,15.71298721,64.14183489,74.88968289
1404.340838,11.90846868,42.26105054,67.16296166
1405.286855,6.371957584,19.08697612,49.24347338
1406.232708,-0.359412799,-3.810623705,41.4072861
1407.178397,-1.122426773,-21.58043442,17.26509112
1408.123924,7.89136607,-30.11001634,-1.400691358
1409.069287,23.10300263,-30.24589233,-6.568298448
1410.014487,46.94498562,-23.35888765,-26.0118292
1410.959524,89.17028888,-3.800417016,-25.60669603
1411.904398,150.0344986,35.45211964,-0.975440002
1412.849108,220.3077427,91.77067306,28.60553967
1413.793656,298.2457161,157.1434061,58.06313132
1414.73804,391.0071692,229.2154585,91.27662567
1415.682262,499.7103921,309.1512801,131.1279355
1416.62632,612.9416402,392.8863745,166.4062429
1417.570216,718.9693593,472.8569515,197.3340881
1418.513949,820.3630413,547.3141089,224.5086069
1419.457519,926.50238,621.0759556,270.3389605
1420.400926,1034.175203,695.0839319,326.4872063
1421.34417,1130.282743,760.558878,372.3424554
1422.287251,1210.112394,807.1159051,397.2806953
1423.23017,1277.774443,833.1730139,412.8964296
1424.172926,1332.57525,844.9319799,433.9029924
1425.11552,1368.045277,847.7218949,438.1007215
1426.057951,1381.181943,840.6712333,437.3702301
1427.000219,1372.628059,817.9655716,419.4323087
1427.942325,1342.157633,775.0766875,386.2014655
1428.884268,1291.867053,714.8497804,348.5055318
1429.826049,1229.315044,646.4460277,296.9631643
1430.767667,1161.228888,577.4815406,256.8324499
1431.709123,1085.643148,508.4077497,225.5257943
1432.650417,994.8930162,436.3499212,184.4205373
1433.591549,889.2132315,364.091948,143.0758572
1434.532518,785.3640465,302.5377339,108.4627689
1435.473325,702.8796896,260.9627121,80.07344664
1436.413969,639.1268826,234.7849055,66.56902358
1437.354452,573.3755288,209.1831074,46.43508733
1438.294772,498.9402031,177.1012743,9.723810972
1439.234931,428.5021043,146.0820765,-12.73994549
1440.174927,369.7340907,126.1490116,-14.80908176
1441.114761,322.5877183,119.1026454,-12.4199793
1442.054434,288.0100326,117.8694811,6.292134875
1442.993944,258.1087038,111.2100357,29.05776858
1443.933292,221.6211535,95.44305565,21.08062669
1444.872479,184.4672082,80.71883252,15.72399615
1445.811504,156.6749397,77.46656724,31.28320214
1446.750367,133.8655128,84.73663994,40.25790905
1447.689068,114.7738878,97.46633179,43.40211727
1448.627607,106.408427,111.0241858,57.74020243
1449.565985,101.2129452,117.1388746,62.12546687
1450.504201,86.4431337,110.9683173,46.73027179
1451.442256,71.61189324,100.0982191,46.43450478
1452.380149,70.65102005,94.28590303,60.0657647
1453.31788,73.39519525,92.65442895,76.12868064
1454.25545,64.59793625,90.56831128,80.88188536
1455.192859,50.6070778,90.30933627,74.65339757
1456.130106,47.39750939,96.88277422,77.23294796
1457.067191,59.98174958,110.1212981,78.61966903
1458.004115,80.96794969,124.2046676,85.8255559
1458.940878,97.13640676,130.9969688,94.73033393
1459.87748,100.6703467,126.8854166,88.61908691
1460.81392,101.0279776,119.8834765,76.84694775
1461.7502,115.2241889,123.6458629,79.38808852
1462.686317,142.4213845,139.3701416,101.9388625
1463.622274,163.1850096,150.6346087,110.2654207
1464.55807,165.9343833,143.6004235,100.275459
1465.493705,160.4080272,126.9094013,85.59055517
1466.429178,163.6913456,121.7285517,76.15387142
1467.364491,179.090829,133.8044986,91.44095876
1468.299643,193.9228098,148.2070309,103.773812
1469.234633,200.6462874,153.4552357,102.7004212
1470.169463,206.5091893,153.9374231,109.0400324
1471.104132,213.4045535,153.7826966,113.5686934
1472.03864,208.8692768,147.0022871,111.6074216
1472.972988,189.9308755,131.3114939,103.0215814
1473.907174,172.9052313,116.0048648,96.13189359
1474.8412,166.7586765,108.0980466,103.5356097
1475.775066,160.8346123,103.8556348,107.7980398
1476.70877,148.9661465,100.6769142,104.7405916
1477.642314,141.1493608,102.7695275,96.58243033
1478.575698,142.1217568,108.1451951,108.6806456
1479.508921,140.8219548,106.4255632,130.2570429
1480.441983,130.2528688,96.10409169,122.1755174
1481.374885,117.2736318,87.22952094,126.9040255
1482.307627,107.7492767,84.13628549,131.5919729
1483.240208,101.6242453,81.8430275,134.2815937
1484.172629,99.05195679,77.69625606,148.6100636
1485.104889,96.26375904,72.72778662,156.085079
1486.036989,88.21761443,66.94770804,162.7221256
1486.968929,82.53598993,63.1514976,165.8158277
1487.900709,91.76738229,67.14020633,196.0609459
1488.832329,110.1372551,77.16824393,227.1533245
1489.763788,118.1194707,82.99159507,241.5101251
1490.695087,110.5060551,80.50893823,245.6242636
1491.626227,101.1207878,76.26697583,243.7603296
1492.557206,97.48228007,73.67189762,244.5332609
1493.488025,89.7898328,67.50152838,230.7360163
1494.418685,71.8789627,56.74800474,211.9871007
1495.349184,54.18172334,49.72925487,185.0957991
1496.279523,46.27371936,50.82951509,181.2613954
1497.209703,45.10713991,54.53006721,173.534819
1498.139723,45.83867429,56.35064267,154.7390056
1499.069583,47.63478935,58.603394,152.5794018
1499.999283,50.82284454,63.53879639,133.5969932
1500.928824,55.93299699,68.54213268,142.6232295
1501.858205,60.69768475,70.91235881,141.2177132
1502.787426,63.23928173,73.57457021,117.3137636
1503.716488,69.27019302,80.71140397,123.0149025
1504.64539,84.58559228,90.67108469,117.6648458
1505.574133,104.4294455,99.80435893,129.5416935
1506.502716,121.3023734,109.4325302,142.2861632
1507.43114,135.5722984,122.235731,150.0430042
1508.359404,148.9542044,134.737216,175.5506792
1509.287509,158.3803493,140.2310249,175.7146176
1510.215454,161.9706503,137.8387754,179.2474744
1511.14324,161.7612251,133.6133325,179.4997563
1512.070867,162.5353377,134.2937506,172.3338998
1512.998335,169.7664109,140.8992219,175.102972
1513.925643,179.9546619,146.3238159,173.7774596
1514.852793,179.8848111,143.4903056,170.9081496
1515.779783,166.4569833,137.0523906,154.9925362
1516.706614,153.1404728,137.0107647,138.4594849
1517.633286,145.5934332,139.7670697,143.4028576
1518.559799,132.7689931,131.7266489,135.3040723
1519.486153,112.1255444,113.1561453,94.7110889
1520.412348,95.4025074,98.69230401,86.0967132
1521.338384,86.59283563,94.85200588,82.82853729
1522.264261,81.31677588,95.48229548,62.90504661
1523.18998,79.32056067,94.88718606,69.30077273
1524.115539,79.39568278,92.71898189,64.44051031
1525.04094,76.6323915,90.68591856,57.01058271
1525.966182,71.96193017,89.93955893,54.53239267
1526.891265,70.72650208,89.85142474,42.65733135
