Wavelength,AAB_Blank_I1,AAB_Blank_I2,AAB_Blank_I3,AAB_Blank_I4,AAB_Blank_I5,AAB_Blank_I6,AAB_Blank_I7,AAB_Blank_I8,AAB_Blank_I9,AAB_Blank_I10,AAB_Blank_I11,AAB_Blank_I12,AAB_Blank_I13,AAB_Blank_I14,AAB_Blank_I15
520.6,30.09273400391443,3.418961937965822,42.52058548465706,-25.303127094185072,67.18620334990318,69.93170769068873,112.96702602822128,89.12360037895643,48.988202627552916,100.01024180691849,66.3614819055374,41.079130915747584,123.50132376142652,67.55483518030314,6.498972711047344
525.4327518,42.84998027579935,8.283405858943944,148.69925041577,97.79328564818155,67.34609259053566,172.3467854789178,106.82269029962418,88.74944608517934,154.82787683531552,99.53762639435058,179.23410618650354,232.684652790833,98.06482877960892,47.7124911157172,11.001220802979134
530.2581327,-5.876346974239256,4.453191482039678,59.49772450300504,-27.3039790602391,69.17955987654871,-20.95995241930777,51.23875463841219,89.34811799769335,6.156880633517289,100.48160104094033,-5.9853809294183264,1.0681799246948387,90.83446503490188,13.188215213119602,17.042389442357788
535.076155,-88.90043956218364,-0.7150875593725949,-224.63527407231553,-146.59001491229128,72.79333115099517,-219.98735774017658,-8.828007725965733,91.1052271596134,-71.31673226486032,102.99681738967364,-76.68992619780423,-152.66810641126068,111.96169611215794,-15.466930650131395,24.745680015684215
539.8868309,-106.46482970482002,23.83427388839999,17.018147060145406,46.62977516282264,78.14418253771417,31.23894510071681,-0.8010175276358567,94.11955581723495,-14.95817417943385,107.11952242330464,43.878121658524684,70.19824448938019,179.0549368721423,10.026090586153707,34.11398982414977
544.6901726,-19.673603050778798,77.16299097498057,75.0830025034468,33.57545146672998,85.02801386334784,40.766189704457716,70.30251069249461,98.38054755576587,-38.244007980977294,112.74384244560976,5.439646438683904,37.884710345331314,270.9995799180532,94.31421855940083,45.0056799408913
549.4861922,93.97385560142195,115.48548937761316,-21.25939344624752,80.86536669349394,93.09135926150726,85.62245410512624,132.1916967819412,103.76307664886482,104.6514995699402,119.62213084726159,165.63975497929172,100.61285904217581,330.73175805481264,176.84202688093424,57.13741327844164
554.2749019,117.80895173529947,104.2643974821591,417.4228879833619,379.20003353151327,101.86759940502789,486.5519322546126,128.42099647366894,110.04124337141222,259.6451698135169,127.38918648946887,423.1296290032838,432.808995796306,325.5656684930682,194.45250552686434,70.11300333499368
559.0563139,54.63095236736345,70.87572731643805,74.93193403496409,61.12416150255266,110.83104740068131,67.18468766885833,96.76193406269941,116.91271511087278,1.1590687447580272,135.60053670528032,71.34200172342528,52.39280786970388,295.0855876412353,160.88617921822254,83.4645799208111
563.8304402,34.00846719055873,77.61861032964774,-85.54459815866969,-101.03842675865596,119.45379981273247,-151.5149799997255,128.83722239067532,124.02242574998289,-49.94517450710881,143.77302945472948,-85.65926645202325,-120.96072431198978,308.97806575712684,153.77915622260758,96.69113481827374
568.597293,98.83024668606441,136.71018105281257,611.0092696633292,397.78102579546305,127.25385252158742,471.10534564413035,216.91035663881522,130.9842850357865,316.63045745885216,151.4233507860965,374.45097405908376,513.9675137817983,372.05336240826864,211.04289619341031,109.29199234298962
573.3568844,143.2266913058543,195.64800987392007,329.97018588487543,264.52056743091725,133.83464552892983,323.7410109034056,257.3311797128411,137.41057963595608,280.0691860421291,158.10866984089006,314.35291008993636,416.58789368517097,420.49991244086675,286.6425662306108,120.80358020031768
578.1092263,108.49017957714503,210.25519552058233,-53.16220050515421,-51.12263858662247,138.91440938468688,45.45850917388632,223.06279839045604,142.9489678593284,53.636706286286525,163.46647218589703,19.09687309813242,-8.981373531396933,414.2788233078656,317.64657810894585,130.8373465024705
582.8543308,48.83122733069288,184.99190372561708,312.14504418911577,239.5594683820697,142.33558386159208,397.38117341350824,178.90654576913863,147.3112432927813,197.0074260209206,167.24032738564944,244.0267449981771,232.68932865170495,374.54793539984183,286.41462559823975,139.10399948600687
587.5922101,12.454659337945515,151.19986434576288,274.66027692721286,216.36623697965777,144.0502083243686,288.1803463014334,163.17495952215657,150.2837055449514,189.45623358419994,169.2852921019733,246.9034595819408,255.28359601174924,337.71744957243925,222.32465294720978,145.4179549418758
592.322876,6.933051641881718,139.91095644109762,51.761002919588684,-69.99952446207661,144.08630613859438,-1.5278510605852205,175.3889126414464,151.72133364672658,-60.31753990212711,169.556042513793,-47.39722025698761,13.330761747814012,317.2708619876315,173.32880990260696,149.6855988975302
597.0463405,22.376481946926475,156.08114498103328,179.1255122485395,104.50921436514395,142.50460110699512,196.18338340046714,196.92594747576226,151.53057290192328,52.00627475493066,168.0819833275866,58.45649106164818,167.057814417327,297.03517426917267,159.04704662174942,151.87973794861563
601.7626157,19.47380691809117,168.71700348028537,262.4502088794882,270.75709180085346,139.36059560659996,279.85624537367204,175.57725411660192,149.6479227853176,261.1988087419443,164.93783692252163,201.49100599085324,265.7011093145793,248.3481258270666,150.49728599204738,152.0071759375539
606.4717135,-21.80203437747562,149.9134445611598,91.94580161018055,32.618453975164115,134.68469601730257,5.86263495528795,89.2977918512358,146.02289689021174,43.84381209985989,160.21992628272915,-38.32723312400017,-16.13600145245816,173.57658364053884,119.8252503229648,150.08148354880234
