Wavelength,BC_4 ATP_10^-3M_750_5_5_M_S3_I1,BC_4 ATP_10^-3M_750_5_5_M_S3_I2,BC_4 ATP_10^-3M_750_5_5_M_S3_I3,BC_4 ATP_10^-3M_750_5_5_M_S3_I4,BC_4 ATP_10^-3M_750_5_5_M_S3_I5
625.635939125892,-25.664344868307712,-34.66647764097686,67.79014367885983,16.442011071911086,86.46095126457072
630.309328585123,117.25657924242833,16.481956066551717,141.06900458157367,133.12030042814573,130.38876377225827
634.975612007751,201.76463823472193,75.00490659377861,217.8198253416901,213.73889682272284,169.98960768799208
639.634801231821,213.4904717669201,81.87022456627473,274.46201122413987,218.50411314014815,198.9846433820994
644.286908079293,221.36210332054208,170.10332787439643,289.8369783095786,266.67404153170287,213.83636041643703
648.931944356194,183.39183294351648,159.1709678241595,253.90424500877822,276.23299143887186,214.20284514255374
653.569921852761,146.31078011681888,58.97896206388782,182.51734246452526,231.32892554600568,202.44979806763453
658.200852343592,105.95874507992693,61.71133335424237,107.99385828675256,139.60853205524126,182.60623876777245
662.824747587809,15.281084013184298,8.383471368372767,50.332617857851844,5.428534273051811,159.00281594433787
667.441619329178,-1.6525653155857256,-76.32191938910272,18.851182484307927,-8.00728257837375,134.88223874326272
672.05147929628,43.58292918533063,-56.12956737947121,25.73031224686008,39.210669994147004,111.58000418867316
676.654339202636,26.36084983223564,-18.49941488853998,66.24395501862297,58.34660838804334,88.84866855584184
681.250210746879,11.301322839506806,16.741210959264443,99.96042450052609,94.52177575094753,66.16639230811234
685.839105612884,21.753426510587015,26.238688495176046,83.69787262228407,34.16126636778416,44.07613716872969
690.421035469903,-24.590015925794035,-13.20614613942135,22.451131117942303,-77.39839990283234,24.49658178286566
694.996011972729,-76.85122474320437,-30.707908453457403,-29.56567020965994,-79.64800888511454,9.682933133913355
699.564046761832,-43.83292582777767,-36.988694412074565,-21.059802581936438,-40.43546207519763,0.7135687959699126
704.125151463501,44.406462672629,-21.96478206923185,47.10087034237732,7.72528436550988,-3.0965115404125605
708.679337689982,100.18750819143249,76.12568483312332,119.41079728839577,72.09096908753433,-3.346826944607443
713.22661703964,97.36741653212204,140.84376726111577,132.5480188520026,69.00684826263179,-0.9608050202310849
717.767001097078,61.854581588420864,52.55974615396647,73.03128723910746,17.654733668135492,4.875364383624744
722.300501433285,-17.643186098407924,-63.91249111094753,-4.092751198520439,-33.149421528962606,16.384205377601752
726.827129605783,-63.82025208728268,-54.62533811422226,-16.30478828279648,-72.05592892972646,35.24967359569706
731.34689715877,54.74175758756161,76.93657733056527,73.99171187164536,-14.737391957047679,60.22135522347023
735.859815623244,237.05310810854155,218.41520715593418,218.2149682717036,157.9715813527023,86.14537670606202
740.365896517156,337.62737829142765,293.5156204657633,314.2899417835894,292.85659866018506,105.93194577471556
744.865151345544,332.3967208838983,320.9019340430182,289.92606497056204,253.4593594021994,114.5442975049705
749.357591600676,168.09073084066793,187.03467388866022,162.8701373239256,76.49485462202252,112.18241776629664
753.843228762184,-25.310126947034394,-52.461701123213196,25.354616457109124,-50.215305298381686,104.25794710661567
758.322074297195,-36.0483106708582,-49.75366461228151,-29.045340288787955,-21.791824811970532,97.99149984142502
762.794139660487,54.90808878137746,84.0493918296169,31.743998393807097,20.400066016684683,97.74616407494076
767.2594362946,171.4703508901466,161.22395919324026,166.3144244642307,80.09263407774786,102.1570089408814
771.717975629996,320.904960117617,284.38108309471926,280.6562202861444,260.27675055353444,105.05732714877288
776.169769085182,371.32708949136276,294.415208729683,281.1974865636006,344.81942259175605,99.6889102616787
780.614828066839,254.84376635501636,160.72344523456394,155.71987392372228,208.958629218946,83.36655156711181
785.05316396998,31.34095028410902,29.0107160089526,4.427545356683126,-8.821140028242871,59.32461056398847
789.484788178057,-110.97213916165046,-68.4401449197938,-47.41339935358826,-121.6495846899563,34.49232059876944
793.909712063116,5.590281953429015,15.534158421726556,24.05993014862865,14.441198302105974,15.106011037566489
798.32794698591,166.01307529553281,184.15561281525666,127.52751550426743,183.60223511707002,3.7545939845983725
802.739504296052,128.32908559892945,156.33799832025832,163.86273350248214,141.8520712594316,-0.1001236051628922
807.144395332138,52.417600168145476,43.50668456414836,114.8368783710507,62.00942056526024,2.443368983440749
811.542631421878,36.38403789484675,18.5198619428016,32.40275127424238,44.564686950398304,11.441996333916222
815.934223882232,-31.147772267822923,-26.113833684032606,-16.44469492551473,-31.7352015030662,27.326236522090042
820.31918401953,-68.20958033016174,-65.0573840355157,3.9600219375542762,-88.81733939028877,48.86283984310671
824.697523129624,57.87514270116306,47.82817279473269,76.76774993853223,34.254953200459546,71.89033120688636
829.069252497993,188.93827193697308,168.6764558332153,153.01868140845835,194.40634401524173,90.06807742484249
833.43438339989,141.0055433716355,144.72636198674775,197.41089351442648,134.87585987398404,97.20461720021798
837.792927100469,56.53679790691545,117.59861537113795,203.93983368392705,37.45252308960812,89.79972517789618
842.14489485491,67.95271854936524,166.43584577454845,177.01183611217505,147.3328664119715,68.72279880004967
846.490297908544,1.5771595884692786,138.23059271814014,122.93027947630773,147.00963011469247,39.60143208571354
850.829147496994,-101.32159397044441,41.12986306052431,55.2987015390161,-4.255612831405696,11.677914801585246
855.161454846289,-10.900638557497707,27.544042615593483,-6.445762581018986,57.56437125796761,-4.870266461511278
859.487231173005,49.70878510062008,-14.340873529099724,-32.446497430503086,71.16173504083432,-2.3453519484723415
863.806487684371,-63.77403203160496,-100.3025597304789,15.869729430376665,-117.05778794544405,21.600927530083084
868.119235578417,22.58610822537375,54.240557737711185,141.99170033790958,-5.008056249526426,62.40883176979558
872.425486044092,315.66237131931337,339.3879947187834,281.02840138888394,364.04664892053097,109.3555309640019
