Wavelength,AAB_4 ATP_10^-15M_750_5_5_M_S3_I1,AAB_4 ATP_10^-15M_750_5_5_M_S3_I2,AAB_4 ATP_10^-15M_750_5_5_M_S3_I3,AAB_4 ATP_10^-15M_750_5_5_M_S3_I4,AAB_4 ATP_10^-15M_750_5_5_M_S3_I5
342.006421819617,-1.7063128936712744,-7.771042358656814,-76.7155140782007,-5.712956881439801,-28.813858797991315
347.112848630893,-10.44383370087768,29.80647235597337,78.28850666586881,-65.13582516385871,0.9846039866129637
352.211449846096,16.56119680697997,237.23316837245986,207.94005803715652,45.622752592559884,22.915149814781213
357.302238512928,96.66678305287135,5.3250059048406655,-27.667881482126504,-47.10821789771265,-48.13999958266339
362.385227653271,174.27837124334994,-58.2756159280886,-54.084573538874636,23.864928581685334,26.2535497218268
367.460430263362,187.20120277924667,193.73812618088672,91.88721647342874,108.12336380404508,93.86076364727431
372.527859313997,234.05720176869693,-10.12513724167399,-34.747219531522475,-60.341837314003314,20.23361239256343
377.587527750688,516.5354198385506,294.4896623409025,413.52822426279704,404.9156753183013,288.4624722677927
382.639448493877,1070.0286404960698,905.702423760629,813.8704703755315,784.6990861571028,966.8612283475654
387.683634439107,1672.1344186438716,1478.0026978505266,1477.7337247059595,1532.3723485203388,1573.1945380050163
392.72009845721,2008.2825146361092,1977.241687270164,2009.4257915524306,2057.32239713814,1764.6712010417293
397.748853394485,1898.6714685285456,1619.5959608859944,1474.3240943055973,1633.4168163533293,1611.5217485337362
402.76991207289,1420.2054906007743,1232.290310311129,1244.7610379790035,1399.8089909895273,1263.9981092623532
407.783287290211,831.0836622968284,764.1371324112927,675.7205098544484,906.0275258839914,716.1376599922717
412.788991820255,382.88376469928943,94.96021236005174,61.81341141370466,364.7396237499814,240.80350220444785
417.787038413016,174.77150869357868,74.80970162610095,66.48007680137327,37.511900779862714,51.53781823724377
422.777439794883,138.6520034824683,-77.16574860385961,-61.375564385608726,-21.04393311089916,13.831799495887822
427.760208668777,166.7663678306631,-7.143303527262152,77.66935415027643,-0.19518511194677757,0.611517517044355
432.735357714366,219.9917428220358,184.5598214335158,-32.75192643184201,28.391654077166223,-13.712478343936962
437.702899588219,267.4415324769204,94.18252050230271,76.52655194464235,67.30925674194059,135.7892511715133
442.662846924002,234.17133546361333,311.37926795343117,429.29950895221856,294.321976891558,244.19647418552813
447.615212332628,116.86561232856292,-90.58629403362231,-59.24316236479509,-13.830339741074793,34.184358238400236
452.560008402459,13.33455933546773,-32.73619934195442,-145.96528864360852,-63.804147049637116,-55.620938329584376
457.497247699466,-25.399957476709744,62.17546288452957,16.910953145599485,-48.79321660537867,9.997415998718878
462.42694276741,-19.27683224236668,-131.78240607305827,-108.17314805571748,-119.10993902998023,-65.60753263545578
467.349106127996,19.728249268375038,-2.9708160629868914,-21.849021307602484,18.746993565305534,-36.772431983652915
472.263750281081,84.76842869189379,-75.25600985679193,142.4791313830914,-33.65962982136816,35.298725987970286
477.170887704813,169.92536262972305,19.294225833047015,60.12671105229461,109.0075924817238,-20.098066401515368
482.070530855812,243.0161879666299,-58.633605528396714,8.992042368705548,28.666849317481017,57.07860301765925
486.962692169351,224.9039091779341,120.40884192350444,247.72830937838015,312.56879305351504,174.2851981363163
491.847384059509,124.66294925436307,-1.8999338953931577,79.54310679139809,70.318084503134,114.25820848313715
496.724618919354,80.4265627181115,39.29774604629749,78.8381396451341,267.5056425408299,103.62006917321806
501.594409121106,140.4353979426846,51.51004098168174,162.47919757650322,188.4068390845646,238.96235463283062
506.456767016303,175.5042231092196,15.598045139636486,186.28417679765994,295.26534680661604,328.6335373732444
511.311704935972,107.61033729003952,31.76511740465274,139.54400671931126,303.65545304667774,201.3785336255011
516.159235190789,55.18937799680533,-227.6566264555173,-131.21096414988068,-38.18180067628725,-10.844047603130207
520.999370071249,105.43169262663343,56.86972018877222,89.69943890215934,288.3936653141399,128.48376454713855
525.832121847836,126.01083579967755,109.2656048525351,273.29354311061263,330.09708436825304,370.7620505039629
530.657502771179,26.334127202848542,91.59214038839559,145.18057607677082,360.52063235807896,165.43249793775672
535.475525072219,-43.759699908117824,-146.04100821519842,5.525064270401614,-38.852929766653645,13.288667480820052
540.286200962379,30.356286295494726,86.08724729753467,288.1676533129614,289.1985836939425,188.08789939574964
545.089542633712,151.27441523663146,107.04987463592843,339.87501871550654,307.5494321283469,199.15387136798495
549.885562259076,183.20569289262326,26.4927144804085,199.3787193656479,216.27880294041103,259.4206722099179
554.67427199229,86.10500507602629,372.24999618563106,424.666151993792,395.02020421913676,326.72294324848167
559.455683968295,-28.1194557876197,-143.91715791484984,3.418081830714158,8.90322186551262,-3.132491034351915
