Wavelength,AAB_4 ATP_10^-4M_750_5_5_M_S2_I1,AAB_4 ATP_10^-4M_750_5_5_M_S2_I2,AAB_4 ATP_10^-4M_750_5_5_M_S2_I3,AAB_4 ATP_10^-4M_750_5_5_M_S2_I4,AAB_4 ATP_10^-4M_750_5_5_M_S2_I5
342.006421819617,7.560959602465246,4.691116083891984,9.08764474412726,2.945203219953214,0.047400567781011205
347.112848630893,349.1002796129385,304.51316165411777,203.50628986873403,232.27579025914224,331.3459262264878
352.211449846096,525.358318380838,598.6499769010638,392.2857044087493,621.2465356000739,621.0296613783402
357.302238512928,510.0857222858109,500.17774993074784,565.9863936352349,504.2498437151993,640.0390241583175
362.385227653271,733.1406246833542,674.5757296155263,706.0670902704925,773.3460579274865,812.0917979623594
367.460430263362,984.1328004452043,1171.3864967525556,1235.6250430165423,1141.106230064962,1344.584598117327
372.527859313997,1506.2248556019267,1856.1465809771717,1755.0956170436662,1701.7525491575434,1825.8837564840771
377.587527750688,3399.5733433661167,4155.4101754906105,4334.340480495084,3979.443584503567,3693.3319102871305
382.639448493877,6837.788341867319,8651.331749561728,8915.036129523905,8290.445478167094,7569.925492777749
387.683634439107,11279.186445229452,13441.752261671987,13753.049618788125,13435.082456457309,12913.492452610835
392.72009845721,13358.520319230825,14867.038839274133,15441.154892616223,15758.622352232334,15967.676978141113
397.748853394485,11225.88660228082,12106.138974575619,12508.268030784473,13483.87983071938,14025.080881470692
402.76991207289,8070.5661689879025,8355.60873261803,8806.919323348424,9622.886706760586,10306.565684825957
407.783287290211,5174.500504817041,5310.62435495437,5775.7103676054985,6040.731582794725,6722.010561070946
412.788991820255,2997.2453936171855,3134.093914812771,3186.197618291752,3375.987126581638,3914.4967383573094
417.787038413016,2074.2778882365214,1922.4563922187394,1932.490418552124,2154.835803561966,2457.0474072572024
422.777439794883,1196.8675893977086,1127.2760120546868,1174.6591120131695,1242.6844527669573,1425.9155914432667
427.760208668777,934.6757356948702,944.0043191422756,783.7205470312315,832.6378275039202,969.8212813552049
432.735357714366,874.1597815093089,866.2509277462443,899.9747154942163,807.5340008507292,939.7325028104068
