Wavelength,AAB_4 ATP_10^-14M_750_5_5_M_S2_I1,AAB_4 ATP_10^-14M_750_5_5_M_S2_I2,AAB_4 ATP_10^-14M_750_5_5_M_S2_I3,AAB_4 ATP_10^-14M_750_5_5_M_S2_I4,AAB_4 ATP_10^-14M_750_5_5_M_S2_I5
342.006421819617,14.697066544856966,-144.59520889252576,10.925164599293225,7.102615392958228,-13.11031313965988
347.112848630893,414.3837639138005,56.360284739574354,413.49730201992054,271.3906284962824,344.4056776964918
352.211449846096,580.2318845132181,422.9426262410186,597.0288214308318,598.8211286204856,688.8060267344973
357.302238512928,582.044493584696,219.5035049560547,562.6315347452856,460.77065130948426,435.49942247272253
362.385227653271,617.3410208660914,105.43401284917786,508.1642050679509,444.1019042484895,394.1159724630801
367.460430263362,724.876348087007,355.67781620135474,547.6364559939426,618.6001579352928,579.5477205012718
372.527859313997,1041.9334737335816,505.3248196978152,742.5183985789431,760.2075868886876,535.9908356478949
377.587527750688,2086.0076726860034,1490.187318600447,1444.196510276226,1596.4072075949766,1226.188552202057
382.639448493877,4136.107798857982,3233.822560337551,2999.19103510066,3267.6599587261853,2525.3592155576785
387.683634439107,6405.0833770535655,5234.0293620222565,4921.032757805577,5133.128962967076,4286.882204919435
392.72009845721,7481.252301480996,6323.136368954307,6001.52435310677,5860.792156947778,5388.513107212575
397.748853394485,6749.719511777984,5351.428146934164,5561.386074293083,4940.24974644985,4830.177769731269
402.76991207289,4907.863508370523,3888.873269287446,4103.888100097995,3573.0390281883797,3632.9749454133507
407.783287290211,3054.4325621878156,2394.481310586032,2587.325683893496,2273.281864061572,2378.4869090758975
412.788991820255,1779.510122270371,1030.494249219795,1528.5109653617726,1242.4735488561032,1206.9224052968027
417.787038413016,1067.3863740076176,609.6858409772308,881.6317633382885,825.9679367565002,607.2210588277044
422.777439794883,639.3158645269045,284.5348990338762,442.2308270497282,578.4041495077789,350.6992808596417
427.760208668777,360.3036906526031,116.82263899744805,199.16901474737665,338.7168878934704,44.659346614565266
432.735357714366,304.7235286610213,81.66078540276254,231.77720047738984,253.90156056774873,207.73455416030694
437.702899588219,398.7131956152411,91.40006212543398,378.0379176504729,362.97815394665326,95.09400940822741
442.662846924002,362.7786311860204,237.20600851316328,337.18300343403007,403.7892519775321,243.60570146182909
447.615212332628,144.22194093647155,-200.88139273316247,106.44584513127053,102.30562462479547,-60.8879425759298
452.560008402459,-23.671266060457427,-164.32876429943815,-48.812659787247014,37.394887774148216,-104.09438799512306
457.497247699466,-42.10341279907164,93.41953432094482,-34.20911494589115,164.20578248174007,75.27130757350115
462.42694276741,-10.883029234993856,-167.10261811553318,19.029146244016758,-29.3984497194274,-146.31850888418472
467.349106127996,33.32434092508264,-50.33256612347439,27.196057653288506,-39.938722431718546,78.16112117861753
472.263750281081,132.24759869316077,91.1461227205465,29.186001007070544,202.41410987185304,51.39562531354059
477.170887704813,290.1697441189646,204.00533070479486,116.92236476482351,314.71750736256627,203.7939196304588
482.070530855812,457.32440755682154,414.2038504526914,323.6265000799967,436.1170699767308,196.54348335586792
486.962692169351,550.8867115106386,534.194267775926,507.2780314534284,537.492341718155,462.5562274178829
491.847384059509,525.824079572021,529.0178356429002,505.8231289172256,523.461179379622,355.3332534515518
496.724618919354,440.9748522706231,357.49786804618384,394.34841143933147,410.3206065813939,443.6622713036295
501.594409121106,378.52047423808443,329.9865119688502,347.17202386330297,324.1131669848167,347.4329017119858
506.456767016303,327.4185251600155,356.5651226309648,345.1632438923739,424.7826223192773,496.3111442467704
511.311704935972,247.3632545106151,92.2956373904596,268.9982317280281,279.9227950840031,362.17977762961686
516.159235190789,181.22900688348184,-88.12362490772028,159.0011101588479,2.6749132097343846,-50.57469112840981
520.999370071249,160.69715942046855,83.27941364012223,142.3420589958647,265.17845580277253,375.5538105294731
525.832121847836,115.535444902997,246.2033037741292,185.6994143291557,409.26128377547474,289.6355984443946
530.657502771179,30.552777290545592,230.14364245638427,165.33816498224758,36.64879366923337,387.81288340614105
535.475525072219,5.627232979753302,24.460444255678368,117.43089614964737,67.90927036722377,1.402992219667226
540.286200962379,62.40572873347854,90.87465685520844,163.21457125187442,370.4342422477694,366.5375229813362
545.089542633712,118.89411758189148,231.0506636280503,277.4897946646745,247.86848867263694,385.5827003888262
549.885562259076,114.30877893490675,168.94455741564755,305.5737293587175,191.75919429333533,26.94060691957499
554.67427199229,10.474550664613986,249.16694545929536,146.47299828277335,317.3477904850586,307.6760944288951
559.455683968295,-121.77163037840094,-16.259342616710818,-47.70598448112106,39.650724258675616,49.24613334193836
564.229810303319,-98.06559125407462,-93.54783478069545,12.837008907011704,-67.1838537181381,-31.62077971247971
568.996663095024,38.32230017462793,400.7267800585442,254.92477404083385,364.0350019637035,372.52587689005446
573.756254422682,58.22106021430996,218.43594518838955,305.8237559496916,334.19133075100444,288.56236967967186
578.508596347321,4.673709384707593,-173.54315099358067,142.04390806098124,18.60408011463617,-53.83001684985189
583.253700911884,34.4868539590849,119.79649114796706,24.212865338725358,227.18259897469554,270.3952416894032
587.991580141394,59.26771116068776,110.58914104608611,-0.24506115834429432,263.9431658767367,153.5705770558902
592.722246043097,33.003299341143965,-158.98163937184512,10.854866782528244,-2.1685848899194013,-20.07220769366493
597.445710606635,78.13671640618101,68.1268213130625,66.3375728022123,138.7889357426078,94.859211139999
602.161985804183,131.9926412200592,109.05719570979772,93.22094073805091,288.41821173674856,139.23666861282356
606.871083590626,40.22816977499457,-83.01293003851814,26.753788073507565,92.08404641934698,-18.583514794033654
611.573015903688,-92.3051216229651,-72.98241298261598,-30.013733948148698,-22.405924854353923,-15.308177379675563
616.267794664109,-83.40253196392784,-30.86864039432534,10.060214243953592,91.32463513482458,-75.41040279894534
620.955431775774,37.02183875233266,52.81254639009448,81.92458226908936,153.6592674255199,-13.535836345304425
