Wavelength,AAB_4 ATP_10^-9M_750_5_5_M_S1_I1,AAB_4 ATP_10^-9M_750_5_5_M_S1_I2,AAB_4 ATP_10^-9M_750_5_5_M_S1_I3,AAB_4 ATP_10^-9M_750_5_5_M_S1_I4,AAB_4 ATP_10^-9M_750_5_5_M_S1_I5
342.006421819617,-8.488648794692361,-62.418306928288956,24.09856102470638,-57.55023139967478,2.9628365274056137
347.112848630893,-49.47909390110998,-14.704520973713025,-62.65704167551427,18.5671267508263,120.54844339510666
352.211449846096,92.72767411984188,54.20497552784645,239.37716344599158,23.93818342071405,200.72424445543496
357.302238512928,-33.965888927284134,-22.39189070562076,32.68654916717421,1.2057173271446544,232.71934704534505
362.385227653271,-9.707954270654717,-35.68629015037263,-45.404555987066146,31.494684586464114,224.60192767553036
367.460430263362,24.619636593473018,49.03598875716381,126.9450165829951,100.82125094928067,217.10234995490327
372.527859313997,-49.62128328526746,42.694361727316675,28.449294961342474,194.72284252646548,319.3907719384681
377.587527750688,434.3220589081657,268.78838731056226,432.73047402569534,459.9973947468711,659.862677603747
382.639448493877,1042.3140050614998,1019.5511359310917,1020.7388320354708,1038.5860044826347,1243.791697090359
387.683634439107,1700.8217612058645,1859.6173851743629,1796.8641879103238,1772.4937331156589,1879.3226755787034
392.72009845721,2267.375015710178,2136.8018234364736,2400.8192317727367,2274.343957938947,2282.559764943478
397.748853394485,1971.3367647008563,1895.546839165455,2073.564743392765,2285.1828825429657,2272.1281989881645
402.76991207289,1414.4183732550068,1499.5172663139872,1616.9706751787282,1850.4328298502082,1877.9146379166596
407.783287290211,840.5246527284114,923.1632117222804,966.5682612946737,1214.8165619952085,1298.871514670157
412.788991820255,254.77012673169997,329.9559315741336,213.9944620276195,653.3608014669572,772.6478334850125
417.787038413016,92.5031891280143,42.67299716697207,103.76790422131958,323.9188887056993,445.52490733751904
422.777439794883,0.46986170437089925,-19.286673138709375,65.68975513424618,211.0149099946839,325.34595681124523
427.760208668777,-35.88913838498986,-33.435424152768135,34.666136396669074,230.46245555525147,338.0498227470655
432.735357714366,68.0491278120928,58.28662187036345,141.3983531155375,328.00278393721777,399.2740159351635
437.702899588219,250.17798428861545,300.4003932451748,207.71925224028766,423.35268368173706,433.55072577671467
442.662846924002,317.8963023720443,297.2689741429825,351.37458309832476,383.7098863262741,385.9691751102558
447.615212332628,7.07141045548914,20.12975858823733,58.04286102596226,189.26665736529722,259.06846648368855
452.560008402459,-21.375560123234248,38.2366795601764,-58.30309847602868,2.0044202298207523,115.41518515213654
457.497247699466,64.9992506095399,112.20882402978756,23.806594414311007,-52.994670431560166,18.058568281643915
462.42694276741,-143.96697179358705,-80.45588864593932,-113.44493876626755,-23.749227865608148,-20.453707794852704
467.349106127996,-51.23195725200864,-104.29692790329213,-53.47323098079461,-3.481238592776762,-26.04387966596242
472.263750281081,15.65882862367095,-8.119791113203554,66.49122092364169,-4.74430730478764,-14.24766023080349
477.170887704813,-100.23637605849389,34.212956810436815,132.97420238972018,38.824063572053305,27.315197776649043
482.070530855812,91.60881953399587,231.5758276037932,180.67631638173523,153.64347896389233,95.94270204089582
486.962692169351,237.16862557243905,306.57256623961644,297.74452424938045,222.00459207013986,144.49089575881874
491.847384059509,140.04491765439508,70.57005651942175,231.4373337191166,145.89002059155158,137.48590366166238
496.724618919354,42.59690606763583,-20.28516286506371,251.91522625299456,38.448303851954115,105.86492092463307
501.594409121106,77.85570878601094,148.64537959463243,211.7772599555892,29.67334930333986,95.1407386439537
506.456767016303,256.95472118069165,223.8267921885524,352.01738489305444,37.92459976832795,91.06438857920858
511.311704935972,174.22808971704333,53.83081781738858,296.78402881559265,-36.50836837102086,56.04142375462632
516.159235190789,-117.36651965138725,-146.16837187756045,-27.990585798846183,-86.30820653207057,6.914969329352876
520.999370071249,-77.36059452382611,-18.12649945550797,323.8051210267372,-3.587149950491945,-11.902856062754806
525.832121847836,141.33884047921,215.88780134536995,354.7589129696837,80.46994712079227,-2.8853176747119136
530.657502771179,62.849173505764504,64.65439805913914,145.0698829002654,31.11414522704529,6.381315878361274
535.475525072219,-107.02385588578137,-83.30411816408935,2.3630669516759326,-30.76380312920613,25.953052277680616
540.286200962379,22.930288725916768,41.761209291326324,288.148761638515,31.800846469559296,77.64596825860826
545.089542633712,61.090777267641684,23.51909781743302,391.62992741872364,137.17923457593398,137.15155578775514
549.885562259076,74.55974251740606,57.218973762037336,166.55581234595584,152.86603443161943,159.67876478288997
554.67427199229,260.82752107562555,173.13178181100096,544.5393357059269,79.41919312553159,144.60173309828784
559.455683968295,69.97077528981985,-0.9338362775363862,273.7733316588317,54.044009897600404,139.31611679644632
564.229810303319,88.3207877595607,82.48716455032007,275.5458867809872,189.86413406654054,176.38833369624373
568.996663095024,487.216643271997,422.2272854476775,744.1658796925661,342.59508687039045,224.16286573781025
573.756254422682,207.39713867530352,204.30101966455908,379.5411099163569,285.8797694385312,227.92029151980722
578.508596347321,-153.71403261636385,-96.75965196730925,61.864520284583826,101.54874435575938,184.15870821148326
583.253700911884,72.74139122490847,53.53910970111444,181.35222170076736,9.242371480150723,129.1535767159151
587.991580141394,62.38004435931838,46.86950361906729,183.54922422118705,2.301257413574106,82.89625742353492
592.722246043097,-145.34238746278308,-91.78892239203543,-29.14764017519113,-17.145622660670064,46.64871763093633
597.445710606635,-32.53985250966622,75.14930302934016,119.84436407478594,-33.43823629400622,20.311463873342326
602.161985804183,61.55012415816968,146.37258017940755,201.38764055823722,-16.376518567152996,0.4208106603091082
606.871083590626,2.4584216252467,-50.34775475675013,-37.07308480289256,5.962695504716862,-14.855859964138247
611.573015903688,-43.002300724360055,-78.71639116453437,-11.17091142413733,5.603643700756809,-21.97313822085969
616.267794664109,-28.073934783983308,47.44229166281955,-9.845814955807448,-9.961145396894953,-17.896619103076993
620.955431775774,1.1380698939109486,10.952052754235687,49.964762209938,3.5258005113581596,10.49667876834063
625.635939125892,28.928838438175365,-16.64025191769193,27.233907019455863,84.2153413672388,86.35471414780298
630.309328585123,234.27486654708986,201.17374110819645,169.09267789807936,183.2129718633045,199.78407379432556
634.975612007751,294.1411776938051,308.79277871705716,381.5220951021246,213.73434702195607,291.69385633198425
639.634801231821,196.68043311748593,187.97255624015398,124.93895184100953,197.06441698807626,312.1031081402485
644.286908079293,239.18850592693718,166.98823412458,312.1398914501438,200.0995242459383,265.7330849633507
648.931944356194,67.3886469354594,145.32664969311708,183.0182301547153,191.55000088706169,187.3453490080908
653.569921852761,-24.55980842353592,38.31774503469791,-16.16405186238439,128.26065174104266,107.0160419993575
658.200852343592,32.418050494614185,-11.964261041040295,180.38937982148403,45.204701244552844,42.849601179801695
662.824747587809,-82.079008223636,-44.78315736380807,-7.681270482804784,-17.576894803960293,3.9139211542381034
667.441619329178,-25.298906385236656,-34.23253576118027,153.97398210481333,-50.58616579866865,-6.145353179566676
672.05147929628,17.93064952933795,-9.846511229212098,152.25823332714847,-45.073921342421066,10.524870849692476
676.654339202636,-14.253925785976177,5.2053381000328045,-25.002095220806382,-1.4903133171678462,41.96418445158679
681.250210746879,63.816402030553704,79.34096032455172,-18.701747425788167,43.12191643786842,69.632178574663
685.839105612884,1.5510485115424189,45.15446009293093,99.36664124849696,43.61015850486714,82.74292684737665
690.421035469903,-79.85622563395512,-57.23976334278642,149.0709244840971,7.927158387923718,86.45507279475049
694.996011972729,-19.013738995325518,14.496243620259747,23.69563290010447,-12.898917915387742,91.7608782623368
699.564046761832,21.446271267002565,115.88274290485069,169.08316959005782,22.50862948690191,102.80507111339912
704.125151463501,101.56316040854338,149.42864465447866,154.86178037224533,120.05442390943074,117.29190034270779
708.679337689982,217.648167484149,225.1043232496404,333.96436309889253,213.6824740805631,128.32943590004533
713.22661703964,174.48467014915198,225.5619665960504,359.7507836736878,197.26524803496065,119.4765654154588
717.767001097078,139.16665178929767,77.33964949463159,196.04093793928047,78.6980554594625,75.19798806415804
722.300501433285,64.7297356172779,-43.847402280941765,180.6214236113078,-5.2273941772010755,15.50990711992391
726.827129605783,-111.92840458007862,-37.0779713003146,19.11937877822647,17.75138931099756,5.194764922913961
731.34689715877,27.110906042015706,27.851054072969823,56.83015813687431,97.97888743634967,94.54781737162887
735.859815623244,284.7063060940296,131.86092676027485,233.07114034133912,191.96247404504052,248.38448094339174
740.365896517156,280.6625429160702,286.2766480377406,434.2377313238854,277.5819578655946,358.51593658498365
744.865151345544,254.38142695386617,319.94316082782336,326.98723503403596,276.5409198513139,336.8647632766609
749.357591600676,171.0165530840578,118.72060788762367,242.18050869876544,137.57985894862247,192.24241980268067
753.843228762184,-19.953637375403694,-54.141798517796936,-48.38327398957658,-30.85727679693145,24.646380875518417
758.322074297195,-20.37936999257337,-22.840289594314285,-6.726435818318919,-68.99530719263703,-44.62736471671333
762.794139660487,-1.723624538450295,21.37780751059483,207.50465080120108,41.300825792184824,45.74150058143594
767.2594362946,60.5170591953399,139.0770424408606,109.98508150794952,209.1648895589011,248.9510881542912
771.717975629996,276.70245851123923,345.365541416151,555.3036424149402,348.6936085601683,427.77393254362175
776.169769085182,291.2786947148076,321.7133929286258,418.178350833224,381.96395060215775,455.8758154331337
780.614828066839,188.05852748123274,175.97283468171807,323.4511932661322,253.21068230637377,331.9415806910715
785.05316396998,-12.839593997785656,36.57143178369519,235.48144615347115,29.987313491707393,181.5037379874899
789.484788178057,-168.77042881352912,-88.03089103309846,-42.54957672119454,-81.16126892580112,135.9373464538018
793.909712063116,73.87643050902834,74.9606139426277,277.9573774112009,34.19459960782423,219.00717302221946
798.32794698591,268.65590071240695,301.93641529829137,415.30314750503044,221.53748486858962,346.2617291727324
802.739504296052,179.5584015167052,271.05749845417733,442.7060547481063,284.4313385517229,412.9380761331807
807.144395332138,143.19116102183415,228.01284127957027,414.6451522402035,222.75463644704382,375.74266062235864
811.542631421878,85.65894017224213,191.29267060169371,419.3817506400676,118.69988073093766,274.98282290427596
815.934223882232,-89.034530273831,15.06709741306192,125.96644230379762,30.349534403156312,198.71297569186487
820.31918401953,-53.63078945249127,-51.29545761954749,57.74732762560873,25.765701580743816,206.4696895235847
824.697523129624,74.07214597773961,143.650220292936,307.04625026702854,112.96147712924179,270.10914607333126
829.069252497993,106.32317425063069,272.316054937289,205.47319327705844,181.03867895523416,307.9320871754827
833.43438339989,175.8175038193302,123.86602525393047,334.12885928035416,142.36203216969093,280.4335862202034
837.792927100469,50.71396779061693,12.893659238146945,170.65673440837216,52.75662375793065,218.90504739147752
842.14489485491,-2.5626076710101273,66.8758844640966,138.34293425376833,2.2430859111964594,161.40668836730757
846.490297908544,69.82019407392514,25.90586715602476,234.2196500793429,-6.3398645328509815,108.47032455890974
850.829147496994,-127.08114850071564,-16.34856352929324,-16.600906519651105,-7.720042310713517,49.97073180982842
