Wavelength,AAB_4 ATP_10^-8M_750_5_5_M_S3_I1,AAB_4 ATP_10^-8M_750_5_5_M_S3_I2,AAB_4 ATP_10^-8M_750_5_5_M_S3_I3,AAB_4 ATP_10^-8M_750_5_5_M_S3_I4,AAB_4 ATP_10^-8M_750_5_5_M_S3_I5
342.006421819617,-12.951917541031062,-7.160467288930484,1.1083415728175794,-8.357668755396375,-73.95897738278853
347.112848630893,616.0476869049273,561.6190341774925,680.2653851091218,680.9158010470248,375.7298502713105
352.211449846096,1031.4875737450282,941.750309931428,1141.4069876677156,1011.546790769146,679.434573938439
357.302238512928,1041.9760096301418,1068.5594970601228,878.3107408000102,949.8741864939675,573.9155305827666
362.385227653271,942.468529183482,1020.351996176082,903.9131822692524,728.763800605252,202.1302935844271
367.460430263362,834.2143968601118,935.9172798649727,989.051092802637,857.5400185924042,400.87571780397985
372.527859313997,740.3294563013326,941.2299302750379,691.489608153831,546.1788861155097,82.24582515325955
377.587527750688,954.238317328992,1136.9777744188507,1122.628076798767,876.6665822609265,565.228581815373
382.639448493877,1431.2814341274363,1575.4939452304016,1388.179407996884,1248.483614927909,987.4482043746355
387.683634439107,2039.2203119341323,2184.8623337037184,2090.152125710001,1946.7999664101424,1514.0532445592648
392.72009845721,2577.5014389824146,2738.2337505144,2777.277503192237,2557.5772663799985,2288.2617351940467
397.748853394485,2685.8968173329886,2971.282783601496,2747.503730932717,2545.278653393943,2293.2224552637235
402.76991207289,2432.271641462929,2763.728525129216,2690.248896137307,2626.966165411027,2231.159126360098
407.783287290211,1944.7357305385076,2218.848953091273,2323.673462351964,2203.434844509973,1909.408964822368
412.788991820255,1286.5102170593357,1591.2468882991368,1442.77066148364,1432.5622417165173,1100.413084920186
417.787038413016,838.8530932531202,1114.800670339928,1039.9003231913973,1141.795489138241,799.0855258560999
422.777439794883,671.8892722147193,854.568994910594,958.026415401264,785.0826881251952,467.2963161745397
427.760208668777,472.93480777471666,718.9587956152315,670.3616997634952,585.0820951345819,276.3248927533616
432.735357714366,318.1074425589868,600.4160110132547,655.6028189619203,440.05018614374046,309.4815236285169
437.702899588219,359.11180720441513,461.27383763814197,283.9028780567619,248.21095599697566,48.79982173381839
442.662846924002,271.4314837533341,304.07987138039994,494.95061733083037,481.3920472526203,473.2414089138502
447.615212332628,41.40342167984119,145.9861986427973,47.9519599596225,75.89447599126376,-1.4714368011216017
452.560008402459,29.394763364152823,27.60467662549182,-53.67356113842132,33.038795743257005,87.23064077103497
457.497247699466,26.581481608255956,-15.651559425477558,96.04548965639017,86.04944882156177,157.21078806701718
462.42694276741,-75.40704947496636,15.719604073087694,-213.4475041389488,-275.6782422223272,-120.99884639792087
467.349106127996,16.6143099664682,103.16338404257782,35.69921683056293,56.79116008553738,218.42691225481695
472.263750281081,164.67442080250893,234.59171703065104,-66.6393705083097,-3.507623862431039,-5.961711806088175
477.170887704813,296.7270449235547,406.93265018256216,114.00703994317092,400.8330256186775,272.1083952667867
482.070530855812,588.0189304852821,604.0170709412685,455.2442419685243,607.8573302704337,552.5617404472285
486.962692169351,869.9024200027372,782.6720226646253,1011.0239252525985,790.7191591865515,1042.2556485113566
491.847384059509,971.1450073546685,911.7906533742402,1013.5394838572741,789.4373477784413,964.1797362894882
496.724618919354,947.5909959992541,1000.8381547165463,957.5365807504643,808.4600370539886,1132.083302781664
501.594409121106,866.6994353963665,1039.8876974446562,1000.4272775271579,819.9059175549444,1104.4687154326452
506.456767016303,765.7789778451559,966.5630386051597,928.9794363057617,779.8667230362418,939.7678771180568
511.311704935972,586.8203706207427,774.4918792277861,441.35669073571216,621.3334556903078,676.0051156151137
516.159235190789,384.7467105765027,578.9313298636013,130.39011597635744,94.15592919256457,235.08589259553798
520.999370071249,431.6991377335601,468.8686480943952,199.49620195516655,225.58212855617853,355.36537247371496
525.832121847836,594.234182993521,393.0871075174431,230.9411014665207,106.37500067812547,320.231209571126
530.657502771179,435.1120507594181,307.35980610059073,394.2372013511277,325.9491947819773,424.77416884473087
535.475525072219,283.4898778959182,298.89407809169006,126.77965349085218,-43.74214947306152,54.60561811227214
540.286200962379,506.5574153664493,426.24489415155847,645.2084929321561,264.4700418246576,356.5045653798837
545.089542633712,516.0161361716013,554.4943694792712,609.3511555942283,382.94274702271315,295.07133298986133
549.885562259076,276.4687722252784,488.64666616927224,300.7499645645617,411.6243759665845,346.3941455603493
554.67427199229,217.78769188878746,229.43083631064715,396.33427229165534,418.089484414498,438.6579694799831
559.455683968295,31.62412415901801,-5.7762932444451,-103.42353106594797,-141.82516006085697,-47.15585453177151
564.229810303319,-57.94392495347404,-55.274012661020095,-248.5763493008306,-41.24454676146712,-175.875797857332
568.996663095024,198.88810951872955,-4.039736951685995,104.20234642064887,256.41801098571227,278.09618035080337
573.756254422682,111.8034008138615,7.8200888353881055,-14.766707638076369,306.8343026394416,309.8857493488553
578.508596347321,-97.6264593255468,10.244356927077888,-118.78151945360838,203.6259474620066,93.34695493846252
583.253700911884,59.34215751153059,73.61744134054905,279.5983431859456,526.7568066360404,568.6263106195083
587.991580141394,24.511513990421918,145.8825714259797,412.40018814113154,557.3681503144688,730.3931364954299
592.722246043097,-94.30364572475827,168.10330016350994,51.77897372592005,-11.578750719353042,293.842162848305
597.445710606635,116.64522745768281,165.8722825501457,40.7202760468615,258.7603529346584,352.230368386847
602.161985804183,172.41398881513157,159.3035390764403,224.86468311228845,264.7774795564991,309.36223745483164
606.871083590626,29.81672421518124,142.45503161862953,10.060529524429683,-80.51964322420216,12.687454771861667
611.573015903688,38.85103067953918,138.0909795336006,192.28206371564488,90.03297601683971,-59.78453188046774
616.267794664109,52.17715751424345,158.48410196586988,124.31711557192159,-27.84526825765454,-10.165395619784363
620.955431775774,17.538166858079705,165.48582231209045,176.6572065932886,56.495529190906495,15.143724657108919
625.635939125892,1.8261008685832394,129.98303048511687,-55.21173001502075,49.69604738997447,90.90675866879269
630.309328585123,-1.527835458275149,73.6324132309918,-5.694297544000847,71.08578472663487,37.25731944389736
634.975612007751,9.367404823226138,29.173032195206346,203.94472493105923,256.73936134325834,158.83837428969127
639.634801231821,-42.371156471229824,3.7207448047810487,-231.48600457374232,-52.629503169062446,-118.82469033890038
644.286908079293,-74.96216641653928,-7.996361680692928,62.86742738138048,-46.62792692999585,49.65291410559189
648.931944356194,-10.895183926442542,6.875765859016184,-63.37861657541896,-71.15910050841649,-36.32687022869936
653.569921852761,38.73226393395896,80.56554284673464,46.54024073073106,-26.467910011830554,43.89521154850195
658.200852343592,96.85011187239888,222.06195061823965,235.55248352187164,308.65492999392836,252.9437917099831
662.824747587809,222.7124766291323,383.2343052638249,123.90082697931257,248.58905588977223,52.7950174179573
667.441619329178,303.0711311504506,494.9541279050087,215.64479185720302,616.8040223456592,400.3127269166364
672.05147929628,275.6968584387499,540.0121318025294,95.47431359223583,289.2562570333132,408.42568419544364
676.654339202636,183.7592370361615,557.6473754811975,128.9816394126242,206.6734750817211,438.52494301310435
681.250210746879,61.80128256139756,559.0174168301969,135.30775540057425,86.19750395330061,530.3522462148994
685.839105612884,25.729901481591924,490.87603709000626,-110.96795931805605,101.42901011559206,307.08569840359064
690.421035469903,58.93153529852111,333.6824802188074,-163.94409130633335,11.01788982223934,88.6797984730299
694.996011972729,-38.742268705352444,183.05663652505618,-173.23131248970208,-170.55875753919827,-50.09974691802972
699.564046761832,-130.86050709900633,160.3577453993565,8.065046858773712,18.264157701587465,34.00493692649525
704.125151463501,-15.046866961988371,273.61575437093586,104.16390552669327,-64.66890314653233,204.86612548008816
708.679337689982,86.7595846508816,424.67570805707624,81.93979785480155,87.01924152120455,279.75319679261133
713.22661703964,66.40842946964653,519.5736973897637,272.66761521866374,107.37770969253438,412.9040797278442
717.767001097078,50.37360054889791,528.1868349974688,188.00931125471334,103.74090399227703,287.39623147484053
722.300501433285,30.33853153304665,479.230338949577,265.0733512375373,93.0282129787281,265.8608813154665
726.827129605783,36.76568044170392,442.4737889374255,49.90673473952552,-159.4928797320249,-111.21936866865747
731.34689715877,141.42524008634075,484.55360691662645,228.38647446784648,257.777150416666,497.58329703515676
735.859815623244,334.64875358120787,598.3349723633689,278.0119396434616,225.30730448824443,420.5432275508101
740.365896517156,523.2423184181085,681.9639258124433,425.5451599881101,665.5815475416815,783.4790633777866
744.865151345544,519.7194792624663,617.6779556059391,463.68044130302826,406.5493392456941,578.4623027013354
749.357591600676,246.312318991824,389.94578233388575,295.7551491364403,349.4073967908456,526.516886566414
753.843228762184,-52.35094911108456,124.88636379490535,67.77743836164814,74.6348617722615,205.10638010874004
758.322074297195,-92.37545014943635,-6.565039264589288,-113.99462488086749,-185.17577804254233,55.66547424762348
762.794139660487,10.152714106654685,66.13580500774522,-31.783802679873816,214.62463020831808,306.6439815859104
767.2594362946,176.70372358354166,263.3547008803588,-167.4537669765191,-48.60259202919087,-69.0022827458497
771.717975629996,391.12607490622725,425.09690871449925,649.5826358328441,700.822518404817,824.6603535119303
