Wavelength,AAB_4 ATP_10^-7M_750_5_5_M_S2_I1,AAB_4 ATP_10^-7M_750_5_5_M_S2_I2,AAB_4 ATP_10^-7M_750_5_5_M_S2_I3,AAB_4 ATP_10^-7M_750_5_5_M_S2_I4,AAB_4 ATP_10^-7M_750_5_5_M_S2_I5
342.006421819617,7.7636668132140585,5.810753714119414,17.138439791603446,3.793927051776052,11.491477601473775
347.112848630893,842.4571395223132,727.6482999873564,761.9920025037444,706.3795862101982,840.3698720521344
352.211449846096,1198.4672108127954,1084.4848411811192,1239.9934170218476,1072.098723677187,1295.4702828128875
357.302238512928,1259.589275396585,1153.8521779672087,1386.8960545595855,1182.755195256459,1222.721131804103
362.385227653271,1074.1829631296655,1185.2033912174004,1337.7837415175386,1273.827501975269,1132.3563776957976
367.460430263362,1187.7690203012457,1239.7522077920803,1256.9752473976355,1317.124158838883,1274.1818522921917
372.527859313997,1284.9331378638215,1416.0976550489286,1382.4095582103255,1424.4573000372995,1504.1986046514262
377.587527750688,2262.021321465334,2221.8246075576812,2205.602836155851,2269.67332466334,2341.6627935502124
382.639448493877,4247.140173381351,4192.416829971107,4177.628352146375,4295.006056361534,4396.555136030489
387.683634439107,6884.9708775153695,6834.859075948829,6841.140048076384,6755.914386935825,6895.263384349635
392.72009845721,8489.826775413676,8527.31764629754,8602.041011025112,8173.568769159072,8003.622108995021
397.748853394485,7772.642105425317,8146.303934076399,8253.644545661444,7766.873620499588,7139.934116167533
402.76991207289,5940.815942321872,6239.045605320698,6364.918534799161,6072.257803430796,5444.889562916265
407.783287290211,4228.659120357434,4116.778408948408,4273.877249259866,4121.113649039422,3763.9270665671406
412.788991820255,2301.5309845663514,2568.385119940723,2654.9340212846623,2605.282506547807,2346.706850489717
417.787038413016,1447.6457123081193,1665.372706810369,1654.4686258364356,1712.421743111842,1445.14053381764
422.777439794883,1006.3955506155119,1122.332165041166,1166.471466088893,1169.0169537355584,995.6323323533276
427.760208668777,666.4253263702043,736.6144379547009,867.9359095921479,716.1610947485042,764.2843210518967
432.735357714366,407.0336313375412,563.8479396796704,666.6069471736078,504.7095887094699,667.2306070707282
437.702899588219,318.821076215088,550.9843858195533,614.4686515613162,585.7456856275962,689.4169164552586
442.662846924002,556.269533186193,398.7208407132134,491.0468577789811,568.882081240623,547.4879207854744
447.615212332628,16.255777181374114,77.91231091093343,183.74182356444283,265.6795270663167,172.69188071037854
452.560008402459,-34.67215531024223,-85.82865675917984,-53.875360895006125,-5.34249923320138,11.066894033819032
457.497247699466,123.73615446452256,-13.553620342198727,-73.27347274213682,-43.83984264816985,-18.698350405527776
462.42694276741,-204.99350676786153,47.22736019450751,5.310898235729045,-2.9075526001894048,-99.72966608356198
467.349106127996,3.7353262681724573,-13.030534094954227,56.935262337778404,5.525737019066689,-21.886230345937417
472.263750281081,64.15487076375118,-45.168765214342955,107.38556673362203,52.93835119597039,97.12839538502536
477.170887704813,185.84344569292335,122.30912369883734,264.50736166142264,249.3149626643273,290.2667899601863
482.070530855812,359.15304362654797,434.31213049961525,478.28023656655546,543.3527385651723,671.1163074693864
486.962692169351,768.4646980024745,618.7838090813173,559.2746107367476,718.7577158725682,871.4377047531457
491.847384059509,470.18649567459636,555.2324003064847,469.2327245352657,688.2223697817481,680.9582906826133
496.724618919354,322.42721332040753,456.08382926770304,367.4219182650273,590.3533685895578,375.32475740560096
