Raman_shift_cm-1,concentration_label,concentration_M,intensity,intensity_with_offset,offset_applied
1143.120156956711,100µM,9.999999999999999e-05,7388.847853348305,8493.969084369153,1105.121231020849
1147.0458436488595,100µM,9.999999999999999e-05,6374.095766740376,7479.216997761226,1105.121231020849
1150.9715303410078,100µM,9.999999999999999e-05,5019.987742737529,6125.108973758378,1105.121231020849
1154.897217033156,100µM,9.999999999999999e-05,3958.059695950148,5063.1809269709975,1105.121231020849
1158.8229037253043,100µM,9.999999999999999e-05,3616.298696021821,4721.41992704267,1105.121231020849
1162.7485904174525,100µM,9.999999999999999e-05,3700.4950541499097,4805.616285170759,1105.121231020849
1166.674277109601,100µM,9.999999999999999e-05,3970.4014979990616,5075.522729019911,1105.121231020849
1170.5999638017493,100µM,9.999999999999999e-05,4247.945377582705,5353.066608603554,1105.121231020849
1174.5256504938975,100µM,9.999999999999999e-05,4399.046703920169,5504.167934941019,1105.121231020849
1178.4513371860457,100µM,9.999999999999999e-05,4520.464293604786,5625.585524625635,1105.121231020849
1182.377023878194,100µM,9.999999999999999e-05,4431.768057653602,5536.889288674452,1105.121231020849
1186.3027105703422,100µM,9.999999999999999e-05,4119.14313209159,5224.264363112439,1105.121231020849
1190.2283972624907,100µM,9.999999999999999e-05,3646.9586661735616,4752.0798971944105,1105.121231020849
1194.154083954639,100µM,9.999999999999999e-05,3081.3025460760846,4186.423777096934,1105.121231020849
1198.0797706467872,100µM,9.999999999999999e-05,2523.203298510103,3628.3245295309525,1105.121231020849
1202.0054573389355,100µM,9.999999999999999e-05,2146.805181189198,3251.9264122100467,1105.121231020849
1205.9311440310837,100µM,9.999999999999999e-05,2014.0903420999089,3119.2115731207577,1105.121231020849
1209.8568307232322,100µM,9.999999999999999e-05,2012.9099528723368,3118.0311838931857,1105.121231020849
1213.7825174153804,100µM,9.999999999999999e-05,2069.129939905629,3174.251170926478,1105.121231020849
1217.7082041075287,100µM,9.999999999999999e-05,2041.3527640100303,3146.4739950308795,1105.121231020849
1221.633890799677,100µM,9.999999999999999e-05,2081.0041656126264,3186.1253966334752,1105.121231020849
1225.5595774918252,100µM,9.999999999999999e-05,2139.725589820217,3244.846820841066,1105.121231020849
1229.4852641839736,100µM,9.999999999999999e-05,2068.7674259427704,3173.8886569636197,1105.121231020849
1233.410950876122,100µM,9.999999999999999e-05,2070.8119763149302,3175.933207335779,1105.121231020849
1237.3366375682701,100µM,9.999999999999999e-05,2153.937538886495,3259.058769907344,1105.121231020849
1241.2623242604184,100µM,9.999999999999999e-05,2227.890272969052,3333.011503989901,1105.121231020849
1245.1880109525666,100µM,9.999999999999999e-05,2212.521239118515,3317.6424701393644,1105.121231020849
1249.1136976447149,100µM,9.999999999999999e-05,2219.3889528474097,3324.5101838682585,1105.121231020849
1253.0393843368633,100µM,9.999999999999999e-05,2251.1564772915576,3356.2777083124065,1105.121231020849
1256.9650710290116,100µM,9.999999999999999e-05,2149.1341578835536,3254.255388904403,1105.121231020849
1260.8907577211598,100µM,9.999999999999999e-05,2112.1592359414162,3217.2804669622656,1105.121231020849
1264.816444413308,100µM,9.999999999999999e-05,2102.987186768165,3208.1084177890143,1105.121231020849
1268.7421311054563,100µM,9.999999999999999e-05,2079.708055110029,3184.8292861308782,1105.121231020849
1272.6678177976048,100µM,9.999999999999999e-05,2141.8427967498815,3246.9640277707304,1105.121231020849
1276.593504489753,100µM,9.999999999999999e-05,2181.833624033989,3286.954855054838,1105.121231020849
1280.5191911819013,100µM,9.999999999999999e-05,2207.052951611244,3312.174182632093,1105.121231020849
1284.4448778740496,100µM,9.999999999999999e-05,2260.5088109941107,3365.63004201496,1105.121231020849
1288.3705645661978,100µM,9.999999999999999e-05,2366.310296907695,3471.431527928544,1105.121231020849
1292.296251258346,100µM,9.999999999999999e-05,2442.472708465833,3547.593939486682,1105.121231020849
1296.2219379504945,100µM,9.999999999999999e-05,2550.219377977182,3655.340608998031,1105.121231020849
1300.1476246426428,100µM,9.999999999999999e-05,2743.8119674953728,3848.9331985162216,1105.121231020849
1304.073311334791,100µM,9.999999999999999e-05,2825.041077754501,3930.1623087753505,1105.121231020849
1307.9989980269393,100µM,9.999999999999999e-05,2770.122044238574,3875.243275259423,1105.121231020849
1311.9246847190875,100µM,9.999999999999999e-05,2680.549279166236,3785.670510187085,1105.121231020849
1315.850371411236,100µM,9.999999999999999e-05,2695.71642071391,3800.8376517347588,1105.121231020849
1319.7760581033842,100µM,9.999999999999999e-05,2670.8505426515,3775.9717736723487,1105.121231020849
1323.7017447955325,100µM,9.999999999999999e-05,2654.393459128856,3759.5146901497055,1105.121231020849
1327.6274314876807,100µM,9.999999999999999e-05,2730.4811547817512,3835.6023858026,1105.121231020849
1331.553118179829,100µM,9.999999999999999e-05,2713.5890293135367,3818.7102603343856,1105.121231020849
1335.4788048719774,100µM,9.999999999999999e-05,2721.774423671757,3826.8956546926065,1105.121231020849
1339.4044915641257,100µM,9.999999999999999e-05,2725.329640182188,3830.4508712030374,1105.121231020849
1343.330178256274,100µM,9.999999999999999e-05,2754.9713184748352,3860.0925494956846,1105.121231020849
1347.2558649484222,100µM,9.999999999999999e-05,2820.828060341824,3925.9492913626727,1105.121231020849
1351.1815516405704,100µM,9.999999999999999e-05,2916.898222056516,4022.019453077365,1105.121231020849
1355.1072383327187,100µM,9.999999999999999e-05,3006.60095559621,4111.722186617059,1105.121231020849
1359.0329250248672,100µM,9.999999999999999e-05,3052.6862066125977,4157.807437633447,1105.121231020849
1362.9586117170154,100µM,9.999999999999999e-05,3184.344383572465,4289.465614593314,1105.121231020849
1366.8842984091636,100µM,9.999999999999999e-05,3249.9971782420453,4355.118409262895,1105.121231020849
1370.809985101312,100µM,9.999999999999999e-05,3326.867200418729,4431.988431439579,1105.121231020849
1374.7356717934601,100µM,9.999999999999999e-05,3575.8191008848976,4680.9403319057465,1105.121231020849
1378.6613584856086,100µM,9.999999999999999e-05,4075.5285184889144,5180.649749509764,1105.121231020849
1382.5870451777569,100µM,9.999999999999999e-05,4783.10403227774,5888.225263298589,1105.121231020849
1386.512731869905,100µM,9.999999999999999e-05,5408.1476881211765,6513.268919142026,1105.121231020849
1390.4384185620534,100µM,9.999999999999999e-05,5697.74709439215,6802.868325412999,1105.121231020849
1394.3641052542016,100µM,9.999999999999999e-05,5429.199561409835,6534.320792430684,1105.121231020849
1398.28979194635,100µM,9.999999999999999e-05,4680.253273202416,5785.374504223265,1105.121231020849
1402.2154786384983,100µM,9.999999999999999e-05,3856.831052120172,4961.952283141021,1105.121231020849
1406.1411653306466,100µM,9.999999999999999e-05,3315.6830726427193,4420.804303663568,1105.121231020849
1410.0668520227948,100µM,9.999999999999999e-05,3160.3837905970868,4265.505021617936,1105.121231020849
1413.992538714943,100µM,9.999999999999999e-05,3320.926387787988,4426.047618808837,1105.121231020849
1417.9182254070913,100µM,9.999999999999999e-05,3792.687069861156,4897.808300882005,1105.121231020849
1421.8439120992398,100µM,9.999999999999999e-05,4749.803619056244,5854.924850077094,1105.121231020849
1425.769598791388,100µM,9.999999999999999e-05,5867.213430530179,6972.334661551028,1105.121231020849
1429.6952854835363,100µM,9.999999999999999e-05,6735.850160984069,7840.971392004918,1105.121231020849
1433.6209721756845,100µM,9.999999999999999e-05,7214.221646283619,8319.342877304467,1105.121231020849
1437.5466588678328,100µM,9.999999999999999e-05,6957.954912920065,8063.076143940914,1105.121231020849
1441.4723455599812,100µM,9.999999999999999e-05,6206.106933724117,7311.228164744966,1105.121231020849
1445.3980322521295,100µM,9.999999999999999e-05,5384.529543453771,6489.65077447462,1105.121231020849
1449.3237189442777,100µM,9.999999999999999e-05,4629.140020509504,5734.261251530354,1105.121231020849
1453.249405636426,100µM,9.999999999999999e-05,4106.672698890933,5211.7939299117825,1105.121231020849
1457.1750923285742,100µM,9.999999999999999e-05,3861.055652166092,4966.176883186941,1105.121231020849
1461.1007790207225,100µM,9.999999999999999e-05,3796.5973098338677,4901.718540854717,1105.121231020849
1465.026465712871,100µM,9.999999999999999e-05,3831.4876616544993,4936.608892675348,1105.121231020849
1468.9521524050192,100µM,9.999999999999999e-05,3946.507085605375,5051.628316626224,1105.121231020849
1472.8778390971675,100µM,9.999999999999999e-05,4020.470964446134,5125.592195466983,1105.121231020849
1476.8035257893157,100µM,9.999999999999999e-05,4019.038415233251,5124.1596462541,1105.121231020849
1480.729212481464,100µM,9.999999999999999e-05,4013.199775135625,5118.321006156474,1105.121231020849
1484.6548991736124,100µM,9.999999999999999e-05,4068.9625290392646,5174.0837600601135,1105.121231020849
1488.5805858657607,100µM,9.999999999999999e-05,4159.433547966574,5264.554778987424,1105.121231020849
1492.506272557909,100µM,9.999999999999999e-05,4115.191956715855,5220.313187736704,1105.121231020849
1496.4319592500572,100µM,9.999999999999999e-05,4022.026725638848,5127.147956659697,1105.121231020849
1500.3576459422054,100µM,9.999999999999999e-05,4030.7664414774044,5135.887672498254,1105.121231020849
1504.2833326343539,100µM,9.999999999999999e-05,4047.649520759515,5152.770751780364,1105.121231020849
1508.2090193265021,100µM,9.999999999999999e-05,4049.7508858148585,5154.872116835708,1105.121231020849
1512.1347060186504,100µM,9.999999999999999e-05,4121.5045133804515,5226.625744401301,1105.121231020849
1516.0603927107986,100µM,9.999999999999999e-05,4238.060375975685,5343.181606996534,1105.121231020849
1519.9860794029469,100µM,9.999999999999999e-05,4299.4265590348095,5404.547790055659,1105.121231020849
1523.9117660950951,100µM,9.999999999999999e-05,4423.494234525825,5528.615465546674,1105.121231020849
1527.8374527872436,100µM,9.999999999999999e-05,4567.8284869575355,5672.949717978385,1105.121231020849
1531.7631394793918,100µM,9.999999999999999e-05,4723.197576441303,5828.318807462152,1105.121231020849
1535.68882617154,100µM,9.999999999999999e-05,5074.706301783134,6179.827532803984,1105.121231020849
1539.6145128636883,100µM,9.999999999999999e-05,5439.555205323058,6544.676436343907,1105.121231020849
1543.5401995558366,100µM,9.999999999999999e-05,5809.777698501694,6914.898929522544,1105.121231020849
1547.465886247985,100µM,9.999999999999999e-05,6158.688036371785,7263.809267392634,1105.121231020849
1551.3915729401333,100µM,9.999999999999999e-05,6456.960909298342,7562.082140319191,1105.121231020849
1555.3172596322815,100µM,9.999999999999999e-05,6846.881173420187,7952.002404441037,1105.121231020849
1559.2429463244298,100µM,9.999999999999999e-05,7167.395893314092,8272.517124334941,1105.121231020849
1563.168633016578,100µM,9.999999999999999e-05,7432.831877580609,8537.953108601458,1105.121231020849
1567.0943197087263,100µM,9.999999999999999e-05,7786.612578995055,8891.733810015903,1105.121231020849
1571.0200064008748,100µM,9.999999999999999e-05,8170.020728671629,9275.141959692477,1105.121231020849
1574.945693093023,100µM,9.999999999999999e-05,8540.611278704215,9645.732509725063,1105.121231020849
1578.8713797851713,100µM,9.999999999999999e-05,8912.042463513671,10017.16369453452,1105.121231020849
1582.7970664773195,100µM,9.999999999999999e-05,9282.448200036739,10387.569431057587,1105.121231020849
1586.7227531694678,100µM,9.999999999999999e-05,9567.087432777924,10672.208663798772,1105.121231020849
1590.6484398616162,100µM,9.999999999999999e-05,9487.228118227014,10592.349349247863,1105.121231020849
1594.5741265537645,100µM,9.999999999999999e-05,8856.262431746987,9961.383662767836,1105.121231020849
1598.4998132459127,100µM,9.999999999999999e-05,7877.1253289125225,8982.246559933372,1105.121231020849
1602.425499938061,100µM,9.999999999999999e-05,6800.414298985052,7905.535530005901,1105.121231020849
1606.3511866302092,100µM,9.999999999999999e-05,6059.870624112599,7164.991855133449,1105.121231020849
1610.2768733223577,100µM,9.999999999999999e-05,5663.652615123487,6768.773846144336,1105.121231020849
1614.202560014506,100µM,9.999999999999999e-05,5399.210230421079,6504.331461441929,1105.121231020849
1618.1282467066542,100µM,9.999999999999999e-05,5418.9763428163915,6524.097573837241,1105.121231020849
1622.0539333988024,100µM,9.999999999999999e-05,5402.451105010285,6507.572336031134,1105.121231020849
1625.9796200909507,100µM,9.999999999999999e-05,5374.961165387026,6480.082396407875,1105.121231020849
1629.905306783099,100µM,9.999999999999999e-05,5296.405675075866,6401.526906096716,1105.121231020849
1633.8309934752474,100µM,9.999999999999999e-05,5103.551364738083,6208.672595758932,1105.121231020849
1637.7566801673956,100µM,9.999999999999999e-05,4927.937250988741,6033.05848200959,1105.121231020849
1641.682366859544,100µM,9.999999999999999e-05,4701.98562448949,5807.106855510339,1105.121231020849
1645.6080535516921,100µM,9.999999999999999e-05,4503.9714351019375,5609.092666122787,1105.121231020849
1649.5337402438404,100µM,9.999999999999999e-05,4184.924137297209,5290.0453683180585,1105.121231020849
1653.4594269359889,100µM,9.999999999999999e-05,3922.653329839829,5027.774560860678,1105.121231020849
1657.385113628137,100µM,9.999999999999999e-05,3662.817063923062,4767.938294943911,1105.121231020849
1661.3108003202854,100µM,9.999999999999999e-05,3452.6257898534645,4557.747020874313,1105.121231020849
1665.2364870124336,100µM,9.999999999999999e-05,3432.7380137387245,4537.859244759574,1105.121231020849
1669.1621737045818,100µM,9.999999999999999e-05,3333.10885985149,4438.230090872339,1105.121231020849
1673.08786039673,100µM,9.999999999999999e-05,3254.7452249929697,4359.866456013819,1105.121231020849
1677.0135470888786,100µM,9.999999999999999e-05,3175.515768296236,4280.636999317085,1105.121231020849
1680.9392337810268,100µM,9.999999999999999e-05,3031.203158853438,4136.324389874287,1105.121231020849
1684.864920473175,100µM,9.999999999999999e-05,2882.860530690538,3987.9817617113868,1105.121231020849
1688.7906071653233,100µM,9.999999999999999e-05,2724.127060600599,3829.2482916214485,1105.121231020849
1692.7162938574716,100µM,9.999999999999999e-05,2627.2937347309507,3732.4149657518,1105.121231020849
1696.64198054962,100µM,9.999999999999999e-05,2568.076866431194,3673.198097452043,1105.121231020849
1700.5676672417683,100µM,9.999999999999999e-05,2566.682524619753,3671.8037556406025,1105.121231020849
1704.4933539339165,100µM,9.999999999999999e-05,2587.498222633257,3692.619453654106,1105.121231020849
1708.4190406260648,100µM,9.999999999999999e-05,2524.6123397067845,3629.7335707276334,1105.121231020849
1712.344727318213,100µM,9.999999999999999e-05,2454.701204349125,3559.8224353699743,1105.121231020849
1716.2704140103615,100µM,9.999999999999999e-05,2415.970155124665,3521.0913861455138,1105.121231020849
1720.1961007025097,100µM,9.999999999999999e-05,2352.719140859649,3457.8403718804984,1105.121231020849
1724.121787394658,100µM,9.999999999999999e-05,2177.1943605850897,3282.3155916059386,1105.121231020849
1728.0474740868062,100µM,9.999999999999999e-05,2015.412011857242,3120.533242878091,1105.121231020849
1731.9731607789545,100µM,9.999999999999999e-05,1863.1574454036547,2968.278676424504,1105.121231020849
1735.8988474711027,100µM,9.999999999999999e-05,1843.9567872892978,2949.078018310147,1105.121231020849
1739.8245341632512,100µM,9.999999999999999e-05,1905.049246273645,3010.170477294494,1105.121231020849
1743.7502208553994,100µM,9.999999999999999e-05,1816.8561384510526,2921.9773694719015,1105.121231020849
1747.6759075475477,100µM,9.999999999999999e-05,1744.9115605318818,2850.032791552731,1105.121231020849
1751.601594239696,100µM,9.999999999999999e-05,1577.3080422126104,2682.4292732334598,1105.121231020849
1755.5272809318442,100µM,9.999999999999999e-05,1455.1320421163653,2560.2532731372144,1105.121231020849
1759.4529676239927,100µM,9.999999999999999e-05,1294.3597153861238,2399.480946406973,1105.121231020849
1763.378654316141,100µM,9.999999999999999e-05,1071.5146036971971,2176.635834718046,1105.121231020849
1767.3043410082892,100µM,9.999999999999999e-05,1006.8774205933286,2111.9986516141776,1105.121231020849
1771.2300277004374,100µM,9.999999999999999e-05,954.9049522169108,2060.02618323776,1105.121231020849
1775.1557143925857,100µM,9.999999999999999e-05,990.7080084187088,2095.829239439558,1105.121231020849
1779.0814010847341,100µM,9.999999999999999e-05,1030.2672169562466,2135.388447977096,1105.121231020849
1783.0070877768824,100µM,9.999999999999999e-05,1061.1176993646357,2166.2389303854848,1105.121231020849
1786.9327744690306,100µM,9.999999999999999e-05,1053.1200559303345,2158.2412869511836,1105.121231020849
1790.8584611611789,100µM,9.999999999999999e-05,965.791380505317,2070.912611526166,1105.121231020849
1794.784147853327,100µM,9.999999999999999e-05,952.4783232793214,2057.5995543001704,1105.121231020849
1798.7098345454754,100µM,9.999999999999999e-05,1027.1067274565692,2132.2279584774183,1105.121231020849
1802.6355212376238,100µM,9.999999999999999e-05,1092.8597263726813,2197.9809573935304,1105.121231020849
1806.561207929772,100µM,9.999999999999999e-05,1019.2842720848979,2124.405503105747,1105.121231020849
1810.4868946219203,100µM,9.999999999999999e-05,889.8740333156046,1994.9952643364536,1105.121231020849
1814.4125813140686,100µM,9.999999999999999e-05,784.7065077460396,1889.8277387668886,1105.121231020849
1818.3382680062168,100µM,9.999999999999999e-05,722.7553360201215,1827.8765670409707,1105.121231020849
1822.2639546983653,100µM,9.999999999999999e-05,697.6207587752086,1802.7419897960576,1105.121231020849
1826.1896413905135,100µM,9.999999999999999e-05,725.386449580091,1830.5076806009401,1105.121231020849
1830.1153280826618,100µM,9.999999999999999e-05,742.2416860293408,1847.36291705019,1105.121231020849
1834.04101477481,100µM,9.999999999999999e-05,733.1128124417327,1838.2340434625817,1105.121231020849
1837.9667014669583,100µM,9.999999999999999e-05,710.3046390323658,1815.425870053215,1105.121231020849
1841.8923881591065,100µM,9.999999999999999e-05,660.8891732849119,1766.0104043057609,1105.121231020849
1845.818074851255,100µM,9.999999999999999e-05,676.0183548671142,1781.1395858879632,1105.121231020849
1849.7437615434033,100µM,9.999999999999999e-05,646.7453413021129,1751.866572322962,1105.121231020849
1853.6694482355515,100µM,9.999999999999999e-05,685.1144834090643,1790.2357144299135,1105.121231020849
1857.5951349276997,100µM,9.999999999999999e-05,734.8099651610411,1839.9311961818903,1105.121231020849
1861.520821619848,100µM,9.999999999999999e-05,686.1503457570111,1791.2715767778602,1105.121231020849
1865.4465083119965,100µM,9.999999999999999e-05,611.5122180211351,1716.6334490419842,1105.121231020849
1869.3721950041447,100µM,9.999999999999999e-05,488.1952880721385,1593.3165190929876,1105.121231020849
1873.297881696293,100µM,9.999999999999999e-05,421.30895446876946,1526.4301854896185,1105.121231020849
1877.2235683884412,100µM,9.999999999999999e-05,443.1791872428313,1548.3004182636805,1105.121231020849
1881.1492550805895,100µM,9.999999999999999e-05,509.2323358795618,1614.353566900411,1105.121231020849
1885.074941772738,100µM,9.999999999999999e-05,524.5677906104889,1629.6890216313382,1105.121231020849
1889.0006284648862,100µM,9.999999999999999e-05,565.9179085419333,1671.0391395627826,1105.121231020849
1892.9263151570344,100µM,9.999999999999999e-05,516.5468241487553,1621.6680551696045,1105.121231020849
1896.8520018491827,100µM,9.999999999999999e-05,403.091487013007,1508.2127180338562,1105.121231020849
1900.777688541331,100µM,9.999999999999999e-05,414.47286362770933,1519.5940946485584,1105.121231020849
1904.7033752334792,100µM,9.999999999999999e-05,456.1832241552199,1561.304455176069,1105.121231020849
1908.6290619256276,100µM,9.999999999999999e-05,526.8027261850696,1631.9239572059187,1105.121231020849
1912.5547486177759,100µM,9.999999999999999e-05,535.0661810866695,1640.1874121075186,1105.121231020849
1916.4804353099241,100µM,9.999999999999999e-05,450.40427004962567,1555.5255010704748,1105.121231020849
1920.4061220020724,100µM,9.999999999999999e-05,359.09495135188115,1464.2161823727301,1105.121231020849
1924.3318086942206,100µM,9.999999999999999e-05,275.3270625383298,1380.4482935591789,1105.121231020849
1928.257495386369,100µM,9.999999999999999e-05,200.13849138587435,1305.2597224067235,1105.121231020849
1932.1831820785173,100µM,9.999999999999999e-05,202.4984680376545,1307.6196990585036,1105.121231020849
1936.1088687706656,100µM,9.999999999999999e-05,197.60257421098908,1302.7238052318382,1105.121231020849
1940.0345554628138,100µM,9.999999999999999e-05,269.22690592490005,1374.348136945749,1105.121231020849
1943.960242154962,100µM,9.999999999999999e-05,411.7473232313093,1516.8685542521584,1105.121231020849
1947.8859288471103,100µM,9.999999999999999e-05,465.31716066249487,1570.438391683344,1105.121231020849
1951.8116155392588,100µM,9.999999999999999e-05,419.04704608107573,1524.1682771019248,1105.121231020849
1955.7373022314068,100µM,9.999999999999999e-05,200.39892893043432,1305.5201599512834,1105.121231020849
1959.6629889235555,100µM,9.999999999999999e-05,65.08442633174882,1170.2056573525979,1105.121231020849
1963.5886756157038,100µM,9.999999999999999e-05,54.6396219586426,1159.7608529794918,1105.121231020849
1967.514362307852,100µM,9.999999999999999e-05,7.579696767802765,1112.7009277886518,1105.121231020849
1971.440049,100µM,9.999999999999999e-05,-73.13398167646459,1031.9872493443845,1105.121231020849
342.28007175846005,10µM,9.999999999999999e-06,908.3598818083825,3118.6023438500806,2210.242462041698
346.20575845060836,10µM,9.999999999999999e-06,1253.936487056944,3464.178949098642,2210.242462041698
350.13144514275666,10µM,9.999999999999999e-06,1466.2872980004815,3676.52976004218,2210.242462041698
354.05713183490496,10µM,9.999999999999999e-06,1607.7260646661618,3817.9685267078603,2210.242462041698
357.9828185270532,10µM,9.999999999999999e-06,1677.2146255801795,3887.4570876218777,2210.242462041698
361.9085052192015,10µM,9.999999999999999e-06,1668.8011865680576,3879.043648609756,2210.242462041698
365.8341919113498,10µM,9.999999999999999e-06,1685.7326776172551,3895.9751396589536,2210.242462041698
369.7598786034981,10µM,9.999999999999999e-06,1920.290068761827,4130.532530803525,2210.242462041698
373.68556529564637,10µM,9.999999999999999e-06,2530.7934233179517,4741.03588535965,2210.242462041698
377.6112519877947,10µM,9.999999999999999e-06,3798.391764165164,6008.634226206863,2210.242462041698
381.536938679943,10µM,9.999999999999999e-06,5886.10208544263,8096.344547484328,2210.242462041698
385.4626253720913,10µM,9.999999999999999e-06,8380.392526498808,10590.634988540507,2210.242462041698
389.3883120642395,10µM,9.999999999999999e-06,10466.811837402436,12677.054299444135,2210.242462041698
393.31399875638783,10µM,9.999999999999999e-06,11435.95537699274,13646.19783903444,2210.242462041698
397.23968544853614,10µM,9.999999999999999e-06,10985.530692543402,13195.7731545851,2210.242462041698
401.16537214068444,10µM,9.999999999999999e-06,9351.207994936458,11561.450456978157,2210.242462041698
405.0910588328327,10µM,9.999999999999999e-06,7318.5029255510035,9528.745387592702,2210.242462041698
409.016745524981,10µM,9.999999999999999e-06,5414.599399657804,7624.841861699502,2210.242462041698
412.9424322171293,10µM,9.999999999999999e-06,3856.1061652973362,6066.3486273390345,2210.242462041698
416.86811890927754,10µM,9.999999999999999e-06,2743.0685099120765,4953.310971953775,2210.242462041698
420.7938056014259,10µM,9.999999999999999e-06,1927.493729047645,4137.736191089343,2210.242462041698
424.71949229357415,10µM,9.999999999999999e-06,1396.6900391962267,3606.932501237925,2210.242462041698
428.6451789857224,10µM,9.999999999999999e-06,1099.3618320273506,3309.6042940690486,2210.242462041698
432.57086567787076,10µM,9.999999999999999e-06,939.6568515985404,3149.8993136402387,2210.242462041698
436.496552370019,10µM,9.999999999999999e-06,837.8180689391346,3048.060530980833,2210.242462041698
440.42223906216725,10µM,9.999999999999999e-06,696.5140691112949,2906.7565311529934,2210.242462041698
444.3479257543156,10µM,9.999999999999999e-06,542.1633678186286,2752.405829860327,2210.242462041698
448.27361244646386,10µM,9.999999999999999e-06,382.92617973784155,2593.16864177954,2210.242462041698
452.1992991386122,10µM,9.999999999999999e-06,230.2796811263308,2440.522143168029,2210.242462041698
456.12498583076047,10µM,9.999999999999999e-06,182.00696148154532,2392.2494235232434,2210.242462041698
460.0506725229087,10µM,9.999999999999999e-06,284.55622379168796,2494.798685833386,2210.242462041698
463.9763592150571,10µM,9.999999999999999e-06,327.88387431662966,2538.126336358328,2210.242462041698
467.9020459072053,10µM,9.999999999999999e-06,328.3780221784875,2538.620484220186,2210.242462041698
471.82773259935357,10µM,9.999999999999999e-06,425.15759977911006,2635.4000618208083,2210.242462041698
475.7534192915019,10µM,9.999999999999999e-06,570.3040340122251,2780.5464960539234,2210.242462041698
479.6791059836502,10µM,9.999999999999999e-06,905.2999021370597,3115.542364178758,2210.242462041698
483.60479267579854,10µM,9.999999999999999e-06,1284.2789203364205,3494.5213823781187,2210.242462041698
487.5304793679468,10µM,9.999999999999999e-06,1491.645530316267,3701.8879923579652,2210.242462041698
491.45616606009503,10µM,9.999999999999999e-06,1498.3325399729392,3708.5750020146374,2210.242462041698
495.3818527522434,10µM,9.999999999999999e-06,1305.4913925837354,3515.7338546254337,2210.242462041698
499.30753944439164,10µM,9.999999999999999e-06,1058.6615817277295,3268.9040437694275,2210.242462041698
503.2332261365399,10µM,9.999999999999999e-06,820.0048074740946,3030.247269515793,2210.242462041698
507.15891282868824,10µM,9.999999999999999e-06,609.2928371607219,2819.53529920242,2210.242462041698
511.0845995208365,10µM,9.999999999999999e-06,494.8503492588232,2705.0928113005216,2210.242462041698
515.0102862129849,10µM,9.999999999999999e-06,446.5789436188892,2656.8214056605875,2210.242462041698
518.9359729051331,10µM,9.999999999999999e-06,389.4857950164078,2599.728257058106,2210.242462041698
522.8616595972813,10µM,9.999999999999999e-06,387.33042380264504,2597.572885844343,2210.242462041698
526.7873462894297,10µM,9.999999999999999e-06,364.2026457134583,2574.4451077551566,2210.242462041698
530.713032981578,10µM,9.999999999999999e-06,341.80468025333096,2552.047142295029,2210.242462041698
534.6387196737262,10µM,9.999999999999999e-06,425.78465370532865,2636.027115747027,2210.242462041698
538.5644063658746,10µM,9.999999999999999e-06,516.7100869163381,2726.9525489580365,2210.242462041698
542.4900930580228,10µM,9.999999999999999e-06,551.2634886880139,2761.505950729712,2210.242462041698
546.415779750171,10µM,9.999999999999999e-06,562.4658693093236,2772.708331351022,2210.242462041698
550.3414664423194,10µM,9.999999999999999e-06,432.2906895168452,2642.5331515585435,2210.242462041698
554.2671531344677,10µM,9.999999999999999e-06,180.98557589031412,2391.2280379320123,2210.242462041698
558.192839826616,10µM,9.999999999999999e-06,121.01069849138518,2331.2531605330832,2210.242462041698
562.1185265187643,10µM,9.999999999999999e-06,124.69950523646327,2334.9419672781614,2210.242462041698
566.0442132109125,10µM,9.999999999999999e-06,94.77490059001424,2305.0173626317123,2210.242462041698
569.9698999030609,10µM,9.999999999999999e-06,109.49520743279581,2319.737669474494,2210.242462041698
573.8955865952091,10µM,9.999999999999999e-06,159.02904559608322,2369.2715076377813,2210.242462041698
577.8212732873574,10µM,9.999999999999999e-06,189.62818010040363,2399.870642142102,2210.242462041698
581.7469599795057,10µM,9.999999999999999e-06,138.85002196211946,2349.092484003818,2210.242462041698
585.672646671654,10µM,9.999999999999999e-06,139.1424719150368,2349.384933956735,2210.242462041698
589.5983333638023,10µM,9.999999999999999e-06,156.76037614647822,2367.0028381881766,2210.242462041698
593.5240200559506,10µM,9.999999999999999e-06,191.15309095130036,2401.3955529929985,2210.242462041698
597.4497067480988,10µM,9.999999999999999e-06,231.8740661903665,2442.116528232065,2210.242462041698
601.3753934402472,10µM,9.999999999999999e-06,268.22246345460434,2478.4649254963024,2210.242462041698
605.3010801323954,10µM,9.999999999999999e-06,362.8518028389001,2573.0942648805985,2210.242462041698
609.2267668245437,10µM,9.999999999999999e-06,382.2300718005574,2592.472533842256,2210.242462041698
613.152453516692,10µM,9.999999999999999e-06,374.5100555528141,2584.7525175945125,2210.242462041698
617.0781402088403,10µM,9.999999999999999e-06,358.74152949038285,2568.983991532081,2210.242462041698
621.0038269009887,10µM,9.999999999999999e-06,383.4869896010787,2593.729451642777,2210.242462041698
624.9295135931369,10µM,9.999999999999999e-06,524.7426923241521,2734.9851543658506,2210.242462041698
628.8552002852852,10µM,9.999999999999999e-06,634.3350818672112,2844.5775439089093,2210.242462041698
632.7808869774335,10µM,9.999999999999999e-06,785.0385972141503,2995.2810592558485,2210.242462041698
636.7065736695818,10µM,9.999999999999999e-06,977.4808070517753,3187.7232690934734,2210.242462041698
640.63226036173,10µM,9.999999999999999e-06,1035.700240132928,3245.942702174626,2210.242462041698
