#Wave,#Intensity
1137.09113685155,15236
1136.09805810878,15071
1135.10480521223,14883
1134.11137812164,14995
1133.11777679675,14989
1132.12400119726,14722
1131.13005128288,14811
1130.13592701331,14517
1129.14162834821,14575
1128.14715524726,14314
1127.15250767011,14542
1126.15768557639,14552
1125.16268892574,14511
1124.16751767777,14441
1123.17217179207,14218
1122.17665122824,14353
1121.18095594585,14357
1120.18508590446,14565
1119.18904106362,14172
1118.19282138287,14291
1117.19642682173,14506
1116.1998573397,14232
1115.2031128963,14248
1114.20619345099,14348
1113.20909896326,14349
1112.21182939256,14348
1111.21438469834,14402
1110.21676484002,14288
1109.21896977703,14060
1108.22099946877,14164
1107.22285387464,14095
1106.22453295402,13990
1105.22603666627,13898
1104.22736497076,13972
1103.22851782681,13854
1102.22949519376,14089
1101.23029703093,13907
1100.23092329761,13812
1099.2313739531,13830
1098.23164895666,13923
1097.23174826758,14043
1096.23167184509,14027
1095.23141964843,13843
1094.23099163682,14110
1093.23038776949,13958
1092.22960800562,14021
1091.2286523044,13933
1090.227520625,14123
1089.22621292657,13944
1088.22472916827,13897
1087.22306930924,14021
1086.22123330858,14080
1085.2192211254,14174
1084.21703271879,14233
1083.21466804784,14155
1082.21212707162,14311
1081.20940974917,14316
1080.20651603955,14513
1079.20344590176,14423
1078.20019929483,14373
1077.19677617777,14438
1076.19317650955,14341
1075.18940024915,14338
1074.18544735554,14450
1073.18131778767,14329
1072.17701150446,14336
1071.17252846484,14216
1070.16786862773,14208
1069.163031952,14242
1068.15801839656,14003
1067.15282792027,13950
1066.14746048198,13932
1065.14191604053,13875
1064.13619455476,13637
1063.13029598349,13766
1062.12422028551,13512
1061.11796741962,13521
1060.11153734459,13566
1059.10493001919,13253
1058.09814540216,13313
1057.09118345225,13315
1056.08404412818,13361
1055.07672738866,13229
1054.06923319238,13330
1053.06156149804,13316
1052.05371226429,13217
1051.04568544981,13188
1050.03748101323,13570
1049.02909891318,13275
1048.02053910828,13416
1047.01180155714,13350
1046.00288621835,13219
1044.99379305048,13308
1043.9845220121,13267
1042.97507306176,13337
1041.965446158,13095
1040.95564125934,13139
1039.94565832429,13267
1038.93549731135,13093
1037.92515817901,13210
1036.91464088574,13172
1035.90394538998,13113
1034.8930716502,13092
1033.88201962481,13109
1032.87078927224,13144
1031.8593805509,13233
1030.84779341916,13007
1029.83602783541,13134
1028.82408375801,12979
1027.81196114532,13052
1026.79965995567,13094
1025.78718014738,13094
1024.77452167877,13006
1023.76168450812,12900
1022.74866859374,13046
1021.73547389387,13049
1020.72210036679,12996
1019.70854797072,12817
1018.69481666392,12869
1017.68090640458,12878.6624008707
1016.66681715092,12888.3265075283
1015.65254886112,12897.9923203715
1014.63810149335,12907.6598397987
1013.62347500579,12917.3290662085
1012.60866935658,12927
1011.59368450384,12966
1010.57852040572,13073
1009.56317702031,13123
1008.5476543057,13074
1007.53195221999,13092
1006.51607072124,13117
1005.5000097675,13217
1004.48376931681,13361
1003.4673493272,13464
1002.45074975669,13679
1001.43397056327,13686
1000.41701170493,13589
999.399873139648,13618
998.382554825375,13622
997.365056720064,13672
996.347378781642,13569
995.329520968031,13467
994.311483237138,13311
993.293265546847,13205
992.274867855043,13204
991.256290119589,13016
990.237532298333,12992
989.218594349119,13122
988.199476229764,13016
987.180177898077,12967
986.16069931186,13048
985.141040428893,12858
984.121201206941,13081
983.101181603768,12912
982.080981577108,12753
981.060601084699,12865
980.040040084237,12751
979.019298533442,12821
977.998376389993,12848
976.977273611563,12671
975.955990155811,12706
974.934525980385,12778
973.912881042919,12830
972.891055301026,12845
971.869048712319,12763
970.846861234384,12548
969.8244928248,12559
968.801943441129,12550
967.779213040925,12517
966.75630158172,12675
965.73320902104,12567
964.709935316392,12585
963.686480425273,12543
962.662844305163,12690
961.639026913528,12603
960.615028207823,12683
959.590848145492,12439
958.566486683958,12595
957.541943780638,12447
956.517219392921,12525
955.4923134782,12651
954.467225993842,12569
953.44195689721,12401
952.416506145641,12491
951.390873696466,12600
950.365059507008,12480
949.339063534562,12524
948.312885736417,12608
947.286526069853,12644
946.259984492124,12554
945.233260960476,12570
944.206355432152,12690
943.179267864361,12594
942.151998214313,12585
941.124546439196,12555
940.096912496194,12672
939.06909634246,12586
938.041097935155,12804
937.012917231408,12794
935.984554188348,12751
934.956008763069,12689
933.927280912681,12830
932.898370594257,12885
931.869277764863,12799
930.840002381552,12706
929.810544401364,12783
928.780903781317,12572
927.751080478432,12755
926.721074449702,12794
925.690885652104,12692
924.660514042613,12626
923.629959578184,12699
922.599222215755,12564
921.568301912252,12628
920.537198624592,12631
919.505912309669,12489
918.474442924371,12526
917.44279042557,12582
916.410954770119,12511
915.378935914865,12600
914.346733816636,12743
913.314348432245,12580
912.281779718494,12389
911.249027632171,12592
910.216092130046,12623
909.182973168879,12572
908.149670705416,12599
907.116184696386,12436
906.082515098506,12313
905.048661868479,12554
904.014624962996,12522
902.980404338727,12586
901.945999952335,12554
900.911411760462,12444
899.876639719749,12527
898.841683786804,12459
897.806543918239,12581
896.771220070641,12703
895.735712200581,12501
894.700020264629,12479
893.664144219325,12479
892.628084021208,12539
891.591839626795,12617
890.555410992592,12679
889.518798075085,12451
888.48200083076,12580
887.445019216071,12562
886.407853187473,12614
885.370502701393,12506
884.332967714257,12705
883.29524818247,12460
882.257344062426,12333
881.219255310494,12574
880.180981883046,12639
879.142523736431,12727
878.103880826977,12526
877.065053111011,12567
876.026040544835,12533
874.986843084745,12559
873.947460687017,12558
872.90789330792,12709
871.868140903693,12525
870.828203430581,12545
869.788080844801,12583
868.747773102561,12454
867.707280160052,12581
866.666601973455,12527
865.625738498929,12620
864.584689692632,12539
863.543455510689,12437
862.502035909229,12467
861.460430844358,12428
860.418640272166,12485
859.376664148731,12350
858.334502430116,12394
857.292155072375,12531
856.249622031539,12601
855.206903263634,12407
854.16399872466,12545
853.120908370613,12435
852.077632157469,12339
851.034170041199,12474
849.990521977737,12430
848.946687923035,12428
847.902667832999,12354
846.858461663543,12412
845.814069370557,12454
844.769490909921,12393
843.724726237491,12507
842.67977530912,12328
841.634638080643,12313
840.589314507875,12280
839.543804546625,12400
838.498108152682,12437
837.452225281824,12327
836.406155889814,12344
835.359899932389,12403
834.313457365299,12339
833.266828144251,12528
832.220012224951,12339
831.173009563088,12390
830.125820114345,12472
829.078443834369,12462
828.030880678816,12448
826.983130603316,12432
825.935193563484,12468
824.887069514922,12413
823.838758413222,12436
822.790260213957,12459
821.741574872678,12522
820.692702344944,12603
819.643642586276,12484
818.594395552187,12185
817.54496119818,12638
816.495339479745,12540
815.445530352355,12635
814.395533771463,12519
813.345349692509,12505
812.294978070928,12500
811.24441886213,12627
810.193672021514,12618
809.142737504466,12525
808.091615266352,12661
807.040305262532,12508
805.988807448346,12568
804.937121779118,12455
803.885248210156,12513
802.833186696762,12559
801.780937194218,12420
800.728499657787,12399
799.675874042725,12338
798.623060304275,12377
797.570058397649,12534
796.516868278066,12415
795.463489900718,12339
794.409923220777,12221
793.356168193415,12306
792.302224773781,12365
791.248092917011,12314
790.193772578221,12228
789.139263712526,12242
788.084566275007,12181
787.02968022075,12280
785.974605504809,12359
784.919342082236,12295
783.863889908062,12237
782.808248937301,12165
781.752419124965,12267
780.696400426034,12219
779.640192795483,12223
778.583796188273,12264
777.527210559343,12165
776.470435863634,12269
775.41347205604,12207
774.356319091481,12305
773.298976924832,12319
772.241445510961,12251
771.183724804729,12152
770.12581476097,12286
769.067715334517,12317
768.009426480172,12433
766.950948152737,12404
765.892280306991,12233
764.833422897702,12222
763.774375879619,12220
762.715139207479,12372
761.655712836004,12386
760.596096719897,12257
759.536290813858,12221
758.476295072558,12192
757.41610945066,12384
756.355733902812,12426
755.295168383645,12248
754.23441284778,12316
753.173467249813,12254
752.112331544338,12251
751.051005685924,12423
749.989489629126,12364
748.927783328496,12394
747.865886738553,12231
746.803799813817,12123
745.741522508779,12358
744.679054777924,12431
743.616396575722,12449
742.553547856629,12359
741.490508575074,12323
740.427278685487,12235
739.363858142275,12333
738.300246899829,12397
737.236444912531,12393
736.172452134744,12439
735.108268520811,12273
734.043894025068,12295
732.979328601836,12431
731.914572205409,12483
730.849624790086,12350
729.78448631014,12193
728.719156719812,12258
727.653635973367,12337
726.587924025018,12408
725.522020828985,12354
724.455926339462,12194
723.389640510632,12155
722.323163296664,12214
721.256494651707,12321
720.189634529903,12367
719.122582885373,12365
718.055339672221,12253
716.98790484454,12193
715.920278356412,12408
714.852460161896,12315
713.784450215031,12259.1729462294
712.71624846986,12203.3358667709
711.64785488039,12147.4887592204
710.579269400629,12091.6316211738
709.51049198456,12035.7644502257
708.441522586154,11979.8872439701
707.372361159363,11924
706.303007658134,12044
705.233462036393,12079
704.163724248041,11970
703.093794246983,12204
702.023671987092,11978
700.953357422231,11897
699.882850506257,11946
698.812151193,11785
697.74125943628,12041
696.670175189895,11918
695.598898407638,11904
694.527429043286,11805
693.455767050591,11910
692.383912383293,11855
691.31186499513,11964
690.239624839804,12076
689.167191871016,11983
688.09456604245,11971
687.021747307768,12045
685.948735620617,12066
684.875530934643,11865
683.80213320346,12132
682.728542380675,12061
681.654758419872,12026
680.580781274637,12070
679.506610898519,12083.7950344773
678.432247245066,12097.592551119
677.357690267801,12111.392550522
676.282939920249,12125.1950332832
675.207996155894,12139
674.132858928226,12256
673.057528190706,12337
671.982003896792,12132
670.906285999918,12241
669.830374453504,12248
668.754269210956,12238
667.677970225663,12231
666.601477451,12185
665.524790840327,12232
664.447910346986,12218
663.370835924308,12356
662.293567525603,12332
661.216105104168,12322
660.138448613285,12326
659.060598006225,12163
657.982553236239,12108
656.904314256553,12273
655.825881020401,12194
654.747253480973,12188
653.66843159147,12104
652.589415305059,12186
651.510204574899,12146
650.430799354137,12180
649.351199595894,12052
648.271405253287,12040
647.191416279409,11992
646.111232627343,12052
645.030854250148,12067
643.950281100881,12025
642.869513132575,11879
641.788550298241,12004
640.707392550888,11806
639.626039843508,12147
638.544492129064,11997
637.462749360513,11993
636.380811490795,12012
635.298678472845,11859
634.216350259561,12029
633.133826803845,12048
632.051108058567,11929
630.968193976594,11849
629.885084510772,11804
628.801779613934,11655
627.71827923889,11878
626.634583338448,11809
625.550691865386,11735
624.466604772479,11847
623.382322012474,11604
622.29784353811,11736
621.213169302109,11697
620.128299257178,11674
619.043233356006,11526
617.957971551268,11501
616.872513795626,11572
615.786860041715,11626
614.701010242172,11627
613.614964349603,11558
612.528722316605,11408
611.442284095758,11546
610.35564963963,11532
609.268818900764,11538
608.181791831703,11469
607.094568384951,11395
606.007148513017,11470
604.919532168386,11551
603.831719303527,11602
602.743709870896,11553
601.655503822933,11576
600.567101112056,11502
599.478501690672,11560
598.389705511176,11601
597.300712525941,11680
596.211522687325,11480
595.122135947673,11433
594.032552259314,11395
592.942771574559,11511
591.852793845701,11630
590.762619025027,11422
589.672247064789,11514
588.581677917251,11261
587.490911534636,11226
586.39994786916,11457
585.308786873033,11401
584.217428498425,11362
583.125872697519,11326
582.034119422458,11221
580.942168625385,11328
579.85002025842,11360
578.757674273667,11394
577.665130623216,11352
576.57238925914,11346
575.479450133498,11275
574.386313198331,11318
573.292978405661,11311
572.199445707505,11235
571.105715055852,11195
570.011786402678,11287
568.917659699948,11283
567.823334899605,11277
566.728811953581,11235
565.634090813786,11286
564.539171432125,11113
563.444053760471,11204
562.348737750695,11145
561.253223354644,11160
560.157510524157,11135
559.061599211042,11215
557.965489367107,11112
556.869180944135,11164
555.772673893895,11204
554.675968168141,11012
553.579063718613,11095
552.481960497025,11092
551.384658455092,11073
550.28715754449,11058
549.189457716906,11033
548.091558923985,10972
546.993461117374,10990
545.895164248694,10961
544.796668269557,11098
543.69797313155,11168
542.599078786256,11129
541.499985185226,11116
540.400692280011,11083
539.301200022137,11126
538.201508363109,11128
537.101617254433,10952
536.001526647577,11085
534.901236494012,10865
533.800746745183,11023
532.700057352517,11048
531.599168267428,10912
530.498079441317,10997
529.396790825565,10992
528.295302371538,11060
527.193614030584,11025
526.091725754033,11087
524.989637493209,11042
523.887349199409,11009
522.784860823916,11318
521.682172317998,11176
520.579283632904,11165
519.476194719877,11152
518.37290553013,11201
517.269416014866,11316
516.165726125277,11235
515.061835812525,11175
513.957745027774,11072
512.853453722149,11227
511.748961846781,10921
510.644269352772,11278
509.539376191204,11158
508.434282313159,11122
507.328987669689,10961
506.223492211833,10841
505.117795890617,10935
504.01189865704,10901
502.9058004621,11018
501.799501256766,10873
500.693000992,10856
499.586299618737,10939
498.479397087909,11010
497.372293350418,11008
496.264988357158,10913
495.157482059005,10764
494.049774406816,10879
492.941865351437,10846
491.833754843688,10860
490.725442834388,10771
489.61692927432,10922
488.50821411427,10832
487.39929730499,10777
486.290178797226,10831
485.180858541706,10838
484.071336489142,10839
482.961612590223,10727
481.851686795637,10702
480.741559056032,10736
479.631229322062,10766
478.520697544349,10822
477.40996367351,10829
476.299027660139,10712
475.18788945481,10793
474.076549008083,10708
472.965006270517,10686
471.853261192624,10639
470.741313724926,10738
469.629163817914,10790
468.516811422071,10766
467.404256487856,10756
466.291498965713,10796
465.178538806078,10798
464.065375959355,10794
462.952010375946,10732
461.838442006228,10839
460.72467080056,10747
459.610696709296,10827
458.496519682754,10861
457.382139671256,10823
456.267556625095,10862
455.152770494547,10856
454.037781229878,10783
452.922588781335,10731
451.807193099143,10899
450.691594133517,10961
449.57579183465,10842
448.459786152725,10863
447.343577037898,10791
446.227164440321,10900
445.11054831012,10952
443.993728597407,11011
442.876705252274,10758
441.759478224809,10891
440.642047465059,11046
439.524412923083,10916
438.406574548897,10858
437.288532292525,10850
436.170286103947,10880
435.051835933153,10768
433.933181730097,10945
432.814323444725,10952
431.695261026965,10778
430.575994426732,10711
429.456523593904,10829
428.336848478375,10810
427.216969029996,10739
426.096885198611,10745
424.976596934044,10671
423.85610418611,10489
422.735406904601,10665
421.614505039284,10584
420.493398539926,10597
419.372087356267,10492
418.250571438028,10583
417.128850734918,10589
416.006925196634,10644
414.884794772839,10512
413.762459413203,10360
412.639919067353,10403
411.517173684919,10441
410.394223215508,10695
409.271067608704,10393
408.147706814087,10493
407.024140781206,10418
405.900369459599,10412
404.776392798789,10403
403.652210748285,10520
402.527823257564,10679
401.403230276102,10379
400.278431753357,10513
399.153427638756,10503
398.028217881722,10448
396.902802431658,10655
395.777181237947,10442
394.651354249958,10526
393.525321417044,10505
392.399082688538,10485
391.272638013748,10637
390.14598734199,10612
389.01913062253,10541
387.892067804642,10536
386.764798837572,10594
385.637323670553,10552
384.509642252799,10628
383.381754533504,10551
382.253660461854,10519
381.125359987003,10726
379.996853058105,10582
378.868139624281,10693
377.739219634645,10493
376.610093038293,10473
375.480759784299,10517
374.351219821723,10278
373.221473099609,10451
372.09151956698,10316
370.961359172845,10332
369.830991866198,10332
368.700417596006,10398
367.569636311229,10228
366.438647960809,10227
365.307452493664,10277
364.176049858699,10301
363.044440004798,10077
361.912622880838,10324
360.780598435664,10062
359.648366618119,10046
358.515927377017,10191
357.383280661159,10051
356.25042641933,10132
355.117364600295,10178
353.984095152802,10204
