#Wave,#Intensity2
1600.985088,9834
1600.072588,9716
1599.159932,9993
1598.24712,10141
1597.334152,10418
1596.421028,10630
1595.507748,11027
1594.594312,11069
1593.68072,11353
1592.766971,11683
1591.853067,11716
1590.939006,12166
1590.024789,12288
1589.110415,12228
1588.195886,12222
1587.2812,12229
1586.366357,12052
1585.451358,11997
1584.536203,11907
1583.620891,11722
1582.705423,11524
1581.789798,11198
1580.874016,11173
1579.958078,11156
1579.041983,11110
1578.125731,10951
1577.209323,10972
1576.292758,10708
1575.376036,10576
1574.459157,10645
1573.542121,10564
1572.624929,10424
1571.707579,10542
1570.790073,10280
1569.872409,10228
1568.954588,10353
1568.036611,9968
1567.118476,10195
1566.200184,9931
1565.281734,9987
1564.363128,9899
1563.444364,9747
1562.525443,9711
1561.606365,9694
1560.687129,9735
1559.767736,9658
1558.848185,9520
1557.928477,9393
1557.008612,9522
1556.088588,9424
1555.168408,9507
1554.248069,9506
1553.327573,9428
1552.40692,9321
1551.486108,9192
1550.565139,9318
1549.644012,9242
1548.722727,9475
1547.801284,9296
1546.879684,9377
1545.957925,9306
1545.036009,9246
1544.113934,9254
1543.191702,9444
1542.269311,9343
1541.346763,9419
1540.424056,9174
1539.501191,9283
1538.578167,9303
1537.654986,9590
1536.731646,9482
1535.808148,9398
1534.884492,9439
1533.960677,9383
1533.036703,9475
1532.112572,9542
1531.188281,9502
1530.263833,9585
1529.339225,9417
1528.414459,9658
1527.489535,9562
1526.564451,9748
1525.639209,9824
