lineage,file,source_sha256,manifest_intensity_selector,source_intensity_column,record_id,sample_type,spectrum_points,positive_frequency_max_index,filter_fft_peak_index,normalized_cutoff,percentile,order,lock_basis
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc4.csv,6b91bef4f83d040a494918810c4818741d95115d61b4364272ce83cef0faba26,1,Intensity,row00145__4ATP_1mM_rep2_acc4__Intensity,4atp,512,255,243,0.95294117647058829,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep2_acc5.csv,a0bc811cacbe58b472d639e18c960747296e142fb58bb99de25f86120b893377,1,Intensity,row00146__4ATP_1mM_rep2_acc5__Intensity,4atp,512,255,210,0.82352941176470584,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc1.csv,f61bd4053f98c0b83e11db0d0c5d3466f1dc2d64fcba10ab309fe2bd829abb26,1,Intensity,row00147__4ATP_1mM_rep3_acc1__Intensity,4atp,512,255,253,0.99215686274509807,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc2.csv,d99c186d28df67533cf9f25e3a0b668cdad3c969d4edf448ea83a11874bd72cb,1,Intensity,row00148__4ATP_1mM_rep3_acc2__Intensity,4atp,512,255,184,0.72156862745098038,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc3.csv,f4adaa73000323a3a828b19cb12e9c9b6e6282369c70d3a6f825f3d019a2059e,1,Intensity,row00149__4ATP_1mM_rep3_acc3__Intensity,4atp,512,255,177,0.69411764705882351,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc4.csv,5fdedf23935df8164a6d5c3ce0f9354ed2de87e3f868e644a71b16c62583a83f,1,Intensity,row00150__4ATP_1mM_rep3_acc4__Intensity,4atp,512,255,206,0.80784313725490209,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1mM_rep3_acc5.csv,843566fbd157e4b050df9e9dcf730cb57260197d847c20673af1febb6aed438b,1,Intensity,row00151__4ATP_1mM_rep3_acc5__Intensity,4atp,512,255,174,0.68235294117647061,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc1.csv,534f1801fbed754c86f914163b0f2d4295807fa69346417a2a5ed7ab5fb4aac4,1,Intensity,row00152__4ATP_1nM_rep1_acc1__Intensity,4atp,512,255,80,0.31372549019607843,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc2.csv,2b420e2d89a080a974b7512f3f789bbee58a11391f918d5e8d5593df98464175,1,Intensity,row00153__4ATP_1nM_rep1_acc2__Intensity,4atp,512,255,192,0.75294117647058834,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc3.csv,31b600d2a971227a526e8cca8d5bafac0f053b97a45a5f07de5153aeff925f5e,1,Intensity,row00154__4ATP_1nM_rep1_acc3__Intensity,4atp,512,255,156,0.61176470588235299,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc4.csv,c575e0a8ac55496a3da8f5e8e495432667777b5ceb487a455d8143c255697ccf,1,Intensity,row00155__4ATP_1nM_rep1_acc4__Intensity,4atp,512,255,246,0.96470588235294119,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep1_acc5.csv,f0af3cc03d79338619739976341f7ea0c7cea52d4e5a261712e58bb9cf43ab42,1,Intensity,row00156__4ATP_1nM_rep1_acc5__Intensity,4atp,512,255,116,0.45490196078431372,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc1.csv,1fa10a501cf15c65a525b83277044930a05b64ba94c7f8a75044b8950bdbb51c,1,Intensity,row00157__4ATP_1nM_rep2_acc1__Intensity,4atp,512,255,123,0.4823529411764706,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc2.csv,56e967f53949f528b4ea6665cc8f7be9d19c3254ee9d453a4d4efdb9d1b5ff46,1,Intensity,row00158__4ATP_1nM_rep2_acc2__Intensity,4atp,512,255,200,0.78431372549019607,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc3.csv,f2cff9e947e469db9c7d2f7656ff214379cf76020c6f98b93af7fc0bd619dcf2,1,Intensity,row00159__4ATP_1nM_rep2_acc3__Intensity,4atp,512,255,191,0.74901960784313726,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc4.csv,2b5cc9010f1a84861454ac326aff2886f08c68801f74c53a5e1c130db7901b05,1,Intensity,row00160__4ATP_1nM_rep2_acc4__Intensity,4atp,512,255,192,0.75294117647058834,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep2_acc5.csv,283260c19cbeec88c25309239d41c881182165a0f3671102d99b115f3996cfa9,1,Intensity,row00161__4ATP_1nM_rep2_acc5__Intensity,4atp,512,255,189,0.74117647058823533,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc1.csv,546f754fd70773c93219f70f1cd31e51da0e078996580d9c65d5c3feb7ba341c,1,Intensity,row00162__4ATP_1nM_rep3_acc1__Intensity,4atp,512,255,127,0.49803921568627457,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc2.csv,aaa76a5b0650b9227de1253fa465af0ea86bf3169dbbe0952ad311f280497649,1,Intensity,row00163__4ATP_1nM_rep3_acc2__Intensity,4atp,512,255,123,0.4823529411764706,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc3.csv,388274073b454dcf4bf68a9fc5d33211eddc299b2f3d1630462562d0241f4b7f,1,Intensity,row00164__4ATP_1nM_rep3_acc3__Intensity,4atp,512,255,200,0.78431372549019607,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc4.csv,af97c913665cdbf0de4876d4e583467b12c6b96be53b8aaaa7808b8d84d7f805,1,Intensity,row00165__4ATP_1nM_rep3_acc4__Intensity,4atp,512,255,185,0.72549019607843146,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1nM_rep3_acc5.csv,ccc46cd50bbf1f1e84eb21600d5cd5a5dd3320d3facb195e1eea52c1e97108e1,1,Intensity,row00166__4ATP_1nM_rep3_acc5__Intensity,4atp,512,255,157,0.61568627450980395,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc1.csv,551fdecd8f921d68f0bd052d1662b11d14d9679cd1259f8df28d4d1b6f070e13,1,Intensity,row00167__4ATP_1pM_rep1_acc1__Intensity,4atp,512,255,218,0.8549019607843138,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc2.csv,32b8e800e3645284babd56d708b1982252a9eca00890be385365f81473f6311d,1,Intensity,row00168__4ATP_1pM_rep1_acc2__Intensity,4atp,512,255,180,0.70588235294117652,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc3.csv,c3dec894785c8b677a5fe344a843ddec1e7715e093ea80ad30fe740570c3ebbf,1,Intensity,row00169__4ATP_1pM_rep1_acc3__Intensity,4atp,512,255,192,0.75294117647058834,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc4.csv,e9813af380e7d08a614b0df4eb7daca7f3a026158bb2a3814bd869eda3b42e52,1,Intensity,row00170__4ATP_1pM_rep1_acc4__Intensity,4atp,512,255,215,0.84313725490196079,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep1_acc5.csv,e34ed089aaa096a8f5ea8949c563890502fc50abbc1baf9fbb2bcfa7916c3129,1,Intensity,row00171__4ATP_1pM_rep1_acc5__Intensity,4atp,512,255,200,0.78431372549019607,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc1.csv,a8ce2f06122c649b6c3e6ef1ca646d5ae78922a512533de1f818fea907df2f89,1,Intensity,row00172__4ATP_1pM_rep2_acc1__Intensity,4atp,512,255,233,0.91372549019607852,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc2.csv,f89e361fa54cc4354dcd1d11a7d55a36857645c564f058452e4a48b9561a3369,1,Intensity,row00173__4ATP_1pM_rep2_acc2__Intensity,4atp,512,255,242,0.94901960784313732,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc3.csv,e4e038bae66d726ff6f8b2e14736dd4300be6b3c9dff179adb3e0c86d7ed496f,1,Intensity,row00174__4ATP_1pM_rep2_acc3__Intensity,4atp,512,255,205,0.80392156862745101,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc4.csv,fe453b2511487f162cc9a0d7a54820232b943961820beaaca2e278caabd11f2f,1,Intensity,row00175__4ATP_1pM_rep2_acc4__Intensity,4atp,512,255,207,0.81176470588235294,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep2_acc5.csv,f07bddfefc5a01f1bbb88b10b685ee545d0fe2188cb7390a0f166f8a1cbabcd5,1,Intensity,row00176__4ATP_1pM_rep2_acc5__Intensity,4atp,512,255,204,0.80000000000000004,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc1.csv,59e04f5b5da2b636d8bfd8625bc3d169ba3b0928ab58241db6c0fe124f0f4d82,1,Intensity,row00177__4ATP_1pM_rep3_acc1__Intensity,4atp,512,255,224,0.8784313725490196,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc2.csv,dfa4470cf9dd5cb4fa862faf2237101d5d2b72e356f0a846b581661642175862,1,Intensity,row00178__4ATP_1pM_rep3_acc2__Intensity,4atp,512,255,151,0.59215686274509804,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc3.csv,087ca52c5891598c78fe691d042a0be08d635bad99e6bfe0f573f6c5a1522c13,1,Intensity,row00179__4ATP_1pM_rep3_acc3__Intensity,4atp,512,255,216,0.84705882352941186,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc4.csv,e76a2ac344bbfe88e7cd793b552b9d4f70417d138e59b8979dd2e25ebaa74733,1,Intensity,row00180__4ATP_1pM_rep3_acc4__Intensity,4atp,512,255,102,0.40000000000000002,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1pM_rep3_acc5.csv,bfe7e8e0cc4bf0785aff0ee77e0998bd7f4d8dad3a0f71e3ff8050879bc83d4b,1,Intensity,row00181__4ATP_1pM_rep3_acc5__Intensity,4atp,512,255,168,0.65882352941176481,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc1.csv,1584c53dcdfc8a3c02d008865593334f4df009a6a236e7106f57b936b59cee48,1,Intensity,row00182__4ATP_1uM_rep1_acc1__Intensity,4atp,512,255,225,0.88235294117647056,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc2.csv,2f4b2be4dc64ea7e7b67f22bd3ab3929f83478a1cca1aaca42e9f1b51e62ac59,1,Intensity,row00183__4ATP_1uM_rep1_acc2__Intensity,4atp,512,255,238,0.93333333333333335,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc3.csv,31d1b3da4f9114ae48949a10694ff546f349d6c00f89830e6758c90946728122,1,Intensity,row00184__4ATP_1uM_rep1_acc3__Intensity,4atp,512,255,251,0.98431372549019602,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc4.csv,6361fc1e71bfde975034fceae8d9826574eb8571df83391ef3b2d4218aa36a1e,1,Intensity,row00185__4ATP_1uM_rep1_acc4__Intensity,4atp,512,255,251,0.98431372549019602,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep1_acc5.csv,02372cb88b4709364370f498a5c567865da7816de8f1a51cffbaf54883db8d81,1,Intensity,row00186__4ATP_1uM_rep1_acc5__Intensity,4atp,512,255,240,0.94117647058823539,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc1.csv,124aa5fed6ad78e807c18227a0e371c3b679cfd880bf9eaeb95a29395adadc45,1,Intensity,row00187__4ATP_1uM_rep2_acc1__Intensity,4atp,512,255,222,0.87058823529411766,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc2.csv,b138a3b08770329ee5916bd12e95b65a09212073b590df9de6d4e2fe24e456f7,1,Intensity,row00188__4ATP_1uM_rep2_acc2__Intensity,4atp,512,255,128,0.50196078431372548,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc3.csv,227aa737eaf738a85ddb09ec0355ae8d2ac692536292ae7515f4d31a1584c672,1,Intensity,row00189__4ATP_1uM_rep2_acc3__Intensity,4atp,512,255,115,0.45098039215686281,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc4.csv,8082cd8ee1e5242a6ce9dc9dbb2dcdb0b67d2b18999d3eb7ab9601cc42f3e604,1,Intensity,row00190__4ATP_1uM_rep2_acc4__Intensity,4atp,512,255,216,0.84705882352941186,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep2_acc5.csv,cee6a7994142380cc23ed234eaf90e85d6010814de175ff84fd3231e9857932d,1,Intensity,row00191__4ATP_1uM_rep2_acc5__Intensity,4atp,512,255,173,0.67843137254901964,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc1.csv,1a8581ee1d5a38f6653da46dd9e4dbee630f0c1a3f9c450c427f3a9360b299dd,1,Intensity,row00192__4ATP_1uM_rep3_acc1__Intensity,4atp,512,255,215,0.84313725490196079,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc2.csv,8eac13a97c261ff4c239101fcdf76d49d6f7ee862816643394983d4bf929938d,1,Intensity,row00193__4ATP_1uM_rep3_acc2__Intensity,4atp,512,255,215,0.84313725490196079,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc3.csv,ab3b5367e1f893b867016d392129955f8e45c94efabe403f0477334ac73a823a,1,Intensity,row00194__4ATP_1uM_rep3_acc3__Intensity,4atp,512,255,240,0.94117647058823539,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc4.csv,21be402eb5b1d0bd10a854db9f5a7879df1e098f2f90cc3bf4439fb50215172a,1,Intensity,row00195__4ATP_1uM_rep3_acc4__Intensity,4atp,512,255,222,0.87058823529411766,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_1uM_rep3_acc5.csv,a83f49bddd735d0dce5fa2ebcdaa77ed6f1ae89f5fb78ea47c5bbb6495d145ee,1,Intensity,row00196__4ATP_1uM_rep3_acc5__Intensity,4atp,512,255,187,0.73333333333333328,10,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,1,1,row00197__Blanck_AABC_750_5_5_H__1,blank,512,255,106,0.41568627450980394,5,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,2,2,row00198__Blanck_AABC_750_5_5_H__2,blank,512,255,78,0.30588235294117649,5,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,3,3,row00199__Blanck_AABC_750_5_5_H__3,blank,512,255,129,0.50588235294117645,5,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,4,4,row00200__Blanck_AABC_750_5_5_H__4,blank,512,255,210,0.82352941176470595,5,3,canonical Windows release first committed at 542aa21
controlled_legacy_confirmed_blank,data/raw/4atp/optimisation/750_5_5_H/Blanck_AABC_750_5_5_H.csv,e36f0ad7a57ebab8cba038309284305cfecc98d1586499fe73e266e301257dd9,5,5,row00201__Blanck_AABC_750_5_5_H__5,blank,512,255,141,0.55294117647058827,5,3,canonical Windows release first committed at 542aa21
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep1_acc1.csv,a59b10eb466eebe3a6ffeb5afec1a8d8220afeb12e8b945d5d805ae41ca1248f,1,Intensity,row00002__4ATP_100fM_rep1_acc1__Intensity,4atp,512,255,180,0.70588235294117652,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep1_acc2.csv,ca77004fa0109ed9eb736707c9e969baf77623a6f6302cc624737d38dec44f42,1,Intensity,row00003__4ATP_100fM_rep1_acc2__Intensity,4atp,512,255,237,0.92941176470588249,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep1_acc3.csv,124d106c8e42d727fae2e6153512f2a0ab465b8c893d84290f0c69d32a8a7212,1,Intensity,row00004__4ATP_100fM_rep1_acc3__Intensity,4atp,512,255,157,0.61568627450980395,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep1_acc4.csv,18f5bdae45b3ee190923dcc725a77371727e09c4c0c60959894806cfbce444d3,1,Intensity,row00005__4ATP_100fM_rep1_acc4__Intensity,4atp,512,255,209,0.81960784313725499,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep1_acc5.csv,04316f4b9810f9373c406a8bb5709b96cebb489640f026c02e135a9089de6798,1,Intensity,row00006__4ATP_100fM_rep1_acc5__Intensity,4atp,512,255,115,0.45098039215686281,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep2_acc1.csv,0555ab2a24aba3a98c42ff5348e8f665001e0b470f30491c13e0e703371dd813,1,Intensity,row00007__4ATP_100fM_rep2_acc1__Intensity,4atp,512,255,216,0.84705882352941186,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep2_acc2.csv,8736bda26c88e4b7a2f728b8e3a3738ea488bdc73442009431489adefdc37a5e,1,Intensity,row00008__4ATP_100fM_rep2_acc2__Intensity,4atp,512,255,249,0.9764705882352942,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep2_acc3.csv,25ad8ae273738ecadbc952a87347720f699103e1833ac92d522d627a65ce985a,1,Intensity,row00009__4ATP_100fM_rep2_acc3__Intensity,4atp,512,255,114,0.44705882352941179,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep2_acc4.csv,4f556556b7cf9a0c8fd20fb09588fdb010537c60b9f3b55b88114d61a7396dd5,1,Intensity,row00010__4ATP_100fM_rep2_acc4__Intensity,4atp,512,255,225,0.88235294117647056,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep2_acc5.csv,e06d0a3b99cb50b8860c83ac17b0c1efacfa8698cc5908ef54b4b933dbba93cc,1,Intensity,row00011__4ATP_100fM_rep2_acc5__Intensity,4atp,512,255,141,0.55294117647058827,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep3_acc1.csv,5669b5402b8174cc54a930eb5deba598dde527641cf3d904af81b0e83ff60890,1,Intensity,row00012__4ATP_100fM_rep3_acc1__Intensity,4atp,512,255,172,0.67450980392156867,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep3_acc2.csv,7aca856e0d80da7fe6d9fb6dd24acb18b7e4b0662c59f3b1e522bcbadaf6e83e,1,Intensity,row00013__4ATP_100fM_rep3_acc2__Intensity,4atp,512,255,129,0.50588235294117645,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep3_acc3.csv,394c63d0820fa01cb7f33b7fb39d45ebcb4f8022002e4a9d78ac70da2ee2fb24,1,Intensity,row00014__4ATP_100fM_rep3_acc3__Intensity,4atp,512,255,160,0.62745098039215685,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep3_acc4.csv,037c41e14c21a1dc4afb030a21a83c12e3fd2497be31353562c6e4d24624d73a,1,Intensity,row00015__4ATP_100fM_rep3_acc4__Intensity,4atp,512,255,182,0.71372549019607856,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100fM_rep3_acc5.csv,abc2dd7574162538091c582a6fef28e486820350347e32ce8f1868d2fc452848,1,Intensity,row00016__4ATP_100fM_rep3_acc5__Intensity,4atp,512,255,127,0.49803921568627457,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100nM_rep1_acc1.csv,1173d8a9eab9e209acb8400dcc78f02eff16822ea5d33a74979356df0101b21a,1,Intensity,row00017__4ATP_100nM_rep1_acc1__Intensity,4atp,512,255,242,0.94901960784313732,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100nM_rep1_acc2.csv,1748b344a9908c0c915c0dfaa173d59a71a9d268e4f9ed28f851ed4c317c42ca,1,Intensity,row00018__4ATP_100nM_rep1_acc2__Intensity,4atp,512,255,246,0.96470588235294119,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100nM_rep1_acc3.csv,e3207fb48c4a1e315bb2f9d054b281431771131ab53d71b1d2e41b161908b71b,1,Intensity,row00019__4ATP_100nM_rep1_acc3__Intensity,4atp,512,255,247,0.96862745098039227,10,3,canonical Windows replay matching the preserved historical snapshot
historical_mixed_blank_legacy,data/quarantine/legacy_snapshot/Optimisation/750_5_5_H/4ATP_100nM_rep1_acc4.csv,6b59b1865e6db51a1864404a9190ce2c86c0791214dc2ae1a451ee2f71c7d3b0,1,Intensity,row00020__4ATP_100nM_rep1_acc4__Intensity,4atp,512,255,209,0.81960784313725499,10,3,canonical Windows replay matching the preserved historical snapshot
